acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.57,-0.09,0.81,-7.16,-7.71,-0.98,30.98
-0.57,-0.1,0.82,-4.99,-8.37,-0.66,30.88
-0.57,-0.11,0.81,-2.0,-8.29,-0.63,30.93
-0.56,-0.1,0.8,0.12,-8.15,-0.92,30.88
-0.56,-0.09,0.79,0.14,-7.71,-1.97,30.88
-0.54,-0.08,0.79,-0.55,-6.55,-2.6,30.84
-0.55,-0.08,0.79,-1.65,-5.57,-3.59,30.88
-0.55,-0.09,0.78,-2.21,-5.74,-3.28,30.93
-0.56,-0.1,0.78,-1.86,-6.85,-3.39,30.88
-0.56,-0.1,0.8,0.27,-7.34,-3.44,30.84
-0.54,-0.1,0.78,3.04,-7.54,-2.95,30.88
-0.55,-0.1,0.8,4.17,-7.56,-3.5,30.88
-0.56,-0.09,0.79,3.98,-7.86,-3.83,30.88
-0.54,-0.09,0.79,4.61,-7.89,-3.27,30.93
-0.54,-0.08,0.8,4.27,-7.21,-3.1,30.84
-0.54,-0.07,0.79,4.72,-5.33,-2.34,30.74
-0.54,-0.06,0.79,4.61,-3.63,-2.82,30.88
-0.56,-0.05,0.78,4.41,-2.98,-3.22,30.88
-0.56,-0.06,0.79,4.95,-5.83,-4.02,30.79
-0.57,-0.06,0.79,6.0,-6.52,-3.5,30.84
-0.56,-0.06,0.79,6.52,-5.3,-1.88,30.84
-0.55,-0.03,0.8,6.29,-4.21,-1.34,30.79
-0.54,-0.03,0.79,6.23,-2.98,-1.45,30.88
-0.54,-0.03,0.8,5.8,-1.27,-1.28,30.88
-0.54,-0.01,0.79,4.5,-0.6,-1.44,30.88
-0.55,0.01,0.79,3.74,-0.09,-1.77,30.84
-0.54,-0.0,0.78,2.98,0.18,-2.47,30.88
-0.55,-0.0,0.79,2.85,-0.56,-2.87,30.88
-0.54,0.01,0.79,2.52,0.21,-2.98,30.84
-0.55,0.01,0.78,1.88,1.1,-1.62,30.98
-0.55,0.02,0.76,-0.64,2.35,1.01,30.84
-0.55,0.04,0.76,-2.79,3.59,1.66,30.88
-0.56,0.04,0.77,-4.87,3.25,0.47,30.84
-0.58,0.03,0.75,-7.15,2.17,-0.89,30.88
-0.59,0.01,0.76,-8.76,0.87,-2.14,30.84
-0.59,0.0,0.78,-9.54,0.32,-2.64,30.84
-0.58,-0.0,0.78,-10.52,1.33,-2.26,30.93
-0.58,-0.01,0.79,-10.46,3.4,-1.73,30.88
-0.59,-0.02,0.78,-10.9,5.24,0.05,30.93
