,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,10.32,9.92,26.53,0.26,0.10,0.96
1,10.11,10.11,26.93,0.28,0.10,0.94
2,9.54,9.42,27.07,0.28,0.10,0.94
3,8.99,8.32,26.82,0.28,0.11,0.94
4,8.38,7.83,26.61,0.28,0.10,0.92
5,7.73,6.87,27.08,0.27,0.10,0.93
6,7.50,5.91,28.09,0.25,0.10,0.93
7,6.73,5.57,29.66,0.25,0.09,0.93
8,5.76,5.57,31.54,0.23,0.09,0.93
9,5.07,5.71,33.28,0.25,0.09,0.93
10,4.69,6.37,34.26,0.26,0.08,0.94
11,4.17,7.05,34.70,0.28,0.09,0.95
12,4.02,8.35,34.99,0.28,0.09,0.96
13,4.40,10.50,35.10,0.28,0.09,0.95
14,10.37,14.27,33.22,0.29,0.05,0.95
15,4.44,-3.47,36.09,0.20,0.18,1.00
16,5.34,7.86,35.18,0.31,0.10,0.92
17,5.60,7.45,34.44,0.28,0.09,0.94
18,3.91,2.89,33.82,0.27,0.09,0.93
19,3.27,0.70,33.76,0.28,0.09,0.91
20,1.71,-0.41,33.77,0.28,0.09,0.93
21,0.46,-0.95,34.12,0.28,0.08,0.92
22,-0.90,0.47,34.23,0.29,0.07,0.93
23,-1.92,0.89,34.95,0.28,0.06,0.94
24,-0.84,3.15,35.02,0.28,0.05,0.95
25,-3.42,1.31,37.53,0.24,0.10,0.98
26,-3.13,6.29,38.47,0.30,0.05,0.96
27,-2.87,7.31,38.79,0.29,0.04,0.99
28,-2.38,7.92,38.72,0.30,0.04,1.00
29,-0.64,6.60,38.26,0.30,0.03,0.99
30,-1.62,1.24,39.30,0.27,0.09,1.02
31,-0.90,1.69,39.51,0.32,0.04,0.98
32,-0.41,2.60,39.39,0.32,0.03,0.99
33,-0.20,0.64,39.40,0.32,0.04,0.98
34,0.09,1.63,39.60,0.32,0.03,0.98
35,-1.16,3.80,40.38,0.33,0.03,0.96
36,-1.88,5.60,41.54,0.33,0.03,0.96
37,-2.55,6.67,42.95,0.33,0.03,0.95
38,-3.36,7.28,43.77,0.33,0.03,0.96
39,-3.88,8.64,44.27,0.34,0.03,0.96
40,-4.70,9.54,44.23,0.34,0.03,0.94
41,-4.92,8.79,44.81,0.33,0.03,0.95
42,-4.50,7.66,44.50,0.33,0.02,0.96
43,-4.26,5.98,44.44,0.33,0.02,0.95
44,-4.35,5.91,43.54,0.35,0.02,0.95
45,-3.66,5.69,42.32,0.35,0.01,0.95
46,-2.82,4.26,41.24,0.34,0.02,0.96
47,-2.58,4.70,40.06,0.35,0.01,0.96
48,-3.57,5.94,39.24,0.35,0.01,0.93
49,-4.55,5.28,38.81,0.35,0.00,0.94
50,-4.95,5.63,38.79,0.34,-0.01,0.94
51,-6.24,5.92,39.65,0.34,-0.01,0.95
52,-6.70,7.28,40.64,0.34,-0.01,0.95
53,-6.89,9.33,41.57,0.35,-0.01,0.95
54,-7.01,10.15,42.11,0.37,-0.02,0.96
55,-6.85,12.40,42.37,0.38,-0.01,0.96
56,-7.37,14.85,42.31,0.38,-0.01,0.95
57,-7.50,16.66,42.47,0.37,-0.02,0.94
58,-8.72,17.44,43.10,0.36,-0.01,0.92
59,-9.45,17.51,42.89,0.37,-0.01,0.92
60,-10.02,16.95,42.14,0.39,-0.02,0.93
61,-10.21,15.80,40.75,0.39,-0.02,0.93
62,-10.50,15.10,39.24,0.39,-0.02,0.93
63,-11.16,15.47,37.73,0.39,-0.03,0.92
64,-11.88,15.40,36.46,0.39,-0.04,0.93
65,-12.37,12.12,35.34,0.37,-0.04,0.94
66,-12.41,9.63,34.18,0.36,-0.05,0.95
67,-12.84,8.46,33.83,0.36,-0.04,0.95
68,-13.24,10.50,33.44,0.35,-0.05,0.93
69,-14.09,9.63,33.68,0.32,-0.05,0.94
70,-14.43,8.53,34.14,0.31,-0.05,0.93
71,-15.07,9.30,34.99,0.31,-0.04,0.92
72,-16.50,10.37,35.85,0.31,-0.04,0.91
73,-17.30,10.52,36.23,0.32,-0.04,0.91
74,-18.02,9.62,35.71,0.34,-0.04,0.91
75,-19.08,9.37,34.41,0.35,-0.04,0.91
76,-20.43,8.90,33.08,0.36,-0.04,0.90
77,-21.73,7.65,31.47,0.36,-0.05,0.92
78,-22.60,6.52,30.12,0.36,-0.06,0.93
79,-23.24,6.44,29.18,0.36,-0.06,0.94
80,-24.27,7.36,28.52,0.36,-0.07,0.94
81,-24.66,9.44,27.82,0.36,-0.08,0.95
82,-17.25,12.63,26.24,0.35,-0.10,0.96
83,-23.98,20.98,26.23,0.36,0.01,0.98
84,-26.17,20.18,26.27,0.31,-0.11,1.00
85,-25.56,17.62,27.69,0.29,-0.11,1.01
86,-25.13,18.69,29.02,0.29,-0.11,1.01
87,-25.04,19.19,30.26,0.29,-0.10,1.00
88,-25.71,20.76,31.18,0.29,-0.11,0.97
89,-26.41,19.94,31.68,0.29,-0.11,0.96
90,-27.19,20.53,32.03,0.28,-0.11,0.95
91,-28.12,22.93,31.85,0.30,-0.11,0.93
92,-29.56,23.47,31.15,0.30,-0.10,0.91
93,-30.47,23.65,29.79,0.30,-0.11,0.90
94,-32.17,22.55,28.46,0.29,-0.11,0.91
95,-33.59,19.82,27.33,0.29,-0.13,0.91
96,-35.34,16.02,26.11,0.29,-0.13,0.92
97,-35.80,13.07,24.27,0.27,-0.21,0.83
98,-37.60,7.24,23.65,0.28,-0.14,0.93
99,-38.26,4.96,22.89,0.30,-0.16,0.95
100,-39.10,3.24,22.78,0.31,-0.16,0.97
101,-39.42,5.40,22.60,0.33,-0.18,0.98
102,-40.03,8.72,22.38,0.32,-0.18,0.98
103,-39.62,13.30,22.40,0.33,-0.18,1.00
104,-40.24,17.37,22.66,0.33,-0.18,1.00
105,-39.40,22.84,23.65,0.32,-0.18,1.01
106,-38.44,28.21,23.88,0.32,-0.18,1.00
107,-38.02,30.82,23.40,0.32,-0.19,0.98
108,-38.53,30.79,22.58,0.32,-0.19,0.97
109,-39.36,30.12,20.49,0.33,-0.19,0.97
110,-40.87,29.77,18.40,0.33,-0.20,0.96
111,-42.47,28.11,16.43,0.32,-0.21,0.97
112,-43.47,23.37,14.78,0.29,-0.22,0.98
113,-44.79,19.62,13.51,0.29,-0.23,0.99
114,-45.89,17.08,12.00,0.28,-0.23,1.00
115,-47.16,14.27,11.19,0.28,-0.24,1.01
116,-48.40,12.53,10.90,0.28,-0.24,0.99
117,-49.07,13.40,10.73,0.29,-0.25,1.03
118,-46.95,7.07,9.25,0.27,-0.27,1.09
119,-45.31,15.15,8.70,0.32,-0.27,1.08
120,-44.61,14.41,8.11,0.29,-0.28,1.05
121,-42.76,14.46,8.00,0.28,-0.29,1.06
122,-42.23,24.92,8.49,0.29,-0.29,1.05
123,-41.13,35.76,9.16,0.28,-0.30,1.05
124,-39.68,39.60,10.17,0.26,-0.31,1.05
125,-38.27,40.27,10.67,0.25,-0.31,1.05
126,-38.09,40.31,10.87,0.25,-0.32,1.03
127,-39.28,40.99,10.73,0.26,-0.31,1.01
128,-40.02,41.65,10.20,0.25,-0.32,1.01
129,-41.19,42.18,9.74,0.24,-0.33,1.01
130,-41.89,40.93,8.93,0.23,-0.32,1.01
131,-42.44,38.84,8.38,0.23,-0.34,1.02
132,-42.40,36.53,7.02,0.24,-0.34,1.04
133,-41.36,34.70,5.50,0.24,-0.35,1.06
134,-41.21,34.99,4.55,0.24,-0.37,1.08
135,-40.63,34.82,3.76,0.24,-0.37,1.09
136,-39.74,36.29,3.47,0.23,-0.38,1.10
137,-38.12,38.26,2.50,0.24,-0.39,1.10
138,-37.36,38.84,1.60,0.24,-0.40,1.10
139,-36.55,39.22,0.84,0.23,-0.41,1.11
140,-35.48,40.55,-0.05,0.22,-0.41,1.11
141,-34.34,41.59,-1.40,0.23,-0.41,1.11
142,-33.97,41.45,-2.31,0.22,-0.42,1.11
143,-33.74,39.56,-2.70,0.20,-0.42,1.09
144,-33.85,38.92,-2.60,0.20,-0.42,1.09
145,-34.60,37.94,-3.13,0.20,-0.41,1.08
146,-35.45,36.32,-5.21,0.21,-0.41,1.08
147,-36.40,33.54,-7.97,0.22,-0.41,1.07
148,-37.53,31.28,-10.08,0.20,-0.41,1.07
149,-38.99,27.28,-11.40,0.19,-0.42,1.05
150,-40.82,21.48,-10.34,0.15,-0.43,1.04
151,-43.18,13.68,-8.47,0.12,-0.43,1.02
152,-46.46,11.33,-7.48,0.15,-0.43,1.01
153,-50.26,12.18,-8.06,0.19,-0.43,1.00
154,-53.83,14.99,-10.03,0.20,-0.43,1.00
155,-56.96,18.49,-11.85,0.20,-0.43,0.99
156,-60.37,20.64,-13.07,0.18,-0.44,0.98
157,-63.05,22.75,-12.61,0.16,-0.45,1.00
158,-64.15,24.70,-12.50,0.16,-0.46,1.02
159,-63.85,26.78,-13.24,0.17,-0.47,1.06
160,-61.44,27.88,-14.70,0.18,-0.47,1.08
161,-57.44,29.19,-15.54,0.17,-0.48,1.10
162,-53.47,31.95,-16.72,0.17,-0.49,1.11
163,-49.36,36.60,-17.39,0.16,-0.50,1.11
164,-46.23,39.37,-17.42,0.13,-0.51,1.09
165,-44.41,41.30,-17.80,0.11,-0.51,1.07
166,-43.25,42.73,-18.38,0.10,-0.51,1.04
167,-43.37,42.79,-18.84,0.10,-0.51,1.03
168,-43.79,42.44,-19.30,0.10,-0.50,1.03
169,-44.23,40.14,-20.00,0.08,-0.51,1.01
170,-44.34,37.33,-20.44,0.08,-0.51,1.03
171,-43.44,33.65,-21.25,0.08,-0.50,1.02
172,-42.90,31.22,-22.40,0.10,-0.51,1.02
173,-41.24,30.82,-24.14,0.11,-0.52,1.02
174,-39.65,29.56,-24.76,0.10,-0.52,1.03
175,-37.31,28.09,-24.96,0.10,-0.53,1.05
176,-34.90,29.98,-24.76,0.09,-0.53,1.05
177,-31.71,31.89,-24.46,0.08,-0.54,1.06
178,-28.84,34.49,-24.23,0.09,-0.54,1.05
179,-25.51,37.97,-24.90,0.10,-0.53,1.05
180,-23.54,40.64,-25.86,0.11,-0.53,1.03
181,-21.76,42.99,-27.66,0.11,-0.53,1.01
182,-21.21,44.24,-29.36,0.09,-0.54,1.00
183,-20.09,45.27,-30.92,0.08,-0.53,1.00
184,-19.39,43.51,-31.01,0.06,-0.54,1.00
185,-18.96,38.26,-31.11,0.04,-0.54,0.99
186,-19.30,36.69,-31.89,0.06,-0.54,0.97
187,-19.48,36.14,-32.90,0.05,-0.54,0.97
188,-18.79,33.39,-33.31,0.05,-0.55,0.99
189,-17.08,29.95,-33.82,0.04,-0.55,1.01
190,-14.72,26.92,-34.84,0.04,-0.54,1.02
191,-12.78,25.21,-35.05,0.04,-0.55,1.01
192,-11.62,24.60,-34.90,0.04,-0.55,1.00
193,-10.64,26.67,-35.94,0.06,-0.54,1.00
194,-9.82,29.05,-37.54,0.07,-0.55,1.00
195,-9.25,30.20,-38.72,0.07,-0.55,0.99
196,-9.13,29.48,-38.53,0.04,-0.56,0.98
197,-9.62,30.55,-37.83,0.05,-0.56,0.97
198,-10.82,34.41,-37.89,0.06,-0.55,0.95
199,-11.39,35.65,-38.44,0.07,-0.55,0.95
200,-11.22,35.97,-38.82,0.07,-0.55,0.98
201,-10.61,36.63,-39.28,0.07,-0.56,0.99
202,-9.50,35.48,-39.42,0.05,-0.57,0.99
203,-8.92,36.15,-39.91,0.06,-0.56,0.99
204,-7.82,36.46,-40.08,0.06,-0.56,1.00
205,-6.32,35.71,-40.31,0.04,-0.57,1.00
206,-4.12,32.82,-39.69,0.05,-0.56,1.02
207,-2.03,33.40,-40.34,0.06,-0.55,1.02
208,0.41,34.31,-40.72,0.06,-0.56,1.01
209,2.29,34.09,-41.44,0.06,-0.56,1.00
210,2.98,34.70,-41.83,0.06,-0.56,0.99
211,3.74,34.47,-42.50,0.06,-0.55,0.97
212,4.76,31.44,-43.76,0.05,-0.54,0.96
213,5.54,26.89,-44.84,0.05,-0.53,0.95
214,4.78,20.34,-45.51,0.04,-0.53,0.96
215,2.32,26.61,-46.02,0.07,-0.53,0.95
216,1.80,40.61,-46.53,0.07,-0.54,0.93
217,4.92,38.50,-46.49,0.02,-0.54,0.95
218,5.92,32.63,-45.60,0.03,-0.54,0.98
219,5.83,39.33,-45.68,0.06,-0.53,0.97
220,7.08,40.41,-45.89,0.05,-0.54,0.99
221,9.59,33.63,-45.63,0.03,-0.54,0.99
222,10.96,34.34,-45.36,0.04,-0.54,0.98
223,11.60,43.91,-43.59,0.05,-0.54,0.98
224,14.20,48.15,-42.38,0.04,-0.54,0.98
225,17.08,47.18,-42.93,0.06,-0.54,1.00
226,18.67,47.13,-43.82,0.07,-0.54,0.99
227,18.87,48.84,-44.90,0.06,-0.54,0.98
228,18.98,48.67,-45.51,0.05,-0.54,0.97
229,18.84,46.09,-46.93,0.05,-0.55,0.97
230,19.04,44.56,-48.17,0.03,-0.56,0.97
231,18.99,39.65,-49.08,0.02,-0.56,0.97
232,18.85,34.53,-50.53,0.03,-0.55,0.98
233,18.02,31.21,-51.82,0.04,-0.55,0.99
234,17.76,29.69,-53.37,0.04,-0.54,1.00
235,18.69,29.94,-54.29,0.03,-0.55,1.02
236,20.46,29.77,-54.00,0.02,-0.54,1.03
