,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-2.50,0.34,0.21,0.19,-0.08,1.05
1,-2.11,-1.85,-1.51,0.19,-0.09,1.05
2,-2.61,-2.64,-1.39,0.20,-0.08,1.06
3,-1.98,-4.00,-2.46,0.20,-0.10,1.05
4,-1.98,-3.50,-2.63,0.21,-0.10,1.07
5,-1.21,-3.08,-3.79,0.21,-0.10,1.07
6,0.27,-1.76,-4.41,0.21,-0.10,1.06
7,0.69,-1.88,-5.10,0.21,-0.10,1.06
8,0.95,-1.59,-5.76,0.20,-0.11,1.07
9,1.51,-0.44,-6.17,0.19,-0.09,1.05
10,1.30,0.99,-4.93,0.20,-0.09,1.05
11,0.32,0.34,-5.40,0.18,-0.09,1.07
12,0.70,-0.63,-6.61,0.18,-0.09,1.06
13,1.45,-0.70,-6.35,0.17,-0.08,1.06
14,-1.63,-0.52,-5.73,0.18,-0.07,1.07
15,-0.41,-0.69,-8.00,0.16,-0.08,1.02
16,-3.34,3.25,-5.88,0.18,-0.08,1.01
17,-1.19,4.75,-5.28,0.18,-0.09,1.01
18,-5.63,8.60,-3.42,0.19,-0.07,1.09
19,-7.18,14.11,5.24,0.18,-0.06,1.03
20,-6.90,7.76,-6.38,0.12,-0.09,1.02
21,-7.73,4.00,0.58,0.18,-0.08,1.11
22,-3.79,3.59,-7.27,0.13,-0.12,1.04
23,0.43,-2.79,-6.17,0.16,-0.11,1.09
24,-2.47,-3.05,-9.73,0.19,-0.09,1.08
25,-0.92,-4.31,-12.02,0.17,-0.12,1.10
26,-3.82,-6.72,-17.07,0.13,-0.11,1.06
27,-3.37,-13.13,-16.18,0.18,-0.09,1.08
28,-1.28,-12.44,-19.11,0.19,-0.13,1.10
29,-3.28,-7.80,-18.46,0.22,-0.10,1.01
30,1.16,-9.83,-18.58,0.22,-0.10,1.02
31,-1.86,-12.60,-17.31,0.20,-0.10,1.05
32,1.92,-11.25,-17.56,0.18,-0.10,1.04
33,7.11,-10.60,-18.27,0.18,-0.13,1.08
34,7.71,-3.65,-15.53,0.22,-0.11,1.12
35,11.19,-0.58,-14.81,0.21,-0.10,1.04
36,10.76,-2.37,-16.11,0.18,-0.09,1.07
37,10.93,-2.29,-15.40,0.19,-0.09,1.05
38,9.19,-7.31,-15.36,0.18,-0.04,1.18
39,12.82,-4.84,-16.40,0.19,-0.10,1.03
40,12.41,-5.63,-16.11,0.17,-0.08,1.05
41,12.38,-5.28,-14.09,0.16,-0.08,1.05
42,12.81,-3.91,-11.59,0.17,-0.09,1.06
43,13.10,0.67,-8.63,0.19,-0.09,1.06
44,13.65,4.32,-6.87,0.19,-0.11,1.09
45,15.74,6.02,-5.95,0.19,-0.13,1.11
46,19.18,5.19,-7.54,0.19,-0.16,1.15
47,24.12,3.59,-10.50,0.19,-0.20,1.21
48,33.57,2.34,-13.05,0.19,-0.25,1.23
49,38.63,0.78,-11.16,0.18,-0.24,1.27
50,46.02,-1.37,-14.46,0.17,-0.27,1.29
51,52.53,-4.46,-15.24,0.17,-0.32,1.41
52,59.66,-2.69,-13.31,0.20,-0.32,1.41
53,64.69,6.63,-8.76,0.25,-0.38,1.30
54,73.22,5.19,-8.24,0.18,-0.34,1.53
55,77.48,11.19,-1.79,0.19,-0.34,1.51
56,90.20,10.70,-1.56,0.17,-0.38,1.45
57,95.76,12.00,2.03,0.21,-0.35,1.50
58,105.82,10.96,1.62,0.20,-0.34,1.55
59,114.14,11.33,-0.17,0.21,-0.36,1.54
60,121.89,12.34,-1.97,0.23,-0.34,1.54
61,129.82,15.11,-3.60,0.23,-0.32,1.51
62,135.27,17.05,-5.74,0.24,-0.32,1.49
63,144.44,18.12,-6.89,0.25,-0.32,1.50
64,154.17,22.70,-8.72,0.24,-0.32,1.45
65,163.68,25.27,-8.60,0.22,-0.30,1.45
66,175.63,23.73,-9.74,0.19,-0.30,1.41
67,180.21,25.82,-10.09,0.18,-0.24,1.37
68,185.34,24.61,-9.51,0.15,-0.20,1.32
69,186.32,20.44,-8.61,0.13,-0.15,1.28
70,184.75,18.99,-6.75,0.13,-0.08,1.20
71,183.77,17.19,-4.90,0.13,-0.04,1.17
72,184.23,16.52,-3.40,0.12,-0.03,1.15
73,185.95,18.49,-0.37,0.13,-0.02,1.13
74,188.34,18.63,2.15,0.12,-0.02,1.13
75,190.70,18.14,4.23,0.13,-0.02,1.12
76,192.82,23.05,6.56,0.16,0.01,1.08
77,193.62,26.18,7.48,0.15,0.01,1.07
78,196.21,27.50,9.66,0.12,0.01,1.06
79,198.14,26.73,12.98,0.08,0.01,1.06
80,198.96,26.20,15.60,0.04,0.02,1.06
81,199.86,29.73,21.05,0.06,0.02,1.03
82,200.87,28.99,24.00,0.03,0.04,1.04
83,201.62,26.17,26.61,-0.00,0.05,1.02
84,202.03,23.79,29.31,-0.01,0.06,1.01
85,202.60,25.30,34.29,0.00,0.09,0.97
86,204.02,25.22,38.55,-0.02,0.09,0.96
87,205.57,24.92,43.42,-0.01,0.11,0.95
88,209.21,23.98,48.27,0.01,0.10,0.94
89,211.59,24.67,54.29,0.02,0.10,0.93
90,214.87,22.37,59.89,0.01,0.10,0.96
91,216.63,20.41,65.73,0.02,0.13,0.96
92,221.68,18.05,71.22,0.06,0.10,0.94
93,228.79,16.56,75.98,0.09,0.07,0.97
94,236.52,18.37,80.85,0.15,0.09,0.96
95,244.69,15.92,83.97,0.16,0.10,0.92
96,249.18,15.57,87.71,0.20,0.16,0.88
97,254.31,14.56,90.24,0.23,0.20,0.83
98,260.55,9.97,88.23,0.26,0.27,0.74
99,264.18,2.20,83.71,0.29,0.27,0.73
100,271.10,-1.51,79.50,0.37,0.28,0.64
101,274.93,-3.19,77.04,0.43,0.31,0.63
102,283.71,-5.33,67.16,0.44,0.30,0.54
103,286.26,-3.42,63.30,0.54,0.37,0.49
104,288.67,-1.34,56.21,0.59,0.41,0.39
105,283.50,4.46,51.39,0.64,0.49,0.37
106,279.80,11.77,42.73,0.65,0.52,0.24
107,273.08,19.28,36.43,0.67,0.57,0.14
108,277.13,10.08,19.01,0.60,0.60,0.05
109,271.19,14.52,14.21,0.65,0.66,0.07
110,270.98,14.44,1.83,0.59,0.62,-0.01
111,268.14,7.11,-1.21,0.60,0.65,-0.03
112,269.89,0.85,-8.17,0.62,0.63,-0.05
113,267.92,-0.34,-17.97,0.65,0.65,-0.10
114,263.71,1.33,-26.23,0.65,0.72,-0.20
115,254.85,-4.32,-35.66,0.61,0.72,-0.12
116,248.21,-3.74,-40.06,0.63,0.77,-0.28
117,245.36,-6.67,-48.81,0.56,0.75,-0.30
118,242.64,-5.66,-54.76,0.58,0.77,-0.42
119,233.45,-12.34,-58.95,0.54,0.75,-0.37
120,229.59,-14.82,-60.60,0.54,0.81,-0.50
121,222.87,-24.27,-66.92,0.49,0.79,-0.56
122,218.38,-33.53,-73.89,0.49,0.79,-0.60
123,215.33,-41.13,-75.44,0.48,0.79,-0.71
124,209.76,-49.25,-81.22,0.48,0.74,-0.68
125,205.27,-48.24,-82.58,0.52,0.77,-0.81
126,199.82,-53.34,-83.98,0.52,0.76,-0.77
127,188.70,-59.16,-90.96,0.54,0.81,-0.91
128,180.46,-54.69,-99.15,0.56,0.83,-1.05
129,170.73,-50.96,-110.27,0.52,0.82,-1.15
130,153.47,-49.11,-110.82,0.51,0.84,-1.10
131,141.51,-51.88,-120.26,0.45,0.91,-1.27
132,127.57,-59.62,-129.79,0.40,0.87,-1.32
133,110.72,-59.54,-134.84,0.39,0.85,-1.36
134,94.87,-56.52,-137.24,0.36,0.85,-1.37
135,78.67,-54.15,-139.80,0.30,0.82,-1.35
136,65.60,-56.34,-145.04,0.21,0.79,-1.34
137,54.55,-59.36,-148.92,0.14,0.78,-1.33
138,34.24,-55.71,-148.11,0.11,0.79,-1.29
139,20.09,-54.44,-148.93,0.04,0.76,-1.27
140,5.30,-51.69,-147.98,-0.01,0.75,-1.22
141,-4.78,-50.92,-147.74,-0.08,0.71,-1.18
142,-19.98,-44.85,-143.45,-0.12,0.72,-1.13
143,-34.37,-45.51,-142.31,-0.21,0.70,-1.13
144,-52.24,-42.73,-138.60,-0.24,0.73,-1.13
145,-68.67,-38.64,-134.24,-0.27,0.73,-1.13
146,-85.69,-38.06,-131.66,-0.30,0.74,-1.12
147,-100.17,-36.67,-129.56,-0.33,0.71,-1.07
148,-113.66,-32.08,-127.08,-0.34,0.67,-1.04
149,-126.78,-24.32,-126.67,-0.36,0.62,-0.97
150,-137.62,-14.93,-127.24,-0.39,0.61,-0.96
151,-145.31,-9.69,-129.57,-0.46,0.60,-0.92
152,-154.75,-7.88,-130.93,-0.55,0.58,-0.88
153,-165.56,-9.15,-128.26,-0.59,0.61,-0.84
154,-173.01,-20.12,-129.60,-0.68,0.52,-0.70
155,-181.69,-18.55,-122.05,-0.71,0.51,-0.62
156,-205.02,-21.28,-112.60,-0.81,0.43,-0.49
157,-209.76,-16.52,-93.24,-0.83,0.42,-0.45
158,-224.99,-9.22,-76.15,-0.91,0.40,-0.23
159,-227.80,-7.83,-62.37,-0.99,0.38,-0.27
160,-236.95,-3.50,-46.02,-1.02,0.39,-0.12
161,-241.24,-3.56,-27.66,-1.11,0.41,-0.03
162,-242.32,-17.92,-15.59,-1.18,0.38,0.04
163,-239.18,-38.43,-5.62,-1.19,0.33,0.25
164,-237.89,-38.85,8.64,-1.13,0.38,0.35
165,-248.58,-40.82,28.14,-1.09,0.41,0.40
166,-246.92,-42.87,40.79,-1.11,0.39,0.45
167,-257.92,-24.02,52.70,-1.01,0.37,0.70
168,-237.95,-38.70,60.18,-1.03,0.23,0.82
169,-223.74,-42.24,67.19,-0.93,0.26,0.88
170,-223.18,-21.50,76.84,-0.83,0.30,1.01
171,-217.94,-10.05,84.03,-0.86,0.27,1.21
172,-208.38,-1.71,94.18,-0.85,0.23,1.35
173,-195.36,-1.15,100.40,-0.86,0.24,1.43
174,-186.90,-3.22,107.62,-0.88,0.31,1.46
175,-177.16,-2.73,114.02,-0.85,0.38,1.48
176,-169.97,-1.74,121.42,-0.82,0.40,1.52
177,-159.19,-2.08,128.89,-0.80,0.39,1.55
178,-148.20,-4.72,135.54,-0.75,0.38,1.63
179,-128.26,-9.82,141.02,-0.70,0.37,1.66
180,-110.11,-11.97,146.96,-0.63,0.39,1.65
181,-92.43,-8.96,151.86,-0.53,0.42,1.61
182,-80.76,-6.64,156.79,-0.42,0.46,1.57
183,-63.85,-7.11,156.64,-0.32,0.51,1.51
184,-54.70,1.86,157.59,-0.21,0.59,1.42
185,-44.37,6.26,154.17,-0.16,0.63,1.34
186,-38.15,14.44,153.02,-0.10,0.68,1.30
187,-29.02,22.41,150.56,-0.10,0.69,1.27
188,-23.91,22.44,147.07,-0.09,0.73,1.23
189,-18.27,24.23,147.45,-0.07,0.75,1.23
190,-15.66,30.85,150.11,-0.04,0.76,1.21
191,-10.26,30.73,151.27,-0.04,0.73,1.27
192,-3.42,28.31,152.26,-0.01,0.70,1.32
193,5.33,24.37,152.15,0.04,0.66,1.35
194,14.66,23.89,152.06,0.09,0.64,1.35
195,23.77,23.48,152.23,0.12,0.67,1.33
