,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,1.89,13.73,-12.70,0.12,-0.42,0.94
1,2.14,13.04,-12.49,0.11,-0.43,0.95
2,2.49,12.27,-12.81,0.11,-0.43,0.96
3,2.85,11.07,-13.48,0.11,-0.43,0.96
4,2.27,10.08,-13.79,0.12,-0.43,0.94
5,2.05,8.93,-14.29,0.12,-0.42,0.95
6,4.90,6.79,-14.14,0.12,-0.43,0.89
7,0.69,9.34,-13.53,0.15,-0.40,0.95
8,1.92,7.62,-14.18,0.17,-0.46,0.92
9,2.87,6.84,-16.75,0.16,-0.45,0.97
10,2.44,8.56,-15.76,0.15,-0.43,0.96
11,1.34,8.84,-15.86,0.15,-0.42,0.96
12,1.36,8.23,-16.26,0.15,-0.43,0.96
13,1.59,9.57,-15.44,0.16,-0.44,0.95
14,0.73,9.98,-14.78,0.15,-0.43,0.96
15,0.75,10.03,-14.35,0.15,-0.44,0.96
16,2.06,10.99,-13.02,0.15,-0.44,0.94
17,-0.49,12.35,-11.85,0.16,-0.42,0.95
18,0.02,10.72,-12.72,0.15,-0.45,0.95
19,1.88,10.84,-13.51,0.16,-0.46,0.95
20,0.85,10.87,-13.02,0.15,-0.44,0.95
21,0.84,9.42,-13.56,0.14,-0.44,0.94
22,2.87,8.26,-13.36,0.14,-0.44,0.94
23,1.62,9.54,-12.35,0.15,-0.40,0.96
24,1.79,8.20,-13.77,0.16,-0.44,0.94
25,2.58,7.85,-15.16,0.18,-0.44,0.96
26,3.05,9.86,-14.23,0.19,-0.42,0.94
27,2.47,11.22,-13.80,0.18,-0.41,0.95
28,2.15,11.30,-14.60,0.18,-0.41,0.94
29,1.94,12.85,-14.53,0.19,-0.41,0.94
30,1.21,13.11,-14.64,0.17,-0.41,0.92
31,1.15,13.02,-15.13,0.17,-0.41,0.93
32,-0.70,13.37,-14.15,0.17,-0.39,0.95
33,0.38,13.95,-14.63,0.17,-0.41,0.95
34,-0.17,12.95,-16.24,0.17,-0.42,0.94
35,0.20,13.69,-15.34,0.17,-0.41,0.93
36,-0.69,13.65,-15.76,0.16,-0.40,0.93
37,-0.84,12.44,-16.53,0.18,-0.41,0.92
