,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,6.27,-6.61,-3.48,-0.03,-0.71,0.80
1,6.27,-6.02,-3.05,-0.03,-0.71,0.79
2,6.14,-6.06,-2.21,-0.04,-0.70,0.80
3,5.79,-4.75,-1.33,-0.04,-0.70,0.79
4,5.21,-3.63,-0.31,-0.04,-0.69,0.79
5,4.63,-3.48,0.96,-0.05,-0.69,0.78
6,4.08,-3.65,1.77,-0.04,-0.70,0.78
7,4.06,-3.54,2.02,-0.03,-0.70,0.79
8,4.47,-3.07,2.00,-0.02,-0.71,0.78
9,5.07,-2.58,1.30,-0.00,-0.71,0.79
10,5.56,-2.38,-0.50,-0.00,-0.71,0.79
11,6.08,-2.90,-1.98,-0.01,-0.71,0.79
12,6.43,-4.49,-3.68,-0.01,-0.71,0.79
13,6.82,-6.31,-4.96,-0.02,-0.71,0.79
14,7.97,-7.37,-5.59,-0.02,-0.71,0.78
15,7.85,-7.33,-5.33,-0.02,-0.71,0.79
16,8.05,-7.40,-4.37,-0.03,-0.70,0.79
17,8.05,-6.41,-3.11,-0.03,-0.71,0.79
18,8.20,-5.65,-1.51,-0.03,-0.70,0.79
19,7.73,-4.98,-0.17,-0.03,-0.70,0.79
20,7.15,-3.40,1.53,-0.02,-0.70,0.79
21,7.15,-1.82,2.69,-0.01,-0.70,0.79
22,6.49,-0.40,3.08,-0.01,-0.70,0.80
23,7.44,0.08,3.13,0.01,-0.70,0.80
24,7.33,1.31,2.44,0.02,-0.70,0.79
25,7.68,1.44,1.31,0.02,-0.70,0.79
26,7.88,1.65,-0.43,0.02,-0.70,0.79
27,8.24,0.78,-2.40,0.02,-0.70,0.80
28,8.38,-0.49,-4.09,0.01,-0.69,0.79
29,8.61,-1.25,-5.24,-0.00,-0.69,0.78
30,8.78,-1.82,-5.50,-0.01,-0.69,0.78
31,8.66,-1.56,-5.10,-0.02,-0.69,0.78
32,9.33,-0.95,-4.14,-0.02,-0.70,0.80
33,9.69,0.23,-2.93,-0.02,-0.71,0.80
34,10.32,1.83,-1.31,-0.02,-0.71,0.80
35,10.90,2.29,-0.56,-0.02,-0.72,0.82
36,12.41,0.72,-0.02,-0.03,-0.73,0.83
37,13.65,1.22,0.61,-0.02,-0.71,0.81
38,14.92,0.49,0.29,-0.03,-0.72,0.81
39,17.11,-0.26,-0.47,-0.05,-0.74,0.83
40,19.62,-4.34,-1.89,-0.06,-0.75,0.84
41,22.66,-6.49,-2.93,-0.05,-0.77,0.83
42,25.13,-4.26,-2.81,-0.04,-0.77,0.82
43,29.74,-2.32,-0.70,-0.11,-0.74,0.81
44,32.63,-3.66,-1.69,-0.10,-0.83,0.87
45,35.97,-7.82,-0.81,-0.11,-0.85,0.87
46,41.18,-7.66,0.87,-0.14,-0.87,0.87
47,44.92,-5.39,3.45,-0.10,-0.87,0.90
48,53.63,-5.28,3.47,-0.10,-0.93,0.93
49,61.63,-10.52,0.70,-0.12,-0.97,0.99
50,81.51,-18.09,1.39,-0.29,-1.01,1.06
51,82.61,-32.17,-1.82,-0.19,-1.03,1.07
52,96.00,-18.43,1.27,-0.17,-1.11,1.09
53,105.76,-29.95,1.07,-0.21,-1.13,1.07
54,120.44,-38.08,2.49,-0.19,-1.12,1.07
55,131.13,-30.14,10.34,-0.18,-1.14,1.10
56,136.47,-30.47,14.47,-0.17,-1.19,1.14
57,150.67,-18.38,18.87,-0.07,-1.23,1.19
58,160.53,-14.00,22.89,-0.06,-1.18,1.23
59,177.28,-2.90,27.98,-0.02,-1.22,1.25
60,186.11,-1.92,26.87,0.02,-1.24,1.40
61,207.98,11.31,27.88,0.07,-1.31,1.43
62,229.57,8.20,26.84,0.02,-1.31,1.43
63,252.14,13.10,29.31,0.06,-1.27,1.40
64,270.52,39.05,34.92,0.20,-1.25,1.38
65,281.22,57.48,37.95,0.20,-1.18,1.41
66,296.89,73.10,41.45,0.19,-1.05,1.28
67,302.69,76.40,40.75,0.16,-0.98,1.16
68,309.74,70.12,39.21,0.07,-0.88,1.08
69,309.66,70.47,41.37,0.15,-0.74,1.06
70,311.36,80.06,42.03,0.21,-0.62,0.97
71,310.98,85.18,42.34,0.17,-0.53,0.95
72,306.96,81.63,41.07,0.19,-0.44,0.92
73,305.34,82.29,40.93,0.22,-0.35,0.86
74,307.04,77.16,39.30,0.17,-0.33,0.82
75,306.35,77.47,36.73,0.21,-0.21,0.83
76,308.81,88.81,37.86,0.21,-0.19,0.71
77,299.79,93.18,35.39,0.19,-0.06,0.71
78,296.03,102.56,34.23,0.12,0.03,0.65
79,288.92,99.42,30.44,0.06,0.18,0.57
80,284.66,99.04,28.89,-0.01,0.31,0.50
81,278.31,81.98,22.98,-0.09,0.42,0.47
82,266.56,53.56,15.56,-0.15,0.53,0.44
83,258.76,37.34,10.03,-0.10,0.63,0.35
84,239.79,37.39,6.89,-0.01,0.76,0.30
85,232.18,37.28,6.73,-0.03,0.86,0.23
86,215.66,56.95,12.20,0.06,0.96,0.21
87,198.02,66.44,17.88,0.03,0.97,0.29
88,183.85,64.41,17.91,0.04,0.95,0.32
89,173.16,47.66,13.05,-0.05,1.03,0.34
90,166.27,39.39,8.08,-0.05,1.05,0.27
91,152.55,28.43,3.65,-0.12,1.14,0.21
92,135.53,25.22,-0.24,-0.08,1.17,0.25
93,125.91,23.25,-4.27,-0.06,1.07,0.34
94,118.60,9.92,-10.56,-0.11,1.05,0.40
95,114.24,-4.12,-17.56,-0.08,1.00,0.40
96,104.64,-3.71,-19.95,-0.05,1.00,0.40
97,93.24,0.67,-21.79,-0.03,0.99,0.40
98,82.61,2.20,-24.69,-0.04,0.95,0.41
99,74.23,1.59,-26.47,-0.11,0.90,0.42
100,65.34,-0.70,-26.26,-0.18,0.85,0.43
101,55.10,-2.06,-24.95,-0.20,0.82,0.42
102,43.76,-1.33,-25.28,-0.21,0.79,0.47
103,33.65,2.26,-26.47,-0.22,0.77,0.49
104,24.52,1.68,-27.63,-0.24,0.66,0.49
105,16.18,7.44,-26.06,-0.25,0.57,0.57
106,10.15,7.02,-25.13,-0.31,0.44,0.70
107,6.52,8.23,-24.53,-0.33,0.33,0.75
108,2.92,15.28,-23.97,-0.33,0.27,0.78
109,1.13,19.83,-24.00,-0.44,0.17,0.85
110,1.13,17.22,-20.06,-0.63,0.11,0.85
111,0.53,15.60,-14.02,-0.70,0.07,0.85
112,-0.72,9.48,-8.27,-0.83,0.02,0.95
113,-0.53,-0.43,-4.15,-0.88,-0.02,1.02
