,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-4.63,1.04,-5.57,0.18,-0.08,1.03
1,-4.81,1.57,-5.86,0.17,-0.09,1.02
2,-4.67,2.95,-6.40,0.18,-0.08,1.02
3,-4.84,3.98,-7.89,0.19,-0.09,1.02
4,-4.96,3.16,-9.95,0.19,-0.09,1.03
5,-4.61,3.16,-10.58,0.15,-0.09,1.03
6,-4.81,2.40,-10.76,0.14,-0.11,1.03
7,-5.07,1.51,-10.43,0.12,-0.12,1.02
8,-4.29,4.40,-9.47,0.12,-0.11,1.01
9,-3.86,5.48,-9.28,0.11,-0.11,1.02
10,-3.82,4.41,-8.82,0.08,-0.11,1.00
11,-3.80,4.56,-7.57,0.08,-0.11,1.00
12,-4.17,4.23,-6.29,0.08,-0.10,0.99
13,-4.70,2.75,-5.37,0.08,-0.10,0.99
14,-4.93,1.65,-4.98,0.08,-0.10,0.98
15,-5.74,2.03,-4.38,0.10,-0.10,0.96
16,-6.66,2.73,-4.32,0.11,-0.10,0.97
17,-7.25,3.54,-4.08,0.12,-0.11,0.97
18,-7.51,3.69,-4.15,0.12,-0.10,0.97
19,-7.63,3.21,-4.31,0.12,-0.10,0.97
20,-8.02,1.73,-5.04,0.13,-0.11,0.97
21,-8.29,1.56,-5.60,0.14,-0.11,0.96
22,-9.01,0.93,-6.49,0.14,-0.11,0.97
23,-9.51,-0.67,-7.51,0.13,-0.11,0.96
24,-10.08,-1.74,-7.85,0.12,-0.12,0.98
25,-10.26,-2.41,-7.53,0.12,-0.11,0.98
26,-10.40,-0.93,-7.42,0.13,-0.11,0.99
27,-10.38,0.70,-6.60,0.11,-0.11,0.98
28,-10.06,2.40,-6.11,0.11,-0.12,1.00
29,-9.89,3.44,-5.57,0.11,-0.12,0.99
30,-9.50,4.56,-5.13,0.10,-0.12,0.98
31,-9.50,3.94,-5.34,0.11,-0.12,0.97
32,-9.86,2.73,-5.24,0.11,-0.13,0.97
33,-10.50,2.00,-4.90,0.11,-0.12,0.96
34,-11.40,1.21,-4.79,0.11,-0.12,0.94
35,-12.67,0.84,-5.02,0.11,-0.13,0.96
36,-14.03,1.21,-4.95,0.11,-0.12,0.95
37,-14.93,2.06,-4.81,0.11,-0.12,0.96
38,-16.05,1.45,-4.84,0.11,-0.12,0.96
39,-16.49,0.40,-4.99,0.11,-0.12,0.97
40,-16.56,-0.76,-5.57,0.13,-0.13,0.99
41,-16.73,-0.82,-6.12,0.13,-0.13,1.00
42,-16.38,-0.49,-6.52,0.13,-0.14,1.00
43,-16.56,0.02,-6.67,0.12,-0.15,1.01
44,-17.13,0.93,-6.47,0.12,-0.15,1.01
45,-17.24,1.30,-6.47,0.13,-0.15,1.01
46,-16.56,2.81,-6.50,0.12,-0.17,1.02
47,-15.71,3.31,-6.31,0.13,-0.16,1.02
48,-15.01,5.44,-6.05,0.11,-0.15,1.01
49,-13.88,7.37,-5.57,0.10,-0.17,1.03
50,-12.27,4.92,-5.59,0.08,-0.17,1.02
51,-12.66,3.76,-5.30,0.08,-0.16,1.01
52,-13.88,7.28,-3.50,0.10,-0.16,1.01
53,-15.02,12.81,-1.66,0.10,-0.15,0.97
54,-14.92,12.90,-0.98,0.07,-0.15,0.98
55,-14.63,9.18,-1.02,0.08,-0.15,0.98
56,-15.53,7.86,-0.84,0.09,-0.15,0.98
57,-16.60,7.54,-0.98,0.09,-0.14,0.97
58,-17.68,4.63,-1.59,0.09,-0.15,0.99
59,-18.06,2.63,-2.76,0.11,-0.15,1.00
60,-22.18,-0.47,-2.14,0.12,-0.15,1.01
61,-19.69,1.07,-4.66,0.11,-0.17,1.03
62,-18.21,0.29,-5.50,0.11,-0.17,1.03
63,-18.55,0.72,-5.71,0.11,-0.17,1.00
64,-18.75,1.34,-5.92,0.10,-0.18,1.02
65,-19.31,1.44,-6.67,0.10,-0.19,1.01
66,-19.28,0.95,-6.85,0.08,-0.19,1.02
67,-19.50,1.62,-6.15,0.07,-0.21,1.02
68,-19.18,2.98,-4.70,0.07,-0.21,1.04
69,-19.10,4.14,-3.37,0.06,-0.22,1.04
70,-18.40,5.48,-1.31,0.05,-0.22,1.03
71,-17.82,6.05,0.34,0.05,-0.22,1.05
72,-17.37,7.40,1.66,0.07,-0.21,1.05
73,-16.75,9.91,2.50,0.09,-0.21,1.06
74,-16.09,11.15,2.64,0.10,-0.22,1.05
75,-15.74,11.27,2.64,0.10,-0.21,1.05
76,-15.31,11.68,2.37,0.10,-0.20,1.05
77,-15.37,11.80,1.97,0.10,-0.20,1.06
78,-15.39,11.04,1.22,0.10,-0.20,1.05
79,-15.68,10.55,0.43,0.11,-0.20,1.04
80,-16.18,8.35,-0.82,0.10,-0.21,1.06
81,-15.95,7.79,-2.15,0.11,-0.21,1.05
82,-16.23,5.01,-3.71,0.08,-0.22,1.06
83,-15.74,3.19,-4.67,0.07,-0.22,1.06
84,-15.36,1.77,-4.85,0.04,-0.22,1.07
85,-14.85,2.43,-3.82,0.04,-0.23,1.06
86,-14.06,3.31,-3.27,0.03,-0.23,1.07
87,-13.94,4.14,-2.20,0.02,-0.23,1.08
88,-13.59,4.06,-1.24,0.01,-0.24,1.07
89,-13.33,3.83,0.12,0.00,-0.25,1.08
90,-13.10,4.00,1.33,-0.00,-0.24,1.07
91,-12.60,5.33,3.13,0.00,-0.24,1.08
92,-12.29,6.49,4.58,0.01,-0.25,1.06
93,-12.27,7.71,6.14,0.01,-0.25,1.05
94,-12.12,9.51,7.65,0.02,-0.24,1.07
95,-11.85,10.24,8.31,0.02,-0.25,1.06
96,-11.88,11.16,9.34,0.03,-0.25,1.05
97,-11.25,12.43,10.17,0.03,-0.24,1.05
98,-10.87,12.66,10.63,0.04,-0.25,1.04
99,-9.77,12.58,11.07,0.03,-0.25,1.04
100,-8.90,11.80,10.93,0.04,-0.26,1.05
101,-8.02,11.54,10.35,0.04,-0.26,1.05
102,-7.30,10.70,9.92,0.03,-0.26,1.05
103,-5.88,8.89,8.87,0.02,-0.28,1.05
104,-4.76,6.84,8.29,0.00,-0.27,1.05
105,-4.12,5.85,8.14,-0.01,-0.28,1.03
106,-3.10,5.68,8.73,-0.01,-0.28,1.02
107,-2.11,7.05,9.82,-0.01,-0.28,1.02
108,-0.70,8.34,10.78,-0.01,-0.29,1.01
109,0.72,10.70,12.02,-0.02,-0.28,1.02
110,1.66,12.93,13.83,-0.04,-0.28,1.00
111,2.50,13.73,15.65,-0.03,-0.26,1.00
112,2.96,13.34,17.36,-0.03,-0.25,0.99
113,2.82,13.02,18.78,-0.02,-0.24,0.98
114,2.40,12.99,19.79,0.00,-0.23,0.96
115,1.92,13.39,20.08,0.01,-0.23,0.97
116,1.47,13.42,19.98,0.04,-0.22,0.96
117,0.96,12.27,19.16,0.04,-0.22,0.95
118,0.35,11.27,18.50,0.03,-0.21,0.94
119,-0.76,9.88,17.98,0.03,-0.21,0.95
120,-1.74,8.37,17.11,0.02,-0.20,0.93
121,-2.67,6.67,16.41,0.01,-0.22,0.96
122,-3.30,4.60,16.24,0.00,-0.22,0.97
123,-3.65,3.15,16.29,-0.01,-0.22,0.98
124,-3.85,2.27,16.50,-0.01,-0.23,0.98
