acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.05,0.2,0.98,-1.3,-4.58,-2.18,32.72
-0.05,0.2,0.97,-1.33,-2.9,-2.23,32.67
-0.05,0.21,0.95,-2.46,-1.97,-2.21,32.67
-0.07,0.22,0.95,-3.57,-2.95,-2.96,32.72
-0.07,0.21,0.94,-3.19,-2.95,-3.83,32.72
-0.06,0.22,0.94,-3.82,-3.59,-5.34,32.81
-0.08,0.22,0.93,-4.32,-4.15,-5.13,32.67
-0.08,0.24,0.94,-5.4,-3.92,-2.98,32.62
-0.08,0.23,0.94,-7.27,-3.79,-0.43,32.67
-0.08,0.21,0.96,-8.09,-3.34,1.82,32.67
-0.07,0.2,0.96,-7.62,-2.92,3.56,32.62
-0.07,0.2,0.97,-6.67,-2.14,4.47,32.72
-0.06,0.19,0.97,-5.71,-1.95,4.23,32.72
-0.05,0.18,0.96,-5.69,-1.08,4.72,32.72
-0.05,0.17,0.95,-7.48,-1.27,5.13,32.81
-0.04,0.17,0.95,-10.26,-1.62,5.69,32.67
-0.04,0.16,0.97,-11.63,-2.02,5.47,32.72
-0.04,0.14,0.97,-11.82,-1.01,4.93,32.81
-0.03,0.13,0.98,-10.23,0.12,5.22,32.67
-0.03,0.12,0.98,-9.85,2.0,5.66,32.67
-0.04,0.12,1.0,-8.03,1.6,6.02,32.72
-0.04,0.11,1.0,-7.69,0.67,6.24,32.77
-0.02,0.1,0.99,-6.37,0.58,5.94,32.72
-0.03,0.09,0.99,-5.79,0.14,4.84,32.67
-0.03,0.09,1.0,-5.79,-1.18,3.31,32.72
-0.03,0.09,1.0,-5.51,-2.24,2.5,32.81
-0.03,0.07,1.0,-4.92,-3.01,2.52,32.72
-0.03,0.07,1.01,-3.85,-2.78,2.96,32.72
-0.02,0.07,1.02,-2.32,-1.45,4.61,32.67
-0.0,0.07,1.02,-1.18,0.64,5.69,32.67
-0.0,0.07,1.03,0.92,1.79,7.04,32.72
0.0,0.06,1.04,3.66,2.82,7.15,32.77
-0.01,0.08,1.02,5.5,1.56,6.14,32.81
-0.0,0.08,1.01,7.59,-0.17,5.47,32.77
0.0,0.1,1.01,9.22,-2.06,4.34,32.72
0.01,0.11,1.01,10.46,-2.44,3.57,32.72
0.02,0.13,0.99,11.15,-0.63,3.54,32.67
0.02,0.14,0.98,11.21,0.0,3.07,32.67
0.02,0.15,0.96,10.95,0.53,2.66,32.67
0.03,0.15,0.96,9.92,-0.08,2.21,32.67
0.04,0.16,0.95,9.39,-0.92,1.16,32.72
0.04,0.18,0.96,8.69,-0.49,0.47,32.72
0.05,0.19,0.96,8.46,0.95,-0.17,32.67
0.04,0.19,0.96,8.05,0.63,-0.7,32.77
0.04,0.21,0.95,7.73,0.98,-1.83,32.67
0.04,0.22,0.96,7.16,1.27,-2.64,32.62
0.04,0.23,0.94,5.73,0.79,-3.88,32.62
0.03,0.22,0.94,5.68,-0.15,-5.13,32.62
0.04,0.24,0.94,4.89,-0.31,-6.53,32.72
0.02,0.23,0.95,4.73,-0.17,-8.15,32.62
0.01,0.24,0.93,3.89,0.95,-8.52,32.62
-0.02,0.25,0.92,2.14,1.85,-8.49,32.72
-0.02,0.24,0.92,0.31,1.51,-7.83,32.77
-0.03,0.24,0.93,-2.14,-0.6,-7.37,32.72
-0.02,0.24,0.93,-4.93,-0.9,-6.03,32.77
-0.01,0.22,0.94,-6.85,-0.23,-5.57,32.67
-0.01,0.21,0.95,-7.69,-0.11,-5.92,32.72
-0.03,0.2,0.97,-7.42,0.12,-6.64,32.72
-0.04,0.19,0.98,-6.7,-2.0,-7.05,32.72
-0.05,0.18,0.98,-4.81,-3.07,-7.25,32.58
-0.05,0.18,0.99,-3.39,-3.34,-7.31,32.77
-0.05,0.18,1.0,-2.02,-2.7,-6.5,32.72
-0.05,0.18,0.99,-1.94,-1.22,-4.44,32.72
-0.05,0.19,0.97,-1.16,0.23,-1.54,32.62
-0.05,0.18,0.97,-0.53,0.43,0.24,32.72
-0.03,0.16,0.98,0.64,-0.27,0.12,32.72
-0.02,0.18,0.97,0.32,1.13,-0.52,32.77
-0.03,0.18,0.97,-0.2,-0.21,-1.69,32.53
-0.03,0.18,0.97,-0.12,-1.48,-2.85,32.62
-0.04,0.19,0.96,-0.61,-2.44,-3.27,32.67
-0.04,0.19,0.96,-0.06,-2.11,-2.15,32.77
-0.03,0.19,0.97,-0.18,-1.3,-0.58,32.72
-0.02,0.19,0.97,-0.21,0.92,0.37,32.72
-0.02,0.19,0.97,0.84,2.82,0.03,32.67
-0.04,0.19,0.96,1.44,1.22,-1.48,32.72
-0.03,0.18,0.96,1.31,-0.09,-2.6,32.67
-0.03,0.18,0.97,1.88,-1.4,-3.47,32.77
-0.03,0.18,0.97,1.36,-1.37,-3.04,32.58
-0.02,0.18,0.97,1.88,0.27,-1.54,32.72
-0.02,0.18,0.98,3.57,3.5,-0.38,32.58
-0.03,0.19,0.98,4.66,5.1,0.76,32.72
-0.03,0.2,0.96,5.27,4.2,-0.08,32.67
-0.03,0.2,0.96,6.12,1.95,-2.17,32.72
-0.04,0.22,0.95,4.93,1.16,-3.57,32.67
-0.05,0.22,0.93,3.74,0.69,-3.39,32.62
-0.06,0.24,0.94,1.31,-0.49,-2.35,32.77
-0.05,0.22,0.93,0.0,-0.02,-0.26,32.58
-0.05,0.23,0.94,-1.13,0.63,1.28,32.67
-0.03,0.22,0.94,-1.18,1.01,1.98,32.72
-0.01,0.21,0.95,-2.06,2.95,1.76,32.67
-0.03,0.22,0.95,-2.53,3.34,0.99,32.72
-0.04,0.22,0.95,-2.84,0.92,-0.27,32.67
-0.05,0.22,0.96,-2.69,-1.89,-1.11,32.77
-0.04,0.22,0.96,-2.85,-3.8,-2.08,32.72
-0.03,0.21,0.96,-3.97,-3.48,-2.31,32.62
-0.03,0.2,0.96,-4.41,-2.09,-1.88,32.67
-0.04,0.21,0.95,-5.21,-0.26,-0.78,32.77
-0.04,0.2,0.95,-5.76,-0.82,-0.03,32.62
-0.04,0.18,0.96,-5.94,-1.68,-0.06,32.72
-0.03,0.18,0.96,-7.4,-2.55,-1.02,32.67
-0.03,0.19,0.97,-8.2,-3.11,-1.19,32.67
-0.05,0.18,0.99,-7.36,-3.82,-1.34,32.62
-0.04,0.17,1.0,-6.29,-4.29,-0.85,32.67
-0.02,0.17,0.98,-4.55,-2.93,0.23,32.77
-0.02,0.17,0.99,-3.73,-1.8,0.35,32.62
-0.02,0.17,0.98,-3.4,1.13,0.11,32.72
-0.03,0.18,0.96,-3.66,1.31,-0.66,32.77
-0.04,0.18,0.98,-3.62,-1.21,-1.34,32.67
-0.05,0.18,0.97,-3.71,-2.58,-1.45,32.62
-0.04,0.19,0.97,-3.31,-3.24,-0.96,32.72
-0.03,0.17,0.98,-3.4,-2.79,-0.64,32.77
-0.02,0.17,0.98,-3.04,-1.66,0.06,32.77
-0.02,0.18,0.98,-2.18,-0.52,0.29,32.67
-0.01,0.17,0.98,-1.8,0.47,0.41,32.67
-0.01,0.18,0.97,-1.22,0.43,0.53,32.72
-0.01,0.17,0.99,-0.66,0.18,-0.23,32.77
-0.02,0.18,0.98,0.31,-0.58,-1.18,32.77
-0.01,0.18,0.99,1.42,-0.34,-1.05,32.67
-0.03,0.18,0.98,1.36,-1.01,-0.78,32.81
-0.01,0.19,0.98,0.93,-0.67,-0.2,32.62
-0.01,0.2,0.96,0.09,0.26,0.52,32.72
0.01,0.2,0.96,0.12,1.98,0.85,32.67
0.0,0.21,0.95,-0.56,3.56,0.93,32.72
-0.01,0.21,0.94,-1.28,2.23,0.21,32.72
-0.01,0.22,0.94,-2.26,0.35,-1.59,32.67
-0.02,0.22,0.95,-3.6,-2.18,-2.9,32.67
-0.01,0.22,0.94,-4.99,-1.89,-3.4,32.72
-0.02,0.21,0.95,-6.38,-2.32,-3.22,32.67
-0.02,0.2,0.96,-6.64,-2.18,-3.6,32.77
-0.03,0.2,0.96,-6.31,-2.75,-2.5,32.67
-0.03,0.19,0.97,-5.68,-2.69,-2.24,32.62
-0.04,0.18,0.97,-3.79,-3.62,-2.14,32.62
-0.05,0.18,0.98,-3.04,-4.27,-1.54,32.67
-0.06,0.18,0.98,-3.44,-5.62,-1.73,32.77
-0.05,0.16,0.99,-4.21,-6.08,-1.27,32.72
