,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-35.07,-14.09,1.83,-0.05,-0.33,0.95
1,-36.02,-15.05,1.66,-0.05,-0.34,0.95
2,-37.73,-15.56,1.15,-0.04,-0.34,0.94
3,-38.43,-14.55,1.19,-0.03,-0.35,0.96
4,-38.18,-12.89,1.69,-0.03,-0.36,0.95
5,-38.58,-12.37,1.54,-0.04,-0.36,0.96
6,-38.11,-12.05,1.68,-0.03,-0.37,0.98
7,-37.42,-11.50,1.83,-0.03,-0.36,0.97
8,-37.24,-11.48,1.63,-0.02,-0.37,0.97
9,-37.18,-11.54,0.90,-0.02,-0.38,0.97
10,-36.95,-12.12,0.34,-0.02,-0.39,0.98
11,-36.92,-11.88,0.06,-0.01,-0.39,0.96
12,-36.50,-13.27,-0.63,-0.02,-0.39,0.96
13,-36.47,-14.26,-0.89,-0.02,-0.40,0.96
14,-36.78,-13.51,-0.73,-0.01,-0.40,0.95
15,-37.25,-12.24,-0.61,-0.00,-0.40,0.94
16,-37.44,-11.63,-0.56,-0.01,-0.41,0.94
17,-38.41,-11.24,-0.63,0.00,-0.41,0.95
18,-38.29,-10.47,-0.63,0.00,-0.42,0.95
19,-38.72,-9.74,-0.63,0.01,-0.42,0.95
20,-38.53,-8.78,-0.81,0.02,-0.42,0.95
21,-38.53,-9.13,-1.16,0.01,-0.42,0.94
22,-38.58,-8.78,-1.57,0.00,-0.42,0.95
23,-36.84,-9.97,-1.66,-0.00,-0.43,0.93
24,-37.25,-8.75,-1.83,0.01,-0.43,0.93
25,-36.53,-8.55,-1.80,0.00,-0.43,0.93
26,-36.29,-9.37,-1.74,-0.01,-0.44,0.93
27,-36.05,-8.26,-1.79,0.01,-0.44,0.91
28,-36.17,-7.31,-1.59,0.00,-0.44,0.89
29,-36.52,-5.86,-1.56,0.01,-0.44,0.89
30,-37.07,-4.46,-1.37,0.00,-0.45,0.89
31,-37.57,-3.39,-1.27,0.00,-0.45,0.88
32,-38.17,-2.50,-0.90,0.01,-0.45,0.87
33,-38.44,-2.24,-0.99,0.00,-0.45,0.86
34,-38.85,-2.37,-1.11,0.00,-0.46,0.88
35,-39.66,-1.36,-0.92,0.01,-0.45,0.86
36,-39.60,-0.35,-0.99,0.02,-0.46,0.86
37,-40.21,0.26,-1.08,0.02,-0.45,0.87
38,-40.50,0.56,-1.60,0.02,-0.47,0.87
39,-40.52,0.89,-1.51,0.01,-0.47,0.85
40,-41.42,1.69,-1.79,0.02,-0.47,0.85
41,-41.79,1.77,-2.03,0.02,-0.48,0.86
42,-42.20,1.24,-2.49,0.02,-0.48,0.85
43,-43.04,0.82,-2.84,0.02,-0.49,0.85
44,-43.83,1.22,-3.02,0.03,-0.50,0.85
45,-44.26,1.10,-3.37,0.03,-0.50,0.86
46,-45.02,0.26,-4.32,0.03,-0.50,0.87
47,-45.42,0.12,-4.76,0.02,-0.51,0.85
48,-45.94,0.67,-4.85,0.03,-0.52,0.85
49,-47.13,0.38,-5.50,0.02,-0.53,0.87
50,-47.68,0.21,-5.71,0.02,-0.53,0.88
51,-48.09,1.13,-6.31,0.03,-0.54,0.88
52,-48.49,1.44,-6.49,0.02,-0.55,0.89
53,-48.82,1.34,-7.04,0.01,-0.57,0.89
54,-48.72,0.75,-7.21,0.02,-0.58,0.90
55,-48.90,1.11,-7.54,0.02,-0.59,0.89
56,-48.52,1.69,-7.31,0.01,-0.60,0.90
57,-48.23,0.52,-7.11,-0.00,-0.60,0.91
58,-48.20,0.58,-6.81,0.01,-0.61,0.90
59,-47.97,1.59,-6.50,0.00,-0.62,0.91
60,-47.62,2.02,-6.52,0.01,-0.62,0.91
61,-47.37,2.37,-6.20,0.02,-0.63,0.92
62,-46.87,2.50,-6.66,0.02,-0.63,0.91
63,-46.29,3.44,-7.04,0.02,-0.63,0.90
64,-45.98,3.68,-7.51,0.02,-0.63,0.88
65,-46.32,2.98,-7.86,0.01,-0.62,0.88
66,-46.85,2.00,-8.29,0.00,-0.63,0.86
67,-47.33,1.27,-8.20,0.00,-0.64,0.85
68,-47.21,0.00,-8.40,0.00,-0.64,0.86
69,-47.48,-1.63,-9.05,-0.00,-0.65,0.86
70,-47.13,-1.65,-9.48,0.01,-0.66,0.86
71,-46.46,-0.63,-9.02,0.01,-0.66,0.86
72,-45.24,0.02,-8.60,-0.00,-0.66,0.85
73,-44.66,-0.72,-8.52,-0.02,-0.67,0.84
74,-43.83,-0.98,-8.46,-0.01,-0.67,0.83
75,-43.71,-0.92,-8.50,-0.01,-0.67,0.81
76,-43.98,-1.42,-8.64,-0.02,-0.66,0.81
77,-44.40,-1.76,-8.53,-0.02,-0.67,0.79
78,-44.90,-1.71,-7.82,-0.02,-0.66,0.76
79,-45.85,-1.77,-7.51,-0.03,-0.66,0.76
80,-46.85,-3.28,-7.57,-0.03,-0.67,0.75
81,-47.95,-3.91,-7.37,-0.02,-0.67,0.75
82,-49.77,-3.31,-6.61,-0.02,-0.67,0.75
83,-51.01,-2.96,-5.83,-0.02,-0.69,0.76
84,-51.60,-4.31,-5.42,-0.03,-0.70,0.77
85,-51.91,-4.09,-5.07,-0.02,-0.70,0.77
86,-51.95,-3.24,-4.55,-0.01,-0.71,0.76
87,-51.97,-2.12,-3.98,-0.00,-0.71,0.75
88,-52.12,-1.24,-3.97,0.00,-0.71,0.75
89,-52.35,-0.93,-4.20,0.01,-0.72,0.74
90,-52.85,-1.05,-4.08,0.00,-0.72,0.73
91,-53.02,-1.36,-3.89,-0.00,-0.72,0.73
92,-53.24,-2.43,-4.18,-0.01,-0.72,0.72
93,-53.30,-4.34,-4.44,-0.01,-0.73,0.72
94,-53.04,-5.11,-4.75,0.01,-0.72,0.71
95,-53.27,-4.85,-4.75,0.02,-0.73,0.71
96,-53.19,-4.53,-4.85,0.02,-0.73,0.72
97,-52.67,-4.50,-5.62,0.03,-0.74,0.71
98,-52.37,-3.98,-5.39,0.03,-0.75,0.71
99,-51.65,-2.58,-5.56,0.03,-0.75,0.70
100,-51.36,-1.54,-5.22,0.03,-0.74,0.70
101,-50.56,-1.30,-5.36,0.02,-0.75,0.69
102,-50.34,-1.51,-5.44,0.02,-0.76,0.69
103,-49.97,-1.45,-5.13,0.02,-0.76,0.67
104,-50.81,-1.47,-4.75,0.01,-0.76,0.63
105,-51.71,-1.04,-4.38,0.03,-0.76,0.63
106,-52.58,-0.96,-4.35,0.04,-0.77,0.64
107,-53.82,-1.07,-4.72,0.04,-0.78,0.65
108,-54.34,-0.79,-4.15,0.04,-0.78,0.64
109,-54.89,0.03,-3.57,0.03,-0.79,0.64
110,-55.07,0.14,-3.50,0.04,-0.80,0.65
111,-55.10,-0.79,-3.51,0.03,-0.81,0.64
112,-54.81,-0.41,-3.19,0.03,-0.82,0.64
113,-54.95,0.02,-2.95,0.03,-0.82,0.63
114,-54.90,0.41,-3.04,0.06,-0.83,0.65
115,-54.15,-0.24,-3.66,0.05,-0.84,0.66
116,-53.31,-0.90,-3.73,0.05,-0.85,0.66
117,-52.08,0.24,-3.54,0.06,-0.86,0.68
118,-50.95,1.39,-3.65,0.07,-0.86,0.68
119,-49.62,2.35,-3.25,0.07,-0.87,0.68
120,-48.47,3.97,-2.95,0.09,-0.87,0.66
121,-47.57,6.43,-2.78,0.09,-0.87,0.65
122,-46.85,8.23,-2.69,0.09,-0.87,0.65
123,-46.78,8.98,-2.95,0.09,-0.87,0.65
124,-46.81,10.34,-3.07,0.09,-0.87,0.64
125,-46.55,11.73,-3.25,0.08,-0.87,0.63
126,-46.32,12.05,-3.22,0.07,-0.87,0.62
127,-45.19,12.26,-3.16,0.06,-0.86,0.60
128,-44.49,12.46,-3.36,0.06,-0.87,0.60
129,-43.50,12.81,-3.60,0.06,-0.86,0.57
130,-42.84,13.25,-3.57,0.06,-0.87,0.55
131,-42.64,12.63,-3.27,0.05,-0.86,0.53
132,-43.08,12.09,-3.37,0.04,-0.87,0.53
133,-44.09,11.31,-3.71,0.05,-0.87,0.52
134,-44.89,10.66,-4.24,0.06,-0.88,0.52
135,-45.71,10.49,-4.93,0.07,-0.89,0.52
136,-46.03,10.12,-5.45,0.06,-0.89,0.52
137,-45.94,10.21,-6.32,0.06,-0.90,0.53
138,-45.56,9.82,-7.21,0.06,-0.91,0.51
139,-44.78,8.49,-8.44,0.05,-0.91,0.50
140,-44.56,6.69,-9.65,0.05,-0.90,0.50
141,-44.35,6.00,-10.26,0.05,-0.91,0.48
142,-44.35,4.17,-11.04,0.03,-0.91,0.47
143,-44.66,1.79,-11.97,0.03,-0.91,0.47
144,-45.27,0.69,-12.58,0.04,-0.91,0.45
145,-45.47,-0.50,-13.02,0.04,-0.92,0.44
146,-46.76,-1.62,-13.48,0.04,-0.92,0.45
147,-47.24,-2.06,-13.65,0.04,-0.92,0.45
148,-48.03,-2.02,-13.47,0.05,-0.92,0.44
149,-48.95,-1.74,-13.15,0.05,-0.93,0.44
150,-49.69,-2.32,-13.11,0.05,-0.92,0.42
151,-51.65,-4.89,-13.79,0.05,-0.92,0.39
152,-53.66,-9.39,-15.36,0.04,-0.91,0.32
153,-58.15,-14.52,-17.04,0.04,-0.91,0.29
154,-62.37,-20.55,-19.10,0.05,-0.92,0.30
155,-66.69,-25.44,-21.45,0.06,-0.93,0.32
156,-68.67,-29.25,-22.46,0.06,-0.95,0.37
157,-68.43,-31.69,-21.54,0.06,-0.97,0.42
158,-65.51,-26.79,-18.49,0.10,-0.98,0.47
159,-61.21,-25.53,-14.55,0.07,-0.98,0.49
160,-59.42,-31.18,-17.37,0.07,-1.00,0.50
161,-57.01,-25.69,-16.58,0.18,-0.96,0.39
162,-54.72,-15.74,-14.87,0.18,-0.98,0.39
163,-55.59,-16.37,-15.25,0.13,-1.00,0.46
164,-56.14,-15.74,-15.39,0.15,-1.00,0.47
165,-55.77,-11.04,-15.42,0.17,-1.00,0.43
166,-54.64,-7.18,-15.13,0.16,-0.99,0.41
167,-53.36,-5.85,-15.31,0.15,-0.99,0.37
168,-52.47,-4.72,-14.96,0.13,-0.98,0.33
169,-52.84,-3.74,-14.49,0.13,-0.97,0.31
170,-53.76,-4.70,-14.93,0.14,-0.97,0.31
171,-54.31,-6.55,-15.54,0.13,-0.98,0.30
172,-55.68,-8.78,-16.98,0.14,-0.98,0.30
173,-57.18,-10.58,-18.02,0.14,-0.98,0.30
