acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.41,-0.03,0.92,-2.14,-3.02,-0.46,30.55
-0.4,-0.03,0.9,-2.56,-2.43,-0.02,30.6
-0.41,-0.04,0.92,-1.27,0.21,1.18,30.55
-0.4,-0.03,0.91,-0.14,1.07,1.69,30.55
-0.42,-0.02,0.9,0.82,0.98,2.29,30.46
-0.42,-0.02,0.9,0.35,-0.44,2.32,30.51
-0.42,-0.01,0.89,-0.96,-2.29,2.11,30.46
-0.42,-0.01,0.89,-2.76,-3.85,2.21,30.51
-0.4,-0.03,0.9,-3.8,-4.92,1.77,30.6
-0.39,-0.05,0.91,-3.39,-3.86,2.24,30.6
-0.39,-0.05,0.9,-2.58,-2.11,2.24,30.55
-0.4,-0.06,0.92,-1.08,-1.45,2.64,30.46
-0.4,-0.05,0.92,-0.29,-1.8,1.98,30.65
-0.39,-0.06,0.92,0.76,-2.35,1.62,30.51
-0.39,-0.04,0.91,0.6,-2.38,1.42,30.46
-0.38,-0.04,0.9,0.76,-3.31,1.27,30.55
-0.36,-0.04,0.91,0.61,-2.84,0.7,30.55
-0.35,-0.03,0.9,0.85,-1.44,-0.08,30.55
-0.36,-0.02,0.91,0.35,-0.87,-0.79,30.55
-0.36,-0.02,0.9,-0.66,-0.93,-1.79,30.65
-0.38,-0.03,0.91,-1.77,-1.8,-2.37,30.51
-0.38,-0.04,0.91,-1.6,-3.21,-3.07,30.55
-0.37,-0.04,0.93,-0.2,-3.62,-3.51,30.51
-0.38,-0.04,0.91,0.93,-3.21,-3.02,30.55
-0.37,-0.04,0.92,2.37,-2.14,-1.94,30.51
-0.37,-0.03,0.9,2.92,0.41,-1.65,30.51
-0.37,-0.01,0.89,2.4,1.63,-0.96,30.51
-0.38,-0.0,0.9,1.4,1.53,-0.89,30.6
-0.39,-0.01,0.91,0.47,-0.34,-2.35,30.55
-0.38,-0.0,0.9,0.05,-0.9,-2.4,30.6
-0.39,0.0,0.9,-0.5,-1.82,-3.1,30.51
-0.39,-0.0,0.91,0.56,-1.57,-2.95,30.6
-0.39,-0.0,0.9,1.74,0.46,-1.45,30.65
-0.4,0.0,0.9,2.31,0.82,-1.13,30.6
-0.4,0.01,0.9,2.55,-0.46,-1.57,30.55
-0.41,0.01,0.89,2.08,-1.77,-1.82,30.55
-0.4,0.01,0.88,1.73,-2.64,-1.39,30.6
-0.4,0.01,0.88,1.47,-2.37,-0.7,30.51
-0.39,0.01,0.88,1.07,-1.47,-0.2,30.6
-0.38,0.01,0.87,-0.26,0.11,0.32,30.6
-0.39,0.01,0.87,-1.01,0.6,0.67,30.65
-0.39,0.02,0.86,-3.25,0.29,1.08,30.55
-0.4,0.02,0.86,-5.34,-1.94,0.58,30.6
-0.4,0.02,0.87,-7.74,-3.51,0.24,30.6
-0.39,0.01,0.88,-9.25,-4.99,-0.09,30.51
-0.37,-0.01,0.9,-9.27,-3.8,1.24,30.6
-0.37,-0.02,0.91,-9.13,-3.27,0.84,30.65
-0.37,-0.02,0.91,-7.31,-3.25,0.38,30.55
-0.37,-0.02,0.92,-6.15,-3.02,-0.12,30.55
-0.37,-0.03,0.94,-4.75,-3.13,-1.66,30.51
-0.36,-0.03,0.92,-3.95,-3.37,-1.95,30.55
-0.36,-0.03,0.93,-3.27,-1.92,-0.9,30.51
-0.36,-0.03,0.93,-3.11,-0.43,-0.17,30.6
-0.36,-0.02,0.93,-2.95,0.24,-0.18,30.55
-0.37,-0.02,0.93,-2.89,-0.08,-0.73,30.46
-0.38,-0.02,0.93,-2.79,-0.76,-1.24,30.51
