acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.15,0.18,0.91,-4.81,-2.78,6.96,33.19
-0.14,0.19,0.91,-5.6,-1.91,7.85,33.24
-0.12,0.19,0.91,-5.34,-2.0,7.65,33.14
-0.12,0.2,0.89,-6.03,-0.87,7.54,33.14
-0.11,0.2,0.89,-6.66,-1.16,8.08,33.19
-0.11,0.2,0.88,-8.76,-1.47,8.24,33.19
-0.13,0.21,0.91,-11.95,-1.91,7.94,33.09
-0.11,0.19,0.91,-13.63,-0.46,8.06,33.24
-0.09,0.19,0.91,-16.09,-0.15,7.95,33.14
-0.09,0.19,0.93,-17.28,-1.04,6.26,33.19
-0.1,0.19,0.93,-18.34,-3.4,5.01,33.19
-0.08,0.18,0.96,-20.96,-4.0,3.8,33.14
-0.08,0.16,0.96,-19.54,-1.92,3.6,33.24
-0.07,0.15,1.01,-17.11,0.46,3.88,33.19
-0.07,0.13,1.01,-14.63,5.71,5.77,33.19
-0.07,0.14,1.02,-12.76,10.32,6.75,33.14
-0.09,0.16,1.02,-11.05,10.26,6.93,33.19
-0.11,0.16,1.0,-10.79,7.48,6.56,33.19
-0.1,0.17,0.99,-11.01,6.18,8.55,33.19
-0.1,0.15,1.0,-10.44,1.62,8.67,33.19
-0.09,0.14,1.0,-8.55,-2.35,8.49,33.19
-0.09,0.14,0.99,-8.18,-3.57,7.68,33.19
-0.08,0.14,0.99,-7.85,-7.92,6.52,33.19
-0.06,0.14,1.0,-7.97,-8.27,5.51,33.28
-0.06,0.13,1.0,-8.41,-8.52,4.69,33.24
-0.05,0.11,1.0,-7.92,-10.32,4.09,33.14
0.01,0.09,1.04,-5.44,-3.91,4.78,33.19
-0.04,0.09,0.98,-5.24,-4.55,4.27,33.24
-0.03,0.1,1.0,-4.34,-5.62,1.51,33.24
-0.03,0.11,0.98,-3.98,-4.6,-0.11,33.19
-0.02,0.13,0.96,-4.5,-3.4,-0.67,33.24
-0.02,0.14,0.96,-4.63,-1.36,-1.89,33.28
-0.04,0.12,0.94,-5.6,-1.68,-2.64,33.28
-0.02,0.11,0.96,-7.82,0.85,-2.99,33.19
-0.05,0.08,0.98,-8.61,-3.94,-1.31,33.19
-0.02,0.09,0.98,-6.98,0.46,-3.34,33.24
-0.02,0.11,1.0,-5.08,0.06,-4.76,33.19
-0.04,0.1,1.01,-3.04,-0.84,-8.09,33.19
-0.05,0.12,1.0,-1.82,-1.89,-9.82,33.14
-0.04,0.12,1.01,-0.72,-0.52,-10.95,33.09
-0.06,0.11,1.04,1.02,0.41,-12.67,33.14
-0.07,0.11,1.03,3.13,3.59,-12.06,33.14
-0.08,0.12,1.01,4.41,4.63,-11.95,33.19
-0.09,0.14,0.99,5.63,3.6,-11.5,33.09
-0.09,0.14,0.99,6.89,1.11,-11.24,33.19
-0.09,0.15,0.97,7.08,-0.55,-11.08,33.19
-0.08,0.16,0.95,6.23,0.56,-11.01,33.28
-0.09,0.16,0.95,4.84,-0.31,-9.82,33.19
-0.09,0.17,0.94,3.73,1.62,-9.33,33.09
-0.08,0.18,0.93,2.76,2.27,-8.44,33.24
-0.1,0.18,0.94,1.28,2.27,-8.12,33.19
-0.12,0.18,0.94,1.13,0.98,-6.99,33.24
-0.13,0.18,0.95,-0.23,-2.06,-5.89,33.09
-0.13,0.18,0.94,-0.96,-3.01,-4.47,33.14
-0.12,0.17,0.95,-1.88,-1.69,-3.77,33.24
-0.12,0.16,0.96,-0.63,-5.77,-2.99,33.19
-0.1,0.16,0.97,0.5,-4.2,-1.48,33.19
-0.1,0.16,0.97,1.82,-4.08,-0.75,33.19
-0.09,0.17,0.96,2.43,-2.63,-0.61,33.19
-0.09,0.17,0.94,1.57,0.35,0.73,33.19
-0.09,0.18,0.95,0.99,1.05,1.42,33.14
-0.09,0.17,0.94,-0.29,0.81,1.77,33.28
-0.08,0.17,0.94,-1.47,0.53,1.31,33.19
-0.09,0.18,0.94,-2.6,0.21,1.31,33.24
-0.08,0.17,0.96,-3.56,-0.17,1.65,33.19
-0.08,0.17,0.95,-4.24,1.18,1.8,33.19
-0.09,0.17,0.96,-4.76,1.68,2.61,33.19
-0.1,0.17,0.96,-4.93,0.92,2.95,33.19
-0.1,0.16,0.97,-4.93,1.08,3.22,33.24
-0.09,0.15,0.97,-3.73,1.34,3.34,33.19
-0.09,0.16,0.98,-2.37,0.87,3.18,33.14
-0.09,0.16,0.97,-2.06,0.76,2.89,33.19
-0.1,0.16,0.97,-2.02,0.64,4.08,33.24
-0.11,0.16,0.98,-1.54,0.35,4.32,33.14
-0.1,0.16,0.97,-1.59,0.66,4.79,33.28
-0.1,0.16,0.96,-3.16,0.66,4.23,33.19
-0.09,0.17,0.95,-4.76,1.98,3.95,33.19
-0.1,0.17,0.96,-5.98,2.6,4.23,33.24
-0.09,0.16,0.97,-5.56,2.58,3.16,33.28
-0.11,0.16,0.96,-5.1,2.23,2.09,33.24
-0.11,0.14,0.97,-4.15,1.42,1.5,33.19
-0.11,0.14,0.97,-4.17,1.24,2.02,33.24
-0.11,0.14,0.98,-4.29,1.59,3.01,33.33
-0.11,0.13,0.99,-4.34,0.72,3.42,33.19
-0.1,0.13,0.98,-3.73,-0.14,1.98,33.24
-0.09,0.13,0.98,-2.52,-1.4,1.13,33.09
-0.09,0.14,0.97,-1.5,-1.48,0.44,33.19
-0.08,0.15,0.98,-1.4,-1.04,0.11,33.09
-0.08,0.15,0.97,-2.06,-1.13,-0.64,33.19
-0.08,0.15,0.97,-2.61,-0.82,-0.5,33.28
-0.09,0.15,0.98,-2.7,-1.57,-0.66,33.24
-0.09,0.13,0.99,-2.11,-3.79,-1.48,33.19
-0.09,0.14,0.99,-1.15,-5.4,-2.79,33.19
-0.09,0.13,0.99,0.06,-5.86,-2.41,33.14
-0.08,0.14,0.98,1.54,-4.85,-2.31,33.14
-0.07,0.14,0.98,3.01,-2.69,-2.37,33.19
-0.07,0.15,0.96,2.32,-0.93,-3.4,33.19
-0.07,0.17,0.95,0.9,-0.47,-4.12,33.09
