,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,3.51,36.70,5.11,-0.36,-0.22,1.12
1,9.44,50.09,5.71,-0.31,-0.21,1.10
2,14.32,63.89,3.66,-0.28,-0.19,1.09
3,17.86,76.67,3.19,-0.24,-0.18,1.07
4,21.18,84.98,0.84,-0.22,-0.16,1.04
5,18.49,99.42,-2.99,-0.19,-0.15,1.01
6,24.56,115.34,-6.40,-0.18,-0.15,0.95
7,24.67,120.24,-10.15,-0.21,-0.14,0.96
8,27.98,123.68,-16.31,-0.25,-0.16,0.89
9,31.76,133.21,-19.39,-0.25,-0.16,0.89
10,33.85,137.27,-25.15,-0.35,-0.19,0.87
11,35.95,130.12,-32.09,-0.50,-0.20,0.83
12,39.28,110.69,-39.98,-0.69,-0.21,0.77
13,39.56,90.60,-43.16,-0.82,-0.23,0.74
14,41.86,50.79,-48.43,-1.04,-0.21,0.69
15,43.27,16.79,-48.12,-1.11,-0.21,0.65
16,41.73,-19.30,-47.01,-1.20,-0.21,0.60
17,43.97,-53.47,-44.40,-1.23,-0.20,0.54
18,39.63,-81.71,-38.66,-1.22,-0.21,0.50
19,34.46,-101.45,-30.89,-1.19,-0.21,0.47
20,26.93,-112.11,-20.35,-1.16,-0.21,0.44
21,19.77,-117.45,-7.89,-1.14,-0.22,0.43
22,9.91,-117.98,6.72,-1.11,-0.24,0.41
23,1.01,-118.50,22.84,-1.10,-0.25,0.42
24,-8.41,-120.64,40.44,-1.06,-0.24,0.43
25,-20.64,-116.41,59.68,-1.00,-0.22,0.46
26,-32.23,-106.38,77.19,-0.88,-0.23,0.51
27,-39.74,-98.06,96.20,-0.75,-0.24,0.61
28,-52.09,-88.21,112.50,-0.65,-0.26,0.69
29,-59.73,-77.22,129.10,-0.54,-0.26,0.79
30,-63.11,-66.60,143.53,-0.43,-0.26,0.90
31,-64.15,-61.02,155.27,-0.31,-0.26,1.00
32,-57.83,-63.76,159.16,-0.17,-0.24,1.11
33,-54.99,-68.20,153.24,0.04,-0.24,1.23
34,-47.24,-71.76,136.87,0.27,-0.23,1.36
35,-40.64,-79.37,110.70,0.49,-0.20,1.46
36,-35.71,-82.15,76.63,0.66,-0.20,1.55
37,-21.71,-95.24,44.55,0.76,-0.20,1.77
38,-5.24,-99.15,13.50,0.82,-0.23,1.80
39,13.74,-88.15,-10.46,0.86,-0.19,1.81
40,34.06,-61.28,-30.21,0.88,-0.18,1.76
41,42.82,-21.28,-47.50,0.90,-0.15,1.66
42,59.30,22.32,-63.94,0.84,-0.15,1.52
43,65.56,44.03,-77.65,0.65,-0.11,1.47
44,74.24,72.52,-91.19,0.50,-0.17,1.35
45,81.74,101.51,-103.05,0.27,-0.22,1.19
46,87.04,114.66,-112.53,-0.02,-0.23,1.05
47,92.41,100.40,-125.86,-0.34,-0.27,0.84
48,93.80,81.45,-136.20,-0.60,-0.28,0.66
49,92.85,54.99,-146.89,-0.89,-0.31,0.49
50,89.95,20.89,-152.12,-1.19,-0.30,0.34
51,84.52,-18.60,-148.26,-1.47,-0.29,0.23
52,74.96,-57.24,-136.27,-1.66,-0.30,0.18
53,65.79,-93.27,-112.49,-1.76,-0.32,0.16
54,48.78,-111.88,-81.24,-1.76,-0.35,0.16
55,34.34,-113.31,-46.38,-1.70,-0.38,0.17
56,19.54,-104.93,-10.14,-1.62,-0.43,0.20
57,-1.34,-93.80,23.91,-1.57,-0.50,0.23
58,-22.95,-81.27,56.41,-1.51,-0.55,0.25
59,-31.85,-68.11,88.26,-1.45,-0.55,0.26
60,-46.29,-57.47,119.76,-1.40,-0.50,0.31
61,-58.34,-53.68,150.76,-1.35,-0.45,0.37
62,-64.55,-62.63,184.00,-1.28,-0.38,0.47
63,-81.54,-70.53,218.95,-1.14,-0.31,0.62
64,-90.21,-78.46,252.66,-0.92,-0.31,0.72
65,-92.79,-97.83,278.58,-0.63,-0.34,0.96
66,-116.11,-77.86,298.35,-0.11,-0.23,1.22
67,-107.28,-111.07,289.62,0.30,-0.38,1.45
68,-99.71,-113.48,256.89,0.89,-0.38,1.74
69,-80.43,-102.55,207.79,1.38,-0.41,2.04
70,-55.42,-84.43,149.83,1.79,-0.30,2.28
71,-23.73,-65.71,91.66,1.98,-0.19,2.32
72,7.76,-40.15,42.85,1.96,-0.07,2.24
73,31.40,-22.69,7.44,1.81,0.04,2.11
74,48.35,-4.38,-18.38,1.64,0.14,2.02
75,64.93,28.87,-35.24,1.57,0.23,1.80
76,71.05,79.54,-50.12,1.57,0.26,1.73
77,84.21,128.72,-67.76,1.55,0.18,1.65
78,90.34,149.37,-87.73,1.39,0.14,1.59
79,96.96,167.16,-114.32,1.14,0.05,1.43
80,103.91,174.70,-141.30,0.77,-0.06,1.21
81,109.40,162.08,-165.48,0.33,-0.11,0.97
82,113.60,133.01,-187.16,-0.10,-0.15,0.74
83,118.24,102.76,-203.31,-0.46,-0.19,0.51
84,116.52,76.18,-211.79,-0.81,-0.21,0.31
85,109.76,55.98,-213.31,-1.12,-0.25,0.15
86,100.46,37.28,-204.06,-1.39,-0.27,0.03
87,80.46,21.56,-186.34,-1.60,-0.26,-0.07
88,61.68,4.58,-163.71,-1.73,-0.32,-0.09
89,43.31,-16.09,-135.98,-1.82,-0.39,-0.08
90,24.75,-31.85,-104.66,-1.89,-0.47,-0.06
91,1.79,-32.72,-67.63,-1.92,-0.53,-0.07
92,-27.89,-34.44,-28.92,-1.98,-0.55,0.02
93,-47.57,-38.50,9.13,-2.02,-0.62,0.03
94,-65.74,-33.73,50.75,-1.96,-0.61,0.09
95,-77.48,-34.67,89.05,-1.87,-0.60,0.15
96,-83.95,-48.44,129.02,-1.79,-0.54,0.28
97,-90.79,-57.42,157.69,-1.62,-0.48,0.38
98,-95.53,-62.50,191.76,-1.44,-0.36,0.49
99,-96.17,-90.18,225.91,-1.33,-0.30,0.61
100,-114.60,-99.95,263.68,-1.01,-0.24,0.84
101,-125.19,-108.47,285.30,-0.65,-0.27,1.09
102,-124.29,-120.96,289.24,-0.14,-0.25,1.34
103,-120.29,-128.37,266.61,0.47,-0.24,1.58
104,-109.36,-116.85,222.67,1.05,-0.20,1.90
105,-85.16,-111.76,170.89,1.43,-0.16,2.11
106,-62.43,-99.47,124.63,1.67,-0.09,2.29
107,-30.41,-81.45,80.05,1.75,-0.03,2.37
108,-5.97,-48.95,44.32,1.80,0.08,2.32
109,23.37,-14.47,16.89,1.74,0.12,2.18
110,42.70,22.87,-8.00,1.65,0.22,2.07
111,56.06,45.39,-26.46,1.53,0.27,2.10
112,65.65,71.54,-46.08,1.49,0.30,1.92
113,71.98,99.51,-63.77,1.45,0.25,1.91
114,79.56,105.74,-90.31,1.29,0.15,1.79
115,91.34,104.55,-117.51,1.11,0.08,1.68
116,103.40,98.63,-143.85,0.81,-0.01,1.45
117,112.44,86.81,-167.76,0.44,-0.08,1.20
118,124.12,73.66,-185.56,0.10,-0.17,0.95
119,128.41,64.73,-200.56,-0.21,-0.21,0.72
120,132.18,54.24,-206.89,-0.52,-0.29,0.48
121,124.81,42.17,-209.95,-0.82,-0.29,0.31
122,118.64,30.92,-205.62,-1.12,-0.33,0.14
123,101.40,16.11,-193.79,-1.41,-0.31,0.01
124,86.87,-1.44,-171.83,-1.64,-0.37,-0.08
125,59.47,-12.53,-145.05,-1.81,-0.41,-0.15
126,35.59,-22.35,-109.19,-1.96,-0.46,-0.15
127,1.86,-24.24,-67.01,-2.04,-0.50,-0.17
128,-26.37,-23.34,-24.66,-2.08,-0.54,-0.17
129,-46.53,-17.98,18.79,-2.05,-0.59,-0.13
130,-62.64,-12.78,59.16,-1.97,-0.63,-0.09
131,-73.50,-9.39,97.56,-1.87,-0.64,-0.01
132,-83.77,-12.00,130.89,-1.76,-0.58,0.08
133,-95.44,-25.73,161.94,-1.62,-0.50,0.21
134,-107.95,-48.06,191.94,-1.48,-0.40,0.35
135,-114.02,-61.86,223.02,-1.22,-0.33,0.56
136,-129.44,-69.21,244.87,-0.90,-0.29,0.76
137,-132.31,-74.31,256.49,-0.45,-0.31,1.09
138,-130.85,-71.51,250.56,0.17,-0.31,1.43
139,-120.14,-65.34,227.42,0.73,-0.24,1.79
140,-102.69,-58.02,189.31,1.15,-0.20,2.06
141,-76.06,-44.05,147.57,1.53,-0.15,2.30
142,-47.31,-18.47,108.20,1.76,-0.08,2.42
143,-26.14,13.95,76.50,1.84,-0.00,2.45
144,-3.47,41.69,46.34,1.82,0.05,2.45
145,15.66,64.60,17.40,1.78,0.11,2.44
146,38.41,76.96,-12.73,1.68,0.13,2.39
147,59.47,86.40,-41.02,1.58,0.15,2.33
148,79.97,92.20,-69.05,1.45,0.11,2.24
149,94.35,97.47,-93.74,1.27,0.07,2.09
150,111.69,108.43,-115.95,1.08,-0.02,1.93
151,129.54,106.26,-140.38,0.78,-0.10,1.67
152,145.73,99.33,-160.08,0.47,-0.16,1.35
153,157.30,88.87,-175.86,0.13,-0.25,1.03
154,164.31,86.21,-185.13,-0.22,-0.25,0.64
155,167.69,77.56,-187.66,-0.60,-0.27,0.34
156,163.31,63.73,-185.45,-0.94,-0.28,0.05
157,150.17,49.19,-177.16,-1.24,-0.26,-0.23
158,128.52,30.76,-161.77,-1.51,-0.26,-0.44
159,99.88,14.21,-141.25,-1.74,-0.25,-0.57
160,66.17,0.27,-117.07,-1.90,-0.27,-0.65
161,29.30,-9.57,-87.07,-2.02,-0.30,-0.67
162,-7.44,-19.37,-52.47,-2.10,-0.32,-0.62
163,-36.98,-27.74,-13.79,-2.13,-0.37,-0.56
164,-61.16,-29.10,26.47,-2.09,-0.42,-0.47
165,-83.21,-28.03,65.50,-2.00,-0.44,-0.37
166,-101.33,-26.17,101.73,-1.88,-0.43,-0.26
167,-118.93,-24.31,135.66,-1.73,-0.36,-0.15
168,-132.64,-34.18,167.33,-1.59,-0.30,0.04
169,-155.53,-53.77,193.65,-1.40,-0.21,0.24
170,-170.03,-63.16,217.31,-1.08,-0.20,0.53
171,-180.38,-82.06,228.66,-0.74,-0.25,0.92
172,-181.88,-94.69,226.76,-0.27,-0.28,1.32
173,-174.15,-90.21,212.79,0.27,-0.28,1.72
174,-156.50,-92.27,186.78,0.69,-0.27,2.03
175,-135.73,-83.47,152.49,1.08,-0.18,2.32
176,-107.86,-70.53,115.24,1.32,-0.13,2.50
177,-83.36,-41.71,82.24,1.46,-0.05,2.65
178,-52.23,-8.37,53.42,1.48,-0.02,2.69
179,-21.88,25.13,28.53,1.44,0.03,2.73
180,9.21,45.59,6.27,1.36,0.06,2.68
181,29.15,62.92,-11.82,1.30,0.08,2.64
182,51.91,76.52,-31.60,1.23,0.05,2.56
183,68.38,89.11,-50.37,1.17,0.03,2.45
184,83.10,96.92,-68.24,1.05,-0.01,2.31
185,107.30,98.98,-92.18,0.90,-0.13,2.07
186,126.53,105.62,-109.02,0.70,-0.15,1.88
187,140.31,108.75,-130.05,0.44,-0.22,1.59
188,155.02,94.18,-144.21,0.14,-0.22,1.21
189,165.07,76.37,-155.88,-0.20,-0.24,0.88
190,169.04,62.56,-165.56,-0.52,-0.26,0.55
191,171.16,49.77,-167.10,-0.87,-0.26,0.23
192,164.27,29.48,-161.68,-1.22,-0.20,-0.06
193,153.25,3.63,-146.31,-1.50,-0.17,-0.30
194,129.62,-21.62,-124.40,-1.69,-0.11,-0.47
195,97.57,-43.79,-96.50,-1.79,-0.06,-0.61
196,59.63,-65.80,-69.40,-1.83,-0.03,-0.70
197,18.41,-73.37,-38.85,-1.83,-0.04,-0.69
198,-29.65,-69.48,-4.03,-1.79,-0.04,-0.61
199,-62.17,-61.24,29.07,-1.73,-0.13,-0.49
200,-90.96,-48.06,61.56,-1.63,-0.19,-0.34
201,-115.19,-34.67,92.82,-1.52,-0.22,-0.18
202,-132.76,-23.83,121.27,-1.42,-0.26,-0.01
203,-147.48,-23.71,145.54,-1.28,-0.28,0.23
204,-157.76,-39.65,162.73,-1.11,-0.30,0.51
205,-166.73,-55.07,176.27,-0.83,-0.28,0.80
206,-163.66,-66.44,183.47,-0.51,-0.32,1.16
207,-165.80,-69.45,180.46,-0.14,-0.33,1.50
208,-152.09,-68.50,166.92,0.21,-0.36,1.83
209,-133.37,-71.01,145.65,0.51,-0.34,2.13
210,-101.33,-70.06,119.68,0.76,-0.28,2.37
211,-71.94,-67.66,92.37,0.93,-0.23,2.52
212,-43.13,-58.43,65.62,1.02,-0.14,2.57
213,-13.88,-45.28,40.93,1.05,-0.09,2.57
214,18.26,-35.42,19.28,1.06,-0.05,2.54
215,49.98,-26.52,-1.27,1.05,-0.04,2.48
216,71.59,-17.04,-20.37,1.06,-0.02,2.41
217,95.33,-6.56,-41.30,1.05,-0.02,2.28
218,113.76,6.03,-60.24,1.05,-0.03,2.13
219,127.56,18.85,-78.09,1.01,-0.02,1.88
220,139.24,37.54,-99.73,0.94,-0.08,1.65
221,144.60,52.78,-119.92,0.74,-0.03,1.25
222,145.65,78.18,-137.71,0.49,0.01,0.90
223,141.33,88.66,-150.38,0.19,-0.01,0.64
224,136.37,90.58,-159.15,-0.17,-0.03,0.34
225,126.05,83.97,-164.34,-0.55,-0.02,0.04
226,115.74,70.27,-163.16,-0.90,-0.04,-0.21
227,101.22,41.11,-158.41,-1.26,-0.08,-0.38
228,83.39,-0.79,-146.64,-1.57,-0.12,-0.48
229,65.28,-41.39,-126.82,-1.80,-0.14,-0.58
230,32.50,-77.62,-103.65,-1.94,-0.11,-0.66
231,2.05,-108.23,-72.26,-1.97,-0.14,-0.63
232,-28.34,-121.50,-38.70,-1.92,-0.14,-0.56
233,-62.32,-119.50,0.72,-1.80,-0.21,-0.49
234,-95.13,-115.59,43.42,-1.68,-0.21,-0.23
235,-115.79,-89.76,85.80,-1.48,-0.26,-0.05
236,-137.76,-58.17,122.43,-1.26,-0.31,0.16
237,-152.92,-33.08,152.29,-1.10,-0.34,0.29
238,-147.02,-27.31,179.65,-1.03,-0.40,0.43
239,-161.19,-5.13,205.65,-0.86,-0.32,0.56
240,-169.31,-4.58,224.29,-0.74,-0.42,0.79
241,-180.81,-15.69,236.90,-0.55,-0.42,1.05
242,-185.50,-23.57,241.57,-0.30,-0.44,1.32
243,-189.15,-19.65,234.63,0.05,-0.47,1.64
244,-186.40,-27.07,211.02,0.42,-0.49,1.93
245,-169.83,-41.11,171.66,0.77,-0.53,2.22
246,-146.43,-51.88,125.92,1.05,-0.49,2.52
247,-108.55,-60.34,77.74,1.20,-0.48,2.71
248,-63.56,-62.15,40.14,1.25,-0.44,2.84
249,-21.92,-64.89,12.78,1.20,-0.38,2.83
250,20.05,-59.37,-8.92,1.16,-0.31,2.74
251,66.24,-46.23,-23.69,1.14,-0.27,2.61
252,78.37,-7.28,-40.31,1.22,-0.15,2.58
253,110.40,-13.71,-56.84,1.15,-0.15,2.47
254,123.54,11.21,-73.94,1.28,-0.11,2.34
255,139.33,19.19,-93.73,1.26,-0.16,2.14
256,145.77,43.59,-112.69,1.25,-0.18,1.94
257,170.27,28.38,-135.62,0.99,-0.23,1.58
258,154.18,85.60,-146.23,0.98,-0.13,1.27
259,163.83,89.50,-163.85,0.65,-0.23,0.93
260,175.54,84.75,-188.35,0.36,-0.27,0.63
261,172.61,140.26,-199.69,0.19,-0.25,0.32
262,169.65,144.95,-202.43,-0.33,-0.23,0.02
263,160.66,127.42,-201.19,-0.75,-0.21,-0.21
264,145.48,89.33,-196.52,-1.14,-0.14,-0.47
265,127.62,31.39,-190.99,-1.51,-0.09,-0.65
266,105.95,-34.56,-179.27,-1.78,-0.12,-0.81
267,75.36,-97.44,-157.94,-2.03,-0.08,-0.83
268,34.85,-145.54,-126.20,-2.11,-0.07,-0.83
269,-9.65,-156.63,-77.92,-2.07,-0.06,-0.74
270,-51.80,-144.87,-27.53,-1.97,-0.04,-0.68
271,-84.18,-140.81,23.18,-1.87,-0.16,-0.35
272,-122.78,-104.69,68.75,-1.61,-0.16,-0.12
273,-145.88,-61.13,112.99,-1.39,-0.26,0.05
274,-156.87,-18.84,150.27,-1.31,-0.34,0.28
275,-173.48,23.39,184.38,-1.13,-0.37,0.49
276,-177.53,44.44,208.23,-1.01,-0.44,0.79
277,-184.50,43.82,220.37,-0.79,-0.53,1.09
278,-184.06,34.98,220.14,-0.51,-0.55,1.31
279,-179.04,26.23,205.51,-0.24,-0.57,1.55
280,-178.24,3.53,188.92,-0.04,-0.56,1.80
281,-160.15,-15.40,164.76,0.18,-0.55,2.07
282,-136.37,-32.72,140.63,0.39,-0.52,2.29
283,-105.19,-34.23,116.17,0.65,-0.49,2.50
284,-72.50,-26.40,93.86,0.84,-0.42,2.64
285,-40.99,-21.21,70.21,0.98,-0.34,2.73
286,-7.98,-22.05,48.66,1.07,-0.28,2.76
287,24.46,-23.36,23.19,1.15,-0.23,2.76
288,53.05,-18.53,-1.62,1.22,-0.23,2.72
289,80.41,-14.87,-25.59,1.28,-0.20,2.64
290,106.18,-6.11,-51.50,1.30,-0.18,2.55
291,130.26,4.56,-77.71,1.31,-0.21,2.38
292,151.25,2.40,-101.95,1.21,-0.25,2.29
293,171.83,9.71,-122.66,1.13,-0.25,1.89
294,185.22,30.35,-141.30,1.03,-0.30,1.63
295,183.95,61.34,-162.44,0.82,-0.26,1.24
296,188.64,76.27,-170.69,0.63,-0.36,0.86
297,189.01,100.84,-194.58,0.27,-0.35,0.53
298,174.99,143.39,-187.42,-0.07,-0.30,0.13
299,176.35,130.29,-191.45,-0.58,-0.27,-0.21
300,158.26,127.44,-183.79,-0.93,-0.18,-0.41
301,139.94,93.08,-170.66,-1.36,-0.15,-0.57
302,111.10,48.00,-153.51,-1.62,-0.09,-0.72
303,82.12,-11.16,-134.85,-1.87,0.00,-0.92
304,57.73,-60.73,-108.41,-1.94,0.05,-0.93
305,15.08,-102.23,-78.27,-2.00,0.05,-0.92
306,-22.76,-128.73,-39.92,-1.95,0.04,-0.78
307,-74.21,-131.76,6.31,-1.74,0.01,-0.68
308,-115.15,-130.17,43.25,-1.55,-0.07,-0.40
309,-149.62,-91.40,83.88,-1.23,-0.13,-0.13
310,-171.47,-55.10,120.56,-1.11,-0.24,0.12
311,-189.05,-26.76,151.01,-1.00,-0.31,0.36
312,-201.86,-10.98,178.12,-0.92,-0.37,0.58
313,-207.47,6.41,202.87,-0.83,-0.46,0.78
314,-206.75,16.92,224.76,-0.77,-0.54,1.04
315,-217.15,18.61,239.22,-0.62,-0.50,1.32
316,-195.07,3.68,244.32,-0.40,-0.64,1.63
317,-179.13,-12.38,229.47,-0.10,-0.63,1.88
318,-157.95,-38.23,198.14,0.28,-0.66,2.16
319,-128.58,-64.53,155.10,0.62,-0.65,2.41
320,-90.37,-88.29,111.63,0.88,-0.58,2.59
321,-55.62,-94.61,72.95,1.08,-0.50,2.69
322,-16.82,-92.47,41.66,1.20,-0.45,2.71
323,18.84,-82.43,16.50,1.28,-0.35,2.70
324,51.34,-60.14,-5.83,1.36,-0.28,2.61
325,75.79,-33.37,-25.65,1.41,-0.21,2.52
326,96.98,-16.03,-46.23,1.46,-0.18,2.46
327,119.54,-3.15,-71.77,1.49,-0.21,2.25
328,137.92,13.83,-100.63,1.52,-0.24,2.08
329,156.67,46.66,-129.30,1.47,-0.28,1.88
330,166.73,70.20,-155.10,1.29,-0.30,1.61
331,168.85,110.17,-179.40,1.08,-0.31,1.23
332,168.43,148.93,-193.74,0.77,-0.33,0.88
333,161.79,191.71,-205.60,0.45,-0.35,0.52
334,152.52,216.87,-210.99,0.00,-0.33,0.21
335,144.15,218.44,-203.19,-0.44,-0.35,-0.09
336,123.54,202.82,-190.85,-0.83,-0.28,-0.39
337,115.02,176.00,-175.34,-1.25,-0.25,-0.56
338,99.02,120.90,-155.04,-1.71,-0.19,-0.71
339,75.94,39.60,-129.27,-2.07,-0.16,-0.80
340,43.94,-37.02,-99.63,-2.22,-0.13,-0.78
341,8.64,-104.29,-64.35,-2.24,-0.08,-0.74
342,-27.27,-157.63,-27.36,-2.03,-0.05,-0.64
343,-62.46,-183.48,6.41,-1.72,-0.03,-0.52
344,-92.95,-182.29,37.89,-1.41,-0.02,-0.35
345,-133.37,-163.66,63.98,-1.15,-0.01,-0.16
346,-154.21,-132.81,93.63,-0.92,-0.05,0.06
347,-177.80,-92.75,118.09,-0.76,-0.12,0.28
348,-192.09,-44.35,140.43,-0.60,-0.17,0.39
349,-195.56,-13.18,162.21,-0.57,-0.19,0.76
350,-195.66,-5.50,178.15,-0.61,-0.26,0.99
351,-195.22,3.77,197.56,-0.57,-0.28,1.19
352,-185.45,-14.29,207.86,-0.53,-0.35,1.40
353,-174.73,-30.08,208.76,-0.32,-0.41,1.69
354,-161.10,-50.61,195.91,-0.06,-0.53,1.99
355,-140.43,-87.68,170.67,0.20,-0.59,2.33
356,-105.88,-123.68,135.97,0.53,-0.60,2.59
357,-72.29,-147.10,89.77,0.89,-0.59,2.75
358,-34.87,-154.44,44.02,1.19,-0.52,2.80
359,4.85,-141.66,0.12,1.41,-0.44,2.66
360,36.00,-110.40,-34.41,1.52,-0.34,2.59
361,69.19,-78.89,-60.95,1.50,-0.31,2.54
362,100.31,-18.41,-85.08,1.55,-0.30,2.27
363,120.29,61.16,-98.12,1.54,-0.25,2.05
364,140.69,137.62,-109.65,1.45,-0.27,1.85
365,153.86,183.42,-125.54,1.19,-0.26,1.56
366,160.55,219.33,-139.08,0.92,-0.21,1.24
