,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,137.68,69.18,37.79,0.30,0.75,-0.19
1,119.68,102.85,56.49,0.35,0.73,-0.33
2,90.34,115.34,60.70,0.14,0.66,-0.39
3,74.00,96.24,45.27,-0.03,0.70,-0.26
4,58.96,93.71,45.69,-0.10,0.74,-0.41
5,18.96,86.09,41.95,-0.20,0.94,-0.59
6,-12.95,35.39,20.06,-0.42,0.93,-0.55
7,-44.26,17.59,17.71,-0.27,0.95,-0.53
8,-72.15,13.97,22.34,-0.26,0.94,-0.59
9,-113.05,-2.78,18.17,-0.25,0.93,-0.53
10,-149.62,-15.15,16.72,-0.17,0.86,-0.58
11,-195.30,-19.88,12.85,0.02,0.85,-0.54
12,-214.98,-10.93,17.94,0.12,0.72,-0.55
13,-234.96,-3.63,16.34,0.14,0.59,-0.41
14,-258.64,2.03,12.14,0.14,0.48,-0.40
15,-283.76,10.69,12.27,0.18,0.46,-0.32
16,-309.56,21.07,9.89,0.18,0.34,-0.26
17,-341.27,30.08,6.12,0.16,0.24,-0.17
18,-368.21,44.75,1.44,0.13,0.08,-0.09
19,-383.25,43.30,-4.50,0.01,-0.19,0.10
20,-391.56,25.28,-12.70,-0.05,-0.41,0.27
21,-389.77,12.72,-15.44,-0.10,-0.64,0.59
22,-384.31,-15.34,-19.11,-0.18,-0.96,0.88
23,-368.00,-25.92,-15.16,-0.12,-1.16,1.17
24,-343.54,-15.86,-8.23,-0.09,-1.34,1.49
25,-312.32,-0.95,1.85,-0.14,-1.44,1.75
26,-252.03,-8.00,0.23,-0.10,-1.67,2.09
27,-234.02,19.50,26.37,0.05,-1.56,2.33
28,-186.12,24.56,23.51,-0.15,-1.70,2.58
29,-128.47,13.01,17.07,-0.13,-1.64,2.65
30,-85.94,-1.10,12.23,-0.21,-1.55,2.69
31,-58.27,-4.95,1.91,-0.22,-1.51,2.59
32,-15.08,-65.74,-36.81,-0.39,-1.50,2.71
33,-1.24,-104.70,-61.47,-0.32,-1.46,2.71
34,36.75,-38.12,-22.46,0.00,-1.28,2.42
35,74.67,-6.05,-13.82,-0.15,-1.16,2.28
36,77.08,-94.32,-48.67,-0.62,-1.16,2.41
37,72.12,-74.60,-34.31,-0.25,-1.04,2.35
38,82.14,-77.74,-42.49,-0.03,-1.07,2.22
39,128.46,-35.15,-26.09,0.16,-1.15,2.19
40,158.61,34.50,4.46,0.16,-1.13,2.29
41,184.87,74.05,22.85,0.07,-1.11,2.28
42,212.20,66.78,20.12,-0.09,-1.07,2.11
43,222.02,87.18,33.27,0.11,-0.82,1.78
