,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-4.52,14.02,-16.17,0.33,-0.15,0.99
1,-4.85,14.35,-17.77,0.33,-0.15,0.99
2,-4.95,14.08,-19.21,0.33,-0.16,0.98
3,-5.31,13.50,-20.34,0.32,-0.16,0.99
4,-5.47,12.81,-21.54,0.33,-0.16,0.98
5,-5.91,13.11,-22.56,0.32,-0.16,0.99
6,-6.23,13.44,-23.71,0.32,-0.15,0.98
7,-6.24,13.54,-24.27,0.32,-0.15,0.98
8,-6.69,13.57,-25.47,0.31,-0.16,0.98
9,-6.52,14.23,-25.74,0.30,-0.16,0.98
10,-7.11,15.59,-26.15,0.30,-0.15,0.98
11,-7.73,17.28,-26.52,0.31,-0.15,0.97
12,-9.22,19.24,-27.34,0.30,-0.14,0.96
13,-9.66,20.81,-28.23,0.30,-0.15,0.95
14,-10.69,21.79,-29.16,0.29,-0.15,0.95
15,-12.12,21.77,-30.18,0.27,-0.14,0.93
16,-13.08,19.62,-31.28,0.26,-0.15,0.92
17,-14.95,17.44,-32.43,0.25,-0.15,0.92
18,-15.51,14.02,-33.05,0.25,-0.16,0.92
19,-16.29,11.45,-33.76,0.24,-0.17,0.93
20,-17.15,9.92,-34.24,0.24,-0.16,0.94
21,-18.55,8.98,-34.90,0.23,-0.17,0.95
22,-18.18,8.12,-35.15,0.23,-0.18,0.96
23,-19.44,7.30,-35.76,0.23,-0.18,0.96
24,-19.45,5.73,-36.24,0.21,-0.19,0.97
25,-21.27,4.98,-36.40,0.21,-0.19,0.99
26,-21.80,4.35,-36.90,0.21,-0.20,0.99
27,-22.26,3.89,-37.22,0.20,-0.21,1.02
28,-22.63,2.75,-37.80,0.20,-0.22,1.03
29,-22.20,2.02,-38.03,0.20,-0.23,1.04
30,-22.02,1.34,-38.08,0.18,-0.24,1.05
31,-21.16,-0.08,-37.94,0.18,-0.24,1.06
32,-20.58,-0.41,-37.21,0.18,-0.24,1.06
33,-20.81,0.89,-36.84,0.19,-0.24,1.06
34,-20.96,0.35,-36.31,0.18,-0.24,1.07
35,-20.47,1.08,-35.63,0.18,-0.25,1.07
36,-20.26,2.34,-35.04,0.18,-0.25,1.07
37,-20.00,3.65,-34.35,0.19,-0.24,1.09
38,-18.52,4.53,-33.88,0.18,-0.25,1.09
39,-17.45,5.16,-33.33,0.20,-0.25,1.10
40,-16.50,6.31,-32.89,0.20,-0.26,1.10
41,-14.82,5.45,-32.90,0.19,-0.26,1.10
42,-13.28,3.59,-33.05,0.19,-0.27,1.10
43,-12.43,1.48,-33.34,0.18,-0.27,1.09
44,-11.59,-1.11,-33.47,0.18,-0.28,1.08
45,-11.08,-3.82,-33.51,0.18,-0.27,1.07
46,-10.40,-6.02,-33.45,0.18,-0.28,1.07
47,-10.18,-6.58,-32.92,0.19,-0.28,1.08
48,-10.02,-5.68,-32.35,0.19,-0.28,1.07
49,-9.01,-4.81,-31.62,0.19,-0.28,1.09
50,-7.48,-2.58,-30.55,0.21,-0.29,1.09
51,-6.90,-0.32,-29.89,0.20,-0.29,1.08
52,-6.03,1.91,-28.79,0.21,-0.29,1.08
53,-5.60,3.25,-28.18,0.21,-0.28,1.07
54,-4.95,4.05,-27.89,0.22,-0.28,1.07
55,-4.49,2.82,-27.63,0.21,-0.29,1.08
56,-3.97,1.86,-27.68,0.21,-0.29,1.08
57,-3.25,-0.11,-27.54,0.21,-0.29,1.07
58,-2.96,-1.21,-27.19,0.21,-0.28,1.07
59,-2.40,-1.39,-26.79,0.22,-0.28,1.08
60,-2.12,-1.69,-26.61,0.23,-0.28,1.08
61,-1.51,-1.66,-26.12,0.25,-0.28,1.08
62,-0.67,-0.49,-26.08,0.26,-0.26,1.08
63,-0.79,1.86,-26.26,0.27,-0.27,1.07
64,-2.05,4.02,-26.37,0.27,-0.27,1.07
65,-1.88,5.05,-26.55,0.27,-0.26,1.06
66,-1.59,4.67,-26.73,0.27,-0.26,1.05
67,-1.42,3.92,-26.95,0.27,-0.26,1.06
68,-1.47,3.65,-27.19,0.27,-0.26,1.06
69,-1.18,3.57,-27.44,0.27,-0.26,1.06
70,-0.35,3.94,-27.80,0.27,-0.26,1.06
71,0.34,4.15,-27.88,0.27,-0.26,1.05
72,0.29,4.21,-27.88,0.27,-0.25,1.05
73,0.06,4.85,-28.32,0.28,-0.25,1.05
74,-0.17,5.13,-28.67,0.28,-0.25,1.05
75,-0.58,4.87,-28.75,0.28,-0.24,1.05
76,-0.34,3.34,-28.92,0.28,-0.24,1.04
77,-0.92,3.66,-29.31,0.29,-0.25,1.04
78,-1.15,6.31,-29.95,0.30,-0.24,1.04
79,-1.54,8.87,-31.08,0.31,-0.24,1.06
80,-1.73,9.82,-31.88,0.30,-0.24,1.04
81,-1.45,10.00,-31.98,0.30,-0.24,1.05
82,-0.84,9.48,-32.09,0.29,-0.24,1.03
83,-0.55,8.63,-32.21,0.29,-0.25,1.03
84,-1.13,8.87,-32.90,0.30,-0.24,1.03
