acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.36,0.05,0.92,-0.09,-2.09,-0.43,31.82
-0.35,0.07,0.92,-1.02,-0.98,0.11,31.87
-0.36,0.07,0.91,-1.97,-0.38,0.4,31.92
-0.35,0.07,0.9,-3.11,1.08,1.04,31.82
-0.35,0.06,0.88,-4.06,0.43,0.32,31.97
-0.36,0.06,0.9,-4.47,-1.31,-1.11,31.92
-0.36,0.04,0.9,-3.42,-2.44,-0.81,31.92
-0.37,0.02,0.92,-1.25,-3.3,-0.96,31.87
-0.36,0.02,0.91,-0.05,-4.31,0.17,31.97
-0.35,0.04,0.92,-0.52,-1.69,0.49,31.87
-0.35,0.05,0.91,-1.63,0.35,1.27,31.97
-0.34,0.06,0.9,-2.46,1.57,1.37,31.92
-0.34,0.06,0.91,-2.85,0.52,0.49,31.87
-0.33,0.05,0.89,-3.59,-0.7,-0.38,31.82
-0.32,0.05,0.91,-4.66,-1.68,-1.08,31.92
-0.33,0.04,0.91,-4.7,-2.73,-2.2,31.78
-0.34,0.02,0.94,-2.95,-2.72,-2.17,31.87
-0.35,0.02,0.93,-1.48,-1.6,-1.48,31.92
-0.35,0.03,0.93,-0.05,-0.15,-0.75,31.82
-0.36,0.04,0.93,0.93,0.02,-1.31,31.92
-0.36,0.05,0.92,0.81,-0.55,-0.98,31.87
-0.35,0.04,0.93,2.9,0.67,-0.5,31.92
-0.36,0.05,0.91,2.95,0.29,-0.02,31.82
-0.35,0.07,0.91,2.23,0.37,-0.55,31.87
-0.35,0.08,0.89,0.78,-0.12,-1.57,31.92
-0.35,0.09,0.89,-0.66,-1.27,-2.06,31.92
-0.35,0.1,0.87,-2.73,-1.39,-1.13,31.92
-0.34,0.08,0.9,-3.6,-1.57,-0.78,31.92
-0.34,0.07,0.9,-4.05,-1.63,-0.32,31.97
-0.33,0.07,0.89,-5.63,-1.4,0.15,31.92
-0.34,0.08,0.89,-6.08,-1.4,-0.72,31.78
-0.36,0.09,0.86,-8.03,-0.7,-0.47,31.82
-0.34,0.07,0.9,-6.64,0.78,-0.5,31.92
-0.35,0.05,0.91,-5.89,1.44,-0.38,31.82
-0.33,0.06,0.92,-7.13,1.69,0.69,31.82
-0.34,0.06,0.93,-6.63,1.77,0.06,31.92
-0.34,0.04,0.93,-5.91,2.12,-0.24,31.92
-0.34,0.05,0.92,-5.44,1.62,-0.89,31.92
-0.35,0.05,0.93,-4.63,0.84,-1.36,31.87
-0.36,0.05,0.93,-4.61,0.03,-1.37,31.97
-0.36,0.04,0.93,-3.24,0.38,-1.39,31.97
-0.37,0.03,0.93,-2.69,-0.56,-0.55,31.97
-0.36,0.03,0.94,-1.77,-1.3,-0.26,31.97
-0.36,0.04,0.93,-1.47,-1.76,-0.23,31.87
-0.36,0.05,0.93,-0.66,-1.37,-0.73,31.82
-0.36,0.05,0.91,-1.19,-2.14,-0.55,31.92
-0.35,0.06,0.91,-2.56,-1.59,-0.38,31.82
-0.35,0.05,0.9,-3.8,-1.27,-0.38,31.87
-0.35,0.05,0.91,-3.77,-1.76,-0.52,31.82
-0.34,0.03,0.91,-1.37,-2.35,-1.53,31.92
-0.34,0.02,0.92,-0.61,-0.24,0.34,31.92
-0.34,0.04,0.92,-0.06,1.1,0.63,31.92
-0.35,0.05,0.91,-0.78,0.08,-0.43,31.87
-0.35,0.05,0.9,-1.68,-0.56,-1.04,31.87
-0.35,0.06,0.91,-2.53,-1.91,-0.75,31.87
-0.34,0.05,0.91,-2.98,-0.49,0.23,31.92
-0.34,0.05,0.91,-2.85,0.18,0.02,31.92
-0.33,0.06,0.92,-2.99,1.63,-0.38,31.82
-0.34,0.06,0.91,-3.48,2.46,-1.01,31.92
-0.36,0.06,0.91,-3.6,1.69,-0.81,31.82
-0.38,0.06,0.91,-3.22,0.73,-1.27,31.92
-0.38,0.06,0.91,-3.16,-0.64,-0.53,32.01
-0.37,0.05,0.92,-3.79,-1.37,0.11,31.92
-0.36,0.04,0.92,-2.9,-1.79,-0.03,31.92
-0.36,0.04,0.92,-1.85,-1.31,0.03,31.73
-0.36,0.05,0.91,-2.14,-1.36,0.44,31.92
-0.34,0.04,0.92,-2.34,-0.24,1.04,31.92
-0.36,0.05,0.92,-2.2,-1.47,0.02,31.87
