,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,6.75,7.19,-32.26,-0.01,-0.24,1.02
1,6.56,7.01,-32.17,-0.01,-0.24,1.01
2,5.76,6.78,-32.44,-0.02,-0.23,1.00
3,5.21,6.20,-32.21,-0.02,-0.24,1.01
4,3.95,6.64,-31.94,-0.01,-0.23,1.00
5,3.37,6.03,-31.71,-0.01,-0.23,1.01
6,2.26,5.15,-31.69,-0.01,-0.23,1.02
7,2.20,5.13,-31.71,-0.01,-0.23,1.03
8,2.32,4.27,-31.91,-0.00,-0.24,1.04
9,2.90,4.60,-32.29,0.00,-0.25,1.04
10,3.57,4.90,-32.21,0.00,-0.24,1.05
11,3.19,4.84,-32.37,0.00,-0.24,1.05
12,4.11,4.26,-32.81,0.01,-0.24,1.06
13,3.79,5.13,-32.35,0.01,-0.24,1.05
14,3.37,6.43,-32.11,0.00,-0.24,1.05
15,3.04,6.18,-32.31,-0.00,-0.23,1.04
16,2.09,4.76,-32.70,-0.01,-0.24,1.05
17,2.44,4.55,-32.73,0.00,-0.24,1.05
18,2.64,4.84,-32.69,-0.01,-0.25,1.05
19,1.89,5.91,-32.11,-0.01,-0.24,1.06
20,2.50,7.31,-31.92,-0.00,-0.24,1.05
21,2.66,8.11,-31.74,-0.00,-0.24,1.06
22,2.61,9.07,-31.31,-0.02,-0.24,1.04
23,2.76,10.18,-30.32,-0.01,-0.23,1.05
24,2.58,10.43,-30.05,-0.02,-0.24,1.04
25,2.69,9.80,-29.45,-0.02,-0.25,1.07
26,3.11,8.67,-29.44,-0.03,-0.24,1.06
27,3.31,7.47,-29.31,-0.03,-0.25,1.06
28,3.94,7.88,-28.75,-0.01,-0.25,1.05
29,4.70,6.82,-28.66,-0.01,-0.25,1.05
30,4.95,6.26,-28.40,-0.02,-0.24,1.06
31,5.73,5.91,-27.98,-0.02,-0.24,1.05
32,5.50,5.62,-27.48,-0.01,-0.23,1.04
33,6.31,6.61,-27.04,0.00,-0.22,1.03
34,5.88,5.83,-26.84,0.01,-0.23,1.02
35,5.48,6.11,-26.92,0.02,-0.22,1.01
36,5.05,5.94,-26.72,0.02,-0.21,1.01
37,4.44,4.63,-27.21,0.02,-0.21,1.01
38,4.09,3.39,-27.71,0.02,-0.21,1.02
39,3.88,3.82,-28.20,0.03,-0.21,1.02
40,3.83,4.79,-27.73,0.03,-0.21,1.02
41,3.54,5.47,-27.71,0.03,-0.20,1.02
42,3.45,6.50,-27.85,0.04,-0.19,1.02
43,2.98,6.37,-28.05,0.04,-0.20,1.00
44,1.56,6.70,-28.63,0.03,-0.20,1.02
45,1.22,6.23,-28.64,0.02,-0.19,1.01
46,0.21,4.58,-28.93,0.01,-0.20,1.02
47,-0.66,4.31,-29.45,0.02,-0.20,1.02
48,-0.84,4.75,-29.98,0.03,-0.21,1.03
49,-1.13,5.13,-30.31,0.02,-0.21,1.04
50,-0.58,4.67,-30.58,0.02,-0.22,1.06
51,-0.84,4.06,-30.84,0.02,-0.22,1.06
52,-0.60,5.04,-31.05,0.02,-0.22,1.06
53,-0.67,5.48,-30.93,0.01,-0.22,1.06
54,-0.55,5.68,-30.69,0.01,-0.22,1.06
55,-0.26,5.74,-30.38,0.00,-0.22,1.06
