acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.44,0.03,0.86,-5.22,-2.46,-1.25,30.32
-0.46,0.02,0.86,-6.35,-2.12,-1.56,30.37
-0.47,0.02,0.87,-6.9,-1.56,-1.71,30.27
-0.49,0.01,0.86,-7.15,-1.88,-1.83,30.27
-0.48,0.01,0.88,-6.99,-3.15,-1.83,30.27
-0.49,-0.01,0.88,-5.44,-5.05,-1.31,30.32
-0.49,-0.01,0.88,-4.72,-6.38,0.53,30.37
-0.47,-0.01,0.88,-4.56,-6.93,1.22,30.27
-0.45,0.01,0.85,-6.61,-7.04,0.53,30.37
-0.43,-0.01,0.85,-6.85,-7.13,-0.37,30.37
-0.42,-0.02,0.87,-7.24,-6.79,-1.3,30.41
-0.42,-0.03,0.88,-7.19,-7.21,-1.54,30.27
-0.41,-0.03,0.89,-7.33,-7.77,-2.02,30.32
-0.4,-0.04,0.89,-6.95,-8.21,-3.07,30.27
-0.4,-0.03,0.89,-6.21,-8.17,-3.42,30.22
-0.37,-0.04,0.91,-5.74,-7.25,-4.15,30.37
-0.37,-0.03,0.91,-3.07,-5.5,-4.93,30.22
-0.36,-0.02,0.92,-2.09,-3.13,-5.56,30.32
-0.37,-0.0,0.91,-1.88,-2.21,-7.33,30.32
-0.38,0.0,0.91,-2.0,-0.58,-8.27,30.41
-0.41,0.01,0.92,-1.85,0.49,-8.78,30.41
-0.42,0.01,0.92,-1.4,1.62,-8.2,30.32
-0.44,0.02,0.91,-0.99,2.82,-7.66,30.27
-0.45,0.02,0.92,-0.41,2.9,-7.08,30.27
-0.46,0.01,0.89,2.14,6.21,-6.75,30.22
-0.47,0.03,0.89,0.31,0.52,-6.63,30.27
-0.47,0.03,0.89,0.99,0.92,-6.18,30.32
-0.48,0.02,0.89,0.46,-0.05,-5.97,30.37
-0.48,0.02,0.89,1.88,0.82,-4.73,30.27
-0.48,0.03,0.87,3.02,1.79,-3.27,30.32
-0.49,0.04,0.85,3.13,0.9,-2.98,30.41
-0.48,0.06,0.84,1.47,-0.29,-2.41,30.32
-0.48,0.06,0.83,-0.96,-1.45,-1.5,30.27
-0.48,0.05,0.83,-2.85,-3.07,-1.44,30.32
-0.47,0.05,0.83,-4.37,-4.84,-1.33,30.32
-0.46,0.03,0.83,-5.37,-4.87,-0.18,30.32
-0.45,0.03,0.85,-5.76,-4.34,0.15,30.32
-0.45,0.02,0.84,-5.57,-5.27,0.49,30.32
-0.46,0.01,0.85,-5.04,-5.97,1.08,30.22
-0.46,0.02,0.84,-5.1,-6.95,1.42,30.32
-0.43,0.01,0.85,-5.77,-7.18,2.41,30.27
-0.42,0.02,0.86,-7.11,-6.44,2.6,30.37
-0.41,0.0,0.86,-7.79,-6.2,2.43,30.32
-0.41,-0.0,0.87,-7.95,-6.85,2.06,30.41
-0.4,0.01,0.86,-7.91,-7.31,1.76,30.32
-0.39,0.0,0.87,-8.12,-7.4,1.22,30.41
-0.39,0.0,0.88,-9.02,-7.16,0.31,30.32
-0.38,-0.0,0.88,-10.03,-6.58,0.56,30.37
-0.37,-0.01,0.89,-10.44,-5.16,0.43,30.32
-0.37,-0.02,0.9,-9.77,-3.83,-0.84,30.41
-0.36,-0.02,0.9,-8.73,-3.08,-2.4,30.32
-0.38,-0.03,0.9,-7.89,-2.66,-3.21,30.41
-0.39,-0.02,0.91,-7.57,-2.0,-3.57,30.27
-0.4,-0.02,0.91,-7.74,-1.56,-3.74,30.22
-0.4,-0.02,0.91,-7.57,-1.3,-3.91,30.37
-0.41,-0.03,0.92,-6.18,-0.92,-5.11,30.32
-0.44,0.01,0.91,-9.24,-1.07,-5.73,30.37
-0.44,-0.04,0.89,-3.51,-1.04,-6.31,30.27
-0.44,-0.03,0.95,-4.79,0.35,-6.17,30.22
-0.46,-0.0,0.92,-2.31,2.61,-4.75,30.41
-0.47,-0.02,0.9,-1.33,1.5,-4.46,30.22
-0.45,-0.01,0.9,-0.99,1.36,-3.95,30.27
-0.45,-0.01,0.9,-1.16,1.5,-3.8,30.37
-0.44,-0.01,0.88,-1.88,0.95,-4.24,30.41
-0.44,-0.01,0.88,-2.53,0.5,-4.0,30.32
-0.45,-0.01,0.88,-2.82,-0.2,-4.49,30.37
-0.44,-0.02,0.89,-2.44,-1.82,-4.21,30.32
-0.44,-0.02,0.88,-1.94,-2.75,-4.6,30.27
-0.44,-0.0,0.87,-2.02,-2.76,-4.24,30.32
-0.43,0.0,0.87,-2.64,-1.51,-3.76,30.27
-0.43,0.01,0.87,-3.92,0.17,-3.01,30.27
-0.42,0.0,0.88,-4.21,1.39,-2.89,30.27
-0.43,-0.0,0.88,-3.97,1.4,-3.07,30.41
-0.43,-0.0,0.89,-4.12,1.31,-2.72,30.27
-0.44,-0.0,0.9,-4.4,0.31,-3.22,30.27
-0.44,-0.01,0.89,-3.97,-0.23,-2.72,30.27
-0.45,-0.0,0.91,-4.12,-0.61,-2.58,30.32
-0.44,-0.01,0.91,-3.27,-0.29,-2.18,30.27
-0.44,-0.01,0.91,-2.34,0.12,-2.02,30.32
-0.45,-0.01,0.91,-2.27,-0.09,-2.09,30.27
-0.45,-0.01,0.91,-1.98,-0.34,-1.45,30.32
-0.47,-0.01,0.9,-2.02,-0.96,-0.75,30.37
-0.44,-0.02,0.9,-1.74,-1.05,0.4,30.32
-0.43,-0.03,0.88,-1.08,-1.31,0.35,30.32
-0.42,-0.02,0.88,-0.76,-1.45,0.38,30.27
-0.4,-0.02,0.87,-1.48,-1.07,0.08,30.37
-0.39,-0.01,0.87,-2.18,-0.78,-0.76,30.27
-0.39,-0.02,0.87,-3.15,-0.93,-1.8,30.32
-0.4,-0.03,0.88,-3.1,-0.69,-2.47,30.27
-0.4,-0.04,0.89,-1.88,-0.82,-3.05,30.32
-0.41,-0.05,0.89,-0.56,-0.72,-3.25,30.32
-0.42,-0.04,0.9,-0.27,-0.34,-2.76,30.37
-0.42,-0.05,0.9,-0.12,0.52,-2.4,30.22
-0.43,-0.06,0.89,0.27,0.61,-2.72,30.32
-0.43,-0.05,0.9,-0.29,0.27,-2.67,30.32
-0.43,-0.05,0.88,-0.35,0.29,-2.29,30.32
-0.43,-0.04,0.88,-0.99,-0.4,-2.02,30.32
-0.44,-0.05,0.88,-1.44,-0.32,-2.05,30.27
-0.44,-0.04,0.88,-2.08,-0.06,-1.44,30.22
-0.45,-0.05,0.87,-2.43,-0.44,-0.82,30.37
-0.45,-0.05,0.88,-1.37,-1.57,-1.27,30.41
-0.45,-0.04,0.86,-1.97,-2.75,-0.6,30.32
-0.44,-0.04,0.86,-3.21,-4.31,-1.11,30.37
-0.44,-0.04,0.86,-3.54,-4.85,-1.11,30.32
-0.44,-0.04,0.88,-5.02,-3.5,-0.67,30.37
-0.44,-0.04,0.88,-4.72,-2.95,0.18,30.22
-0.45,-0.05,0.89,-4.61,-3.69,-0.26,30.32
-0.45,-0.05,0.89,-3.37,-5.54,-0.03,30.37
-0.43,-0.04,0.88,-2.17,-7.1,0.31,30.32
-0.43,-0.04,0.87,-2.43,-6.75,0.75,30.37
-0.4,-0.02,0.87,-3.59,-5.33,1.21,30.37
-0.4,-0.01,0.89,-4.12,-4.37,1.04,30.32
-0.39,-0.02,0.91,-4.2,-4.52,0.17,30.41
-0.4,-0.02,0.9,-3.54,-4.79,-0.66,30.22
-0.41,-0.01,0.91,-3.02,-4.53,-0.78,30.37
-0.41,-0.02,0.92,-2.24,-3.82,-0.79,30.32
-0.41,-0.01,0.93,-1.3,-2.21,-1.18,30.37
-0.42,-0.01,0.92,-0.66,-1.51,-1.54,30.32
-0.44,-0.01,0.93,-0.53,-1.34,-1.22,30.37
-0.43,-0.0,0.93,-0.17,-0.75,-0.92,30.41
-0.43,-0.0,0.93,-0.03,-0.84,-0.52,30.37
-0.43,-0.01,0.93,0.73,-0.79,-0.4,30.32
-0.43,-0.01,0.92,1.77,-0.79,-0.29,30.27
-0.43,-0.01,0.92,2.73,-0.11,0.05,30.27
-0.43,0.0,0.9,3.04,-0.29,-0.26,30.37
-0.43,0.0,0.89,2.17,-1.24,-0.11,30.32
-0.42,0.01,0.88,1.57,-1.86,-0.17,30.41
-0.42,0.01,0.88,0.55,-2.61,-0.18,30.22
-0.41,-0.0,0.87,-0.61,-2.7,-0.08,30.37
-0.39,-0.01,0.86,-1.77,-2.35,-0.64,30.32
-0.39,-0.02,0.87,-2.32,-2.24,-1.05,30.46
-0.38,-0.02,0.87,-2.06,-1.37,-1.8,30.22
-0.4,-0.02,0.86,-1.77,-1.92,-2.21,30.37
-0.4,-0.02,0.86,-1.5,-2.64,-2.4,30.22
-0.39,-0.03,0.86,-1.1,-3.39,-2.61,30.37
-0.39,-0.03,0.88,-1.04,-3.68,-2.87,30.41
-0.39,-0.01,0.87,-0.7,-3.39,-2.32,30.37
-0.39,-0.01,0.88,-0.32,-2.24,-1.73,30.22
-0.38,-0.01,0.87,-0.09,-2.02,-2.23,30.37
-0.38,-0.0,0.89,-0.38,-1.65,-2.85,30.32
-0.37,-0.01,0.9,0.06,-0.92,-3.5,30.37
-0.38,-0.01,0.9,0.49,-0.17,-4.18,30.32
-0.39,0.01,0.89,0.27,1.15,-3.53,30.41
-0.41,0.02,0.89,-0.92,1.39,-3.45,30.27
-0.42,0.02,0.89,-2.69,0.41,-3.71,30.27
-0.43,0.01,0.89,-3.59,-0.61,-3.39,30.41
-0.43,-0.01,0.9,-2.93,-1.82,-3.69,30.37
-0.43,-0.01,0.89,-2.44,-1.74,-3.18,30.32
-0.42,-0.01,0.89,-1.73,-0.47,-2.02,30.22
-0.42,-0.01,0.88,-1.54,-0.09,-2.27,30.41
-0.42,0.0,0.86,-2.64,-0.75,-2.14,30.27
-0.43,-0.0,0.87,-3.62,-1.27,-1.85,30.37
-0.43,-0.01,0.87,-5.11,-2.52,-1.66,30.32
-0.44,-0.0,0.87,-6.69,-3.44,-1.27,30.27
-0.44,-0.01,0.87,-7.68,-4.4,-1.13,30.22
-0.43,-0.0,0.86,-8.84,-5.92,-1.08,30.37
-0.42,-0.02,0.87,-9.77,-6.7,-1.54,30.32
-0.42,-0.03,0.88,-10.61,-7.68,-2.27,30.27
-0.41,-0.04,0.87,-10.26,-7.92,-2.31,30.27
-0.42,-0.04,0.89,-10.72,-8.82,-1.69,30.46
-0.42,-0.05,0.88,-10.34,-10.96,-2.72,30.37
-0.43,-0.06,0.89,-10.31,-15.63,-4.56,30.27
-0.42,-0.06,0.88,-9.82,-19.95,-4.84,30.41
-0.39,-0.07,0.9,-9.62,-20.35,-5.36,30.37
-0.36,-0.06,0.89,-8.93,-18.12,-4.76,30.37
-0.38,-0.06,0.89,-9.33,-16.08,-4.92,30.32
-0.38,-0.05,0.88,-9.53,-16.55,-4.15,30.32
-0.38,-0.06,0.89,-10.12,-16.23,-4.96,30.41
-0.39,-0.07,0.88,-10.24,-19.57,-6.03,30.37
-0.38,-0.09,0.9,-10.24,-22.5,-7.53,30.37
-0.39,-0.1,0.92,-10.18,-25.62,-9.53,30.37
-0.39,-0.13,0.9,-6.61,-24.37,-8.02,30.32
-0.43,-0.15,0.91,-5.08,-23.94,-5.63,30.37
-0.47,-0.18,0.91,-3.3,-24.08,-1.4,30.37
-0.53,-0.22,0.94,-2.47,-27.95,5.71,30.37
-0.56,-0.24,0.95,2.26,-31.21,13.65,30.41
-0.59,-0.24,0.96,3.94,-38.27,19.18,30.37
-0.57,-0.2,0.95,1.59,-39.62,22.15,30.32
-0.62,-0.17,0.96,-2.46,-55.47,18.14,30.37
-0.63,-0.15,0.98,-9.95,-68.69,13.85,30.32
-0.62,-0.14,1.0,-18.18,-78.98,11.39,30.37
-0.58,-0.17,1.03,-24.53,-83.19,11.59,30.37
-0.55,-0.24,1.08,-27.15,-85.89,18.02,30.37
-0.51,-0.27,1.12,-29.88,-93.01,23.5,30.32
-0.43,-0.26,1.15,-30.14,-95.73,26.56,30.41
-0.35,-0.21,1.16,-28.73,-94.89,29.44,30.37
-0.28,-0.18,1.16,-26.27,-96.02,31.01,30.37
-0.2,-0.12,1.14,-27.21,-91.95,32.18,30.32
-0.18,-0.04,1.13,-28.63,-94.92,29.94,30.32
-0.12,0.01,1.11,-24.58,-92.75,26.53,30.41
-0.11,-0.01,1.04,-30.82,-101.22,19.25,30.41
-0.07,0.03,1.06,-39.18,-102.69,14.7,30.27
-0.05,0.04,1.08,-40.17,-103.11,9.37,30.41
-0.05,-0.02,1.07,-43.83,-104.75,8.79,30.27
0.0,-0.06,1.11,-49.24,-105.92,9.24,30.32
0.04,-0.07,1.13,-52.17,-107.63,9.47,30.32
0.07,-0.08,1.09,-53.69,-116.09,7.66,30.37
0.14,-0.12,1.05,-54.76,-117.1,8.14,30.37
0.18,-0.15,1.07,-59.94,-117.04,7.18,30.37
0.22,-0.16,1.08,-62.05,-114.75,4.21,30.32
0.25,-0.15,1.09,-57.37,-110.21,-3.16,30.32
0.24,-0.18,1.09,-49.04,-98.2,-3.56,30.32
0.24,-0.17,1.09,-44.12,-78.18,-3.54,30.41
0.22,-0.18,1.07,-40.31,-53.85,0.18,30.32
0.22,-0.18,1.05,-36.58,-28.6,7.59,30.37
0.18,-0.23,1.07,-33.31,-11.34,10.93,30.41
0.13,-0.19,1.04,-34.6,-4.29,7.13,30.32
0.14,-0.21,1.02,-32.5,-0.49,11.42,30.41
0.09,-0.15,0.97,-29.66,-6.17,-0.06,30.27
0.08,-0.16,0.9,-26.78,-11.56,-3.3,30.51
0.09,-0.16,0.9,-23.11,-11.92,-0.64,30.32
0.1,-0.14,0.89,-25.3,-8.64,-0.32,30.41
0.09,-0.14,0.83,-27.76,-3.82,-0.27,30.37
0.11,-0.1,0.84,-29.8,-2.82,0.23,30.22
0.12,-0.1,0.82,-33.37,-5.3,-5.42,30.32
0.11,-0.1,0.8,-36.12,-9.86,-16.14,30.37
0.09,-0.12,0.82,-36.02,-15.44,-22.79,30.37
0.05,-0.16,0.86,-31.25,-13.53,-25.56,30.27
0.04,-0.21,0.9,-26.49,-10.98,-26.0,30.22
-0.01,-0.21,0.89,-26.69,-12.18,-26.05,30.32
-0.01,-0.24,0.91,-25.02,-14.55,-23.85,30.37
-0.03,-0.24,0.89,-23.42,-17.92,-23.34,30.32
-0.05,-0.25,0.92,-19.45,-19.95,-24.08,30.32
-0.08,-0.26,0.93,-12.18,-21.53,-21.1,30.37
-0.08,-0.25,0.94,-7.42,-25.07,-15.51,30.32
-0.05,-0.22,0.92,-5.3,-34.06,-11.45,30.32
0.03,-0.19,0.89,-4.11,-44.15,-14.87,30.37
0.07,-0.17,0.87,-4.31,-50.64,-22.63,30.32
0.09,-0.18,0.84,-4.96,-52.21,-24.96,30.41
0.11,-0.19,0.84,-5.77,-49.25,-23.66,30.41
0.13,-0.18,0.84,-3.59,-44.69,-20.37,30.32
0.11,-0.18,0.86,-3.18,-53.53,-23.44,30.27
0.16,-0.21,0.84,-5.27,-46.18,-14.9,30.46
0.16,-0.22,0.83,-6.95,-40.03,-12.27,30.37
0.18,-0.23,0.83,-2.08,-41.94,-7.18,30.18
0.2,-0.22,0.86,3.6,-46.03,-6.58,30.32
0.24,-0.24,0.85,9.68,-50.96,-9.6,30.32
0.27,-0.23,0.87,4.75,-51.04,-14.81,30.32
0.29,-0.21,0.82,-1.37,-51.04,-6.79,30.27
0.31,-0.2,0.78,-2.6,-41.53,-4.12,30.41
0.35,-0.22,0.81,1.31,-27.22,-0.52,30.37
0.38,-0.24,0.84,7.53,-12.18,2.21,30.32
0.39,-0.25,0.9,12.75,-0.15,2.2,30.37
0.37,-0.25,0.91,20.79,3.42,1.44,30.22
0.36,-0.24,0.87,25.62,5.11,4.81,30.32
0.37,-0.23,0.84,25.65,-0.17,7.66,30.18
0.36,-0.22,0.83,19.24,-5.37,3.18,30.22
0.34,-0.19,0.82,8.27,-13.15,-0.17,30.32
0.34,-0.18,0.81,-0.63,-21.6,0.02,30.32
0.35,-0.19,0.84,-6.14,-28.99,1.22,30.37
0.39,-0.23,0.87,-4.85,-27.94,1.21,30.37
0.41,-0.25,0.92,-5.56,-18.89,1.73,30.41
0.41,-0.27,0.95,-8.98,-8.9,2.35,30.32
0.4,-0.28,0.97,-8.85,1.56,3.62,30.37
0.36,-0.3,0.99,-4.82,9.66,2.73,30.32
0.34,-0.35,1.03,4.14,10.89,0.75,30.37
0.3,-0.34,1.05,11.01,8.84,-2.21,30.32
0.24,-0.33,1.03,12.43,2.9,-3.97,30.32
0.22,-0.29,1.0,14.24,-5.31,-4.15,30.27
0.21,-0.23,0.94,11.18,-14.64,-2.92,30.32
0.28,-0.2,0.87,8.84,-12.93,-3.48,30.37
0.32,-0.18,0.85,5.4,-4.79,-5.94,30.27
0.32,-0.17,0.86,-0.98,5.15,-7.79,30.27
0.33,-0.17,0.88,-5.39,15.48,-9.54,30.32
0.31,-0.21,0.91,-4.82,22.99,-13.8,30.27
0.25,-0.25,0.94,-5.21,23.18,-15.82,30.41
0.21,-0.25,0.98,-6.26,22.2,-15.79,30.37
0.17,-0.27,1.0,-3.19,15.54,-15.91,30.32
