,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,7.39,7.68,0.05,0.13,-0.10,1.10
1,8.24,7.48,-0.06,0.12,-0.11,1.11
2,8.93,7.27,-0.21,0.10,-0.09,1.09
3,8.44,6.18,-0.55,0.09,-0.08,1.07
4,7.80,5.30,-0.79,0.09,-0.08,1.07
5,7.86,4.76,-0.02,0.08,-0.06,1.07
6,6.63,3.89,0.12,0.09,-0.07,1.06
7,6.58,3.83,-0.17,0.08,-0.07,1.05
8,5.91,5.04,0.92,0.08,-0.06,1.04
9,4.70,4.40,0.18,0.07,-0.06,1.05
10,4.60,4.63,0.58,0.09,-0.06,1.05
11,4.73,5.71,0.76,0.08,-0.07,1.05
12,4.82,7.18,1.22,0.08,-0.07,1.04
13,4.63,8.41,0.32,0.08,-0.07,1.05
14,4.73,8.70,0.41,0.08,-0.06,1.05
15,4.63,7.92,0.47,0.06,-0.07,1.05
16,4.73,6.44,0.98,0.05,-0.07,1.05
17,4.75,3.44,0.66,0.05,-0.07,1.06
18,4.64,1.97,0.35,0.05,-0.08,1.07
19,4.67,0.87,0.37,0.06,-0.07,1.08
20,5.36,1.18,0.38,0.07,-0.09,1.08
21,6.73,2.93,0.96,0.09,-0.08,1.10
22,8.92,4.27,0.29,0.09,-0.10,1.09
23,6.99,4.02,0.60,0.06,-0.08,1.07
24,6.75,5.39,0.70,0.08,-0.07,1.08
25,7.54,7.02,1.05,0.07,-0.08,1.07
26,7.65,7.79,1.83,0.07,-0.07,1.07
27,7.88,7.30,2.03,0.06,-0.06,1.07
28,7.73,7.82,2.46,0.06,-0.07,1.06
29,7.79,6.78,2.49,0.06,-0.08,1.07
30,7.86,5.98,2.58,0.06,-0.08,1.08
31,7.71,6.08,2.12,0.06,-0.07,1.07
32,7.45,6.12,1.98,0.07,-0.08,1.08
33,7.15,6.18,2.46,0.06,-0.09,1.09
34,7.28,8.18,2.64,0.07,-0.09,1.11
35,8.58,9.59,3.10,0.08,-0.10,1.12
36,8.23,11.28,3.08,0.07,-0.08,1.12
37,9.74,11.57,3.37,0.07,-0.10,1.14
38,10.84,11.33,3.82,0.06,-0.10,1.16
39,12.64,11.33,3.92,0.07,-0.11,1.17
40,12.96,11.05,3.76,0.06,-0.10,1.18
41,14.20,10.40,3.80,0.06,-0.10,1.18
42,15.79,9.94,4.24,0.07,-0.10,1.19
43,17.94,10.29,4.27,0.07,-0.11,1.20
44,18.38,11.07,4.00,0.07,-0.10,1.21
45,19.97,12.58,4.05,0.09,-0.10,1.20
46,21.21,13.94,4.02,0.08,-0.10,1.20
47,22.64,15.25,4.26,0.08,-0.10,1.22
48,23.82,16.35,3.98,0.08,-0.09,1.21
49,25.21,16.82,4.47,0.06,-0.09,1.21
50,26.56,16.89,4.60,0.05,-0.09,1.21
51,28.21,16.21,4.87,0.04,-0.08,1.20
52,29.47,15.45,4.98,0.03,-0.07,1.19
53,30.41,14.96,5.02,0.03,-0.07,1.18
54,32.08,16.89,5.13,0.03,-0.06,1.18
55,32.67,15.79,4.95,0.01,-0.06,1.15
56,32.58,14.95,4.87,0.00,-0.05,1.15
57,33.31,12.90,5.31,0.00,-0.06,1.13
58,33.40,11.80,5.44,0.00,-0.04,1.12
59,33.45,10.11,5.40,0.00,-0.04,1.11
60,33.36,9.85,5.86,0.01,-0.03,1.11
61,33.80,11.51,6.08,0.02,-0.02,1.10
62,32.63,12.20,6.49,0.03,-0.01,1.10
63,32.37,14.75,6.58,0.03,-0.01,1.10
64,33.56,16.29,6.76,0.03,-0.01,1.09
65,33.74,15.42,7.62,0.01,-0.00,1.10
66,34.35,13.89,7.66,-0.00,-0.01,1.10
67,35.33,11.04,8.18,-0.01,-0.00,1.10
68,35.57,9.40,8.44,0.00,0.01,1.09
69,35.77,7.92,8.06,0.01,0.01,1.09
70,36.12,7.25,8.18,0.01,0.01,1.10
71,37.02,7.40,8.18,0.02,0.01,1.10
72,37.44,7.28,8.29,0.02,0.02,1.09
73,37.59,7.82,8.29,0.03,0.03,1.09
74,40.15,9.18,7.98,0.04,0.02,1.10
75,37.62,10.03,8.35,0.03,0.07,1.06
76,37.19,12.53,8.56,0.04,0.06,1.07
77,38.52,13.22,8.52,0.03,0.03,1.09
78,36.66,13.53,8.99,0.02,0.05,1.08
79,39.30,14.00,9.28,0.03,0.04,1.09
