,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,18.35,-13.51,5.94,-0.16,-0.18,1.20
1,23.86,-13.95,3.63,-0.14,-0.20,1.21
2,30.58,-14.90,1.48,-0.14,-0.20,1.24
3,38.38,-16.99,-1.15,-0.13,-0.21,1.27
4,45.83,-17.71,-3.88,-0.12,-0.20,1.28
5,55.44,-19.01,-5.95,-0.12,-0.26,1.27
6,67.24,-21.10,-6.98,-0.15,-0.25,1.33
7,80.95,-22.05,-6.37,-0.14,-0.28,1.36
8,95.62,-18.31,-5.13,-0.12,-0.29,1.39
9,115.31,-16.58,-2.24,-0.13,-0.31,1.39
10,132.61,-13.56,2.70,-0.12,-0.30,1.40
11,151.11,-10.73,7.53,-0.11,-0.28,1.39
12,168.18,-7.77,10.35,-0.09,-0.25,1.35
13,180.60,-5.39,11.60,-0.07,-0.19,1.30
14,188.78,-0.27,12.38,-0.04,-0.13,1.24
15,196.50,3.19,12.85,-0.02,-0.07,1.17
16,204.05,3.80,11.62,-0.01,-0.03,1.12
17,211.04,2.93,7.82,-0.01,0.06,1.05
18,208.58,10.56,4.52,0.02,0.09,0.94
19,201.10,16.60,2.38,0.02,0.20,0.86
20,191.80,17.53,-0.46,0.00,0.29,0.74
21,178.06,20.24,-1.39,-0.01,0.37,0.66
22,161.83,21.54,-2.52,-0.01,0.46,0.60
23,146.05,20.34,-2.67,-0.02,0.48,0.53
24,127.15,18.34,-2.53,-0.03,0.55,0.47
25,108.26,14.31,-2.93,-0.04,0.61,0.42
26,86.92,14.09,-2.47,-0.03,0.63,0.39
27,68.06,11.60,-2.64,-0.04,0.63,0.38
28,49.18,9.94,-2.34,-0.04,0.64,0.35
29,30.12,10.31,-2.14,-0.04,0.65,0.35
30,11.98,10.49,-2.21,-0.03,0.66,0.34
31,-7.98,10.37,-3.21,-0.03,0.68,0.32
32,-30.05,10.38,-6.23,-0.03,0.71,0.28
33,-55.51,13.88,-7.95,-0.02,0.72,0.27
34,-79.50,13.05,-9.91,-0.02,0.69,0.27
35,-100.92,12.89,-12.11,-0.02,0.68,0.27
36,-122.06,12.06,-14.58,-0.03,0.66,0.28
37,-148.32,12.38,-18.72,-0.05,0.65,0.28
38,-180.34,10.67,-22.43,-0.06,0.65,0.28
39,-212.05,4.81,-27.44,-0.07,0.66,0.27
40,-247.69,0.55,-33.47,-0.08,0.62,0.27
41,-282.82,-4.17,-38.56,-0.05,0.56,0.25
42,-320.89,-7.66,-46.02,-0.02,0.49,0.23
43,-355.88,-16.29,-53.18,-0.06,0.32,0.26
44,-385.45,-23.31,-56.99,-0.08,0.07,0.34
45,-410.02,-24.99,-55.10,-0.12,-0.17,0.45
46,-428.92,-32.06,-45.74,-0.20,-0.39,0.55
47,-432.49,-42.06,-29.57,-0.30,-0.68,0.83
48,-459.13,-15.25,-0.72,-0.30,-0.89,1.07
49,-405.31,-48.66,17.42,-0.39,-1.08,1.38
50,-355.37,-45.18,35.80,-0.33,-1.23,1.74
51,-286.58,-52.92,46.52,-0.17,-1.18,1.93
52,-220.72,-29.63,45.25,-0.01,-1.25,2.04
53,-159.76,6.15,33.21,0.04,-1.19,2.11
54,-85.91,5.13,22.31,-0.05,-1.20,2.16
55,-27.34,-0.98,13.37,-0.16,-1.18,2.14
56,15.28,-15.36,7.44,-0.21,-1.06,2.02
57,42.73,-32.84,2.05,-0.19,-0.94,1.85
58,61.39,-41.86,-2.60,-0.14,-0.87,1.77
