,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,8.82,3.54,-5.53,-0.08,-0.56,0.89
1,8.26,3.19,-5.47,-0.08,-0.56,0.89
2,7.98,3.54,-5.39,-0.09,-0.56,0.89
3,5.51,8.24,-5.42,-0.04,-0.56,0.90
4,7.95,9.51,-3.39,-0.09,-0.58,0.89
5,10.64,-6.89,-10.24,-0.22,-0.60,0.95
6,10.09,2.67,-5.60,-0.07,-0.54,0.82
7,9.21,10.02,-0.35,-0.13,-0.55,0.83
8,8.18,1.73,-1.89,-0.14,-0.55,0.89
9,8.76,0.98,-2.81,-0.09,-0.55,0.87
10,8.89,1.82,-3.02,-0.08,-0.54,0.87
11,8.89,0.20,-3.98,-0.09,-0.55,0.87
12,7.54,-0.53,-4.93,-0.07,-0.53,0.88
13,6.93,0.05,-5.51,-0.08,-0.53,0.88
14,6.93,-1.36,-6.18,-0.10,-0.53,0.88
15,7.18,-4.44,-6.98,-0.12,-0.54,0.89
16,8.20,-6.46,-6.35,-0.12,-0.54,0.90
17,8.96,-6.89,-5.44,-0.11,-0.55,0.91
18,10.11,-6.37,-4.41,-0.10,-0.56,0.91
19,11.04,-3.94,-2.99,-0.09,-0.56,0.93
20,12.18,-1.47,-1.77,-0.08,-0.55,0.91
21,14.09,1.04,-1.18,-0.06,-0.56,0.92
22,13.92,1.42,-1.89,-0.07,-0.55,0.91
23,14.78,-0.34,-3.15,-0.08,-0.56,0.90
24,15.69,-2.85,-3.63,-0.09,-0.57,0.90
25,16.96,-3.71,-3.66,-0.07,-0.57,0.92
26,18.35,-5.34,-4.44,-0.06,-0.60,0.93
27,19.42,-4.12,-3.91,-0.06,-0.61,0.94
28,21.68,-3.24,-2.78,-0.06,-0.64,0.96
29,24.23,-3.60,-1.71,-0.07,-0.66,0.97
30,28.03,-0.23,-0.12,-0.06,-0.66,0.96
31,27.80,6.69,2.23,-0.05,-0.66,1.00
32,33.89,-0.37,1.68,-0.11,-0.68,0.98
33,37.95,-0.73,3.10,-0.09,-0.68,0.98
34,41.66,-1.50,4.05,-0.09,-0.71,1.00
35,47.47,1.69,4.98,-0.07,-0.74,1.05
36,53.45,-2.81,5.24,-0.10,-0.76,1.12
37,77.50,-5.60,6.47,-0.11,-0.89,1.14
38,85.44,-0.82,10.81,-0.14,-0.86,1.32
39,97.16,-11.69,11.10,-0.17,-0.91,1.33
40,122.18,-5.80,18.23,-0.14,-0.92,1.24
41,134.58,-4.99,20.90,-0.17,-0.93,1.29
42,153.85,1.02,26.56,-0.20,-1.02,1.34
43,179.36,5.40,29.53,-0.14,-1.09,1.48
44,206.81,17.48,34.99,-0.10,-1.13,1.53
45,213.34,15.48,32.40,-0.14,-1.10,1.41
46,226.26,27.31,43.51,-0.19,-1.02,1.28
