,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,11.16,8.89,-16.38,0.13,0.07,1.02
1,11.36,5.08,-14.23,0.09,0.08,1.02
2,12.32,3.07,-11.18,0.07,0.08,1.01
3,12.75,-0.18,-8.03,0.06,0.08,1.02
4,13.77,-3.04,-5.27,0.06,0.09,1.02
5,13.36,-5.74,-2.26,0.07,0.09,1.00
6,12.93,-6.55,0.40,0.07,0.09,1.00
7,11.33,-5.94,3.18,0.08,0.09,0.97
8,10.31,-4.49,6.06,0.08,0.10,0.99
9,9.42,-5.16,8.73,0.08,0.10,0.99
10,8.92,-6.70,11.42,0.08,0.10,1.00
11,9.16,-8.00,13.60,0.11,0.10,1.00
12,8.63,-5.97,15.60,0.13,0.09,1.02
13,8.70,-3.01,17.33,0.14,0.09,1.01
14,9.22,-3.04,18.49,0.14,0.10,1.01
15,9.69,-2.63,19.44,0.15,0.09,1.01
16,10.12,-3.08,19.89,0.16,0.10,1.00
17,10.26,-2.95,20.73,0.16,0.10,1.00
18,9.92,-3.40,21.57,0.16,0.10,0.99
19,8.81,-3.91,22.17,0.16,0.10,0.98
20,7.77,-3.48,23.77,0.15,0.10,0.99
21,6.58,-3.88,25.15,0.15,0.10,0.97
22,5.92,-3.88,26.55,0.16,0.10,0.99
23,5.73,-3.39,27.77,0.18,0.09,1.00
24,5.36,-2.29,28.63,0.19,0.08,0.98
25,4.95,-1.71,29.08,0.19,0.09,0.99
26,4.69,-2.85,29.57,0.20,0.08,0.98
27,5.34,-3.42,29.66,0.20,0.07,0.98
28,5.71,-5.07,29.97,0.21,0.07,0.99
29,7.01,-7.33,30.06,0.22,0.06,0.98
30,7.91,-8.66,29.54,0.23,0.05,0.98
31,8.79,-9.69,29.07,0.24,0.06,0.98
32,9.66,-9.86,28.17,0.25,0.04,0.99
33,10.75,-10.29,27.65,0.24,0.04,0.98
34,11.19,-10.52,27.80,0.24,0.04,0.99
35,11.19,-8.23,28.98,0.23,0.03,0.98
36,10.76,-5.21,30.50,0.22,0.03,0.98
37,10.67,-2.44,32.20,0.22,0.03,1.00
38,11.77,0.49,34.67,0.22,0.03,1.02
39,12.35,1.92,36.49,0.23,0.03,1.01
40,11.82,3.51,38.64,0.24,0.03,1.00
41,11.40,7.39,41.11,0.25,0.03,1.00
