,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,25.02,-3.50,0.99,0.14,-0.36,1.07
1,40.92,17.36,8.87,0.28,-0.41,1.19
2,34.43,-2.49,0.99,0.17,-0.34,1.22
3,40.82,1.74,3.25,0.21,-0.34,1.15
4,54.14,20.52,8.76,0.31,-0.44,1.13
5,66.11,41.33,22.32,0.35,-0.44,1.18
6,84.47,45.69,20.99,0.29,-0.52,1.28
7,108.56,61.56,24.00,0.30,-0.45,1.37
8,124.95,78.47,22.82,0.30,-0.54,1.30
9,164.40,131.48,39.66,0.45,-0.59,1.29
10,206.70,121.51,34.64,-0.00,-0.56,1.24
11,164.47,120.60,39.56,0.04,-0.35,1.24
12,156.23,116.79,38.79,0.05,-0.27,1.16
13,135.27,102.21,35.85,0.01,-0.26,1.17
14,129.71,85.42,31.68,-0.01,-0.27,1.15
15,124.31,70.15,29.95,0.01,-0.31,1.10
16,118.69,62.89,28.93,0.02,-0.28,1.12
17,113.42,54.92,26.75,0.02,-0.24,1.17
18,110.41,47.04,24.21,0.02,-0.24,1.17
19,108.32,37.42,21.02,0.01,-0.24,1.19
20,104.37,16.69,13.82,-0.02,-0.23,1.20
21,102.46,8.47,11.60,0.03,-0.20,1.23
22,100.92,0.38,7.50,0.06,-0.23,1.23
23,101.62,-4.58,4.70,0.06,-0.23,1.23
24,107.13,-14.93,3.36,-0.00,-0.22,1.22
25,108.47,-23.19,1.16,-0.00,-0.20,1.22
26,110.23,-29.95,-0.14,0.05,-0.20,1.20
27,106.92,-34.66,-2.26,0.09,-0.19,1.22
28,105.13,-27.62,-4.63,0.13,-0.20,1.26
29,99.39,-23.28,-1.94,0.15,-0.15,1.27
30,97.31,-20.99,0.44,0.18,-0.15,1.27
31,90.64,-26.21,-2.17,0.18,-0.15,1.38
32,90.93,-31.31,-5.15,0.21,-0.17,1.45
33,95.89,-28.69,-6.56,0.28,-0.17,1.50
34,94.09,-25.08,-9.77,0.31,-0.13,1.52
35,95.27,-19.44,-12.06,0.32,-0.09,1.49
36,109.04,-5.48,-10.70,0.37,-0.09,1.49
37,118.92,2.81,-13.05,0.38,-0.07,1.48
38,126.72,11.98,-15.68,0.42,-0.04,1.43
39,135.50,22.72,-19.77,0.44,-0.00,1.41
40,146.67,32.15,-23.54,0.42,-0.01,1.37
41,155.74,34.75,-30.20,0.37,0.03,1.31
42,164.23,37.86,-36.17,0.36,0.09,1.22
43,168.78,39.08,-43.68,0.35,0.11,1.18
44,167.04,53.54,-41.73,0.39,0.24,0.99
45,170.11,56.38,-45.83,0.35,0.23,0.94
46,180.60,68.35,-47.44,0.32,0.31,0.90
47,166.61,63.16,-48.15,0.27,0.41,0.76
48,176.55,75.66,-51.73,0.22,0.48,0.66
49,168.43,74.20,-55.63,0.20,0.58,0.62
50,161.91,72.85,-67.25,0.28,0.54,0.58
51,172.47,91.57,-69.44,0.30,0.55,0.57
52,187.02,108.60,-72.49,0.16,0.60,0.65
53,203.27,116.52,-70.11,-0.02,0.62,0.66
54,220.89,94.44,-84.05,-0.34,0.65,0.67
55,228.03,89.54,-79.92,-0.27,0.66,0.70
56,234.20,76.67,-80.15,-0.31,0.73,0.58
57,231.04,49.73,-81.80,-0.50,0.83,0.37
58,225.18,23.50,-83.68,-0.59,0.92,0.21
59,198.64,4.37,-80.93,-0.60,1.06,0.04
60,170.67,-19.60,-76.00,-0.62,1.15,-0.03
61,174.55,-37.77,-74.60,-0.53,1.04,-0.07
62,163.91,-37.86,-73.34,-0.33,0.96,0.04
63,159.44,-29.73,-79.86,-0.27,0.88,0.14
64,167.54,-13.22,-78.44,-0.18,0.84,0.13
65,171.11,12.76,-75.05,-0.12,0.76,0.19
66,171.79,43.28,-67.31,-0.15,0.71,0.21
67,177.40,80.17,-52.29,-0.25,0.65,0.22
68,187.71,71.80,-46.87,-0.50,0.58,0.28
69,193.27,56.17,-49.13,-0.61,0.54,0.20
70,187.63,27.83,-55.79,-0.82,0.57,0.14
71,171.74,-8.66,-56.35,-0.89,0.62,0.02
72,117.10,-43.45,-59.53,-1.03,0.92,0.07
