,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,33.01,8.89,22.95,-0.16,0.06,1.23
1,43.04,13.74,24.58,-0.16,0.01,1.29
2,47.47,9.47,20.82,-0.17,0.12,1.22
3,64.85,14.27,24.24,-0.12,0.02,1.31
4,80.02,15.89,23.48,-0.20,0.01,1.31
5,93.40,11.36,23.48,-0.18,0.03,1.29
6,107.76,12.72,23.89,-0.19,0.01,1.31
7,121.37,15.44,24.72,-0.18,0.04,1.28
8,134.40,15.76,25.39,-0.17,0.05,1.25
9,144.70,20.60,24.84,-0.13,0.08,1.21
10,150.76,25.60,23.74,-0.13,0.12,1.16
11,155.25,28.08,24.00,-0.13,0.16,1.09
12,156.64,31.83,24.64,-0.13,0.22,1.02
13,155.11,32.34,24.99,-0.13,0.26,0.94
14,150.46,34.92,24.21,-0.12,0.30,0.88
15,143.77,36.69,23.24,-0.11,0.36,0.80
16,135.04,35.02,22.44,-0.12,0.41,0.72
17,124.96,31.57,21.24,-0.12,0.44,0.67
18,111.77,28.98,18.32,-0.13,0.48,0.61
19,100.11,26.38,23.24,-0.10,0.52,0.57
20,85.01,18.70,19.97,-0.16,0.51,0.52
21,72.52,11.59,19.19,-0.17,0.58,0.43
22,56.38,12.79,18.18,-0.12,0.56,0.43
23,42.90,9.30,18.72,-0.16,0.57,0.43
24,26.66,29.65,21.30,0.06,0.59,0.43
25,8.38,13.34,20.78,-0.19,0.60,0.33
26,-6.73,13.42,19.28,-0.14,0.65,0.29
27,-27.28,15.86,19.48,-0.11,0.65,0.22
28,-53.85,16.35,15.51,-0.07,0.72,0.14
29,-82.50,19.85,7.73,-0.08,0.73,0.11
30,-108.26,17.69,5.56,-0.12,0.71,0.12
31,-132.70,8.75,2.34,-0.13,0.68,0.14
32,-157.04,4.78,-1.63,-0.10,0.65,0.18
33,-186.73,0.75,-9.34,-0.10,0.63,0.20
34,-216.20,-5.80,-16.60,-0.09,0.60,0.22
35,-248.12,-10.84,-24.76,-0.07,0.56,0.22
36,-274.61,-16.81,-21.79,0.00,0.52,0.25
37,-297.88,-33.07,-33.83,-0.02,0.41,0.25
38,-332.84,-24.98,-49.02,0.01,0.24,0.38
39,-353.39,-7.37,-55.24,0.06,0.11,0.46
40,-368.78,-24.41,-55.08,-0.10,-0.06,0.47
41,-388.66,-33.54,-55.30,-0.17,-0.23,0.62
42,-397.76,-45.24,-47.02,-0.31,-0.41,0.78
43,-392.82,-63.69,-27.65,-0.40,-0.54,0.91
44,-386.21,-77.30,-13.34,-0.38,-0.64,1.00
45,-368.92,-83.42,3.69,-0.43,-0.75,1.34
46,-355.48,-90.79,6.60,-0.32,-0.73,1.43
47,-313.98,-91.19,22.44,-0.27,-0.92,1.75
48,-272.40,-81.15,31.69,-0.24,-0.89,1.88
49,-209.68,-83.21,40.11,-0.14,-0.91,2.06
50,-161.65,-40.56,25.89,0.07,-0.88,2.23
51,-107.76,-31.22,23.62,-0.03,-0.90,2.27
