,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-5.10,-15.53,2.82,-0.14,-0.06,1.00
1,-5.59,-17.71,3.92,-0.14,-0.07,0.99
2,-6.05,-18.98,4.92,-0.14,-0.08,1.01
3,-6.09,-19.44,6.05,-0.13,-0.09,0.99
4,-6.26,-19.89,6.73,-0.13,-0.08,0.99
5,-6.78,-20.27,7.13,-0.13,-0.09,0.98
6,-7.74,-20.02,7.76,-0.14,-0.09,0.97
7,-8.52,-22.89,8.96,-0.17,-0.11,0.98
8,-9.71,-27.04,9.45,-0.21,-0.12,0.97
9,-10.93,-31.36,11.40,-0.25,-0.13,0.95
10,-11.33,-37.48,13.30,-0.27,-0.15,0.94
11,-11.97,-45.56,15.98,-0.32,-0.17,0.93
12,-12.84,-54.72,19.82,-0.35,-0.17,0.93
13,-14.09,-62.76,24.90,-0.38,-0.17,0.92
14,-15.21,-67.88,31.10,-0.36,-0.17,0.92
15,-17.22,-70.27,36.85,-0.33,-0.19,0.91
16,-19.24,-72.87,41.94,-0.32,-0.21,0.91
17,-21.73,-75.83,48.50,-0.31,-0.21,0.91
18,-24.32,-77.18,56.90,-0.29,-0.20,0.93
19,-27.66,-76.60,65.18,-0.25,-0.20,0.93
20,-31.53,-77.15,73.18,-0.22,-0.19,0.96
21,-36.12,-79.31,81.13,-0.17,-0.20,0.98
22,-41.19,-80.56,88.56,-0.11,-0.22,0.99
23,-46.03,-79.69,97.74,-0.05,-0.22,1.02
24,-49.31,-75.86,106.27,0.04,-0.24,1.07
25,-52.53,-64.84,116.26,0.15,-0.26,1.12
26,-54.92,-46.66,124.43,0.29,-0.29,1.18
27,-51.83,-32.38,129.50,0.42,-0.31,1.29
28,-43.34,-21.68,129.73,0.54,-0.33,1.39
29,-32.78,-7.83,127.07,0.68,-0.34,1.44
30,-23.42,10.78,123.30,0.82,-0.31,1.47
31,-12.53,32.11,114.44,0.91,-0.31,1.48
32,-0.26,52.40,100.08,1.01,-0.28,1.50
33,11.92,70.73,83.89,1.10,-0.24,1.46
34,22.99,87.39,62.49,1.15,-0.19,1.41
35,32.20,103.79,36.99,1.19,-0.12,1.34
36,35.63,123.83,12.47,1.17,-0.02,1.25
37,38.11,133.74,-11.66,1.08,0.02,1.15
38,36.87,141.30,-34.82,1.00,0.07,1.10
39,34.50,146.26,-57.10,0.86,0.05,1.01
40,33.21,147.24,-75.10,0.68,0.04,0.94
41,30.73,144.08,-91.10,0.49,0.01,0.89
42,29.18,133.47,-107.31,0.24,-0.04,0.85
43,27.83,113.18,-120.63,-0.05,-0.08,0.79
44,29.02,78.81,-128.64,-0.38,-0.14,0.76
45,32.14,37.86,-133.73,-0.64,-0.20,0.70
46,33.95,-2.69,-133.07,-0.86,-0.19,0.68
47,26.64,-45.95,-123.74,-1.01,-0.23,0.66
48,19.92,-77.07,-107.22,-1.06,-0.24,0.67
49,8.98,-98.00,-84.21,-1.06,-0.30,0.72
50,-0.27,-104.24,-55.36,-1.00,-0.37,0.76
51,-10.09,-106.56,-24.27,-0.97,-0.43,0.82
52,-16.70,-97.91,5.94,-0.91,-0.51,0.87
53,-19.31,-91.94,31.39,-0.87,-0.55,0.92
54,-20.90,-87.22,57.27,-0.79,-0.54,0.98
55,-19.66,-85.01,79.73,-0.73,-0.52,1.02
56,-18.32,-87.11,99.51,-0.66,-0.49,1.02
57,-20.72,-81.11,122.79,-0.51,-0.44,1.02
58,-21.51,-74.37,144.98,-0.36,-0.38,1.06
59,-20.26,-73.19,166.96,-0.20,-0.34,1.10
60,-18.43,-68.66,183.92,0.02,-0.30,1.13
61,-19.54,-57.04,195.40,0.26,-0.22,1.13
62,-18.84,-42.84,199.37,0.46,-0.16,1.14
63,-17.27,-29.54,195.18,0.65,-0.10,1.19
64,-14.50,-25.19,177.85,0.81,-0.07,1.23
65,-12.27,-20.47,151.77,0.97,-0.01,1.31
66,-1.51,-25.10,114.09,1.11,-0.01,1.39
67,9.77,-40.20,66.84,1.14,0.06,1.42
68,20.61,-12.06,29.63,1.36,0.08,1.41
69,29.50,-16.20,-5.80,1.32,0.06,1.40
70,34.90,5.36,-29.57,1.33,0.16,1.38
71,42.23,22.85,-47.69,1.30,0.15,1.33
72,44.20,48.70,-63.54,1.29,0.18,1.28
73,40.23,81.40,-76.52,1.27,0.22,1.20
74,34.63,114.99,-90.63,1.19,0.19,1.14
75,32.75,140.21,-109.48,0.98,0.10,1.07
76,33.24,152.98,-128.11,0.68,0.05,0.97
77,35.57,146.31,-142.66,0.32,-0.00,0.90
78,31.42,118.72,-157.89,0.01,-0.06,0.84
79,36.08,87.68,-170.08,-0.31,-0.13,0.78
80,32.98,56.63,-175.63,-0.58,-0.21,0.72
81,28.08,27.34,-171.47,-0.81,-0.27,0.71
82,23.37,-0.44,-155.10,-0.99,-0.32,0.71
83,17.11,-21.27,-130.05,-1.08,-0.38,0.74
84,11.77,-31.45,-100.29,-1.09,-0.43,0.77
85,6.38,-31.27,-68.89,-1.09,-0.47,0.82
86,2.66,-26.81,-39.02,-1.06,-0.50,0.83
87,-1.47,-22.84,-10.93,-1.06,-0.53,0.82
