acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.14,0.08,0.97,-4.92,0.35,0.52,32.25
-0.14,0.08,0.97,-3.51,-1.25,0.06,32.25
-0.13,0.08,0.97,-3.65,-2.02,0.58,32.25
-0.13,0.08,0.95,-5.08,-0.49,1.16,32.25
-0.13,0.07,0.97,-5.89,1.66,1.71,32.29
-0.13,0.07,0.96,-6.41,1.6,1.71,32.25
-0.13,0.06,0.98,-4.76,1.05,0.52,32.39
-0.12,0.05,0.98,-3.33,0.58,0.14,32.25
-0.11,0.05,0.98,-2.76,1.85,0.46,32.25
-0.1,0.05,1.0,-2.56,2.96,-0.46,32.29
-0.1,0.07,0.99,-2.47,4.03,-1.16,32.15
-0.11,0.05,1.0,-2.58,3.13,-1.56,32.34
-0.11,0.04,1.01,0.05,1.79,-2.06,32.2
-0.12,0.03,1.01,3.88,1.16,-1.92,32.29
-0.11,0.06,1.0,5.11,2.44,-1.62,32.25
-0.13,0.07,0.99,3.22,1.11,-1.62,32.29
-0.13,0.07,1.01,4.31,-0.84,-2.9,32.25
-0.14,0.04,0.98,7.42,-0.15,-4.2,32.25
-0.13,0.08,0.96,4.44,2.99,-2.43,32.25
-0.14,0.09,0.96,1.22,0.95,-1.25,32.11
-0.14,0.1,0.96,-0.89,2.26,-1.45,32.34
-0.15,0.09,0.96,-2.61,1.54,-1.13,32.25
-0.15,0.09,0.96,-3.28,0.84,-1.16,32.39
-0.16,0.08,0.97,-2.85,-1.25,-0.58,32.2
-0.14,0.08,0.97,-1.42,-2.15,-0.24,32.34
-0.14,0.08,0.97,-0.84,-1.79,0.4,32.25
-0.13,0.07,0.98,-0.15,-0.7,0.2,32.15
-0.13,0.08,0.96,-0.32,0.5,0.58,32.34
-0.14,0.09,0.97,-1.4,0.9,0.27,32.29
-0.13,0.09,0.97,-2.24,0.53,-0.02,32.39
-0.13,0.09,0.96,-3.51,-0.38,-0.56,32.29
-0.13,0.1,0.95,-4.53,-0.84,-0.29,32.2
-0.13,0.09,0.96,-5.8,-1.59,-0.12,32.25
-0.13,0.08,0.97,-5.83,-2.15,0.43,32.29
-0.13,0.07,0.97,-5.59,-2.79,-0.21,32.34
-0.15,0.07,0.97,-4.82,-3.97,0.34,32.39
-0.13,0.05,0.99,-2.95,-2.81,-0.46,32.29
-0.14,0.05,1.0,0.0,-2.03,0.15,32.2
-0.14,0.05,1.01,2.35,-1.98,1.18,32.25
-0.12,0.06,1.01,3.88,0.75,0.21,32.29
-0.12,0.08,0.99,2.99,3.22,0.26,32.25
-0.12,0.09,0.99,1.73,3.6,-0.23,32.25
-0.13,0.09,0.98,-0.29,1.04,0.12,32.29
-0.13,0.1,0.96,-2.18,-0.02,0.4,32.25
-0.11,0.1,0.96,-4.09,-1.15,-0.05,32.25
-0.12,0.1,0.94,-6.31,-2.21,-1.15,32.25
-0.11,0.09,0.96,-7.54,-1.91,-1.3,32.29
-0.11,0.08,0.95,-7.68,-1.33,-1.74,32.29
-0.12,0.07,0.96,-7.1,-1.45,-2.18,32.25
-0.13,0.06,0.98,-4.44,-1.47,-2.31,32.34
-0.13,0.06,0.97,-2.73,-1.66,-2.44,32.29
-0.15,0.06,0.97,-2.03,-1.59,-1.77,32.29
-0.16,0.07,0.98,-2.08,-1.54,-1.36,32.25
-0.16,0.09,0.97,-4.14,-2.58,-0.9,32.25
-0.15,0.08,0.98,-5.88,-3.76,0.12,32.34
-0.15,0.09,0.97,-6.66,-3.71,-0.11,32.25
-0.15,0.08,0.96,-7.01,-4.12,0.14,32.39
-0.14,0.08,0.97,-7.91,-4.0,0.52,32.25
-0.13,0.09,0.96,-9.85,-4.81,0.35,32.25
-0.12,0.09,0.95,-12.73,-6.69,-1.33,32.34
-0.11,0.09,0.95,-15.88,-9.27,-3.22,32.2
-0.1,0.08,0.95,-17.16,-12.79,-6.03,32.34
-0.09,0.06,0.97,-16.21,-15.45,-9.15,32.25
-0.07,0.04,1.0,-13.85,-20.43,-14.41,32.25
-0.04,0.06,0.98,-14.37,-19.36,-19.01,32.29
-0.03,0.06,0.97,-15.92,-16.12,-28.15,32.29
-0.08,0.07,1.02,-18.41,-20.95,-34.99,32.25
-0.08,0.05,1.01,-19.59,-22.7,-34.14,32.34
-0.11,0.04,1.01,-20.96,-23.33,-30.72,32.29
-0.12,0.03,1.02,-21.21,-26.08,-26.37,32.29
-0.12,0.03,1.05,-19.15,-26.67,-24.08,32.34
