,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,27.25,9.76,6.29,0.07,-0.60,0.92
1,27.95,9.15,6.02,0.07,-0.59,0.90
2,29.95,8.64,5.02,0.09,-0.57,0.89
3,28.49,5.02,2.40,0.08,-0.55,0.88
4,28.27,3.24,0.21,0.09,-0.53,0.88
5,27.21,1.22,-2.79,0.10,-0.52,0.86
6,26.98,-1.59,-5.57,0.10,-0.51,0.86
7,25.18,-3.24,-8.79,0.10,-0.50,0.86
8,24.20,-4.56,-10.60,0.11,-0.49,0.85
9,22.00,-3.18,-12.38,0.12,-0.48,0.86
10,21.30,-3.16,-14.00,0.11,-0.48,0.85
11,20.09,-4.37,-15.13,0.09,-0.47,0.86
12,18.20,-3.57,-15.45,0.10,-0.47,0.86
13,16.96,-0.11,-14.20,0.10,-0.47,0.86
14,15.54,0.73,-13.05,0.08,-0.47,0.86
15,13.98,0.87,-12.56,0.06,-0.47,0.85
16,11.71,-4.38,-15.47,0.03,-0.49,0.91
17,8.63,3.30,-11.40,0.09,-0.47,0.88
18,6.61,1.34,-10.75,0.06,-0.48,0.85
19,4.89,4.34,-10.17,0.08,-0.50,0.85
20,5.11,4.24,-10.03,0.07,-0.51,0.85
21,2.32,3.63,-11.21,0.06,-0.52,0.86
22,0.26,1.62,-12.60,0.06,-0.53,0.87
23,-1.76,1.25,-12.72,0.05,-0.54,0.86
24,-2.69,1.33,-12.58,0.04,-0.57,0.86
25,-2.56,-2.53,-13.56,0.01,-0.61,0.92
26,-1.51,-6.82,-12.78,0.01,-0.65,0.94
27,0.08,-6.56,-11.47,0.03,-0.70,0.97
28,6.20,-5.36,-9.74,0.04,-0.76,1.00
29,6.96,-2.06,-6.20,0.04,-0.76,1.05
30,12.95,-0.49,-4.78,0.03,-0.86,1.05
31,17.71,1.02,-1.37,-0.01,-0.88,1.09
32,24.66,0.72,2.27,-0.04,-0.91,1.12
33,32.43,0.66,6.17,-0.06,-0.96,1.12
34,40.29,-0.06,10.29,-0.08,-1.00,1.15
35,48.93,1.48,16.44,-0.09,-1.00,1.15
36,55.62,3.62,22.08,-0.12,-1.02,1.14
37,63.18,8.93,28.43,-0.11,-1.04,1.14
38,69.27,12.89,34.76,-0.10,-1.01,1.17
39,76.56,9.34,38.55,-0.16,-1.04,1.20
40,85.13,7.34,43.02,-0.15,-1.07,1.20
41,96.14,7.28,48.26,-0.15,-1.08,1.19
42,105.91,4.85,51.47,-0.16,-1.09,1.21
43,116.43,5.97,56.34,-0.15,-1.11,1.21
44,125.40,9.89,62.60,-0.14,-1.11,1.22
45,134.85,13.37,71.98,-0.16,-1.12,1.24
46,146.95,17.71,82.72,-0.16,-1.15,1.26
47,159.01,20.32,91.85,-0.16,-1.15,1.28
48,171.76,21.79,99.82,-0.13,-1.15,1.26
49,182.20,21.51,103.02,-0.12,-1.11,1.23
50,191.31,28.26,108.49,-0.07,-1.05,1.14
51,195.77,35.69,113.51,-0.09,-1.04,1.07
52,206.08,33.89,114.29,-0.11,-1.01,1.10
53,210.63,26.35,115.57,-0.16,-0.95,1.07
54,211.82,21.71,117.68,-0.16,-0.89,1.03
55,210.96,14.40,118.49,-0.21,-0.76,1.03
56,210.34,13.79,119.33,-0.10,-0.77,0.94
57,203.56,9.18,119.07,-0.15,-0.74,0.94
58,212.37,5.66,124.24,-0.15,-0.76,0.95
59,214.23,1.31,125.24,-0.13,-0.75,0.97
60,215.89,1.42,128.29,-0.10,-0.73,0.95
61,218.11,6.17,132.27,-0.09,-0.69,0.91
62,220.23,3.65,136.14,-0.13,-0.69,0.90
63,221.65,2.90,140.40,-0.11,-0.66,0.88
64,220.47,3.59,144.02,-0.08,-0.62,0.84
65,216.79,2.66,145.86,-0.05,-0.60,0.83
66,217.27,-4.31,146.37,-0.05,-0.58,0.86
67,216.11,-1.16,147.68,0.07,-0.56,0.80
68,212.50,3.80,148.02,0.13,-0.49,0.78
69,214.52,8.43,147.97,0.18,-0.46,0.75
70,213.47,6.90,144.85,0.22,-0.45,0.75
71,212.55,4.27,145.13,0.23,-0.38,0.73
72,211.13,1.04,142.67,0.27,-0.37,0.73
73,212.14,-8.85,139.18,0.28,-0.40,0.78
74,218.56,-18.21,137.22,0.32,-0.40,0.75
75,219.54,-15.82,135.27,0.43,-0.38,0.78
76,216.79,-4.23,134.46,0.53,-0.33,0.77
77,221.10,11.94,137.65,0.56,-0.30,0.70
78,218.58,23.24,136.46,0.59,-0.22,0.73
79,219.77,21.63,131.94,0.58,-0.15,0.75
80,220.98,15.92,126.23,0.56,-0.07,0.74
81,215.60,23.44,123.02,0.64,0.03,0.70
82,211.37,26.14,118.08,0.63,0.09,0.69
83,205.73,25.74,112.43,0.65,0.18,0.64
84,208.92,23.24,106.69,0.66,0.24,0.65
85,205.54,17.66,100.41,0.65,0.26,0.70
86,199.42,12.27,93.48,0.76,0.27,0.71
87,205.63,16.82,89.30,0.77,0.34,0.61
88,205.95,27.45,87.19,0.80,0.40,0.63
89,203.88,37.65,84.43,0.83,0.51,0.55
90,201.07,33.89,77.40,0.82,0.59,0.56
91,201.66,38.50,71.53,0.85,0.64,0.58
92,197.92,42.11,63.45,0.87,0.74,0.56
93,194.32,44.32,55.54,0.91,0.84,0.42
94,190.73,44.32,45.74,0.88,0.90,0.40
95,187.60,43.22,34.69,0.90,0.93,0.35
96,186.53,40.14,24.52,0.88,1.01,0.36
97,183.33,33.86,11.95,0.88,1.05,0.33
98,182.26,26.11,0.89,0.82,1.06,0.30
99,178.92,20.40,-7.45,0.81,1.08,0.25
100,179.36,18.14,-13.54,0.81,1.11,0.21
101,172.70,19.66,-18.67,0.82,1.18,0.18
102,169.86,14.73,-26.84,0.83,1.21,0.12
103,167.11,-5.22,-40.63,0.76,1.22,0.14
104,164.82,-16.41,-51.08,0.85,1.33,-0.01
105,158.37,-11.89,-59.79,0.86,1.41,-0.09
106,152.92,-9.95,-68.31,0.85,1.47,-0.15
107,145.01,-15.27,-80.35,0.83,1.49,-0.18
108,136.34,-18.11,-92.12,0.81,1.52,-0.23
109,126.61,-20.53,-103.89,0.76,1.54,-0.29
110,114.67,-17.47,-114.44,0.74,1.52,-0.31
111,108.34,-18.55,-120.26,0.63,1.51,-0.35
112,98.69,-20.15,-126.31,0.57,1.47,-0.35
113,88.82,-16.84,-132.75,0.53,1.44,-0.35
114,78.92,-17.18,-140.17,0.44,1.42,-0.36
115,72.18,-20.87,-145.01,0.35,1.39,-0.37
116,63.22,-19.62,-149.05,0.28,1.36,-0.42
117,54.05,-13.48,-147.89,0.19,1.34,-0.44
118,44.98,-4.24,-144.89,0.11,1.29,-0.46
119,35.60,3.31,-142.26,0.05,1.28,-0.46
120,23.11,8.23,-141.28,-0.00,1.26,-0.45
121,11.45,8.72,-143.48,-0.03,1.23,-0.42
122,4.37,6.38,-147.92,-0.09,1.18,-0.39
123,-6.37,5.65,-150.58,-0.14,1.17,-0.43
124,-16.89,9.42,-151.98,-0.21,1.16,-0.45
125,-29.97,4.82,-154.52,-0.34,1.08,-0.36
126,-37.59,-20.12,-158.52,-0.51,1.03,-0.32
127,-42.64,-31.60,-155.48,-0.60,0.93,-0.32
128,-48.58,-28.96,-146.81,-0.64,0.83,-0.35
129,-57.68,-19.39,-137.50,-0.73,0.78,-0.25
130,-68.50,-17.65,-126.17,-0.79,0.71,-0.15
131,-76.52,-12.92,-113.30,-0.88,0.68,-0.12
132,-85.36,2.38,-99.27,-0.88,0.67,-0.11
133,-95.98,13.80,-88.12,-0.93,0.65,-0.07
134,-105.85,18.81,-81.88,-0.97,0.62,-0.02
135,-115.63,14.81,-77.77,-1.07,0.55,0.06
136,-120.11,4.00,-72.92,-1.16,0.45,0.17
137,-122.92,-9.42,-66.67,-1.21,0.32,0.30
138,-121.47,-21.10,-59.13,-1.20,0.23,0.40
139,-121.42,-26.49,-50.03,-1.21,0.19,0.50
140,-125.28,-16.50,-37.27,-1.18,0.18,0.48
141,-129.54,-11.69,-24.47,-1.25,0.19,0.53
142,-133.37,-13.24,-13.77,-1.32,0.17,0.55
143,-139.34,-15.83,-2.93,-1.32,0.17,0.57
144,-143.08,-15.05,8.18,-1.31,0.15,0.60
145,-146.34,-22.15,16.47,-1.31,0.09,0.71
146,-143.31,-33.16,23.10,-1.28,0.02,0.77
147,-142.29,-43.54,31.08,-1.31,-0.04,0.88
148,-151.76,-54.46,40.89,-1.28,-0.12,0.95
149,-132.24,-59.92,52.43,-1.25,-0.15,1.15
150,-132.31,-58.99,65.11,-1.15,-0.17,1.11
151,-130.66,-53.28,75.77,-1.03,-0.15,1.10
152,-125.31,-49.34,86.17,-1.04,-0.23,1.12
153,-117.51,-52.44,96.15,-1.03,-0.25,1.23
154,-110.70,-53.79,105.65,-0.98,-0.22,1.27
155,-103.16,-55.13,116.52,-0.97,-0.30,1.35
156,-92.73,-63.15,125.85,-0.91,-0.39,1.42
157,-85.36,-55.73,133.88,-0.69,-0.38,1.51
158,-81.56,-55.39,140.12,-0.55,-0.35,1.61
159,-68.92,-50.34,144.85,-0.47,-0.36,1.55
160,-61.83,-38.87,150.64,-0.38,-0.34,1.58
161,-56.44,-31.15,154.64,-0.25,-0.26,1.55
162,-50.50,-29.13,155.22,-0.20,-0.23,1.54
163,-46.29,-18.89,158.06,-0.07,-0.21,1.53
164,-40.12,-7.83,157.18,-0.00,-0.18,1.55
165,-37.51,-3.21,155.86,0.06,-0.14,1.58
166,-32.23,2.95,153.36,0.11,-0.11,1.56
167,-27.24,12.37,152.79,0.14,-0.10,1.57
168,-20.99,15.36,150.92,0.16,-0.11,1.58
169,-14.24,11.60,146.47,0.18,-0.10,1.59
170,-4.11,12.32,144.11,0.22,-0.09,1.54
171,-2.85,15.21,142.96,0.27,-0.04,1.57
172,3.01,18.29,141.37,0.35,-0.07,1.53
173,8.90,22.53,140.26,0.28,0.03,1.61
174,17.30,24.76,132.03,0.46,-0.06,1.56
175,18.35,42.63,128.14,0.56,-0.03,1.52
176,23.63,41.53,120.02,0.50,-0.02,1.52
177,30.27,42.69,114.44,0.50,0.02,1.45
178,35.16,40.73,109.37,0.48,0.10,1.40
179,41.63,35.37,102.31,0.47,0.16,1.35
