,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,121.88,-2.41,11.82,-0.16,-0.82,2.38
1,137.62,4.47,19.91,-0.35,-0.79,2.28
2,161.68,15.37,33.42,-0.30,-0.86,2.35
3,185.88,27.05,33.04,-0.23,-0.84,2.26
4,211.07,42.02,48.49,-0.16,-0.78,2.10
5,238.17,53.08,51.88,-0.16,-0.76,1.94
6,260.21,72.75,55.76,-0.07,-0.67,1.76
7,280.82,88.24,51.11,-0.18,-0.63,1.56
8,296.09,83.53,46.76,-0.26,-0.59,1.39
9,304.69,74.90,46.20,-0.30,-0.53,1.26
10,317.08,57.24,46.90,-0.26,-0.46,1.00
11,321.19,51.97,50.15,-0.28,-0.41,0.93
12,327.57,46.69,51.13,-0.20,-0.32,0.74
13,327.83,48.81,53.45,-0.18,-0.29,0.62
14,328.85,54.52,56.63,-0.15,-0.23,0.52
15,329.85,57.56,62.32,-0.11,-0.15,0.37
16,312.58,69.68,64.44,-0.05,-0.03,0.20
17,294.87,69.69,65.71,-0.04,0.10,0.05
18,270.06,58.41,67.94,-0.08,0.20,-0.08
19,247.44,51.54,65.62,-0.02,0.29,-0.22
20,222.24,44.53,60.89,-0.02,0.38,-0.31
21,193.83,34.58,56.14,-0.05,0.47,-0.42
22,161.47,23.79,48.06,-0.02,0.52,-0.49
23,127.63,15.30,39.71,-0.00,0.54,-0.51
24,95.82,10.70,32.53,0.02,0.60,-0.51
25,68.38,10.11,27.40,0.05,0.58,-0.59
26,37.85,9.65,21.54,0.06,0.60,-0.58
27,10.29,7.54,16.66,0.08,0.59,-0.58
28,-15.51,-6.92,8.44,-0.03,0.55,-0.52
29,-45.47,-2.52,5.76,0.12,0.57,-0.54
30,-77.51,-2.17,-5.33,0.08,0.54,-0.56
31,-108.70,-2.82,-12.29,0.05,0.53,-0.53
32,-140.12,-8.67,-20.18,0.04,0.51,-0.50
33,-172.23,-11.83,-28.66,0.06,0.48,-0.47
34,-206.24,-16.72,-38.27,0.05,0.47,-0.41
35,-242.32,-20.84,-47.59,0.04,0.48,-0.37
36,-275.16,-32.61,-57.85,0.02,0.40,-0.31
37,-312.93,-40.55,-67.16,0.06,0.41,-0.25
38,-349.85,-56.55,-80.53,0.02,0.32,-0.15
39,-383.74,-78.41,-94.32,0.00,0.18,-0.01
40,-412.89,-96.89,-104.46,0.01,0.02,0.17
41,-435.98,-102.64,-112.08,0.05,-0.19,0.39
42,-449.92,-99.36,-115.69,0.07,-0.42,0.71
43,-454.17,-90.47,-113.83,0.06,-0.63,1.08
44,-466.90,-68.35,-100.53,0.03,-0.84,1.52
45,-436.03,-45.24,-84.21,-0.03,-1.01,1.90
46,-396.73,-16.89,-61.44,-0.08,-1.12,2.24
47,-331.07,-18.27,-21.40,-0.30,-1.32,2.56
48,-288.55,19.33,-10.15,-0.29,-1.30,2.61
49,-190.46,-15.10,11.85,-0.54,-1.34,2.95
50,-126.35,-4.78,8.08,-0.49,-1.34,3.01
51,-68.58,-14.73,6.21,-0.54,-1.25,2.94
52,-23.66,2.26,-3.10,-0.59,-1.19,2.94
53,31.05,-65.71,8.40,-0.66,-1.07,2.91
54,60.82,-78.00,15.21,-0.43,-1.11,2.71
55,88.95,-42.55,12.53,-0.11,-0.90,2.55
56,108.41,-4.66,-2.70,-0.29,-0.80,2.41
57,119.85,20.66,-4.14,-0.29,-0.83,2.44
58,144.46,10.09,22.89,-0.42,-0.80,2.37
59,174.38,12.98,45.08,-0.31,-0.81,2.28
60,194.53,24.03,38.81,-0.19,-0.71,2.11
61,214.84,45.01,36.55,-0.13,-0.66,2.02
62,241.71,70.03,51.31,-0.14,-0.68,1.80
63,266.05,83.47,49.98,-0.27,-0.63,1.78
64,290.18,88.53,52.63,-0.33,-0.62,1.58
65,304.67,88.76,54.44,-0.37,-0.57,1.43
66,304.52,82.58,53.88,-0.38,-0.45,1.18
67,309.16,68.11,57.40,-0.35,-0.39,1.05
68,300.11,62.93,59.86,-0.33,-0.32,0.91
69,301.13,52.31,60.23,-0.30,-0.25,0.77
70,296.32,50.32,61.16,-0.24,-0.17,0.63
71,290.17,48.98,61.37,-0.21,-0.11,0.52
72,282.38,47.77,64.31,-0.16,-0.05,0.44
73,272.66,42.15,66.60,-0.14,0.04,0.32
74,258.50,41.42,67.47,-0.08,0.11,0.22
75,248.17,37.13,66.50,-0.08,0.15,0.16
76,230.99,32.56,63.05,-0.05,0.24,0.05
77,209.73,24.85,58.00,-0.04,0.31,-0.08
78,187.13,23.07,51.95,-0.00,0.39,-0.12
79,164.09,21.10,44.70,0.01,0.42,-0.24
80,141.30,19.95,39.69,0.04,0.45,-0.30
81,113.63,21.73,31.76,0.05,0.49,-0.36
82,86.95,19.82,26.67,0.03,0.50,-0.40
83,57.28,18.29,22.23,0.03,0.52,-0.42
84,29.69,16.43,17.57,0.01,0.51,-0.46
85,1.79,11.04,13.22,-0.01,0.50,-0.44
86,-18.76,2.35,8.70,-0.04,0.46,-0.48
87,-52.11,-9.95,0.82,-0.02,0.50,-0.41
88,-78.08,-29.19,-7.18,-0.07,0.46,-0.40
