,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,9.31,-2.89,-5.19,0.13,-0.33,1.04
1,10.47,-0.69,-4.69,0.12,-0.33,1.04
2,12.44,1.04,-3.83,0.12,-0.32,1.03
3,12.20,2.11,-3.53,0.12,-0.31,1.03
4,13.10,2.37,-3.04,0.10,-0.30,1.01
5,13.40,2.24,-1.83,0.10,-0.29,0.99
6,13.28,2.34,-1.66,0.10,-0.29,0.97
7,12.08,1.86,-0.67,0.10,-0.27,0.97
8,11.86,1.50,0.02,0.10,-0.27,0.95
9,11.11,0.89,0.73,0.11,-0.26,0.94
10,9.44,1.11,1.47,0.11,-0.25,0.93
11,8.12,0.98,1.73,0.10,-0.24,0.93
12,6.47,1.05,2.38,0.10,-0.24,0.93
13,4.93,0.67,2.35,0.10,-0.24,0.91
14,3.47,0.00,2.18,0.11,-0.24,0.92
15,2.75,-0.18,2.15,0.11,-0.25,0.91
16,1.30,0.81,2.24,0.11,-0.25,0.92
17,-0.49,-1.01,2.21,0.10,-0.25,0.90
18,-1.88,-0.49,2.84,0.10,-0.25,0.89
19,-4.79,-3.37,2.92,0.09,-0.25,0.89
20,-8.09,-7.53,2.47,0.09,-0.25,0.88
21,-8.75,-9.48,2.06,0.09,-0.27,0.88
22,-9.34,-8.69,3.47,0.11,-0.26,0.86
23,-10.52,-6.43,5.02,0.12,-0.26,0.86
24,-12.14,-5.40,6.21,0.11,-0.26,0.85
25,-13.40,-4.27,6.79,0.12,-0.27,0.83
26,-14.78,-3.07,7.97,0.13,-0.27,0.82
27,-17.30,-2.23,7.95,0.13,-0.27,0.80
28,-19.24,-1.33,7.98,0.13,-0.28,0.79
29,-22.03,-2.67,7.80,0.12,-0.28,0.79
30,-24.03,-3.95,7.39,0.14,-0.29,0.79
31,-26.89,-4.78,6.78,0.13,-0.30,0.80
32,-28.93,-5.95,6.47,0.13,-0.31,0.82
33,-31.07,-7.62,5.91,0.13,-0.32,0.83
34,-33.66,-9.11,6.17,0.13,-0.32,0.86
35,-35.45,-9.47,5.57,0.13,-0.34,0.87
36,-36.70,-8.43,6.35,0.15,-0.35,0.88
37,-37.80,-5.19,7.15,0.17,-0.35,0.88
38,-38.09,-4.38,7.48,0.16,-0.38,0.89
39,-38.60,-3.50,8.34,0.16,-0.38,0.91
40,-37.47,0.11,9.04,0.17,-0.39,0.91
41,-37.86,1.60,8.96,0.17,-0.38,0.92
42,-38.20,2.02,9.83,0.16,-0.40,0.92
43,-38.21,0.24,9.18,0.15,-0.40,0.93
44,-37.91,-4.03,8.09,0.14,-0.41,0.93
45,-38.78,-4.27,8.87,0.17,-0.41,0.94
46,-39.36,-3.98,8.49,0.17,-0.41,0.94
47,-40.43,-7.13,7.92,0.17,-0.42,0.96
48,-38.81,-8.05,7.88,0.18,-0.43,0.95
49,-39.66,-6.95,7.27,0.20,-0.43,0.96
50,-38.69,-7.21,6.81,0.19,-0.44,0.96
51,-37.62,-4.47,7.37,0.22,-0.44,0.97
52,-36.41,-2.32,8.17,0.21,-0.44,0.96
53,-33.27,1.56,8.93,0.20,-0.45,0.95
54,-34.49,3.83,9.51,0.20,-0.43,0.96
55,-32.64,7.10,10.81,0.21,-0.44,0.94
56,-32.52,9.31,10.27,0.20,-0.43,0.95
57,-30.81,9.07,10.08,0.19,-0.44,0.92
58,-30.43,8.69,10.64,0.21,-0.44,0.94
59,-28.46,5.69,10.21,0.17,-0.46,0.94
60,-32.37,2.63,7.33,0.19,-0.44,0.96
61,-31.82,5.11,7.86,0.21,-0.46,0.97
62,-34.23,0.50,5.77,0.18,-0.46,0.96
63,-33.80,-0.24,3.85,0.18,-0.47,0.95
64,-32.37,1.48,5.16,0.20,-0.46,0.94
65,-32.50,3.01,4.76,0.18,-0.47,0.93
66,-31.63,5.86,4.20,0.19,-0.48,0.92
67,-30.81,8.66,6.02,0.18,-0.47,0.90
68,-32.32,10.09,6.63,0.19,-0.47,0.90
69,-32.89,10.47,6.23,0.18,-0.48,0.89
70,-32.02,7.18,6.00,0.16,-0.49,0.89
71,-31.45,2.46,5.44,0.16,-0.51,0.91
72,-29.34,1.24,5.60,0.19,-0.53,0.91
73,-31.07,-4.14,5.11,0.16,-0.50,0.96
74,-30.05,-8.29,3.15,0.17,-0.53,0.99
75,-29.45,-13.25,1.30,0.17,-0.54,1.01
76,-27.73,-15.56,-0.15,0.19,-0.56,1.04
77,-26.47,-14.03,-0.40,0.19,-0.56,1.05
78,-25.66,-10.69,-1.05,0.21,-0.56,1.05
79,-24.78,-5.74,-0.52,0.20,-0.56,1.05
80,-23.65,-1.40,-0.15,0.20,-0.56,1.03
81,-24.20,2.35,0.64,0.19,-0.54,1.02
82,-22.90,8.23,2.31,0.18,-0.55,1.00
83,-20.76,14.46,3.45,0.17,-0.54,0.97
84,-20.09,16.18,4.35,0.17,-0.54,0.96
85,-20.96,16.58,5.59,0.16,-0.53,0.92
86,-23.11,17.11,5.51,0.14,-0.53,0.91
87,-23.30,15.33,5.95,0.13,-0.53,0.88
88,-23.97,13.44,6.35,0.12,-0.53,0.86
89,-24.67,11.36,3.85,0.13,-0.54,0.85
90,-24.76,7.45,5.56,0.12,-0.51,0.84
91,-25.45,5.82,5.11,0.13,-0.53,0.83
92,-26.66,4.15,4.40,0.13,-0.53,0.86
93,-27.86,2.02,3.85,0.13,-0.53,0.84
94,-28.72,0.02,3.21,0.13,-0.54,0.86
95,-29.79,-0.78,3.05,0.14,-0.54,0.86
96,-30.63,0.18,3.15,0.15,-0.54,0.86
97,-30.87,4.05,-2.52,0.14,-0.56,0.84
98,-30.98,2.53,3.94,0.10,-0.51,0.85
99,-33.37,4.85,5.83,0.14,-0.54,0.83
100,-33.40,5.54,7.13,0.13,-0.55,0.82
101,-34.75,7.01,8.00,0.13,-0.54,0.82
102,-34.70,8.12,8.49,0.15,-0.55,0.81
103,-34.89,7.47,7.42,0.15,-0.55,0.82
104,-31.39,6.15,4.76,0.12,-0.54,0.83
105,-34.17,3.80,7.30,0.17,-0.55,0.84
106,-33.39,1.83,5.94,0.16,-0.58,0.84
107,-34.99,2.40,5.50,0.17,-0.57,0.84
108,-34.75,1.66,4.75,0.16,-0.57,0.84
109,-35.08,-1.10,3.71,0.15,-0.58,0.84
110,-33.94,-2.76,3.53,0.16,-0.58,0.84
111,-35.92,-2.18,-0.73,0.15,-0.58,0.83
112,-34.89,-5.56,1.45,0.13,-0.54,0.84
113,-37.11,-6.72,2.35,0.15,-0.60,0.83
114,-36.58,-8.67,1.92,0.15,-0.60,0.84
115,-35.62,-9.10,1.98,0.15,-0.62,0.86
116,-35.05,-8.17,2.32,0.16,-0.62,0.86
117,-34.41,-6.35,3.11,0.16,-0.62,0.86
118,-33.10,-3.57,4.12,0.17,-0.62,0.87
119,-32.63,-0.55,4.72,0.16,-0.64,0.87
120,-33.56,2.08,5.74,0.17,-0.62,0.86
121,-32.46,6.63,3.08,0.18,-0.63,0.84
122,-32.27,7.73,5.71,0.17,-0.62,0.84
123,-31.76,7.25,7.04,0.16,-0.63,0.86
124,-31.66,5.76,6.47,0.16,-0.64,0.83
125,-31.57,6.81,6.09,0.16,-0.64,0.82
126,-31.36,5.83,5.15,0.15,-0.64,0.83
127,-30.84,2.60,4.44,0.14,-0.64,0.81
128,-31.11,-0.90,3.45,0.14,-0.64,0.81
129,-30.44,-7.01,4.11,0.10,-0.61,0.85
130,-32.23,-8.18,4.20,0.15,-0.66,0.83
131,-31.54,-10.76,3.54,0.15,-0.67,0.85
132,-32.69,-10.43,2.53,0.15,-0.67,0.85
133,-31.88,-8.76,1.77,0.16,-0.67,0.86
134,-30.52,-6.63,0.90,0.16,-0.68,0.87
135,-27.45,-1.69,-4.31,0.19,-0.72,0.85
136,-27.13,-0.63,3.11,0.15,-0.65,0.87
137,-26.46,3.86,3.33,0.17,-0.69,0.84
138,-25.27,6.47,3.91,0.16,-0.69,0.84
139,-26.17,7.37,4.52,0.15,-0.68,0.82
140,-24.98,11.28,-2.44,0.16,-0.69,0.81
141,-28.11,8.92,4.60,0.16,-0.65,0.81
142,-25.63,7.19,2.92,0.15,-0.70,0.81
143,-25.92,3.92,1.97,0.15,-0.69,0.82
144,-24.72,5.25,-6.72,0.15,-0.73,0.79
145,-26.56,2.50,2.35,0.14,-0.68,0.80
146,-25.97,1.02,1.60,0.12,-0.70,0.80
147,-25.39,-3.60,0.89,0.12,-0.70,0.78
148,-23.48,-3.27,-5.22,0.14,-0.72,0.78
149,-25.05,-4.32,1.63,0.13,-0.67,0.75
150,-26.44,-3.80,2.11,0.13,-0.70,0.78
151,-27.10,-0.47,2.66,0.15,-0.70,0.77
152,-26.60,3.31,-3.34,0.15,-0.74,0.75
153,-27.65,2.60,3.37,0.15,-0.68,0.77
154,-27.11,3.73,3.11,0.15,-0.72,0.75
155,-26.67,6.53,-0.05,0.16,-0.71,0.75
156,-27.22,6.08,3.24,0.13,-0.68,0.76
157,-26.93,7.05,3.25,0.14,-0.72,0.75
158,-26.38,8.81,-0.12,0.13,-0.73,0.74
159,-26.84,7.60,3.63,0.12,-0.70,0.73
160,-26.73,7.86,3.19,0.13,-0.72,0.72
161,-26.40,9.08,-3.24,0.12,-0.73,0.71
162,-28.14,6.76,2.60,0.12,-0.70,0.69
163,-29.01,5.54,1.57,0.10,-0.72,0.68
164,-30.12,3.59,2.78,0.09,-0.68,0.69
165,-31.65,3.07,2.31,0.12,-0.72,0.66
166,-30.61,2.50,-0.66,0.12,-0.76,0.67
167,-32.43,1.45,2.09,0.12,-0.72,0.66
168,-31.89,1.16,-0.32,0.13,-0.77,0.67
169,-33.16,0.56,2.34,0.13,-0.74,0.67
170,-33.59,1.37,2.02,0.11,-0.74,0.68
171,-33.88,-1.66,2.98,0.09,-0.72,0.70
172,-36.12,-2.21,2.92,0.12,-0.76,0.69
173,-37.48,-2.75,3.05,0.13,-0.77,0.70
174,-36.79,-3.27,1.50,0.12,-0.79,0.71
175,-36.96,-5.25,3.36,0.13,-0.78,0.73
176,-34.69,-6.92,3.59,0.13,-0.79,0.74
177,-34.18,-4.85,2.47,0.15,-0.81,0.74
178,-34.17,-2.26,3.98,0.16,-0.79,0.76
179,-33.53,0.63,3.07,0.15,-0.80,0.74
180,-33.10,2.78,3.94,0.15,-0.78,0.75
181,-32.53,5.85,3.91,0.16,-0.80,0.75
182,-31.98,8.56,2.82,0.15,-0.80,0.73
183,-33.11,11.44,3.69,0.16,-0.79,0.73
184,-31.51,12.08,2.24,0.13,-0.80,0.73
185,-32.52,12.60,3.95,0.13,-0.79,0.70
186,-33.01,13.65,2.26,0.13,-0.79,0.70
187,-33.73,12.61,3.76,0.12,-0.79,0.68
188,-33.44,12.87,1.95,0.13,-0.79,0.68
189,-33.71,11.30,3.22,0.12,-0.78,0.67
190,-33.31,10.37,1.73,0.11,-0.79,0.66
191,-33.91,9.05,2.67,0.11,-0.78,0.63
192,-33.91,7.54,1.95,0.11,-0.79,0.63
193,-33.76,6.20,1.86,0.09,-0.78,0.61
194,-34.37,6.18,1.74,0.10,-0.78,0.61
195,-35.34,5.89,2.75,0.09,-0.78,0.59
196,-36.38,7.15,1.36,0.11,-0.79,0.58
197,-37.86,7.22,3.39,0.10,-0.79,0.55
198,-38.46,6.49,3.31,0.09,-0.80,0.56
199,-39.60,7.21,4.98,0.10,-0.80,0.56
200,-39.62,8.18,4.58,0.11,-0.81,0.56
201,-41.25,7.79,5.44,0.12,-0.80,0.56
202,-41.04,8.15,3.69,0.11,-0.82,0.57
203,-41.73,5.86,4.79,0.11,-0.82,0.57
204,-41.25,4.06,4.00,0.10,-0.83,0.57
205,-41.66,1.59,4.29,0.12,-0.84,0.57
206,-42.67,-0.85,3.82,0.11,-0.84,0.58
207,-42.15,-2.75,2.93,0.12,-0.84,0.58
208,-43.31,-3.69,3.05,0.13,-0.85,0.57
209,-43.02,-4.84,3.48,0.12,-0.85,0.58
210,-43.74,-6.05,4.14,0.13,-0.84,0.57
211,-42.93,-6.15,3.51,0.14,-0.87,0.59
212,-43.68,-4.78,3.53,0.15,-0.87,0.58
213,-42.93,-2.69,3.25,0.15,-0.88,0.59
214,-42.84,-2.29,3.69,0.14,-0.88,0.59
215,-43.16,-1.77,3.56,0.14,-0.89,0.59
216,-43.07,1.91,2.75,0.16,-0.90,0.59
217,-41.40,-0.61,3.95,0.13,-0.90,0.60
218,-41.50,2.76,2.82,0.13,-0.90,0.60
219,-41.56,6.69,2.82,0.13,-0.90,0.59
220,-40.72,8.20,2.85,0.12,-0.90,0.58
221,-40.44,8.92,3.51,0.10,-0.90,0.57
222,-40.64,9.85,4.03,0.09,-0.91,0.54
223,-41.71,11.48,4.44,0.09,-0.89,0.52
224,-42.44,10.31,4.85,0.08,-0.90,0.51
225,-42.82,9.11,4.78,0.08,-0.90,0.50
226,-43.62,7.76,4.35,0.08,-0.91,0.49
227,-43.42,6.50,4.38,0.08,-0.90,0.48
228,-43.11,4.53,4.73,0.07,-0.92,0.48
229,-43.80,3.13,4.56,0.06,-0.92,0.46
230,-43.77,1.01,5.25,0.07,-0.92,0.45
231,-43.83,0.41,5.88,0.07,-0.92,0.45
232,-44.35,0.09,6.18,0.07,-0.92,0.44
233,-45.30,-0.47,6.81,0.07,-0.92,0.43
234,-46.24,-0.84,7.07,0.08,-0.93,0.44
235,-46.92,-2.24,7.44,0.08,-0.94,0.45
236,-46.81,-2.34,7.36,0.09,-0.94,0.46
237,-45.97,-2.61,7.95,0.09,-0.95,0.47
238,-44.99,-0.32,7.62,0.10,-0.95,0.48
239,-43.71,-0.52,7.40,0.10,-0.96,0.49
240,-42.93,0.70,7.54,0.12,-0.96,0.49
241,-43.18,3.65,7.31,0.12,-0.96,0.48
242,-42.12,3.59,7.37,0.12,-0.96,0.49
243,-40.69,1.68,7.44,0.12,-0.96,0.49
244,-38.89,-0.15,7.68,0.12,-0.97,0.49
245,-38.23,-1.66,6.70,0.12,-0.96,0.49
246,-37.88,-5.74,6.35,0.12,-0.97,0.49
247,-37.71,-7.91,6.26,0.11,-0.97,0.48
248,-38.44,-8.18,5.28,0.11,-0.96,0.48
249,-38.69,-6.79,4.61,0.12,-0.97,0.50
250,-38.93,-4.31,4.67,0.11,-0.98,0.49
251,-38.20,-0.02,4.56,0.11,-0.98,0.50
252,-36.12,3.18,5.27,0.10,-0.97,0.49
253,-33.53,5.60,5.28,0.11,-0.98,0.48
254,-32.63,8.44,5.95,0.09,-0.97,0.47
255,-31.68,13.54,6.79,0.09,-0.98,0.46
