acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.37,-0.02,0.93,2.49,-1.34,-3.28,30.93
-0.39,-0.02,0.93,2.85,-2.5,-3.07,30.88
-0.38,-0.0,0.92,1.34,-2.81,-2.6,30.84
-0.37,0.0,0.9,-0.21,-2.44,-1.27,30.93
-0.36,0.01,0.9,-1.53,-1.79,-1.05,30.84
-0.36,0.0,0.9,-2.61,-1.68,-0.89,30.98
-0.35,-0.01,0.9,-2.61,-0.93,-0.34,30.88
-0.37,-0.01,0.91,-2.31,-1.18,0.15,30.93
-0.38,-0.02,0.92,-1.83,-2.02,0.2,30.98
-0.37,-0.01,0.92,-1.89,-3.28,0.34,30.88
-0.35,0.0,0.91,-2.81,-3.33,0.92,30.84
-0.33,-0.01,0.91,-2.85,-2.98,0.82,30.88
-0.33,-0.01,0.91,-2.98,-2.18,1.04,30.84
-0.33,-0.01,0.93,-3.02,-0.38,0.95,30.84
-0.35,0.0,0.91,-3.69,-0.64,0.17,30.84
-0.34,-0.02,0.92,-4.63,-1.56,0.6,30.93
-0.33,-0.02,0.92,-4.15,-1.62,0.93,30.88
-0.32,-0.02,0.93,-2.99,-1.65,0.24,30.98
-0.32,-0.03,0.92,-2.72,-0.93,-0.15,30.88
-0.32,-0.02,0.93,-2.58,0.0,0.2,30.84
-0.32,-0.03,0.94,-1.98,0.12,-0.26,30.84
-0.33,-0.03,0.93,-1.34,-0.61,-0.85,30.98
-0.33,-0.02,0.93,-1.79,-1.57,-1.36,30.84
-0.32,-0.03,0.94,-2.09,-1.34,-1.3,30.88
-0.33,-0.04,0.93,-1.53,-0.06,-1.25,30.84
-0.34,-0.04,0.94,-0.41,2.0,-0.24,30.98
-0.34,-0.03,0.94,0.26,3.24,-0.09,30.79
-0.35,-0.03,0.93,-0.03,2.63,0.06,30.84
-0.35,-0.02,0.92,-0.05,1.92,0.12,30.79
-0.34,-0.02,0.9,-0.78,1.16,0.31,30.84
-0.31,-0.02,0.9,-1.04,0.89,-0.46,30.84
-0.31,-0.01,0.89,-1.15,1.39,-1.79,30.79
-0.31,-0.01,0.89,-1.69,2.31,-2.35,30.88
-0.34,-0.03,0.91,-2.24,2.23,-2.55,30.98
-0.37,-0.04,0.91,-1.47,0.27,-3.04,30.84
-0.38,-0.04,0.92,-1.51,-1.44,-2.5,30.84
-0.39,-0.03,0.93,-1.21,-1.97,-1.5,30.88
-0.38,-0.02,0.92,-1.54,-0.9,-1.21,30.84
-0.37,-0.02,0.91,-3.42,-0.38,-0.92,30.88
-0.37,-0.02,0.91,-4.05,-1.28,-1.57,30.88
-0.36,-0.02,0.89,-5.24,-2.15,-1.86,30.98
-0.36,-0.03,0.9,-6.58,-3.19,-1.79,30.98
-0.35,-0.04,0.91,-6.66,-3.25,-2.93,30.84
-0.35,-0.06,0.93,-6.84,-3.05,-2.5,30.88
-0.36,-0.07,0.93,-5.74,-2.87,-2.21,30.93
-0.37,-0.09,0.95,-2.82,-3.21,-1.42,30.79
-0.36,-0.07,0.94,-1.07,-2.92,-0.84,30.84
-0.35,-0.05,0.94,0.23,-2.95,-0.82,30.79
-0.35,-0.04,0.93,-0.4,-2.58,-0.52,30.88
-0.33,-0.03,0.92,-1.54,-2.0,-0.47,30.79
-0.32,-0.01,0.91,-2.49,-2.5,-1.24,30.84
-0.31,-0.01,0.91,-3.51,-2.08,-1.37,30.88
-0.29,-0.0,0.9,-4.37,-1.24,-1.91,30.93
-0.29,-0.02,0.92,-4.52,0.43,-2.56,30.88
-0.32,-0.04,0.93,-2.87,-0.17,-4.41,30.88
-0.35,-0.04,0.95,-0.72,-1.33,-4.55,30.88
-0.37,-0.04,0.96,0.05,-1.13,-2.89,30.88
-0.37,-0.02,0.96,-0.44,-0.56,-1.95,30.84
-0.36,-0.01,0.95,-1.22,-0.43,-2.17,30.98
-0.36,-0.01,0.94,-1.83,-1.07,-2.08,30.84
-0.36,-0.01,0.94,-1.74,-0.24,-1.63,30.93
-0.36,0.0,0.92,-2.81,0.79,-1.05,30.93
-0.36,-0.01,0.93,-2.76,-0.27,-1.22,30.88
-0.36,-0.03,0.93,-0.99,-1.71,-1.36,30.88
-0.35,-0.02,0.91,0.61,-1.13,-0.79,30.84
-0.34,-0.01,0.91,1.42,0.41,0.03,30.88
-0.33,-0.01,0.9,1.22,1.66,0.32,30.93
-0.34,-0.0,0.89,0.06,0.41,0.37,30.88
-0.33,0.0,0.88,-1.48,-0.52,0.37,30.93
-0.34,0.0,0.89,-3.47,-0.12,0.61,30.88
-0.33,-0.0,0.9,-4.85,-0.38,0.26,30.88
-0.33,-0.02,0.9,-5.76,-0.95,-0.38,30.93
-0.33,-0.03,0.92,-6.31,-1.24,-0.2,30.79
-0.33,-0.03,0.92,-6.38,-0.63,0.24,30.84
-0.33,-0.05,0.93,-5.4,-0.4,-0.2,30.84
-0.34,-0.05,0.93,-4.11,-0.02,-0.75,30.79
-0.35,-0.07,0.95,-3.24,0.63,-0.44,30.84
-0.37,-0.06,0.94,-3.62,1.21,-0.09,30.88
-0.38,-0.06,0.94,-3.97,0.82,0.47,30.88
-0.38,-0.07,0.94,-3.8,0.7,1.91,30.88
-0.37,-0.06,0.93,-2.67,-0.02,2.05,30.79
-0.36,-0.06,0.92,-1.92,-0.99,2.43,30.88
-0.35,-0.06,0.92,-0.99,-1.21,1.98,30.98
-0.33,-0.06,0.91,-0.34,-1.02,1.57,30.84
-0.32,-0.04,0.9,-1.33,-0.84,0.44,30.93
-0.32,-0.05,0.89,-2.79,-1.42,-0.26,30.84
-0.32,-0.05,0.89,-4.0,-1.71,-0.73,30.84
-0.32,-0.05,0.9,-5.01,-1.3,-1.11,30.88
-0.32,-0.06,0.93,-4.56,-1.37,-1.59,30.84
-0.33,-0.06,0.93,-4.15,-0.55,-2.11,30.88
-0.34,-0.06,0.93,-3.88,-0.7,-1.85,30.93
-0.34,-0.05,0.94,-3.51,-1.33,-2.02,30.88
-0.34,-0.04,0.94,-3.36,-2.2,-2.96,30.93
-0.34,-0.07,0.97,-1.04,-2.67,-2.99,30.88
-0.34,-0.06,0.96,2.18,-1.36,-2.53,30.93
-0.34,-0.04,0.94,2.99,-0.26,-2.69,30.98
-0.35,-0.01,0.94,1.8,0.52,-2.6,30.88
-0.35,-0.0,0.92,0.47,0.09,-2.26,30.98
