,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-3.91,-1.74,1.30,0.17,-0.28,1.01
1,-3.71,-2.05,0.56,0.18,-0.29,1.01
2,-3.53,-2.58,0.03,0.19,-0.28,1.03
3,-2.34,-2.66,-0.98,0.18,-0.30,1.03
4,-1.40,-1.66,-0.89,0.19,-0.30,1.04
5,-0.23,1.36,-0.15,0.19,-0.31,1.04
6,0.20,3.11,0.52,0.18,-0.31,1.05
7,2.31,3.27,0.69,0.18,-0.30,1.04
8,2.89,4.27,1.19,0.18,-0.30,1.03
9,2.92,5.37,1.57,0.18,-0.29,1.02
10,2.50,6.21,2.55,0.17,-0.29,1.02
11,1.66,4.90,2.55,0.15,-0.27,1.02
12,1.01,3.27,2.61,0.14,-0.27,1.00
13,-0.73,1.33,2.26,0.14,-0.26,1.02
14,-1.88,-0.96,1.73,0.15,-0.26,1.01
15,-3.01,-2.41,0.69,0.17,-0.27,1.02
16,-3.48,-2.73,0.18,0.17,-0.28,1.02
17,-3.11,-3.60,-0.37,0.17,-0.28,1.03
18,-3.44,-3.33,-0.58,0.18,-0.28,1.03
19,-2.92,-2.53,0.31,0.18,-0.29,1.04
20,-2.70,-1.48,0.15,0.19,-0.30,1.05
21,-2.29,0.89,0.44,0.19,-0.29,1.03
22,-1.66,1.91,1.27,0.19,-0.30,1.03
23,-0.26,2.02,1.30,0.17,-0.31,1.03
24,0.11,1.76,2.23,0.16,-0.30,1.04
25,-0.18,1.51,2.72,0.16,-0.30,1.04
26,-0.53,0.49,2.37,0.17,-0.29,1.03
27,-0.61,1.34,2.44,0.18,-0.29,1.04
28,-0.90,1.56,2.52,0.18,-0.29,1.04
29,-0.99,1.42,2.23,0.18,-0.29,1.04
30,-1.34,0.50,1.10,0.18,-0.29,1.06
31,-1.51,-0.31,0.31,0.19,-0.29,1.05
32,-1.21,-0.47,-0.08,0.19,-0.29,1.06
33,-0.34,-1.34,-0.63,0.17,-0.30,1.07
34,1.04,-2.84,-1.50,0.17,-0.32,1.08
35,2.12,-4.18,-2.12,0.17,-0.32,1.09
36,3.77,-4.81,-2.21,0.18,-0.33,1.10
37,4.60,-5.10,-2.02,0.19,-0.32,1.12
38,5.74,-4.17,-1.98,0.19,-0.32,1.11
39,5.80,-3.92,-1.63,0.19,-0.30,1.11
40,6.78,-2.84,-1.40,0.20,-0.31,1.11
41,6.46,-1.97,-1.37,0.20,-0.30,1.11
42,6.70,-0.96,-0.84,0.20,-0.30,1.11
43,6.55,0.41,-0.60,0.19,-0.29,1.12
44,6.46,1.10,-0.43,0.20,-0.30,1.11
45,6.78,1.37,-0.98,0.19,-0.30,1.12
46,7.53,1.05,-1.11,0.19,-0.30,1.13
47,8.32,-1.04,-1.71,0.19,-0.30,1.14
48,9.22,-4.63,-3.16,0.19,-0.31,1.15
49,11.76,-6.89,-4.32,0.21,-0.33,1.16
50,14.69,-8.29,-6.12,0.21,-0.32,1.16
51,17.07,-8.98,-6.95,0.22,-0.33,1.16
52,18.49,-9.02,-8.38,0.23,-0.32,1.17
53,20.17,-7.48,-8.63,0.24,-0.31,1.15
54,21.07,-5.34,-8.56,0.24,-0.30,1.16
55,22.35,-3.97,-9.05,0.23,-0.31,1.14
56,23.19,-1.83,-8.79,0.23,-0.30,1.14
57,24.14,-1.05,-9.07,0.21,-0.30,1.14
58,25.62,0.73,-7.88,0.21,-0.30,1.12
59,25.86,0.32,-7.50,0.20,-0.28,1.13
60,27.08,1.34,-6.60,0.20,-0.30,1.12
61,26.85,1.71,-6.44,0.20,-0.27,1.12
62,27.68,2.43,-5.80,0.19,-0.28,1.10
63,27.16,1.11,-6.23,0.18,-0.26,1.11
64,26.84,-0.21,-6.52,0.17,-0.26,1.10
65,26.61,-3.57,-8.02,0.17,-0.26,1.10
66,27.51,-5.73,-9.30,0.18,-0.27,1.11
67,28.47,-6.50,-10.18,0.20,-0.27,1.11
68,29.74,-7.27,-10.90,0.20,-0.26,1.11
69,31.05,-6.79,-11.19,0.20,-0.27,1.12
70,31.76,-5.02,-10.47,0.21,-0.25,1.11
71,32.96,-3.76,-9.62,0.21,-0.26,1.12
72,33.77,-3.01,-9.62,0.20,-0.25,1.11
73,34.64,-1.08,-8.52,0.22,-0.24,1.10
74,34.76,1.97,-7.54,0.21,-0.23,1.10
75,35.76,2.79,-7.71,0.19,-0.25,1.09
76,36.50,1.16,-8.11,0.17,-0.24,1.08
77,36.43,1.80,-7.21,0.19,-0.21,1.09
78,35.66,1.50,-8.32,0.18,-0.21,1.08
79,35.71,0.35,-7.98,0.17,-0.21,1.08
80,34.70,0.53,-7.22,0.21,-0.19,1.10
81,35.45,2.50,-8.26,0.21,-0.20,1.09
82,35.73,3.56,-7.98,0.22,-0.19,1.09
83,36.47,4.23,-9.22,0.22,-0.20,1.10
84,36.76,4.34,-9.36,0.23,-0.19,1.10
85,36.99,3.95,-10.81,0.22,-0.19,1.10
86,36.99,5.16,-11.13,0.21,-0.18,1.10
87,37.39,4.38,-11.57,0.19,-0.19,1.09
88,37.04,2.44,-12.32,0.18,-0.17,1.09
89,36.73,0.53,-12.27,0.16,-0.16,1.07
90,35.73,-0.92,-10.81,0.16,-0.14,1.10
91,35.95,-1.91,-10.66,0.15,-0.16,1.08
92,36.66,-4.27,-11.98,0.16,-0.16,1.09
93,37.42,-2.78,-11.33,0.19,-0.16,1.10
94,38.50,-0.95,-11.11,0.18,-0.15,1.10
95,40.31,0.18,-10.69,0.19,-0.17,1.12
96,41.98,3.60,-9.86,0.22,-0.16,1.12
97,44.24,7.15,-9.48,0.21,-0.16,1.11
98,45.77,9.33,-8.98,0.20,-0.15,1.09
99,47.27,10.03,-9.56,0.20,-0.14,1.10
100,48.20,8.15,-11.18,0.17,-0.12,1.09
101,48.76,4.76,-12.90,0.15,-0.11,1.07
102,48.76,-0.76,-15.34,0.14,-0.10,1.06
103,49.47,-6.50,-17.25,0.11,-0.10,1.05
104,48.95,-10.90,-17.11,0.13,-0.08,1.06
105,48.24,-13.01,-15.62,0.14,-0.07,1.04
106,46.93,-13.36,-14.14,0.15,-0.06,1.04
107,46.14,-12.43,-13.01,0.17,-0.07,1.06
108,45.62,-10.35,-12.44,0.19,-0.07,1.05
109,45.69,-7.65,-11.79,0.20,-0.07,1.06
110,46.75,-4.32,-10.55,0.21,-0.07,1.06
111,46.38,1.18,-9.07,0.22,-0.05,1.05
112,47.63,4.89,-8.40,0.20,-0.05,1.04
113,47.56,7.80,-6.84,0.21,-0.04,1.05
114,48.17,7.74,-7.04,0.18,-0.03,1.04
115,47.83,4.21,-7.83,0.16,-0.02,1.05
116,48.18,-0.56,-10.50,0.15,-0.03,1.03
117,48.66,-5.95,-12.21,0.14,-0.01,1.03
118,46.93,-11.39,-13.08,0.14,0.01,1.04
119,46.90,-14.96,-13.04,0.14,-0.01,1.02
120,46.50,-16.72,-12.35,0.16,0.01,1.02
121,45.98,-15.77,-11.45,0.18,0.01,1.02
122,46.21,-13.76,-10.17,0.20,0.01,1.02
123,46.08,-12.35,-8.56,0.20,0.01,1.02
124,46.50,-10.79,-8.82,0.21,0.02,1.01
125,46.34,-8.08,-8.31,0.21,0.03,1.01
126,44.98,-7.31,-7.94,0.19,0.05,1.01
127,44.98,-7.51,-7.01,0.19,0.04,1.01
128,44.56,-8.82,-7.74,0.19,0.04,1.02
129,44.82,-7.94,-7.57,0.20,0.05,0.99
130,43.19,-4.76,-7.25,0.22,0.07,0.99
131,44.12,-6.64,-6.20,0.17,0.03,1.02
132,45.88,-10.03,-5.76,0.18,0.05,1.02
133,45.76,-11.97,-5.83,0.19,0.07,1.02
134,45.74,-15.42,-7.05,0.19,0.07,1.00
135,46.76,-18.24,-8.02,0.21,0.07,1.01
136,46.32,-19.07,-9.62,0.24,0.09,1.02
137,45.19,-17.04,-9.74,0.27,0.10,1.02
138,44.08,-12.79,-9.15,0.29,0.09,1.02
139,43.60,-8.44,-8.50,0.29,0.09,1.02
140,43.53,-5.50,-7.97,0.27,0.10,1.03
141,44.79,-3.63,-7.36,0.26,0.09,1.02
142,45.54,-2.32,-7.54,0.24,0.10,1.02
143,46.50,-3.88,-7.77,0.21,0.10,1.02
144,47.59,-5.65,-8.26,0.21,0.11,1.01
145,48.24,-6.44,-8.90,0.20,0.12,1.01
146,48.60,-9.24,-9.30,0.20,0.14,1.00
147,48.63,-11.88,-9.63,0.20,0.14,0.99
148,48.31,-13.51,-10.37,0.22,0.16,1.00
149,47.88,-15.31,-11.45,0.22,0.16,1.00
150,47.34,-15.02,-11.98,0.24,0.17,0.99
151,45.94,-13.94,-11.92,0.25,0.18,1.00
152,45.30,-14.02,-12.38,0.26,0.18,1.00
153,44.47,-12.46,-12.92,0.27,0.19,1.00
154,43.88,-9.89,-12.69,0.27,0.19,0.99
155,43.15,-8.05,-11.97,0.27,0.20,0.99
156,42.90,-5.95,-11.73,0.27,0.20,1.00
157,43.57,-3.33,-11.56,0.27,0.19,1.00
158,43.59,-1.66,-11.95,0.26,0.19,1.01
159,45.44,-1.24,-12.15,0.24,0.18,1.01
160,45.63,-1.98,-13.04,0.24,0.20,1.02
161,48.52,-5.68,-14.69,0.22,0.18,1.02
162,50.24,-6.43,-15.47,0.24,0.20,1.02
163,50.69,-6.06,-15.22,0.24,0.21,1.00
164,51.48,-6.24,-15.27,0.25,0.21,0.99
165,52.41,-5.76,-15.22,0.25,0.22,1.00
166,52.20,-4.18,-14.32,0.25,0.25,0.98
167,51.10,-3.28,-13.19,0.25,0.27,0.98
168,49.73,-4.03,-13.02,0.24,0.28,0.96
169,47.88,-4.96,-13.59,0.24,0.30,0.96
170,46.26,-6.09,-13.63,0.25,0.29,0.98
171,45.51,-6.92,-14.32,0.25,0.29,0.98
172,45.18,-6.85,-14.75,0.26,0.28,0.99
173,45.47,-6.69,-15.19,0.26,0.28,0.99
174,46.49,-7.33,-15.27,0.24,0.28,0.98
175,48.31,-7.30,-15.42,0.24,0.28,0.98
176,49.68,-6.37,-14.81,0.24,0.29,0.98
177,50.40,-7.27,-14.99,0.23,0.30,0.99
178,51.68,-7.11,-16.17,0.26,0.29,0.97
179,51.31,-5.74,-16.34,0.27,0.32,0.96
180,50.79,-5.53,-16.40,0.27,0.33,0.96
181,50.60,-3.33,-15.73,0.28,0.34,0.96
182,49.51,-1.24,-15.62,0.28,0.35,0.96
183,48.38,0.66,-15.45,0.27,0.35,0.96
184,47.25,1.79,-15.80,0.26,0.36,0.95
185,46.64,2.08,-15.54,0.24,0.37,0.95
186,45.65,0.66,-15.95,0.22,0.37,0.95
187,44.18,-1.39,-17.25,0.22,0.38,0.96
188,45.82,-5.22,-17.74,0.22,0.37,0.95
189,45.54,-7.30,-18.34,0.23,0.38,0.96
190,45.21,-7.57,-18.05,0.24,0.38,0.96
191,46.14,-8.12,-17.62,0.24,0.38,0.96
192,47.44,-5.97,-17.01,0.25,0.37,0.96
193,48.60,-3.48,-16.41,0.25,0.37,0.95
194,49.73,-1.79,-15.21,0.25,0.39,0.94
195,50.49,-1.56,-15.37,0.25,0.39,0.95
196,49.77,-1.68,-15.95,0.25,0.41,0.94
197,49.30,-2.05,-16.63,0.24,0.41,0.93
198,48.06,-3.68,-17.33,0.23,0.43,0.93
199,47.42,-5.69,-17.74,0.23,0.43,0.93
200,47.44,-7.10,-18.49,0.24,0.43,0.94
201,47.31,-7.53,-17.89,0.22,0.44,0.93
202,46.58,-8.05,-16.99,0.22,0.45,0.93
203,46.41,-7.07,-15.63,0.22,0.46,0.92
204,46.27,-4.11,-14.23,0.22,0.45,0.92
205,45.73,-5.82,-14.03,0.20,0.47,0.92
206,46.85,-7.16,-13.74,0.22,0.47,0.90
207,46.00,-6.64,-14.15,0.22,0.49,0.89
208,44.73,-7.71,-14.08,0.23,0.49,0.88
209,43.08,-8.85,-14.64,0.23,0.50,0.88
210,41.02,-8.15,-15.02,0.25,0.51,0.87
211,39.13,-9.33,-15.97,0.24,0.52,0.88
212,38.46,-9.97,-16.69,0.24,0.51,0.88
213,38.06,-10.46,-16.61,0.25,0.51,0.88
214,38.08,-9.98,-16.95,0.25,0.50,0.88
215,38.67,-8.14,-17.11,0.25,0.50,0.88
216,39.71,-5.94,-16.37,0.25,0.50,0.87
217,40.20,-4.73,-16.20,0.24,0.50,0.87
218,40.76,-2.82,-15.63,0.24,0.51,0.87
219,40.92,-0.24,-15.48,0.23,0.51,0.86
220,40.17,-2.55,-16.03,0.20,0.53,0.88
221,42.55,-5.28,-15.85,0.19,0.51,0.88
222,42.89,-5.51,-15.10,0.20,0.51,0.88
223,43.79,-6.96,-14.52,0.20,0.52,0.86
224,45.08,-7.71,-14.12,0.20,0.53,0.87
225,45.88,-5.88,-13.15,0.21,0.53,0.87
226,46.21,-5.59,-12.75,0.20,0.54,0.86
227,46.05,-5.18,-13.16,0.20,0.55,0.84
228,45.47,-5.69,-13.47,0.20,0.58,0.82
229,43.83,-6.32,-12.96,0.19,0.58,0.80
230,41.68,-6.50,-11.40,0.19,0.60,0.80
231,38.72,-8.93,-11.01,0.19,0.60,0.80
232,36.14,-10.92,-12.09,0.21,0.61,0.81
233,34.99,-10.38,-12.61,0.24,0.59,0.82
234,34.20,-8.89,-12.64,0.26,0.58,0.83
235,34.23,-8.37,-13.33,0.25,0.56,0.86
236,36.43,-7.98,-13.60,0.25,0.54,0.86
237,38.81,-7.02,-13.63,0.24,0.54,0.86
238,41.24,-7.91,-14.17,0.22,0.55,0.86
239,43.07,-7.57,-13.57,0.23,0.57,0.83
240,43.66,-6.73,-14.03,0.24,0.58,0.85
241,44.76,-5.07,-14.11,0.25,0.59,0.82
242,45.31,-3.39,-13.91,0.24,0.60,0.83
243,45.50,-2.34,-14.29,0.24,0.60,0.82
244,45.47,-0.24,-14.00,0.24,0.61,0.79
245,43.62,-0.38,-14.53,0.22,0.64,0.80
246,44.70,-2.47,-14.27,0.19,0.62,0.77
247,42.47,-3.34,-14.38,0.20,0.65,0.78
248,41.57,-5.15,-14.24,0.19,0.65,0.76
249,40.66,-7.15,-15.02,0.19,0.65,0.76
250,39.97,-7.42,-14.53,0.20,0.66,0.77
251,39.88,-8.38,-14.85,0.20,0.66,0.78
252,39.69,-8.82,-15.74,0.21,0.65,0.78
253,39.71,-7.25,-15.62,0.24,0.66,0.78
254,39.74,-5.08,-15.80,0.24,0.66,0.77
255,40.99,-0.79,-15.10,0.24,0.65,0.77
256,42.08,2.11,-14.43,0.23,0.66,0.77
257,43.27,3.13,-14.05,0.21,0.66,0.77
258,44.32,2.70,-14.08,0.19,0.66,0.76
259,45.54,2.24,-14.47,0.19,0.66,0.75
260,45.92,1.27,-14.49,0.18,0.68,0.74
261,46.98,-1.79,-15.42,0.17,0.68,0.74
262,47.71,-2.60,-15.44,0.18,0.69,0.74
263,47.08,-2.99,-15.40,0.18,0.71,0.74
264,47.83,-2.87,-14.47,0.19,0.69,0.71
265,46.20,-0.70,-14.18,0.20,0.72,0.70
266,44.81,1.50,-13.79,0.19,0.73,0.68
267,43.80,3.82,-12.14,0.18,0.74,0.67
268,41.73,5.60,-10.47,0.16,0.75,0.66
269,39.98,4.63,-9.77,0.15,0.75,0.65
270,37.45,0.72,-10.40,0.15,0.76,0.66
271,36.35,-2.75,-11.13,0.15,0.75,0.65
272,35.73,-4.41,-11.28,0.16,0.74,0.66
273,35.24,-6.50,-11.37,0.16,0.75,0.67
274,34.82,-7.13,-10.85,0.17,0.73,0.67
275,34.85,-7.95,-10.79,0.16,0.73,0.67
276,35.86,-7.33,-10.64,0.17,0.73,0.68
277,36.35,-6.60,-10.46,0.17,0.73,0.67
278,36.49,-6.43,-10.00,0.18,0.75,0.66
279,36.11,-5.94,-10.95,0.19,0.74,0.66
280,35.65,-4.82,-11.33,0.20,0.75,0.68
281,35.34,-2.53,-10.96,0.21,0.76,0.66
282,34.56,-0.21,-10.58,0.21,0.75,0.66
283,34.50,0.79,-10.21,0.20,0.76,0.67
284,34.09,1.53,-11.11,0.20,0.77,0.66
285,34.38,3.28,-10.99,0.20,0.76,0.65
286,34.34,3.62,-10.38,0.17,0.77,0.65
287,34.90,4.43,-9.37,0.17,0.77,0.66
288,34.66,2.90,-9.56,0.15,0.77,0.66
289,35.31,0.99,-9.50,0.14,0.77,0.65
290,35.40,-0.08,-8.84,0.14,0.78,0.65
291,35.80,-2.02,-9.25,0.14,0.78,0.65
292,35.79,-2.47,-9.16,0.15,0.79,0.65
293,35.53,-2.26,-9.18,0.16,0.79,0.65
294,35.48,-1.37,-8.61,0.17,0.80,0.64
295,34.63,0.64,-7.44,0.16,0.81,0.62
296,33.65,2.18,-6.55,0.17,0.82,0.63
297,33.37,2.87,-5.85,0.17,0.81,0.63
298,32.87,4.76,-4.75,0.17,0.82,0.61
299,31.95,4.56,-4.00,0.15,0.83,0.62
300,30.70,1.91,-4.37,0.14,0.84,0.61
301,29.40,-1.33,-5.63,0.15,0.84,0.62
302,29.05,-4.11,-7.25,0.15,0.82,0.62
303,29.18,-5.91,-8.08,0.16,0.82,0.62
304,29.04,-5.91,-8.72,0.17,0.82,0.61
305,30.70,-4.43,-7.88,0.18,0.80,0.60
306,32.38,-3.74,-7.83,0.18,0.80,0.62
307,34.27,-3.66,-8.61,0.18,0.79,0.61
308,36.24,-2.27,-8.08,0.19,0.79,0.62
309,37.39,-2.72,-8.60,0.17,0.81,0.61
310,38.75,-3.45,-7.83,0.18,0.81,0.59
311,38.08,-2.38,-7.73,0.18,0.84,0.59
312,37.10,-1.82,-8.09,0.19,0.84,0.58
313,36.20,0.12,-8.31,0.20,0.85,0.57
314,35.48,1.56,-8.20,0.19,0.86,0.57
315,34.32,2.27,-7.54,0.18,0.85,0.55
316,33.57,2.52,-8.02,0.17,0.85,0.56
317,33.19,2.79,-7.92,0.16,0.86,0.53
318,32.60,1.94,-7.68,0.15,0.86,0.54
319,32.70,0.18,-8.26,0.13,0.85,0.54
320,32.24,-2.44,-8.85,0.13,0.85,0.53
321,31.15,-5.19,-8.92,0.13,0.86,0.53
322,29.85,-8.08,-9.83,0.14,0.86,0.54
323,30.11,-8.56,-10.78,0.17,0.84,0.55
324,30.18,-7.97,-11.97,0.20,0.83,0.55
325,30.98,-6.61,-11.65,0.21,0.83,0.58
326,32.18,-4.03,-11.74,0.22,0.83,0.58
327,32.84,-1.45,-12.52,0.22,0.83,0.56
328,33.98,1.51,-12.47,0.20,0.84,0.56
329,35.07,3.74,-11.73,0.18,0.85,0.55
330,36.72,3.94,-11.21,0.14,0.84,0.53
