,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,10.02,67.47,-21.30,0.08,-0.22,1.05
1,10.50,72.67,-22.08,0.10,-0.24,1.03
2,10.93,78.35,-23.28,0.12,-0.25,1.03
3,11.95,87.65,-24.20,0.14,-0.24,1.02
4,12.98,99.94,-25.25,0.14,-0.25,0.99
5,12.89,112.38,-26.55,0.12,-0.25,0.95
6,12.21,122.92,-28.00,0.10,-0.24,0.92
7,10.43,132.00,-29.53,0.04,-0.24,0.87
8,7.54,139.60,-29.80,-0.02,-0.24,0.84
9,6.14,147.66,-32.00,-0.07,-0.28,0.80
10,4.73,146.84,-38.03,-0.19,-0.34,0.83
11,7.62,140.60,-44.96,-0.34,-0.36,0.77
12,9.44,120.67,-51.19,-0.58,-0.35,0.75
13,9.85,85.69,-53.24,-0.83,-0.32,0.71
14,9.13,45.42,-51.11,-1.02,-0.32,0.69
15,10.37,9.08,-46.64,-1.12,-0.28,0.63
16,7.68,-24.61,-37.30,-1.20,-0.24,0.63
17,6.98,-65.07,-24.38,-1.27,-0.27,0.58
18,3.98,-98.85,-10.37,-1.27,-0.26,0.60
19,5.60,-130.84,6.84,-1.23,-0.31,0.62
20,3.80,-154.64,25.22,-1.11,-0.32,0.70
21,1.47,-171.34,42.27,-0.97,-0.29,0.69
22,-1.59,-179.07,59.13,-0.82,-0.30,0.75
23,-3.01,-184.85,76.63,-0.68,-0.30,0.81
24,-2.52,-190.34,92.24,-0.58,-0.32,0.88
25,4.34,-187.85,105.28,-0.39,-0.39,0.93
26,12.41,-175.69,119.45,-0.19,-0.39,1.04
27,19.31,-168.02,131.66,-0.07,-0.47,1.17
28,27.18,-163.13,144.75,0.07,-0.38,1.23
29,35.08,-152.02,157.66,0.21,-0.39,1.25
30,47.05,-148.34,164.85,0.39,-0.38,1.30
31,54.92,-145.79,164.70,0.64,-0.37,1.34
32,69.45,-160.29,152.58,0.88,-0.37,1.35
33,70.60,-169.68,133.56,1.20,-0.32,1.42
34,77.07,-187.59,105.28,1.56,-0.28,1.28
