acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.34,-0.07,0.91,-2.87,-4.26,-5.68,30.22
-0.33,-0.07,0.92,-2.89,-2.79,-5.24,30.13
-0.33,-0.06,0.93,-4.06,-0.41,-4.43,30.18
-0.34,-0.06,0.91,-5.24,0.78,-3.01,30.13
-0.34,-0.06,0.93,-5.74,0.46,-3.59,30.22
-0.34,-0.07,0.93,-4.79,0.02,-4.81,30.27
-0.35,-0.07,0.93,-3.51,-0.43,-5.02,30.27
-0.35,-0.08,0.95,-0.24,-0.69,-5.45,30.22
-0.35,-0.07,0.95,1.83,-1.53,-5.42,30.27
-0.35,-0.06,0.96,4.03,-2.06,-5.24,30.32
-0.35,-0.05,0.94,6.32,-1.3,-5.79,30.13
-0.35,-0.04,0.93,5.65,0.7,-4.76,30.22
-0.36,-0.03,0.93,4.99,2.47,-4.06,30.13
-0.37,-0.02,0.92,2.06,1.65,-2.95,30.27
-0.38,-0.04,0.92,1.77,0.29,-2.81,30.27
-0.37,-0.02,0.92,1.24,-0.2,-3.51,30.27
-0.38,-0.02,0.9,0.98,-0.2,-2.0,30.27
-0.38,-0.02,0.9,-0.46,-0.67,-0.81,30.27
-0.38,-0.02,0.9,-0.84,-1.31,-0.11,30.22
-0.37,-0.02,0.89,-1.85,-2.31,-0.49,30.27
-0.35,-0.01,0.89,-3.33,-2.23,-0.11,30.22
-0.34,-0.01,0.89,-4.92,-0.89,0.15,30.22
-0.35,-0.02,0.89,-5.45,0.63,1.18,30.22
-0.35,-0.01,0.88,-6.58,0.9,1.54,30.27
-0.34,-0.02,0.88,-7.65,0.41,0.46,30.27
-0.34,-0.02,0.9,-7.8,-0.87,-0.35,30.27
-0.34,-0.02,0.89,-8.46,-1.28,-1.08,30.22
-0.34,-0.03,0.91,-8.82,-1.73,-0.69,30.27
-0.34,-0.04,0.92,-8.64,-1.15,-0.56,30.22
-0.35,-0.05,0.93,-8.52,-0.81,-0.37,30.18
-0.36,-0.05,0.95,-8.79,-1.5,-0.15,30.22
-0.36,-0.06,0.95,-8.78,-1.05,-0.29,30.37
-0.36,-0.06,0.96,-7.5,-0.99,-0.46,30.32
-0.35,-0.07,0.96,-6.9,-1.74,-1.01,30.27
-0.36,-0.09,0.97,-5.4,-1.92,-1.19,30.22
-0.36,-0.09,0.97,-3.44,-1.92,-1.02,30.18
-0.36,-0.09,0.97,-1.42,-1.53,-0.21,30.22
