acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.06	-0.03	0.91	-7.97	1.24	0.11
0.07	-0.04	0.92	-7.15	0.41	0.38
0.08	-0.03	0.91	-6.73	0.99	-0.02
0.07	-0.03	0.93	-6.27	0.17	-0.5
0.07	-0.03	0.92	-6.47	-0.43	-0.47
0.08	-0.02	0.93	-6.92	0.23	-0.76
0.06	-0.03	0.92	-7.13	0.08	-1.07
0.07	-0.04	0.92	-7.08	0.95	-1.31
0.06	-0.04	0.93	-6.69	0.72	-1.25
0.06	-0.04	0.92	-5.1	-0.41	-1.05
0.06	-0.04	0.91	-5.22	-0.69	-0.93
0.06	-0.03	0.91	-5.28	-1.3	-0.76
0.06	-0.02	0.93	-5.66	-1.8	-0.98
0.07	-0.03	0.94	-5.15	-0.52	-1.13
0.08	-0.04	0.92	-5.01	1.47	-1.11
0.07	-0.03	0.93	-4.15	2.27	-1.28
0.06	-0.04	0.91	-3.92	1.56	-1.42
0.06	-0.03	0.9	-3.82	1.59	-1.16
0.06	-0.02	0.9	-3.79	0.58	-1.05
0.07	-0.02	0.91	-4	-0.05	-1.44
0.07	-0.02	0.92	-4.69	1.13	-1.54
0.06	-0.02	0.91	-4.53	1.36	-1.21
0.05	-0.02	0.9	-4.92	0.93	-0.81
0.05	-0.03	0.91	-4.89	0.85	-0.6
0.06	-0.03	0.9	-4.29	1.25	-1.02
0.06	-0.01	0.89	-4.58	1.59	-0.78
0.06	-0.02	0.89	-5.16	2.7	-0.98
0.06	-0.02	0.9	-5.5	2.2	-1.47
0.05	-0.02	0.91	-6.06	2.08	-1.45
0.05	-0.02	0.9	-6.66	0.64	-1.83
0.06	-0.03	0.92	-6.7	0.58	-2.17
0.05	-0.03	0.92	-6.56	0.99	-2.38
0.05	-0.03	0.91	-6.67	1.71	-2.43
0.05	-0.03	0.91	-5.82	2.98	-2.06
0.03	-0.02	0.9	-5.5	2.63	-2.17
0.02	-0.02	0.9	-5.66	1.54	-2.29
0.02	-0.01	0.91	-6	2.06	-0.84
0.03	-0.02	0.91	-7.71	2.79	-0.17
0.04	-0.02	0.91	-8.29	2.24	1.21
0.06	-0.03	0.92	-8.61	2.67	1.19
0.07	-0.03	0.93	-8.4	5.22	0.67
0.06	-0.03	0.93	-7.27	7.08	0.99
0.06	-0.02	0.92	-6.41	6.67	0.89
0.06	-0.03	0.92	-5.88	5.28	0.43
0.06	-0.02	0.91	-6	4.03	0.49
0.06	-0.03	0.92	-6.05	3.68	0
0.07	-0.03	0.92	-6.99	3.85	-0.4
0.07	-0.02	0.92	-7.51	3.68	0.21
0.06	-0.04	0.92	-7.56	2.78	0.4
0.06	-0.04	0.91	-7.39	2.99	0.37
0.06	-0.03	0.92	-7.4	2.35	0
0.06	-0.03	0.91	-7.4	1.74	-0.81
0.06	-0.03	0.92	-7.08	0.75	-1.42
0.05	-0.04	0.92	-7.05	0.29	-1.37
0.04	-0.04	0.93	-7.07	0.46	-0.6
0.05	-0.04	0.94	-6.87	2.6	-0.05
0.05	-0.04	0.94	-6.56	3.21	0.27
0.04	-0.03	0.92	-7.02	3.19	0.56
0.05	-0.03	0.93	-6.5	4.03	0.46
0.05	-0.04	0.93	-6.03	2.87	0.02
0.05	-0.03	0.92	-5.74	1.73	0.17
0.06	-0.04	0.91	-5.74	1.07	-0.26
0.06	-0.03	0.92	-5.53	0.29	-0.79
0.06	-0.03	0.91	-5.33	-0.24	-1.19
0.05	-0.04	0.92	-5.98	-0.75	-0.82
0.05	-0.03	0.92	-6.27	0.4	-0.27
0.06	-0.03	0.92	-6.38	2.18	-0.17
0.05	-0.04	0.92	-5.98	1.34	-0.34
0.07	-0.04	0.91	-5.91	0.47	-0.95
0.06	-0.03	0.92	-5.8	-0.47	-1.53
0.05	-0.04	0.92	-6	-0.63	-1.42
0.05	-0.04	0.92	-5.4	-0.6	-0.96
0.05	-0.04	0.93	-5.11	-0.05	-0.41
0.05	-0.04	0.92	-5.04	0.89	-0.23
0.05	-0.03	0.92	-5.31	0.76	-0.5
0.06	-0.03	0.93	-5.34	-0.09	-0.92
0.05	-0.03	0.92	-4.64	-0.7	-0.72
0.05	-0.04	0.93	-4.37	0.2	-0.47
0.04	-0.04	0.93	-4.11	0.11	-0.03
0.04	-0.03	0.92	-3.97	-0.93	0
0.06	-0.02	0.92	-4.38	-1.27	-0.35
0.05	-0.03	0.92	-4.17	-0.66	-0.32
0.04	-0.03	0.92	-4.55	-1.22	-0.2
0.05	-0.03	0.91	-4.7	-1.94	-0.08
0.06	-0.03	0.92	-4.92	-2.12	-0.44
0.06	-0.03	0.92	-4.23	-0.73	-0.46
0.05	-0.02	0.91	-4.47	0.27	-0.09
0.05	-0.02	0.92	-4.76	0.31	0.23
0.07	-0.02	0.92	-5.01	0.4	0.52
0.07	-0.02	0.92	-5.1	1.27	-0.23
0.06	-0.03	0.91	-5.53	0.35	-0.47
0.07	-0.03	0.92	-5.65	-1.37	-0.72
0.07	-0.02	0.91	-5.71	-2.26	-1.33
0.07	-0.02	0.9	-5.73	-2.03	-1.13
0.08	-0.02	0.9	-5.86	0.12	-1.15
0.08	-0.01	0.91	-6.66	-0.49	-0.82
0.09	-0.02	0.91	-7.02	0.12	-2.43
0.06	-0.04	0.92	-6.9	0.58	-2.46
0.06	-0.03	0.93	-7.02	1.62	-2
0.06	-0.04	0.92	-7.3	0.84	-2.47
0.05	-0.04	0.92	-6.12	-0.15	-2.67
0.05	-0.03	0.91	-5.6	1.04	-2.56
0.04	-0.03	0.9	-5.71	1.18	-2.58
0.04	-0.02	0.89	-5.88	0.6	-2.55
0.05	-0.02	0.92	-5.89	2.18	-2.38
0.04	-0.04	0.91	-6.52	0.41	-1.59
0.05	-0.03	0.9	-6.75	1.89	-0.6
0.06	-0.03	0.9	-7.34	4.05	-1.11
0.05	-0.03	0.89	-8.29	2.82	-1.05
0.05	-0.02	0.89	-8.56	0.38	-0.43
0.07	-0.03	0.9	-9.25	1.31	-0.64
0.09	-0.03	0.9	-8.7	2.29	-0.63
0.07	-0.03	0.9	-8.52	2.02	-1.21
0.07	-0.03	0.89	-8.72	1.36	-2.47
0.07	-0.02	0.88	-8.61	-0.34	-2.56
0.07	-0.03	0.89	-8.46	0.63	-2.2
0.07	-0.03	0.89	-8.73	2.29	-2.08
0.08	-0.03	0.87	-9.13	4.35	-2.17
0.07	-0.02	0.89	-10.31	3.25	-2.26
0.07	-0.03	0.9	-10.92	2.95	-2.63
0.08	-0.02	0.91	-11.5	3.01	-3.34
0.08	-0.03	0.93	-11.85	2.18	-3.3
0.08	-0.02	0.95	-11.59	3.13	-3.22
0.12	0.01	0.97	-13.21	3.5	-2.76
0.11	0.01	0.99	-12.72	4.78	-3.57
0.12	0.04	1.01	-13.42	3.45	-5.1
0.14	0.03	1.04	-14.26	1.59	-7.6
0.14	0.02	1.1	-14.29	2.78	-9.88
0.12	-0.01	1.18	-13.92	6.41	-10.18
0.04	-0.01	1.21	-11.57	8.73	-9.86
0.01	-0.02	1.26	-8.75	4.85	-10.21
-0.01	-0.01	1.28	-5.27	3.76	-10.05
-0.06	-0.01	1.33	-1.91	3.68	-9.13
-0.09	-0.02	1.35	2.4	4.7	-7.47
-0.14	-0.03	1.37	6.08	2.5	-5.97
-0.2	-0.03	1.38	10.89	-8.24	-2.47
-0.14	-0.01	1.37	12.79	-10.37	1.11
-0.13	0	1.37	14.14	-9.34	3.04
-0.16	0.02	1.34	16.03	-15.37	4.69
-0.17	0.04	1.32	16.92	-23.53	5.28
-0.18	0.06	1.3	16.69	-32.31	7.08
-0.16	0.06	1.29	16.67	-32.82	9.98
-0.15	0.03	1.29	17.07	-34.06	13.34
-0.08	0.03	1.31	16.79	-34.41	15.89
-0.01	0.02	1.31	16.7	-32.29	14.81
0.03	0.02	1.28	16.69	-33.68	11.77
0.03	0.02	1.25	18.31	-36.15	9.18
0.03	0.03	1.22	18.92	-38.6	7.1
0.01	0.02	1.21	20.05	-45.66	5.34
0.01	0.01	1.22	20.81	-48.47	2.14
-0.03	0.01	1.19	21.66	-46.05	-0.72
-0.06	0.02	1.15	19.91	-42.5	0.21
-0.07	0	1.11	16.55	-38.85	3.91
-0.04	-0.01	1.1	12.99	-37.15	7.37
-0.01	-0.01	1.1	10.89	-36.32	8.92
-0.02	0.02	1.03	9.63	-38.84	8.46
0.04	0.03	0.97	6.31	-37.45	8.08
0.07	0.04	0.97	4.26	-27.13	4.21
0.04	0.01	0.95	4.82	-21.04	1.22
0	-0.02	0.95	5.79	-14.99	1.71
-0.03	-0.05	0.94	7.82	-17.31	3.01
-0.01	-0.04	0.92	10.64	-9.11	7.59
0.02	0.01	0.92	10.75	11.28	14.46
0.04	0.02	0.86	12.32	17.94	15.73
0.02	0.05	0.83	16.34	11.07	17.6
0.04	-0.01	0.78	18.66	4.41	14.46
-0.02	-0.04	0.76	19.56	-3.13	12.08
-0.03	-0.01	0.77	18.49	-11.73	13.16
0.03	-0.02	0.82	20.79	-13.4	11.42
0.03	-0.03	0.82	23.91	-10.35	15.68
0.03	0.03	0.77	27.54	-6.6	20.32
0.07	0.03	0.72	30	0.24	28.58
0.09	0.02	0.68	31.25	5.66	32.79
0.05	0.02	0.66	31.77	4.35	32.96
0.02	0.04	0.68	33.27	-8.99	31.53
0.06	0.04	0.65	33.88	-14.87	30.81
0.08	0.05	0.65	29.04	-12.69	36.32
0.1	0.03	0.65	28	-6.31	38.35
0.12	0.04	0.68	27.02	-1.25	40.96
0.14	0.06	0.66	25.24	6.66	47.74
0.09	0.07	0.65	27.5	4.53	48.72
0.13	0.11	0.63	26.26	6.99	55.45
0.18	0.07	0.64	25.91	6.85	51.73
0.21	0.07	0.65	25.3	6.93	50.44
0.16	0.07	0.65	25.05	0.92	51.4
0.14	0.08	0.66	25.47	-2.67	49.88
0.13	0.08	0.65	24.84	-1.59	52.6
0.1	0.07	0.63	24.53	3.25	56.72
0.09	0.11	0.59	22.64	4.37	60.26
0.06	0.11	0.57	20.95	-4.63	61.69
0.15	0.1	0.55	16.64	-6.18	65.66
0.1	0.12	0.59	13.39	-6.98	67.56
0.08	0.1	0.6	10	-10.76	70.98
0.12	0.11	0.59	7.04	-12.2	72.09
0.12	0.11	0.58	4.58	-11.01	73.47
0.11	0.09	0.59	2.47	-11.37	77.59
0.16	0.1	0.59	0.84	-1.01	85.08
0.19	0.1	0.6	0.38	9.28	92.58
0.15	0.1	0.58	0.72	5.62	91.83
0.19	0.14	0.52	-1.73	8.15	93.25
0.19	0.14	0.51	-5.42	6.73	88.21
0.25	0.14	0.49	-10.98	4.21	85.63
0.4	0.14	0.5	-19.79	15.95	89.44
0.52	0.1	0.59	-25.71	27.89	81.19
0.54	0.05	0.66	-27.57	35.01	73.73
0.49	0.02	0.67	-25.59	38.89	68.75
0.36	0.03	0.66	-23.28	34.73	63.28
0.29	0.05	0.65	-22.85	32.49	61.37
0.16	0.08	0.62	-23.74	16.96	57.56
0.1	0.1	0.56	-25.97	1.94	67.4
0.23	0.09	0.56	-30.32	4.66	76.95
0.35	0.06	0.6	-34.15	11.57	79.57
0.46	0.04	0.68	-39.56	13.63	73.56
0.48	0.02	0.73	-41.01	11.82	61.19
0.44	0.01	0.76	-38.9	6.63	50.43
0.36	-0.02	0.74	-34.52	10.98	40.96
0.24	-0.03	0.7	-30.26	16.55	35.27
0.11	-0.01	0.65	-29.37	14.08	32.11
0.06	0.03	0.6	-35.22	2.2	38.17
0.21	0.05	0.64	-45.4	-1.19	53.16
0.41	0.01	0.75	-50.89	4.58	57.44
0.51	-0.04	0.81	-54.7	3.8	49.27
0.49	-0.1	0.88	-50.98	1.3	38.6
0.43	-0.15	0.88	-39.91	-2.72	28.67
0.36	-0.14	0.86	-30.34	-4.11	18.82
0.27	-0.11	0.8	-26.99	-3.37	11.36
0.18	-0.05	0.76	-30.06	-11.01	12.23
0.22	-0.02	0.78	-37.5	-19.27	20.84
0.35	-0.05	0.86	-41.27	-21.95	25.74
0.44	-0.09	0.9	-38.61	-18.37	28.08
0.45	-0.15	0.92	-32.2	-4.63	30.23
0.41	-0.19	0.9	-23.18	4.85	29.21
0.33	-0.19	0.9	-15.05	8.38	23.25
0.23	-0.15	0.83	-12.14	5.16	19.56
0.17	-0.08	0.77	-13.62	-5.01	20.85
0.24	-0.01	0.76	-18.89	-15.31	29.44
0.39	0	0.78	-25.04	-18.98	36.47
0.55	-0.05	0.85	-28.05	-13.53	37.42
0.62	-0.12	0.9	-23.65	-2.32	32.46
0.59	-0.22	0.96	-15.34	6.89	21.73
0.46	-0.26	0.95	-4.6	18.47	15.27
0.34	-0.21	0.86	1.39	27.86	11.62
0.22	-0.1	0.75	-1.27	16.92	14.15
0.27	-0.02	0.69	-12.5	0.09	17.62
0.36	-0.05	0.71	-21.36	-5.4	17.28
0.43	-0.11	0.75	-25.05	1.34	14.66
0.42	-0.19	0.77	-22.7	12.73	8.73
0.39	-0.27	0.83	-15.71	16.72	-2.03
0.27	-0.31	0.91	-5.1	17.47	-13.53
0.12	-0.26	0.88	0.17	19.39	-12.9
0.03	-0.2	0.8	-0.87	20.49	-0.9
0.06	-0.13	0.79	-5.04	17.19	15.01
0.22	-0.1	0.79	-12.47	18.35	23.11
0.36	-0.13	0.81	-19.56	32.32	23.37
0.36	-0.17	0.85	-20.49	41.88	15.15
0.26	-0.23	0.9	-17.04	41.39	4.9
0.19	-0.26	0.94	-9.33	38.37	2.29
0.09	-0.22	0.92	-0.84	28.35	-0.95
0.02	-0.15	0.84	1.02	17.15	0.72
0.02	-0.05	0.77	-5.05	7.3	10.9
0.19	-0.03	0.77	-15.47	6.58	22
0.38	-0.05	0.86	-23.68	15.91	23.25
0.42	-0.09	0.94	-26.56	25.68	19.18
0.38	-0.15	0.99	-22.06	30.08	14.7
0.31	-0.19	1.03	-14.79	36.75	9.45
0.2	-0.16	1.02	-6.66	37.76	4.79
0.07	-0.09	0.91	-4.06	20.76	1.42
0.01	-0.05	0.8	-8.89	6.75	6.34
0.04	-0.01	0.75	-19.11	8.43	17.97
0.14	-0.03	0.81	-28.76	17.86	25.88
