acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
-0.07	0.01	0.92	-4.87	-0.02	0.93
-0.06	0.01	0.92	-4.7	0.34	2.08
-0.05	0.01	0.91	-4.49	0.18	2.37
-0.05	0.02	0.9	-4.34	0.63	2.03
-0.04	0.02	0.9	-4.38	0.66	1.79
-0.05	0.02	0.9	-4.32	0.81	1.47
-0.04	0.02	0.89	-4.38	0.38	1.56
-0.03	0.03	0.88	-4.82	1.28	0.63
-0.03	0.02	0.9	-5.53	1.25	-0.02
-0.03	0.02	0.89	-6.05	0.2	-0.78
-0.04	0.02	0.89	-6.66	-0.49	0.29
-0.04	0.01	0.9	-6.82	0.03	0.17
-0.04	0.01	0.91	-6.49	0.06	1.02
-0.04	0.01	0.9	-5.47	0.32	1.13
-0.04	0.02	0.89	-5.6	0.38	0.87
-0.03	0.02	0.89	-5.16	-0.11	-0.06
-0.04	0.01	0.92	-4.89	-2.06	-0.81
-0.03	0.02	0.92	-5.01	-3.45	-0.82
-0.03	0.01	0.91	-4.38	-3.79	-0.93
-0.03	0.01	0.93	-4.99	-1.62	-1.8
-0.05	0.01	0.92	-4.61	1.18	-1.37
-0.04	0.01	0.91	-4.66	0.87	-2.02
-0.05	0.01	0.9	-4.56	1.36	-2.58
-0.05	0.01	0.91	-5.07	3.37	-2.23
-0.06	0.02	0.91	-6.32	4.03	-1.56
-0.05	0.02	0.92	-6.5	2.56	-1.95
-0.05	0.01	0.93	-6.14	0.69	-0.72
-0.03	0.02	0.92	-6.06	2.5	-0.4
-0.02	0.02	0.9	-6.26	2.95	-1.48
-0.03	0.01	0.9	-5.42	0.69	-2.18
-0.02	0.02	0.91	-5.59	1.57	-2.44
-0.02	0.03	0.91	-5.56	3.13	-3.69
-0.04	0.02	0.9	-5.97	2.24	-3.27
-0.05	0.02	0.91	-6.29	2.05	-2.98
-0.05	0.01	0.92	-6.41	1.53	-2.31
-0.04	0.02	0.91	-6.69	1.42	-3.28
-0.05	0.02	0.92	-7.18	-0.05	-3.76
-0.05	0.01	0.93	-6.61	1.16	-4.21
-0.07	0.01	0.93	-6.06	1.22	-3.11
-0.07	0.01	0.93	-5.22	1.02	-1.77
-0.06	0.01	0.93	-4.49	1.74	-1.71
-0.07	0.01	0.93	-3.48	1.77	-1.68
-0.05	0.02	0.93	-2.84	2.52	-1.79
-0.07	0.02	0.9	-2.03	2.08	-1.25
-0.08	0.03	0.89	-1.91	0.52	-0.61
-0.08	0.03	0.88	-2.15	-1.44	-0.15
-0.07	0.03	0.88	-3.89	-1.48	-0.11
-0.06	0.03	0.88	-5.34	-1.4	0.06
-0.05	0.04	0.89	-7.33	-1.47	0.24
-0.05	0.03	0.9	-8.69	-0.58	-0.05
-0.05	0.03	0.92	-9.1	-0.35	0.2
-0.03	0.03	0.91	-8.44	0.03	0.02
-0.05	0.01	0.93	-7.56	-0.92	0.21
-0.04	0.02	0.93	-6.14	-0.87	-0.05
-0.04	0.02	0.93	-4.43	-0.87	0.14
-0.04	0.03	0.91	-4.43	-1.39	0.05
-0.04	0.03	0.92	-5.39	-1.18	-0.67
-0.04	0.02	0.92	-5.66	-0.9	-0.53
-0.05	0.02	0.91	-6.7	-0.61	-0.44
-0.05	0.02	0.92	-7.54	0.37	-0.58
-0.06	0.02	0.93	-7.86	0.93	-0.49
-0.04	0.02	0.93	-7.56	1.05	-1.4
-0.06	0.02	0.93	-6.84	-0.49	-1.02
-0.06	0.02	0.92	-6.15	0	-0.72
-0.04	0.02	0.93	-5.28	1.63	-0.32
-0.04	0.02	0.93	-4.08	3.02	0.32
-0.03	0.02	0.91	-4.58	3.68	-0.44
-0.03	0.02	0.91	-5.4	2.75	-0.14
-0.03	0.02	0.91	-5.79	3.71	-0.18
