acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.09	0	0.91	-4.38	6.52	-0.67
0.1	0.01	0.9	-4.95	6.87	-1.11
0.1	0.01	0.89	-5.48	8.2	-1.76
0.08	0.01	0.9	-6.15	7.5	-1.34
0.09	0	0.9	-6.29	6.15	-0.92
0.09	0.01	0.9	-6.99	4.93	-1.28
0.08	0	0.91	-6.96	3.8	-0.78
0.08	-0.01	0.91	-7.34	4.09	-0.78
0.09	0	0.92	-7.77	3.02	-0.38
0.09	0.01	0.92	-7.24	2.67	-0.53
0.11	0	0.91	-6.81	3.51	-1.24
0.09	0	0.91	-7.22	3.11	-1.66
0.08	0.06	0.92	-7.88	-4.46	-1.21
0.1	-0.01	0.91	-7.13	1.51	-2.5
0.08	-0.01	0.93	-6.64	2.43	-2.29
0.08	-0.01	0.92	-6.63	3.57	-1.37
0.07	0	0.92	-7.37	3.36	-1.24
0.07	-0.01	0.93	-8.06	2.41	-1.21
0.07	-0.01	0.93	-7.37	0.95	-0.93
0.06	-0.02	0.95	-6.15	-0.11	-0.26
0.08	-0.01	0.94	-5.01	-0.38	0.02
0.09	-0.01	0.93	-3.51	-0.82	-0.61
0.07	-0.01	0.91	-2.46	-2.09	-0.11
0.08	-0.01	0.92	-2.11	-1.13	0.03
0.1	0	0.92	-1.36	-0.4	-0.56
0.08	0	0.92	-0.85	-1.8	-0.87
0.1	-0.01	0.91	-1.76	-0.06	-0.69
0.09	0	0.9	-2.72	0.41	-0.5
0.09	0	0.91	-3.33	-0.7	-1.07
0.09	0	0.9	-4.2	-0.46	-1.07
0.1	0	0.9	-4.05	-0.03	-1.19
0.11	0	0.9	-4.08	0.38	-1.85
0.1	0	0.89	-4.05	0.31	-1.62
0.1	0	0.9	-4.81	0.12	-2.02
0.1	0	0.9	-4.72	0.78	-2.17
0.09	0.01	0.91	-5.65	0.99	-2
0.08	0	0.91	-6.37	1.56	-1.97
0.09	0	0.9	-7.42	0.7	-1.94
0.09	0	0.9	-8.26	0.21	-1.82
0.07	0	0.91	-8.52	0.75	-1.13
0.08	0.01	0.91	-8.66	0.24	-1.37
0.08	0	0.92	-8.84	-0.75	-1.74
0.08	0	0.92	-9.11	-1.92	-1.98
0.07	0	0.93	-8.85	-3.6	-1.86
0.07	-0.01	0.94	-8.89	-3.31	-1.16
0.1	-0.01	0.94	-8.67	-0.5	-0.55
0.09	0	0.94	-8.38	-1.1	-0.87
0.09	-0.02	0.95	-7.54	-0.92	-0.63
0.09	-0.01	0.96	-5.79	2.32	0
0.09	-0.01	0.95	-4.29	4.66	0.26
0.08	0	0.92	-3.45	4.02	0.5
0.09	0.01	0.92	-2.78	3.33	-0.18
0.09	0	0.89	-2.98	1.02	-0.99
0.09	0	0.89	-3.15	0.4	-0.5
0.1	0.01	0.9	-4.61	2.14	-0.56
0.09	0.01	0.89	-4.79	1.6	-0.46
0.09	0.01	0.87	-5.47	1.59	-0.31
0.09	0.02	0.88	-7.01	3.07	-0.58
0.08	0.02	0.86	-8.2	1.68	-0.81
0.09	0.01	0.89	-8.87	1.1	-0.96
0.08	0.01	0.9	-10.08	2.52	-0.82
0.08	0	0.92	-10.02	2.81	-0.11
0.07	0	0.92	-9.53	2.12	0.5
0.09	0.01	0.91	-9.24	2.64	0.14
0.07	0.02	0.89	-8.84	-0.26	-0.06
0.09	0.02	0.88	-8.44	-2.15	-0.84
0.08	0.01	0.87	-9.1	-2.67	-1.62
0.07	0	0.9	-9.56	-2.46	-1.33
0.09	0	0.91	-10.43	0.09	-1.01
0.1	0	0.92	-11.28	2.47	-1.16
0.09	-0.01	0.92	-11.56	2.35	-0.76
0.1	0	0.93	-11.57	1.34	-1.01
0.1	0	0.9	-10.75	0.31	-1.63
0.1	0	0.92	-10.06	-2.26	-2.46
0.09	-0.01	0.92	-9.22	-2.49	-2.63
0.09	0	0.94	-7.5	-0.72	-1.88
0.09	-0.01	0.94	-7.1	-0.02	-1.51
0.1	-0.01	0.93	-6.56	0.61	-1.5
0.09	-0.01	0.92	-6.23	0.31	-1.74
0.09	-0.01	0.91	-6.49	0.76	-1.65
0.08	-0.02	0.92	-6.41	0.75	-1.22
0.08	-0.01	0.92	-5.91	-0.09	-0.18
0.09	-0.02	0.92	-5.59	0.23	0.15
0.1	-0.01	0.91	-5.34	0.05	0.34
0.1	0	0.91	-4.7	-0.26	-0.44
0.08	0	0.88	-4.95	-1.19	-0.82
0.09	0	0.89	-5.28	-2.12	-1.39
0.07	-0.01	0.91	-5.44	-4.14	-0.55
0.09	0	0.91	-6.09	-2.47	-0.17
0.09	-0.01	0.91	-6.98	-0.37	-0.37
0.08	-0.01	0.91	-6.81	0.47	0.15
0.08	-0.01	0.91	-6.12	0.87	0.82
0.08	-0.02	0.92	-5.94	0.47	0.58
0.09	-0.02	0.91	-5.4	-0.56	0.58
0.1	-0.01	0.94	-4.98	0.38	0.7
0.11	-0.02	0.93	-4.56	1.77	0.15
0.1	-0.02	0.92	-4.79	1.15	-0.09
0.11	-0.02	0.91	-4.37	1.56	-0.2
0.11	-0.02	0.92	-4.58	2.37	-0.49
0.11	-0.01	0.9	-4.15	2.89	-0.82
0.11	-0.01	0.92	-4.03	2.76	-1.07
0.12	-0.02	0.92	-4.06	1.88	-1.33
0.11	-0.01	0.9	-4.06	2.2	-2.14
0.11	-0.02	0.9	-5.08	3.65	-2.31
0.11	-0.01	0.92	-5.37	4.63	-2.53
0.1	-0.02	0.91	-5.34	3.11	-2.6
0.09	-0.02	0.92	-5.71	2.41	-2.72
0.1	-0.02	0.93	-5.5	3.18	-2.31
0.11	-0.01	0.93	-5.11	5.62	-2.44
0.09	-0.01	0.93	-5.31	5.37	-2.52
0.07	-0.01	0.91	-5.18	5.1	-2.26
0.07	0	0.91	-5.74	3.63	-2.11
0.07	-0.01	0.92	-5.44	2.53	-1.85
0.06	0	0.91	-5.5	0.67	-1.16
0.08	0	0.9	-6.41	2.6	-0.67
0.09	0.01	0.9	-8.02	2.49	-0.81
0.09	0	0.91	-8.24	2.17	-1.07
0.08	0	0.9	-9.08	2.53	-1.05
0.07	0	0.91	-9.63	2.99	-0.81
0.08	0	0.91	-9.4	2.69	-0.89
0.08	0.01	0.92	-9.62	2.32	-1.04
0.06	0	0.92	-9.63	0.87	-1.02
0.06	0	0.93	-9.47	1.11	-0.05
0.07	0	0.93	-9.59	1.92	0.08
0.08	-0.01	0.93	-9.02	0.96	-0.26
0.07	0	0.92	-8.93	-1.08	0.29
0.08	-0.02	0.93	-8.37	-1.54	0.09
0.09	-0.01	0.94	-7.28	-1.71	-0.31
0.09	-0.01	0.94	-6.84	-1.13	-0.35
0.08	-0.02	0.94	-6.61	-0.14	-0.52
0.09	-0.01	0.95	-6.08	0.93	-0.02
0.1	-0.02	0.95	-5.33	1.6	-0.67
0.09	-0.03	0.97	-4	2.2	-0.15
0.09	-0.02	0.95	-1.86	3.62	0.02
0.08	-0.02	0.95	-0.02	3.18	-0.24
0.08	-0.01	0.92	1.42	0.98	-0.34
0.09	0.01	0.89	1.77	0.93	-0.81
0.09	0.02	0.89	1.5	-0.09	-1.05
0.09	0.02	0.87	0.56	-0.08	-0.26
0.09	0.02	0.87	-1.45	1.74	-0.17
0.09	0.02	0.86	-4.02	2.11	0.12
0.1	0.02	0.88	-5.98	1.65	0.56
0.1	0.03	0.88	-7.53	2.6	0.47
0.1	0.03	0.87	-8.44	2.11	-0.27
0.1	0.02	0.9	-9.04	1.08	-1.45
0.07	0.02	0.91	-8.7	-0.92	-0.93
0.11	0.01	0.94	-9.22	1.51	-0.47
