acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.07	-0.01	0.89	-8.84	-0.79	-0.63
0.08	-0.01	0.91	-8.99	-0.12	-0.58
0.08	-0.02	0.92	-9.36	-0.03	-1.07
0.08	-0.02	0.92	-9.4	0.15	-1.48
0.08	-0.02	0.93	-8.87	0.34	-1.63
0.08	-0.02	0.92	-8.61	0.75	-1.59
0.07	-0.02	0.93	-7.82	-0.37	-1.36
0.07	-0.03	0.95	-6.72	-1.39	-1.36
0.07	-0.03	0.94	-5.36	-0.81	-1.89
0.07	-0.03	0.95	-5.08	0.58	-1.86
0.07	-0.03	0.94	-4.34	1.22	-1.22
0.08	-0.03	0.93	-3.56	1.56	-1.48
0.07	-0.02	0.92	-3.45	0.23	-1.71
0.08	-0.02	0.91	-2.82	-0.24	-1.91
0.07	-0.02	0.9	-2.98	0.81	-1.5
0.07	0	0.9	-3.22	0.98	-1.11
0.06	0.01	0.9	-4.32	-0.82	-1.31
0.07	-0.01	0.89	-5.77	-1.24	-1.36
0.07	-0.01	0.9	-6.6	-0.12	-1.53
0.07	-0.02	0.91	-6.69	0.56	-1.13
0.06	-0.01	0.91	-7.45	0.84	-0.72
0.07	0	0.9	-8.15	1.1	-0.46
0.07	-0.01	0.9	-8.47	0.53	-0.6
0.07	0	0.89	-8.44	-0.14	-0.98
0.06	0	0.9	-9.31	0.11	-1.08
0.06	-0.01	0.91	-9.8	-2.23	-0.67
0.05	-0.02	0.92	-10.26	-3.69	-0.14
0.07	-0.02	0.94	-10.58	-2.35	0.32
0.08	-0.02	0.94	-11.48	-0.4	0.87
0.08	-0.03	0.94	-11.05	1.6	0.81
0.08	-0.04	0.94	-9.94	2.03	0.2
0.07	-0.03	0.93	-8.98	0.27	-0.14
0.07	-0.03	0.92	-7.31	-1.11	-0.27
0.08	-0.01	0.93	-7.02	-1.22	0.06
0.09	-0.02	0.93	-6.85	-0.64	-0.02
0.1	-0.03	0.94	-6.56	-0.38	-0.55
0.09	-0.04	0.95	-5.86	-0.35	-1.05
0.09	-0.04	0.95	-4.95	0.5	-0.82
0.09	-0.02	0.93	-4.05	2.02	-1.02
0.08	-0.03	0.92	-3.76	1.01	-1.07
0.08	-0.02	0.92	-2.55	-0.23	-1.05
0.08	-0.02	0.91	-2.34	0.46	-0.78
0.08	-0.01	0.91	-2.85	1.56	-1.07
0.08	-0.02	0.91	-3.42	1.5	-1.4
0.07	-0.02	0.92	-3.02	0.37	-0.84
0.08	-0.02	0.9	-2.96	-0.34	-1.18
0.08	-0.01	0.9	-4	0.63	-1.19
0.07	0	0.9	-4.7	0.76	-0.61
0.08	0	0.89	-5.6	0.03	-0.87
0.08	0	0.89	-6.93	-0.35	-1.42
0.08	-0.01	0.89	-7.91	0.2	-1.79
0.06	-0.01	0.9	-8.24	-0.5	-1.51
0.07	-0.02	0.92	-8.52	-1.42	-1.62
0.06	-0.03	0.92	-8.41	-0.78	-1.19
0.06	-0.03	0.93	-7.91	-0.93	-0.79
0.07	-0.03	0.93	-7.4	-1.51	-0.46
0.07	-0.03	0.94	-6.05	-2.5	-0.52
0.08	-0.03	0.94	-5.74	-3.05	-0.82
0.09	-0.02	0.91	-5.28	-1.39	-0.82
0.09	-0.02	0.92	-4.64	1.42	-0.08
0.09	-0.01	0.9	-4.75	3.36	-0.47
0.09	-0.01	0.89	-5.34	2.29	-1.05
0.07	-0.02	0.89	-6.41	-0.47	-1.28
0.08	-0.02	0.91	-6.66	-2.35	-0.82
0.09	-0.01	0.92	-6.69	-1.92	-0.66
0.09	-0.02	0.91	-6.7	-1.27	-0.73
0.1	-0.02	0.9	-6.67	0.15	-1.3
0.09	-0.01	0.89	-6.41	1.13	-1.27
0.08	0	0.89	-6.49	0.38	-0.99
0.08	0	0.89	-7.07	-0.24	-1.08
0.08	-0.01	0.91	-7.68	-1.3	-1.28
0.08	-0.02	0.92	-8.41	-1.57	-1.27
0.08	-0.02	0.93	-8.7	-0.64	-0.67
0.08	-0.02	0.94	-8.78	-1.05	-0.6
0.09	-0.03	0.94	-7.62	-1.83	-0.63
0.09	-0.04	0.94	-6.14	-0.5	-1.02
0.08	-0.03	0.92	-4.64	0.64	-0.85
0.08	-0.02	0.89	-3.47	0.75	-0.85
0.08	-0.01	0.89	-4.09	0.55	-0.95
0.07	-0.02	0.9	-4.53	-0.31	-0.98
0.07	-0.01	0.92	-5.94	-0.61	-0.34
0.08	-0.02	0.94	-6.49	-1.08	-0.69
0.09	-0.03	0.93	-6.92	0.75	-0.63
0.1	-0.03	0.92	-6.75	2.87	-0.87
0.08	-0.02	0.92	-5.39	1.07	-1.25
0.09	-0.02	0.91	-3.83	-1.8	-1.85
0.08	-0.01	0.91	-3.05	-2.99	-2.32
0.09	-0.01	0.9	-3.51	-2.81	-2.18
0.09	-0.01	0.91	-4.49	-0.06	-1.8
0.09	-0.02	0.92	-5.4	3.8	-1.51
0.07	-0.02	0.92	-6.23	5.62	-0.52
0.06	-0.01	0.92	-6.49	4.23	-0.26
