acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
-0.12	0.11	1.3	17.82	-30.82	10.46
-0.11	0.11	1.27	16.96	-30.44	12.78
-0.11	0.1	1.26	17.08	-31.98	13.05
-0.12	0.09	1.23	17.62	-37.02	13.44
-0.11	0.1	1.2	18.27	-40.02	16.09
-0.05	0.11	1.19	17.73	-37.68	17.48
0.02	0.1	1.22	17.82	-37.86	17.79
0.11	0.08	1.19	18.43	-31.33	16.78
0.15	0.07	1.13	18.66	-22.66	14.43
0.09	0.07	1.06	20.64	-18.73	13.85
0.06	0.04	0.99	21.97	-14.66	12.21
-0.01	0.07	0.96	20.29	-17.1	11.02
-0.07	0.09	1.01	20.58	-24.02	11.3
-0.07	0.11	1.04	19.1	-32.11	10.92
-0.04	0.12	0.98	16.81	-31.02	10.89
-0.03	0.12	0.94	10.75	-27.1	11.48
-0.07	0.08	0.9	10.7	-28.27	13.62
-0.09	0.09	0.89	8.53	-28.79	14
-0.1	0.08	0.83	6.49	-23.36	16.43
-0.1	0.11	0.84	4.56	-26.05	17.56
-0.09	0.12	0.9	4.38	-29.88	20.63
-0.06	0.14	0.97	5.48	-35.13	20.29
-0.04	0.08	0.87	3.63	-33.51	20.27
-0.11	0.1	0.81	9.74	-39.5	22.23
-0.09	0.1	0.78	14.32	-47.65	24.29
-0.05	0.11	0.78	18.6	-46.93	25.16
-0.04	0.1	0.73	19.19	-45.11	26.35
-0.03	0.12	0.71	17.07	-39.15	29.94
0.01	0.11	0.71	15.1	-33.76	32.21
0	0.12	0.72	13.45	-32.29	33.79
0.02	0.12	0.7	13.36	-32.15	35.25
0.05	0.12	0.7	13.25	-28.49	36.64
0.02	0.13	0.73	15.04	-34.5	36.84
0.06	0.12	0.68	20.08	-37.69	38.21
0.07	0.12	0.65	20.81	-35.4	40.43
0.1	0.09	0.62	23.05	-27.91	42.67
0.1	0.11	0.63	23.19	-26.24	43.6
0.11	0.12	0.61	24.11	-28.02	44.53
0.14	0.1	0.6	22.37	-27.44	44.92
0.16	0.1	0.59	20	-26.69	45.13
0.15	0.09	0.62	18.67	-24.4	46.5
0.13	0.08	0.63	17.19	-21.53	49.97
0.07	0.07	0.64	15.98	-23.15	55.63
0.07	0.09	0.61	14.99	-20.85	65.92
0.16	0.08	0.59	13.04	-15.13	72.66
0.24	0.09	0.55	10.61	-8.38	75.22
0.29	0.1	0.52	8.03	-7.66	75.74
0.36	0.1	0.53	5.3	-11.22	72.08
0.39	0.11	0.53	3.31	-13.42	66.24
0.4	0.09	0.53	1.59	-12.93	63.91
0.49	0.08	0.57	-1.85	-7.45	60.27
0.48	0.08	0.6	-2.69	0.17	56.67
0.47	0.08	0.6	-1.85	6.44	55.47
0.44	0.08	0.59	-1.47	15.65	53.8
0.36	0.08	0.53	-2.32	20.23	51.94
0.24	0.11	0.48	-5.31	21.5	56.41
0.22	0.1	0.46	-10.4	22.99	58.79
0.18	0.08	0.49	-15.79	23.57	61.13
0.17	0.07	0.54	-19.16	17.13	66.81
0.42	0.04	0.62	-19.5	24.26	68.08
0.58	0.01	0.71	-14.31	40.09	57.53
0.49	0.01	0.79	-5.68	44.66	49.85
0.38	0.03	0.79	4.41	48.26	48.09
0.3	0.02	0.68	9.54	47.42	50.49
0.3	0.06	0.57	7.83	47.28	51.36
0.31	0.08	0.52	3.15	46.08	44.56
0.27	0.09	0.38	-6.95	32.92	43.98
0.37	0.09	0.44	-17.6	25.1	40.14
0.4	0.05	0.55	-19.08	27.89	33.71
0.38	0.01	0.67	-18.66	30.75	27.31
0.3	-0.02	0.7	-13.22	39.27	26.23
0.2	-0.01	0.73	-6.69	33.04	32.49
0.16	0.01	0.65	-1.27	35.44	36.95
0.17	0.09	0.47	-4.18	35.51	44.37
0.39	0.13	0.4	-19.47	29.89	47.51
0.59	0.16	0.49	-28.79	36.69	44.95
0.75	0.18	0.54	-35.47	42.35	32.37
0.72	0.06	0.67	-36.4	50.93	19.69
0.51	0.03	0.7	-30.4	30.11	11.54
0.36	-0.01	0.68	-28.37	13.57	11.98
0.32	-0.03	0.7	-26.12	18.4	16.14
0.27	0.02	0.65	-28.6	29.6	21.6
0.3	0.05	0.58	-38.26	23.01	21.45
