acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.16	-0.08	0.9	-4.14	-0.89	-0.05
0.16	-0.07	0.9	-4.95	0.41	-0.4
0.16	-0.07	0.91	-5.45	2	-0.76
0.15	-0.07	0.9	-5.83	2.98	-0.5
0.15	-0.07	0.9	-6.5	2.34	-0.23
0.14	-0.07	0.91	-6.79	1.69	0.17
0.15	-0.07	0.91	-6.46	0.6	0.55
0.15	-0.07	0.9	-5.34	-0.47	0.2
0.16	-0.08	0.9	-5.07	-0.21	0.06
0.17	-0.08	0.9	-5.1	0.6	-0.5
0.16	-0.07	0.91	-5.34	1.39	-0.61
0.16	-0.07	0.9	-6.29	1.8	-0.75
0.16	-0.07	0.91	-6.95	2.9	-0.95
0.16	-0.07	0.91	-7.34	3.24	-1.3
0.16	-0.07	0.91	-7.25	2.12	-1.63
0.15	-0.07	0.91	-7.02	1.56	-1.31
0.14	-0.07	0.9	-6.99	1.51	-0.31
0.14	-0.08	0.9	-6.87	0.79	-0.18
0.15	-0.08	0.9	-6.89	0.64	0
0.15	-0.07	0.92	-6.73	0.58	-0.43
0.15	-0.08	0.92	-6.76	-0.14	-0.61
0.16	-0.07	0.9	-6.47	0.85	-0.63
0.15	-0.07	0.9	-6.76	1.66	-0.93
0.14	-0.07	0.9	-7.39	1.13	-0.85
0.13	-0.07	0.89	-7.5	0.29	-0.32
0.14	-0.07	0.9	-6.98	0.64	0.44
0.15	-0.07	0.91	-6.12	-0.18	0.76
0.16	-0.07	0.93	-5.76	-1.34	-0.09
0.16	-0.07	0.91	-5.74	-1.71	-0.18
0.15	-0.07	0.91	-5.98	-1.3	-0.05
0.16	-0.07	0.9	-6.85	0.2	0.09
0.16	-0.07	0.92	-6.6	1.08	-0.34
0.17	-0.07	0.9	-6.46	1.01	-0.79
0.15	-0.08	0.9	-6.12	1.13	-0.73
0.15	-0.08	0.89	-5.98	0.75	-0.73
0.15	-0.08	0.9	-5.74	0.76	-0.06
0.14	-0.08	0.91	-4.84	-0.49	0.76
0.16	-0.07	0.91	-4.43	-1.54	0.47
0.15	-0.07	0.89	-5.51	-1.47	-0.47
0.15	-0.08	0.89	-5.97	-0.27	-0.55
0.15	-0.07	0.88	-6.63	0.92	-0.02
0.14	-0.08	0.89	-7.63	0.4	0.02
0.14	-0.07	0.91	-6.17	-0.02	0.26
0.15	-0.08	0.92	-5.21	-1.79	0.93
0.15	-0.08	0.91	-4.18	-1.74	1.05
0.16	-0.07	0.91	-4.5	-0.93	1.21
0.16	-0.08	0.89	-5.01	0.56	0.7
0.16	-0.08	0.9	-5.92	1.88	0.21
0.16	-0.07	0.91	-6.93	2.79	-0.08
0.16	-0.07	0.92	-7.19	2.03	0.03
0.16	-0.07	0.9	-7.42	0.61	-0.15
0.16	-0.07	0.92	-7.24	0.08	-0.29
0.16	-0.07	0.91	-6.17	-0.29	-0.21
0.16	-0.08	0.93	-5.33	0.79	-0.82
0.16	-0.07	0.92	-4.79	1.11	-0.76
0.16	-0.08	0.9	-4.92	3.18	-1.31
0.16	-0.07	0.91	-5.86	4.47	-1.88
0.15	-0.07	0.9	-6.7	4.4	-1.73
0.15	-0.07	0.9	-7.39	4.02	-1.56
0.14	-0.07	0.9	-7.42	2.41	-1.15
0.13	-0.07	0.91	-6.75	0.11	-0.79
0.14	-0.07	0.92	-5.88	-1.18	-0.06
0.14	-0.07	0.92	-4.75	-1.39	0.38
0.13	-0.08	0.9	-5.15	-1.07	1.13
0.15	-0.07	0.89	-6.41	1.47	1.13
0.14	-0.07	0.9	-7.18	3.02	0.6
0.15	-0.07	0.89	-8.11	2.6	0.49
0.15	-0.07	0.91	-8.58	2.17	0.15
0.15	-0.08	0.89	-7.92	0.53	0.23
0.15	-0.08	0.91	-7.5	-1.53	0.76
0.14	-0.08	0.91	-6.11	-3.3	1.92
0.15	-0.08	0.92	-5.5	-4.4	2.23
0.16	-0.07	0.91	-5.11	-2.79	1.8
0.16	-0.07	0.9	-5.91	0.24	1.18
