acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.05	-0.1	0.89	-6.56	-1.1	0.56
0.06	-0.08	0.92	-7.11	-0.49	0.63
0.07	-0.08	0.92	-7.71	-0.63	0.63
0.06	-0.08	0.92	-7.83	-0.43	0.55
0.06	-0.08	0.91	-7.4	-0.24	0.5
0.06	-0.09	0.91	-6.6	-0.2	0.63
0.07	-0.09	0.91	-6.29	-0.73	0.27
0.06	-0.08	0.92	-6.38	-0.44	0.17
0.05	-0.09	0.92	-6	-0.38	0.67
0.05	-0.08	0.92	-6.52	-1.22	0.81
0.06	-0.08	0.92	-7.13	-1.63	1.18
0.06	-0.08	0.91	-6.72	-1.19	0.95
0.06	-0.08	0.92	-7.16	-1.01	1.11
0.07	-0.08	0.92	-6.6	-0.69	0.55
0.06	-0.08	0.92	-6.35	-0.87	0.55
0.06	-0.09	0.9	-5.4	0.38	0.38
0.05	-0.09	0.91	-5.79	0.35	0.95
0.05	-0.08	0.91	-5.91	-1.62	1.51
0.06	-0.09	0.91	-6.11	-1.37	1.25
0.07	-0.08	0.91	-5.92	-1.65	1.42
0.07	-0.09	0.91	-6.24	-1.76	1.31
0.06	-0.08	0.9	-6.63	-1.69	1.53
0.05	-0.09	0.9	-6.27	-1.18	2.06
0.06	-0.09	0.91	-6.18	-1.5	2.29
0.08	-0.08	0.92	-6.5	-1.19	1.89
0.07	-0.08	0.93	-6.31	-1.01	1.13
0.07	-0.09	0.91	-6.05	-1.15	1.04
0.07	-0.09	0.91	-5.8	-0.69	0.93
0.07	-0.1	0.91	-5.21	0.29	0.98
0.06	-0.09	0.91	-5.08	-0.47	0.9
0.07	-0.09	0.92	-5.4	-0.89	0.58
0.07	-0.09	0.92	-5.91	-0.17	0.44
0.06	-0.09	0.91	-6.15	0.03	0.92
0.07	-0.09	0.92	-6.05	-0.34	1.02
0.07	-0.1	0.91	-5.4	-0.14	0.81
0.08	-0.09	0.9	-4.93	0.78	0.46
0.07	-0.09	0.9	-4.82	-0.21	0.11
0.08	-0.08	0.9	-5.28	-0.23	-0.12
0.07	-0.09	0.91	-6.12	0.5	-0.32
0.06	-0.09	0.91	-6.49	-0.46	-0.44
0.06	-0.09	0.92	-6.4	0.08	-0.03
0.07	-0.09	0.9	-6.53	0.44	-0.09
0.06	-0.09	0.91	-5.66	0.7	0.18
0.07	-0.09	0.91	-5.69	1.4	0.37
0.07	-0.09	0.91	-4.73	1.44	-0.03
0.06	-0.09	0.9	-4.72	1.33	-0.05
0.06	-0.09	0.9	-5.51	1.33	0.03
0.07	-0.09	0.91	-5.85	1.02	0.09
0.07	-0.08	0.9	-6.37	0.99	-0.21
0.07	-0.08	0.9	-6.47	0.64	-0.41
0.06	-0.09	0.91	-6.9	0.31	-0.12
0.06	-0.09	0.93	-6.66	1.33	0.69
0.06	-0.08	0.92	-6.14	0.08	1.11
0.06	-0.08	0.92	-5.42	0.35	1.36
0.07	-0.08	0.93	-4.63	-0.11	1.13
0.07	-0.07	0.93	-4.21	-0.12	1.08
0.06	-0.08	0.93	-4.43	-0.14	1.47
0.06	-0.08	0.92	-5.11	-0.58	1.6
0.06	-0.08	0.9	-5.77	-1.08	1.8
0.05	-0.08	0.9	-5.79	-2.63	2.18
0.05	-0.08	0.91	-5.97	-5.79	3.39
0.07	-0.08	0.92	-5.45	-6.55	3.57
0.07	-0.08	0.94	-5.45	-7.24	4.27
0.07	-0.09	0.94	-5.86	-6.2	4.27
0.07	-0.08	0.93	-4.23	-6.06	4.84
0.06	-0.09	0.9	-2.78	-9.33	5.21
0.05	-0.1	0.92	0.08	-15.73	6.73
0.09	-0.1	0.88	-0.06	-16.89	5.6
0.09	-0.1	0.86	1.02	-18	4.49
0.12	-0.11	0.86	0.38	-28.7	2.29
0.25	-0.1	0.86	-1.19	-32.7	-3.4
0.39	-0.1	0.92	-1.77	-38.14	-7.69
0.7	-0.09	0.92	-5.1	-38.35	-20.78
1.07	-0.17	0.86	4.58	-10.72	-52.96
1.18	-0.32	0.97	13.4	14.5	-87.63
1.18	-0.23	0.86	12.23	25.77	-117.24
1.24	-0.38	0.64	19.68	39.97	-158.34
1.34	-0.4	0.6	21.24	33.24	-200.24
1.55	-0.42	0.65	9.08	16.02	-226.52
1.9	-0.52	0.75	1.42	27.53	-261.25
2.21	-0.59	0.89	-14.64	41.27	-305.44
2.38	-0.7	0.88	-31.73	50.27	-347.34
2.26	-0.86	0.72	-48.47	51.65	-383.57
1.9	-1.15	0.48	-60.92	56.56	-434.23
1.68	-1.34	0.33	-62.24	87.65	-479.15
1.35	-1.47	0.47	-54.05	132.47	-500.27
0.68	-1.62	0.58	-59.21	135.65	-500.27
0.17	-1.71	0.58	-60.58	137.86	-500.27
-0.38	-1.81	0.53	-50.82	145.45	-500.27
-0.86	-1.72	0.62	-34.49	137.45	-469.54
-1.09	-1.58	0.69	-11.89	97.53	-422.49
-1.11	-1.36	0.79	6.34	30.92	-371.83
-0.91	-1.27	0.93	14.58	-23.01	-344.26
-0.61	-1.22	1.09	23.86	-1.6	-344.64
-0.49	-1.15	1.13	30.89	43.62	-351.91
-0.49	-1.05	1.05	29.76	91.51	-362.11
-0.63	-0.9	0.91	16.44	125.45	-354.52
-0.74	-0.81	0.82	6.17	143.39	-339.15
-0.83	-0.73	0.86	7.08	145.22	-320.64
-0.92	-0.6	0.99	19.77	112.11	-294.18
-0.92	-0.57	1.18	45.69	74.46	-262.73
-0.94	-0.54	1.23	74.64	59.6	-229.82
-0.89	-0.48	1.1	93.65	54.5	-202.26
-0.84	-0.41	0.99	97.47	49.21	-181.18
-0.8	-0.27	0.96	93.36	27.18	-156.75
-0.71	-0.18	0.87	83.15	9.91	-136.18
-0.55	-0.07	0.89	76.44	3.04	-122.24
-0.45	0	0.97	76.11	-6.76	-109.34
-0.34	0	1.01	77.51	-8.63	-105.66
-0.3	-0.03	1.02	83.65	-11.3	-104.69
-0.31	-0.08	1.03	89.89	-17.98	-107.56
-0.3	-0.09	0.95	94.89	-13.88	-108.37
-0.37	-0.1	0.92	93.27	-24.7	-106.82
-0.41	-0.04	0.87	90.32	-41.69	-97.13
-0.35	0	0.86	85.71	-58.5	-86.56
-0.25	0.03	0.89	83.56	-66.76	-80.38
-0.19	0.01	0.91	77.39	-86.69	-125.08
0.19	0.12	0.74	81.02	-66.79	-87.59
0.02	0.01	0.8	70.58	-61.25	-98.78
-0.05	-0.05	0.81	54.78	-50.9	-110.29
-0.05	-0.04	0.8	32.89	-18.61	-112.32
-0.16	-0.01	0.79	13.27	-12.41	-120.69
-0.08	0.06	0.72	0.32	-13.76	-119.42
-1.07	-0.5	1.09	8.5	-95.27	-151.73
-0.23	-0.01	0.88	-7.22	-26.67	-97.59
-0.03	0.03	0.83	-7.1	-26.52	-90.12
-0.12	0.01	0.96	-2.55	-23.31	-86.93
-0.11	0	0.94	-4.23	-15.1	-86.03
-0.12	-0.04	0.89	-6.11	-13.21	-83.33
-0.15	-0.03	0.84	-10.93	-20.18	-78.81
-0.16	-0.01	0.78	-21.44	-23.37	-74.96
-0.18	0.03	0.78	-35.1	-43.91	-106.78
-0.15	0.01	0.8	-38.14	-19.18	-68.44
-0.17	0.01	0.84	-42.47	-20.67	-58.44
-0.1	0.02	0.82	-39.31	-15.27	-52.34
-0.06	0.06	0.83	-51.6	-7.08	-51.62
-0.07	-0.01	0.84	-57.22	1.04	-53.48
-0.07	-0.03	0.79	-56.17	7.76	-51.92
-0.09	-0.02	0.77	-69.89	17.85	-51.53
-0.13	-0.03	0.76	-80.44	22.9	-45.42
-0.15	-0.02	0.76	-88.63	27.36	-34.75
-0.18	-0.05	0.8	-96.17	28.18	-29.22
-0.16	-0.11	0.83	-86.92	27.16	-26.85
-0.17	-0.08	0.91	-84.87	28.78	-24.84
-0.15	-0.11	0.94	-89.11	31.6	-23.65
-0.16	-0.14	0.96	-86.75	31.57	-25.36
-0.19	-0.12	0.97	-83.37	33.85	-23.22
-0.22	-0.12	0.94	-79.91	32.6	-15.95
-0.28	-0.12	0.94	-73.48	25.69	-1.48
-0.29	-0.17	0.93	-59.22	23.31	1.97
-0.27	-0.11	0.94	-52.53	24.44	9.42
-0.23	-0.08	0.96	-49.13	26.61	13.86
-0.21	-0.05	0.97	-51.4	33.62	21.15
-0.29	0.01	1.01	-51.71	21.15	23.83
-0.21	-0.01	0.93	-61.07	24.17	27.31
-0.23	-0.11	0.87	-57.68	23.33	29.71
-0.22	-0.14	0.83	-57.79	19.01	32.81
-0.23	-0.1	0.82	-54.38	14.64	33.44
-0.24	-0.17	0.81	-48.08	15.3	32.61
-0.2	-0.13	0.85	-44.93	6.78	28.64
-0.18	-0.16	0.87	-42.82	-3.73	23.8
-0.15	-0.15	0.9	-38.09	-13.48	16.75
-0.16	-0.17	0.92	-28.75	-21.57	9.68
-0.17	-0.19	0.91	-14.81	-26.03	6.08
-0.2	-0.2	0.87	-1.39	-23.25	3.85
-0.22	-0.17	0.86	7.71	-16.44	4.85
-0.23	-0.14	0.85	12.72	-12.32	8.03
-0.21	-0.11	0.88	12.87	-10.4	11.69
-0.17	-0.12	0.92	15.82	-8.35	14.29
-0.13	-0.13	0.95	21.82	-7.56	17.62
-0.09	-0.13	0.98	25.44	-6.12	15.1
-0.11	-0.13	0.98	31.54	-9.69	8.75
-0.14	-0.14	0.96	41.01	-16.38	1.53
-0.14	-0.09	0.95	46.4	-22.63	2.7
-0.15	-0.09	0.94	53.5	-28	2.09
-0.1	-0.06	0.92	54.56	-25.08	3.54
-0.1	-0.03	0.95	51.15	-23.83	5.77
-0.07	-0.05	0.94	48.44	-18.5	7.01
-0.05	-0.01	0.96	40.26	-17.04	9.16
-0.05	0.01	0.97	38.34	-16.08	10.21
-0.04	0	0.96	35.82	-16.2	10.43
-0.04	-0.01	0.93	31.69	-13.51	9.15
-0.06	0	0.91	26.43	-11.3	8.52
-0.06	0	0.9	19.79	-9.65	8.15
-0.07	0.01	0.9	12.84	-9.98	9.65
-0.05	0.01	0.89	6.26	-8.31	9.02
-0.01	0.01	0.9	1.01	-9.31	7.85
0.01	0	0.91	-3.44	-8.18	4.14
0.02	0	0.91	-7.63	-6.26	-0.38
0.01	-0.02	0.92	-10.98	-5.94	-3.91
0	-0.02	0.89	-14.66	-3.44	-6.2
-0.03	-0.02	0.9	-19.4	-2.29	-7.24
-0.03	-0.02	0.88	-22.66	-2.34	-7.39
-0.04	-0.01	0.89	-26.21	-1.59	-6.14
-0.06	-0.02	0.91	-29.62	-4.27	-3.85
-0.07	-0.04	0.92	-30.34	-6.26	-2.27
-0.04	-0.04	0.9	-31.45	-6.81	-0.75
-0.03	-0.06	0.92	-33.53	-7.04	-0.66
-0.02	-0.08	0.9	-35.25	-6.27	-1.24
-0.02	-0.07	0.88	-37.66	-5.88	-2.12
-0.04	-0.08	0.88	-40.17	-4.64	-2.61
-0.04	-0.08	0.88	-42.43	-2.89	-2.5
-0.04	-0.09	0.9	-43.36	0.66	-2.12
-0.04	-0.1	0.9	-43.01	3.8	-1.45
0	-0.03	0.93	-48.44	9.15	4.47
-0.03	-0.11	0.88	-46.43	11.59	1.65
-0.05	-0.12	0.87	-42.85	12.41	2.14
-0.07	-0.15	0.86	-38.53	12.4	1.59
-0.07	-0.15	0.85	-33.34	12.69	1.18
-0.1	-0.15	0.86	-28.64	11.08	1.6
-0.1	-0.14	0.87	-24.35	10.6	2.43
-0.1	-0.15	0.87	-21.02	10.21	3.47
-0.11	-0.14	0.88	-16.5	7.69	4.38
-0.1	-0.14	0.87	-11.92	5.54	5.04
-0.1	-0.15	0.88	-7.5	5.54	5.63
-0.09	-0.15	0.89	-3.68	5.47	5.31
-0.09	-0.16	0.89	-0.35	5.73	4.84
-0.1	-0.15	0.89	2.79	5.31	4.58
