acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.08	-0.19	0.89	-6.79	-0.49	-1.37
0.07	-0.19	0.9	-6.5	-0.92	-1.4
0.07	-0.19	0.91	-6.7	-0.49	-0.92
0.07	-0.19	0.9	-6.24	0.18	-0.69
0.07	-0.19	0.9	-6.89	0.26	-0.43
0.07	-0.19	0.88	-7.36	-0.34	-0.02
0.06	-0.19	0.88	-8.64	-1.44	0.73
0.07	-0.19	0.89	-9.3	-2.15	1.19
0.08	-0.18	0.89	-10.12	-2.09	1.82
0.08	-0.19	0.89	-11.91	-2	3.22
0.09	-0.19	0.89	-11.66	-1.05	4.17
0.08	-0.2	0.89	-12.12	0.79	3.22
0.08	-0.2	0.9	-12.03	0.27	2.03
0.08	-0.19	0.9	-11.44	1.97	1.89
0.08	-0.2	0.9	-11.51	1.15	2.56
0.08	-0.2	0.91	-10.6	2.03	1.82
0.08	-0.2	0.9	-8.87	1.47	1.04
0.09	-0.21	0.9	-7.07	1.08	-0.38
0.08	-0.2	0.9	-6.58	1.5	-1.07
0.09	-0.2	0.89	-6.67	2.47	-1.24
0.08	-0.2	0.9	-6.98	2.41	-1.4
0.08	-0.21	0.89	-7.04	3.02	-1.66
0.08	-0.21	0.89	-7.07	2.66	-1.68
0.07	-0.21	0.89	-7.04	2.43	-1.08
0.07	-0.21	0.9	-7.22	2.82	-1.08
0.07	-0.2	0.9	-6.92	1.88	-0.56
0.07	-0.21	0.89	-6.89	1.62	-0.24
0.07	-0.2	0.89	-7.39	0.4	0.44
0.08	-0.21	0.9	-7.16	0.7	0.21
0.08	-0.21	0.91	-6.76	1.08	-0.61
0.07	-0.21	0.92	-6.58	1.92	-0.55
0.07	-0.21	0.91	-6.47	1.91	0.18
0.07	-0.2	0.9	-6.29	1.6	0.32
0.08	-0.21	0.91	-6.03	1.56	0.34
0.07	-0.21	0.9	-5.27	1.3	-0.23
0.07	-0.21	0.89	-5.8	0.82	0.02
0.06	-0.2	0.9	-6.02	0.93	0.43
0.06	-0.2	0.9	-5.91	0.24	0.58
0.08	-0.2	0.9	-6.27	-0.58	0.63
0.08	-0.2	0.89	-6.24	-1.01	0.14
0.07	-0.21	0.91	-6.78	-0.31	-0.78
0.07	-0.21	0.91	-6.27	-0.31	0.24
0.06	-0.2	0.92	-6.58	-2.6	1.28
0.06	-0.2	0.92	-4.72	0.15	0.56
0.06	-0.21	0.91	-4.67	-0.92	0.72
0.07	-0.2	0.89	-4.99	-2.34	1.51
0.06	-0.2	0.89	-6.63	-2.06	2.17
0.08	-0.2	0.9	-7.53	-1.71	2.15
0.08	-0.2	0.89	-8	-1.4	1.56
0.09	-0.21	0.9	-7.11	-1.07	1.25
0.08	-0.21	0.91	-5.92	-0.37	1.15
0.09	-0.22	0.91	-5.36	1.63	0.47
0.08	-0.21	0.89	-5.19	1.47	-0.14
0.07	-0.21	0.9	-5.44	0.81	0
0.07	-0.21	0.89	-5.97	0.87	0.6
0.07	-0.21	0.88	-6.78	0.4	1.13
0.07	-0.2	0.88	-6.67	0.2	1.08
0.07	-0.21	0.89	-6.89	-0.31	1.31
0.07	-0.22	0.88	-7.1	0.15	1.74
0.08	-0.21	0.9	-5.95	-1.82	1.53
0.09	-0.21	0.89	-4.81	-0.06	0.47
0.1	-0.22	0.9	-3.73	0.56	-0.24
0.13	-0.23	0.87	-2.56	1.15	1.05
0.14	-0.24	0.88	-4.21	-4.55	1.33
0.23	-0.25	0.87	-6.81	-4.98	0.99
0.35	-0.26	0.86	-11.31	-6.56	1.51
0.57	-0.28	0.83	-13.69	-0.89	-8.5
0.79	-0.32	0.78	-10.32	10.99	-32.66
0.95	-0.36	0.7	-8.79	30.27	-57.37
0.96	-0.44	0.68	-12.55	29.51	-73.42
1.06	-0.51	0.66	-18.12	32.61	-80.58
1.31	-0.57	0.63	-25.79	33.11	-86.67
1.65	-0.66	0.64	-33.65	35.53	-105.79
2.02	-0.76	0.64	-33.76	62.61	-148.29
2.24	-0.86	0.59	-27.07	104.79	-213.24
2.16	-0.91	0.5	-25.73	132.03	-279.13
1.93	-0.99	0.36	-37.8	161.82	-339.11
1.61	-1.13	0.37	-53.05	209.22	-391.69
1.03	-1.31	0.56	-63.37	250.55	-432.32
0.44	-1.48	0.66	-49.53	260.49	-441.34
0.05	-1.51	0.63	-26.46	243.65	-432.98
-0.09	-1.45	0.57	-14.27	231.82	-394.47
-0.38	-1.42	0.63	-8.4	204.58	-404.93
-0.54	-1.3	0.58	-15.83	159.54	-400.41
-0.61	-1.24	0.55	-18.44	111.51	-391.56
-0.56	-1.19	0.56	-25.59	84.21	-384.99
-0.5	-1.18	0.64	-23.42	74.4	-388.35
-0.52	-1.21	0.71	-12.29	68.18	-391.33
-0.48	-1.2	0.73	1.56	75.69	-391.19
-0.42	-1.24	0.77	13.59	117.37	-394.64
-0.41	-1.28	0.8	27.44	169.51	-404.82
-0.58	-1.25	0.75	43.59	190.21	-411.66
-0.77	-1.17	0.66	50.44	167.5	-411.27
-0.9	-1.08	0.57	54.2	128.34	-404.69
-0.99	-1.05	0.64	70.23	82.24	-388.14
