acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.08	-0.18	0.9	-6.75	1.47	-0.18
0.06	-0.18	0.89	-7.07	1.51	0.14
0.08	-0.19	0.88	-6.87	1.95	-0.03
0.07	-0.18	0.9	-7.68	1.28	-0.41
0.08	-0.18	0.88	-8.23	0.82	-0.46
0.07	-0.18	0.89	-8.29	0.37	-0.43
0.07	-0.19	0.91	-8.09	-0.14	0.05
0.08	-0.19	0.9	-7.5	0.43	-0.55
0.07	-0.2	0.91	-6.29	0.69	-0.78
0.08	-0.19	0.9	-5.86	0.92	-0.6
0.08	-0.19	0.9	-6.21	0.7	-0.43
0.07	-0.19	0.9	-5.33	-0.05	-0.32
0.08	-0.2	0.9	-5.51	0.4	-0.67
0.08	-0.19	0.9	-5.36	0.67	-0.9
0.08	-0.19	0.9	-5.65	0.44	-1.04
0.08	-0.19	0.9	-6.08	1.33	-0.95
0.07	-0.18	0.89	-7.16	0.9	-1.07
0.07	-0.18	0.9	-7.39	0.64	-1.27
0.08	-0.19	0.91	-7.8	0.38	-1.37
0.08	-0.19	0.91	-7.83	-0.29	-1.42
0.07	-0.19	0.91	-8.37	-1.4	-1.18
0.08	-0.18	0.9	-8.66	-2.08	-1.13
0.09	-0.18	0.92	-8.75	-1.88	-0.75
0.09	-0.19	0.92	-8.18	-1.69	-1.15
0.09	-0.19	0.92	-6.99	-0.64	-1.57
0.07	-0.23	0.92	-5.68	-2.15	-0.41
0.06	-0.19	0.91	-7.47	-1.08	-0.63
0.08	-0.19	0.9	-7.28	-0.46	-1.4
0.07	-0.18	0.89	-6.99	-0.58	-0.99
0.07	-0.19	0.89	-7.82	-1.19	-1.42
0.07	-0.18	0.89	-8.06	0.11	-1.05
0.07	-0.18	0.89	-7.51	-0.11	-0.93
0.07	-0.19	0.89	-6.32	0.38	-1.5
0.06	-0.18	0.88	-6.37	1.02	-0.82
0.06	-0.19	0.88	-6.84	1.22	0.11
0.07	-0.18	0.88	-6.69	1.63	0.46
0.07	-0.19	0.88	-6.12	1.21	0.2
0.06	-0.19	0.88	-5.36	1.15	0.43
0.06	-0.2	0.89	-5.65	1.54	0.44
0.07	-0.19	0.87	-5.65	1.82	0.66
0.07	-0.19	0.88	-5.92	1.98	1.18
0.07	-0.19	0.88	-6.34	1.48	1.45
0.07	-0.2	0.89	-6.49	0.78	1.8
0.08	-0.19	0.9	-6.9	-0.06	2.56
0.09	-0.2	0.9	-6.26	0.56	2.56
0.1	-0.2	0.91	-6.08	1.73	1.8
0.1	-0.19	0.9	-5.97	2.53	0.82
0.08	-0.2	0.89	-5.56	2.98	-0.11
0.07	-0.19	0.9	-6.47	2.35	0.15
0.08	-0.18	0.91	-7.22	0.5	0.85
0.07	-0.19	0.91	-8.26	-0.27	1.37
0.08	-0.19	0.92	-8.21	0.06	0.95
0.08	-0.19	0.91	-7.98	1.45	0.61
0.08	-0.19	0.91	-7.57	2.29	-0.02
0.07	-0.19	0.91	-7.19	2.12	0.12
0.07	-0.19	0.91	-7.1	1.3	0.92
0.08	-0.19	0.91	-7.45	-0.53	1.4
0.08	-0.19	0.91	-7.57	-1.36	1.4
0.08	-0.18	0.92	-7.68	-0.92	1.11
0.09	-0.2	0.92	-7.28	-0.05	0.75
0.08	-0.2	0.91	-6.58	1.22	0.02
0.07	-0.2	0.91	-6.06	1.65	-0.46
0.07	-0.19	0.91	-5.89	0.67	0.24
0.06	-0.19	0.92	-5.95	-0.37	1.3
0.08	-0.18	0.9	-6.03	-0.35	1.36
0.08	-0.19	0.91	-6	0.46	0.73
0.08	-0.19	0.9	-6.09	1.08	0.5
0.08	-0.19	0.89	-5.59	1.66	0.24
0.07	-0.19	0.89	-5.89	1.86	0.5
0.07	-0.19	0.89	-5.51	1.44	0.6
0.07	-0.19	0.89	-6.18	0.58	0.44
0.08	-0.19	0.88	-6.98	-0.24	0.4
0.09	-0.2	0.88	-6.7	0	0.4
0.1	-0.2	0.9	-7.08	0.31	-0.08
0.1	-0.2	0.89	-6.23	0.67	-1.02
0.12	-0.21	0.88	-5.79	1.54	-1.65
0.14	-0.23	0.88	-5.85	1.92	-3.98
0.19	-0.24	0.9	-5.13	2.4	-7.33
0.25	-0.26	0.9	-4.58	3.76	-11.95
0.33	-0.28	0.93	-2.93	5.8	-20.23
0.44	-0.3	0.95	-0.06	4.21	-36.38
0.54	-0.3	0.88	2.81	9.28	-58.93
0.6	-0.31	0.76	4.38	19.04	-84.95
0.59	-0.34	0.73	-0.69	17.16	-103.51
0.59	-0.33	0.72	-11.48	12.61	-112.87
0.7	-0.37	0.69	-20.81	11.6	-114.85
0.9	-0.39	0.67	-27.21	15.65	-120.81
1.08	-0.45	0.71	-24.72	19.47	-135.3
1.22	-0.49	0.69	-20.78	34.35	-162.43
1.35	-0.49	0.63	-18.46	60.08	-203.59
1.33	-0.52	0.56	-13.59	83.31	-248.56
1.22	-0.53	0.47	-26.38	93.11	-285.31
1.1	-0.58	0.42	-38.31	125.95	-319.66
0.86	-0.67	0.57	-43.42	150.67	-342.24
0.6	-0.75	0.66	-46.5	165.18	-355.59
0.39	-0.8	0.71	-50.84	170.03	-356.14
0.17	-0.83	0.77	-55.76	161.28	-350.11
0	-0.85	0.83	-53.91	137.95	-340.44
-0.04	-0.85	0.91	-45.88	112.14	-335.83
-0.02	-0.92	0.98	-28.84	87.28	-342.72
-0.01	-0.96	1.08	-10.66	92.17	-349.6
0.05	-0.92	1	6.46	120.31	-341.37
-0.16	-0.92	0.91	18.14	134.5	-336.55
-0.23	-0.84	0.8	17.02	144.05	-335.39
-0.33	-0.8	0.8	8.55	143.02	-333.34
-0.35	-0.82	0.86	4.09	123.6	-338.2
-0.48	-0.88	0.87	9.04	84.23	-347.15
-0.51	-0.88	1.01	32.32	48.58	-338.34
-0.57	-0.91	1.07	64.61	44.09	-322.03
-0.71	-0.88	1.03	89.95	38.26	-299.65
-0.74	-0.75	0.94	98	32.15	-275.4
-0.73	-0.61	0.84	95.68	15.79	-253.66
-0.64	-0.43	0.73	81.3	-11.07	-238.4
-0.49	-0.33	0.71	59.92	-16.5	-230.92
-0.43	-0.29	0.77	42.52	-11.18	-216.43
-0.39	-0.3	0.8	38.7	-8.5	-197.51
-0.35	-0.3	0.79	42.46	-3.79	-176.9
-0.33	-0.3	0.79	52.7	0.18	-152.06
-0.24	-0.29	0.77	51.92	-0.4	-139.25
-0.16	-0.24	0.8	50.9	-10.08	-139.37
-0.17	-0.25	0.86	48.55	-21.22	-138.31
-0.19	-0.2	0.85	58.27	-45.57	-127.82
-0.19	-0.18	0.94	66.82	-71.22	-115.59
-0.18	-0.17	0.95	72.79	-98.46	-105.07
-0.18	-0.18	0.95	80.73	-119.22	-87.3
-0.08	-0.18	0.87	74.89	-115.5	-74.49
0.04	-0.2	0.86	58.72	-105.16	-66.31
0.1	-0.21	0.89	48.78	-94.75	-68.09
0.15	-0.18	0.89	35.6	-68.66	-76.9
0.05	-0.08	0.83	23.56	-57.16	-80.5
0.04	-0.07	0.83	5.71	-50.55	-81.59
0.09	-0.06	0.84	-15.86	-42.44	-77.97
0.13	-0.09	0.91	-33.59	-36.84	-79.47
0.12	-0.12	0.99	-43.08	-33.51	-84.66
0.14	-0.12	0.98	-48.05	-18.37	-78.29
0.13	-0.14	1.02	-47.1	-12.02	-74.98
0.15	-0.12	1.04	-43.3	-6.72	-70.03
0.17	-0.11	1.05	-38.46	-3.27	-68.46
0.18	-0.07	1.04	-37.27	-7.31	-64.4
-0.12	-0.11	1.23	-32.9	-51.5	-84.05
0.16	-0.06	0.98	-25.16	-31.88	-58.18
-0.47	0.25	-0.04	20.11	101.48	-76.58
0.09	-0.12	0.57	-11.79	-45.16	-38.38
-0.17	0.17	1.21	-11.91	-36.06	-36.18
0.21	-0.23	1.17	-17.69	48.05	-44.6
0.21	-0.15	0.75	-36.09	35.66	-32.89
0.01	-0.14	0.81	-25.19	21.74	-22.93
-0.08	-0.15	1.45	-24.63	3.82	-9.01
0.22	-0.19	0.92	-25.39	28.32	-17.79
0.12	-0.14	0.92	-25.37	18.75	-14.79
0.11	-0.15	0.93	-15.66	0.98	-9.34
0.15	-0.14	0.93	-12.03	-3.4	-7.39
0.15	-0.11	0.86	-21.19	3.04	-7.5
0.13	-0.07	0.86	-29.73	9.53	-5.11
0.17	-0.07	0.9	-35.28	27.02	-4.58
0.14	-0.05	0.94	-36.63	30.82	-1.92
0.18	-0.04	0.94	-35.08	32.32	-2.32
0.21	-0.01	0.95	-33.69	38.37	-5.33
0.22	-0.01	0.94	-38.7	54.96	-11.15
0.18	-0.02	0.92	-47.8	75.79	-14.87
0.1	-0.06	0.92	-53.24	82.6	-15.79
0.09	-0.06	0.91	-49.48	76.69	-7.44
0.04	-0.1	0.92	-47.39	73.4	-4.11
0.02	-0.11	0.93	-50.53	72.89	-3.21
0.07	-0.14	0.95	-54.49	71.39	-3.8
0.07	-0.12	0.95	-55.54	64.12	-0.85
0.03	-0.16	0.94	-52.34	55.36	0.35
-0.02	-0.19	0.92	-45.08	45.71	-0.24
-0.01	-0.15	0.92	-40.53	37.44	4.35
-0.03	-0.17	0.89	-36.75	27.73	6.67
-0.04	-0.16	0.87	-36.35	21.1	9.27
-0.04	-0.17	0.87	-38.14	17.73	13.65
-0.04	-0.18	0.88	-39.3	16.46	15.66
-0.02	-0.18	0.88	-39.56	12.87	18.26
-0.02	-0.21	0.88	-36.53	10.24	18.75
0	-0.21	0.89	-30.38	8.23	18.17
-0.01	-0.21	0.89	-24.78	4.66	18
-0.02	-0.2	0.88	-19.98	1.24	18.21
-0.01	-0.21	0.87	-17.07	-1.1	17.91
0.03	-0.2	0.9	-14.75	-1.57	15.89
0.02	-0.2	0.9	-13.07	-3.82	14.11
0.03	-0.2	0.9	-10.35	-5.15	13.16
0.02	-0.2	0.88	-8.43	-5.42	13.5
0.04	-0.2	0.87	-6.56	-6.64	12.31
0.04	-0.2	0.9	-4.32	-10.11	10.29
0.02	-0.2	0.91	-1.56	-14.63	8.87
0.05	-0.18	0.89	1.3	-19.77	7.92
0.06	-0.17	0.9	3.8	-19.4	6.66
0.07	-0.17	0.93	7.4	-23.94	6.38
0.07	-0.18	0.92	10.34	-28.23	5.51
0.08	-0.17	0.92	13.31	-31.82	4.52
0.08	-0.17	0.89	17.16	-32.95	4.56
0.09	-0.16	0.9	19.68	-33.34	4.38
0.09	-0.16	0.9	21.76	-32.72	4.05
0.12	-0.15	0.92	22.73	-32.7	4.03
0.13	-0.14	0.91	22.46	-31.1	4.03
0.15	-0.13	0.9	21.98	-31.1	2.85
0.16	-0.11	0.9	20.15	-29.44	1.95
0.16	-0.13	0.91	17.88	-26.46	0.52
0.14	-0.12	0.92	15.79	-27.01	-1.05
0.11	-0.12	0.91	15.16	-28.9	0.31
0.13	-0.09	0.9	13.31	-19.59	0.47
-0.03	0.24	1.77	-9.62	-30.08	11.48
0.45	-0.32	0.49	-5.42	134.55	-27.37
-0.18	-0.21	1.07	15.83	-52.24	5.21
0.3	-0.08	0.86	12.79	-19.57	2.67
0.12	-0.11	0.89	-6.4	26.64	-5.63
0	-0.16	0.97	6.08	-46.18	7.68
0.24	-0.08	0.88	-8.69	-28.85	7.31
0.64	-0.01	0.8	-26.96	68.63	-9.48
0.2	0	0.84	-19.13	35.44	-6.41
0.11	-0.11	0.9	-2.98	-29.8	3.69
0.24	-0.09	0.85	-10.99	-4.67	-2.95
0.14	-0.1	0.91	-17.57	7.25	-2.61
0.14	-0.12	0.89	-20.66	-4.06	-1.76
0.18	-0.13	0.86	-24.4	11.05	-2.93
0.12	-0.13	0.88	-23.76	11.42	-3.42
0.12	-0.13	0.9	-20.6	3.24	-2.67
0.17	-0.12	0.92	-21.77	11.34	-4.24
0.15	-0.12	0.92	-24.49	17.94	-5.27
0.14	-0.12	0.91	-26.78	19.21	-4.53
0.12	-0.14	0.9	-27.39	23.5	-4.93
0.1	-0.16	0.87	-25.5	24.06	-4.56
0.09	-0.17	0.89	-22.87	21.8	-4.11
0.09	-0.17	0.88	-22.64	23.02	-3.82
0.07	-0.17	0.9	-22.12	22.61	-3.13
0.07	-0.18	0.91	-20.9	20.58	-2.93
0.06	-0.18	0.92	-18.7	18.2	-2.03
0.06	-0.18	0.93	-16.11	15.65	-1.53
0.06	-0.19	0.92	-13.39	12.03	-0.81
0.05	-0.19	0.92	-10.31	8.7	0.06
0.06	-0.19	0.91	-8.2	8.63	0.79
0.06	-0.18	0.9	-7.57	9.34	1.54
0.06	-0.18	0.9	-5.74	9.25	1.98
0.06	-0.18	0.9	-4	9.85	1.82
0.07	-0.17	0.9	-3.08	9.6	1.66
0.07	-0.16	0.9	-0.75	8.55	1.21
0.08	-0.16	0.91	0.15	6.87	0.17
