acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.02	-0.15	0.91	-6.32	2.03	0.78
0.04	-0.15	0.91	-5.76	2.89	-0.14
0.03	-0.15	0.9	-5.21	2.96	-0.56
0.03	-0.15	0.9	-6.41	2.69	-0.2
0.03	-0.16	0.9	-6.7	2.29	0.12
0.02	-0.16	0.9	-6.37	0.96	0.58
0.02	-0.15	0.91	-6.7	1.05	0.56
0.03	-0.15	0.91	-6.35	1.3	0.44
0.03	-0.16	0.9	-6.35	2.05	0.17
0.03	-0.15	0.91	-6.72	1.62	0.2
0.03	-0.15	0.9	-7.19	1.21	-0.32
0.03	-0.16	0.91	-7.01	0.38	-0.24
0.02	-0.15	0.92	-5.8	0.41	0.03
0.02	-0.16	0.92	-5.79	0.5	0.35
0.03	-0.15	0.91	-5.56	0.49	0.09
0.02	-0.15	0.92	-5.39	0.72	-0.02
0.03	-0.16	0.92	-6.09	0.4	-0.02
0.02	-0.15	0.91	-6.41	-0.09	0.06
0.02	-0.16	0.91	-6.03	-0.18	0.37
0.03	-0.15	0.91	-5.71	0.03	0.37
0.03	-0.15	0.92	-4.78	0.61	-0.2
0.03	-0.15	0.91	-4.63	1.3	-0.81
0.03	-0.15	0.9	-5.16	1.37	-0.4
0.03	-0.14	0.9	-4.72	0.84	-0.03
0.03	-0.14	0.91	-5.01	0.43	0.11
0.02	-0.14	0.9	-5.51	0.85	0.14
0.03	-0.15	0.91	-5.18	1.83	0
0.02	-0.15	0.91	-4.05	2.05	-0.31
0.03	-0.15	0.9	-3.86	2.52	-0.5
0.02	-0.15	0.9	-5.07	1.71	-0.41
0.01	-0.15	0.9	-6.41	1.25	0.26
0.01	-0.14	0.9	-7.4	0.15	0.55
0.02	-0.15	0.9	-7.47	-0.31	0.5
0.03	-0.15	0.91	-7.39	0.41	0.55
0.03	-0.15	0.92	-6.26	0.63	0.66
0.04	-0.15	0.91	-7.44	1.1	0.43
0.04	-0.15	0.91	-7.89	1.33	-0.34
0.03	-0.15	0.92	-8.03	1.15	-0.55
0.03	-0.15	0.91	-7.88	1.51	-1.08
0.03	-0.15	0.91	-7.5	0.85	-0.99
0.02	-0.16	0.91	-7.28	1.91	-0.85
0.01	-0.15	0.92	-7.53	0.98	-0.56
0.01	-0.15	0.91	-7.68	1.31	-0.17
0.02	-0.15	0.92	-7.71	1.28	-0.05
0.02	-0.14	0.91	-8.15	1.3	0.4
0.02	-0.14	0.91	-8.52	1.3	0.17
0.02	-0.15	0.92	-8.24	1.31	-0.14
0.01	-0.15	0.92	-7.63	1.44	0.34
0.02	-0.15	0.92	-7.5	1.89	0.24
0.03	-0.15	0.91	-7.65	2.09	-0.08
0.03	-0.15	0.91	-7.01	2.21	-0.27
0.03	-0.15	0.92	-6.72	2.47	-0.72
0.03	-0.14	0.91	-6.06	3.71	-1.08
0.03	-0.15	0.89	-6.09	4.5	-1.57
0.01	-0.15	0.89	-5.97	4.18	-1.18
0.01	-0.15	0.89	-6.56	3.24	-0.47
0.01	-0.16	0.9	-6.79	2.2	0.49
0.02	-0.16	0.9	-6.79	2.02	0.84
0.02	-0.16	0.9	-7.1	1.68	0.84
0.02	-0.16	0.91	-6.5	2.18	0.5
0.02	-0.16	0.91	-6.44	2.6	0.67
0.02	-0.16	0.9	-5.98	2.2	0.58
0.03	-0.16	0.91	-6.6	1.4	0.47
0.03	-0.16	0.9	-6.53	1.33	-0.12
0.03	-0.16	0.91	-7.33	1.4	0.05
0.02	-0.16	0.91	-7.39	1.3	-0.32
0.02	-0.16	0.92	-7.74	0.9	0
0.02	-0.16	0.92	-6.99	0.29	0.21
0.03	-0.16	0.93	-6.81	0.34	0.02
0.03	-0.16	0.93	-6.24	0.93	-0.76
0.03	-0.16	0.92	-5.04	1.56	-1.73
0.02	-0.15	0.92	-4.9	1.79	-1.71
0.01	-0.15	0.91	-5.02	1.15	-1.74
0.01	-0.15	0.9	-5.69	0.56	-1.6
0	-0.15	0.9	-5.98	-0.49	-1.21
0.01	-0.16	0.91	-6.46	-0.78	-0.6
0.01	-0.16	0.91	-6.7	-0.73	-0.2
0.01	-0.16	0.92	-6.2	-0.23	-0.46
0.02	-0.15	0.92	-5.05	-0.31	-0.56
0.02	-0.15	0.91	-4.67	-0.52	-0.55
0.02	-0.15	0.91	-4.72	0.37	-0.37
0.02	-0.15	0.9	-4.34	-0.03	-0.21
0.02	-0.15	0.9	-4.78	-0.11	-0.53
0.03	-0.15	0.89	-6.58	-0.34	-0.63
0.02	-0.15	0.88	-6.95	-0.46	-0.52
0.02	-0.15	0.88	-7.79	-0.73	-0.52
0.03	-0.15	0.9	-7.77	-0.6	-0.35
0.02	-0.16	0.91	-7.1	-0.41	-0.15
0.02	-0.15	0.9	-5.74	-0.02	0
0.02	-0.15	0.9	-6	0.6	-0.05
0.02	-0.16	0.9	-6.73	0.61	-0.34
0.02	-0.15	0.9	-7.39	0.44	-0.56
0.02	-0.15	0.89	-7.53	0.08	-0.49
0.03	-0.15	0.9	-7.86	0.09	-0.6
0.02	-0.15	0.9	-8.24	1.01	-0.61
0.02	-0.16	0.89	-8.75	0.89	-0.46
0.02	-0.16	0.91	-8.85	0.61	0.17
0.01	-0.16	0.92	-8.34	0.58	0.52
0.02	-0.16	0.92	-7.91	0.81	0.18
0.03	-0.16	0.92	-7.15	1.19	-0.55
0.03	-0.15	0.92	-6.95	1.66	-1.01
0.03	-0.16	0.92	-7.15	2.5	-1.33
0.02	-0.16	0.92	-6.44	2.99	-1.5
0.02	-0.15	0.91	-7.07	3.01	-1.76
0.02	-0.15	0.9	-7.54	2.37	-1.4
0.02	-0.16	0.91	-7.91	1.71	-1.33
0.02	-0.16	0.92	-7.39	1.95	-1.92
0.02	-0.15	0.92	-6.56	2.44	-2.2
0.01	-0.15	0.91	-6.72	2.44	-2.24
0.01	-0.15	0.92	-6.81	2.41	-1.85
0.01	-0.16	0.9	-6.79	2.85	-1.74
0.01	-0.16	0.91	-6.46	2.34	-0.85
0.02	-0.15	0.89	-6.32	2.38	-0.64
0.01	-0.16	0.89	-6.18	1.89	-0.63
0.01	-0.16	0.9	-7.18	1.05	-0.73
0.01	-0.16	0.9	-7.71	0.78	-0.08
0.02	-0.16	0.91	-8.27	0.26	0.52
0.02	-0.16	0.9	-7.88	-0.24	0.43
0.03	-0.16	0.92	-7.39	0	0.17
0.03	-0.15	0.9	-7.15	0.21	-0.08
0.03	-0.16	0.91	-7.27	0.49	0.11
0.02	-0.16	0.91	-7.22	0.12	0.03
0.02	-0.17	0.91	-6.46	0.09	-0.21
0.02	-0.16	0.92	-5.76	0.06	-0.15
0.03	-0.16	0.91	-4.78	0.31	-0.69
0.03	-0.16	0.91	-4.96	0.58	-0.99
0.02	-0.16	0.91	-6.06	0.56	-0.93
0.01	-0.16	0.9	-6.03	0.2	-0.6
0.02	-0.16	0.91	-5.33	0	0.02
0.01	-0.16	0.91	-5.59	-0.02	0.02
0.01	-0.16	0.91	-5.18	-0.02	0.23
0.02	-0.16	0.91	-5.15	0.49	0.66
0.02	-0.16	0.89	-5.13	0.38	0.47
0.02	-0.16	0.9	-5.07	0.08	0.08
0.02	-0.16	0.9	-5.01	0.17	0.09
0.02	-0.16	0.89	-5.94	0.18	0.37
0.02	-0.16	0.9	-5.74	0.23	0.43
0.02	-0.16	0.9	-6.37	0.41	0.31
0.02	-0.16	0.9	-7.31	0.41	0.2
0.02	-0.15	0.89	-6.78	0.44	0.09
0.02	-0.15	0.91	-7.85	0	0.02
0.03	-0.16	0.91	-6.92	0.66	-0.14
0.02	-0.16	0.92	-6.58	0.26	0.05
0.03	-0.16	0.92	-5.51	0.37	-0.15
0.03	-0.15	0.91	-6.49	1.25	-0.58
0.02	-0.16	0.91	-6.66	1.91	-1.16
0.03	-0.15	0.91	-6.56	1.95	-1.42
0.02	-0.15	0.91	-6.82	1.45	-1.33
0.02	-0.15	0.9	-6.76	1.6	-1.39
0.01	-0.15	0.9	-7.48	1.25	-0.92
0.01	-0.15	0.91	-7.24	0.95	-0.2
0.01	-0.16	0.92	-6.61	0.7	-0.15
0.02	-0.16	0.92	-6.12	1.07	-0.26
0.01	-0.15	0.91	-5.77	1.16	-0.34
0.02	-0.16	0.9	-6.43	1.08	0.02
0.01	-0.15	0.91	-7.28	0.69	0.37
0.02	-0.15	0.91	-7.51	1.1	0.2
0.03	-0.15	0.9	-7.62	1.25	0.41
0.02	-0.16	0.9	-7.24	1.11	0.61
0.02	-0.16	0.9	-7.07	1.4	0.43
0.02	-0.16	0.9	-7.16	0.85	0.53
0.01	-0.16	0.91	-6.89	1.02	1.1
0.02	-0.16	0.91	-6.76	0.32	1.22
0.02	-0.16	0.91	-7.01	-0.12	1.05
0.03	-0.15	0.9	-7.59	0.46	0.61
0.03	-0.15	0.9	-7.97	0.96	0.43
0.02	-0.16	0.9	-7.76	1.24	0.17
0.03	-0.16	0.9	-7.68	1.37	-0.34
0.02	-0.16	0.89	-7.6	0.47	-0.69
0.02	-0.17	0.89	-8.21	-0.17	-0.49
0.02	-0.17	0.88	-9.08	-1.94	-0.6
0.04	-0.18	0.88	-10.11	-3.39	-0.85
0.07	-0.19	0.88	-10.81	-3.4	-2.58
0.11	-0.19	0.92	-9.48	-6.2	-6.09
0.18	-0.22	0.93	-7.27	-3.79	-11.5
0.18	-0.22	0.92	-5.68	-10.14	-17.88
0.37	-0.25	0.84	-12.9	-22.14	-32.58
0.57	-0.27	0.8	-17.79	-20.14	-63.22
0.67	-0.31	0.81	-25.37	-24.55	-85.16
0.73	-0.42	0.81	-37.19	-20.06	-109.48
0.86	-0.47	0.79	-40.67	-12.29	-117.94
1.07	-0.58	0.81	-44.6	-6.17	-141.21
1.24	-0.58	0.76	-47.48	1.51	-165.24
1.39	-0.62	0.66	-47.28	8.52	-195.05
1.58	-0.65	0.53	-54.21	18.5	-235.63
1.69	-0.67	0.41	-73.88	25.45	-285.18
1.73	-0.76	0.34	-100.02	42.81	-338.49
1.72	-0.83	0.31	-129.34	62.46	-384.98
1.66	-1.05	0.41	-149.3	98.06	-432.58
1.44	-1.03	0.54	-154.99	148.96	-468.76
1.26	-1.4	0.64	-146.47	200.61	-500.27
0.94	-1.57	0.71	-126.2	215.65	-500.27
0.53	-1.73	0.82	-97.83	222.53	-500.27
0.19	-1.85	0.84	-72.47	216.52	-500.27
-0.14	-1.81	0.72	-56.55	184.21	-500.27
-0.36	-1.7	0.62	-49.08	148.34	-491.56
-0.5	-1.62	0.66	-58.23	135.73	-460.64
-0.59	-1.59	0.77	-53.56	138.85	-425.53
-0.59	-1.53	0.9	-36.24	147.59	-392.81
-0.65	-1.44	1	-14.7	153.08	-363.57
-0.7	-1.37	1.08	12.95	140.12	-328.32
-0.68	-1.27	1.08	36.21	118.79	-301.68
-0.61	-1.16	0.99	52.29	110.21	-282.95
-0.54	-1.05	0.92	59.45	104.31	-270.4
-0.52	-0.94	0.8	62.35	87.63	-262.41
-0.5	-0.8	0.82	60.66	58.47	-251.18
-0.44	-0.75	0.89	56.81	46	-240.63
-0.34	-0.74	1	58.4	56.17	-233.51
-0.29	-0.72	1.02	64.52	68.29	-226.44
-0.28	-0.68	0.92	70.17	87.04	-218.64
-0.33	-0.62	0.79	65.28	113.51	-207.79
-0.46	-0.5	0.63	49.04	122.72	-189.05
-0.5	-0.4	0.61	32.41	111.13	-168.18
-0.5	-0.3	0.71	29.98	81.76	-145.25
-0.41	-0.28	0.82	37.57	51.01	-127.73
-0.29	-0.3	0.93	53.92	34.12	-117.08
-0.19	-0.31	0.92	69.79	26.08	-112.73
-0.26	-0.32	0.96	79.39	5.65	-103.86
-0.17	-0.33	0.84	84.41	-1.73	-105.63
-0.25	-0.24	0.79	76.5	-16.98	-99.92
-0.2	-0.22	0.68	65.71	-27.95	-96.93
-0.21	-0.21	0.74	70.96	-40.98	-92.52
-0.13	-0.12	0.82	67.71	-36.95	-96.24
-0.14	-0.1	0.72	39.77	-36.03	-96
-0.15	-0.18	0.75	48.49	-32.46	-90.08
-0.08	-0.11	0.77	49.07	2.23	-97.1
-0.1	-0.12	0.6	-0.66	31.31	-100.31
-0.17	-0.23	0.71	17.44	40.6	-101.97
-0.15	-0.08	0.73	14.87	25.18	-95.24
-0.09	-0.05	0.63	-13.5	30.56	-89.25
-0.14	-0.06	0.64	-34.43	59.24	-109.28
-0.15	-0.18	0.9	-17.44	11.4	-86.11
-0.01	-0.16	0.93	-0.99	-10.37	-79.47
-0.03	-0.19	0.81	-1.83	3.31	-91.1
-0.14	-0.17	0.77	-3.6	5.6	-89.01
-0.17	-0.14	0.79	-20.63	17.13	-79.45
-0.23	-0.17	0.8	-28.67	28.66	-71.66
-0.29	-0.15	0.83	-25.66	20.6	-58.38
-0.29	-0.11	0.88	-18.15	-4.11	-40.34
-0.23	-0.13	0.95	-2.99	-29.5	-24.64
-0.07	-0.12	0.99	12.79	-41.44	-14.69
-0.03	-0.16	1.01	23.15	-42.15	-13.39
-0.01	-0.13	0.94	16.5	-27.08	-15.69
-0.03	-0.12	0.89	2.2	-8.99	-16.6
-0.08	-0.08	0.85	-12.09	9.82	-16
-0.11	-0.06	0.81	-21.24	20.75	-11.83
-0.12	-0.06	0.8	-28.61	23.15	-5.98
-0.08	-0.06	0.79	-37.65	30.76	-2.73
-0.03	-0.11	0.82	-40.23	24.23	-2.53
0.04	-0.12	0.88	-36.09	12.93	-8.4
0.06	-0.13	0.93	-33.25	11.68	-16.6
0	-0.1	0.93	-34.41	18	-20.76
-0.08	-0.07	0.91	-37.54	19.86	-17.34
-0.1	-0.07	0.9	-39.79	19.8	-11.91
-0.08	-0.09	0.91	-42.09	21.08	-7.4
-0.06	-0.12	0.91	-42.15	25.3	-5.33
-0.08	-0.13	0.9	-46.85	28.11	-4.21
-0.04	-0.14	0.91	-54.2	34.61	-4.75
-0.05	-0.17	0.91	-54.49	34.67	-8.82
-0.04	-0.19	0.97	-38.64	29.02	-11.8
-0.05	-0.09	0.97	-38.27	34.23	-7.25
-0.13	-0.19	0.95	-20.64	11.6	-1.82
-0.09	-0.15	0.93	-5.73	-11.45	2.21
-0.03	-0.15	0.9	-5.89	-10.49	3.83
-0.04	-0.18	0.9	-4.06	-8.87	5.45
-0.07	-0.2	0.87	1.48	-11.85	6.89
-0.09	-0.17	0.85	6.15	-13.48	9.11
-0.09	-0.14	0.87	8.75	-16.03	12.15
-0.05	-0.11	0.89	14.67	-21.88	13.71
0.01	-0.1	0.96	20.23	-29.86	12.44
0.07	-0.08	0.97	17.56	-27.82	8.21
0.07	-0.09	0.96	17.86	-24.56	5.66
0.04	-0.09	0.95	11.34	-18.46	3.8
0	-0.11	0.92	7.97	-11.77	3.22
-0.02	-0.11	0.92	3.63	-6.03	3.45
-0.04	-0.12	0.91	-0.38	-1.51	3.94
-0.06	-0.1	0.91	-3.57	1.31	5.97
-0.05	-0.08	0.93	-5.98	1.39	8.05
0	-0.09	0.95	-5.42	1.21	8.05
0.02	-0.1	0.97	-3.76	3.51	6.9
0.03	-0.11	0.97	-3.44	8.09	5.54
-0.01	-0.11	0.93	-3.98	6.61	5.6
-0.03	-0.11	0.92	-7.94	9.48	7.02
-0.05	-0.1	0.88	-10.49	8.89	8.69
-0.04	-0.09	0.87	-13.88	9.19	10.34
-0.03	-0.08	0.87	-16.92	8.6	11.33
-0.01	-0.1	0.89	-16.76	6.05	10.81
0.03	-0.11	0.91	-15.88	4.99	8.08
0.04	-0.12	0.94	-13.69	5.63	3.44
0.03	-0.11	0.95	-11.63	4.98	0.35
-0.01	-0.11	0.93	-8.89	3.01	-0.64
-0.04	-0.07	0.91	-11.6	-0.93	1.95
-0.03	-0.08	0.9	-10.81	-3.28	2.67
0.01	-0.08	0.91	-9.69	-3.92	2.08
0.02	-0.09	0.91	-8.75	-1.51	0.08
0.03	-0.11	0.9	-7.13	0.58	-1.82
0.01	-0.11	0.88	-4.34	-0.43	-3.39
0.02	-0.12	0.87	-4.05	-2.43	-4.89
0.02	-0.12	0.9	-4.5	-3.15	-5.47
0	-0.13	0.88	-4.17	-3.39	-6.34
-0.02	-0.13	0.89	-6.73	-4.46	-4.95
-0.02	-0.13	0.89	-5.92	-3.3	-4.35
-0.03	-0.13	0.89	-4.31	-4.9	-3.22
-0.03	-0.13	0.89	-3.18	-6.7	-1.63
