Unnamed: 0,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-2.352073122063539,0.23473912633518768,3.2456719608104687,-0.6542672817021613,-0.40500822523999835,-0.09396672948869633
1,-1.8976995536619325,-0.6415788573239884,2.2909279137453358,1.3459002417413064,2.224839038152662,1.8739475854886622
2,-2.859903440602583,2.0397167688632996,2.1493646644761,-0.24240563334377302,-0.9456329856318719,0.10777876420857557
3,-5.058454099681019,0.5033786154276693,0.8138228965247186,0.020190851598761772,0.02940419628450744,2.37217477668995
4,-1.9968986225506953,0.7585225076660634,0.798796922336149,1.2162814755936304,1.9511468640656884,2.0063619272322577
5,-2.411455266502251,0.15834275993172753,2.73066137730829,-0.8132044737113173,-0.09961608359882393,0.23858719733779665
6,-1.3044520573012317,1.4944694245670505,-0.5609903400484905,0.5075749398993932,-0.7112596143790011,0.34515645035060083
7,-1.7542271016578757,0.07382511869792933,0.9492056286917802,-0.6438699333959128,0.8451108393282578,0.2699560819840704
8,-1.899067655363512,-1.5072532626316346,1.9164587136486821,1.3440517870414808,2.543763918871558,1.016059822539456
9,-4.235607312184442,-1.4092891301113055,0.7030776027718705,0.9181979027126126,-1.3953995763854077,1.0013032605409353
10,-0.30132727743407806,-3.7886094172970166,0.6983211443172332,-0.9236840570353138,-0.4993470549708222,1.6432366354992074
11,0.9358142077448185,-0.5664558546767033,1.3126132873224508,0.026628527265158797,-0.7080707076974393,2.472462477818956
12,-0.9746108410822164,-2.027836463596212,0.9679345001884492,1.046408864021882,-1.6077893014864633,1.819330208422189
13,-1.2992687473685416,0.5411302178753928,1.2565216943835296,1.2983392986083055,-0.9459636480177889,2.2002966217832665
14,-2.847794642672021,0.7280004052579389,1.3103828754415012,1.151968503735046,-0.7776125470098534,1.1246973292426012
15,-2.9901316078608273,-0.13351237773426794,0.4288813951653587,-1.1219933837595664,-1.403579688618023,1.2396143852938437
16,-1.0726676573109204,0.9856919789761447,1.211688991380561,-0.13772238294596567,-0.5370805365885056,0.7200069999125667
17,-1.7071368663004853,-0.33368043024558136,1.5329497422559368,0.6712973685504307,-1.4224168432968582,0.8794908616987922
18,-3.5872255815899265,-2.073040037335229,-0.510880868407463,-0.2305577730993767,-0.9142695519416968,1.670214054448231
19,-0.08303492059424666,-2.080089225573533,1.6969845589395232,-1.5924380668148201,-1.125063139584434,3.028629871255599
20,-1.5371464177205074,-1.1551272499629497,3.2620359376035006,-1.415792300874101,0.04924724896047625,1.7203485433719785
21,-2.572535075487406,-4.366376269332868,0.5273015116796307,0.30687280494900204,0.42049424773289995,-0.9830903622758966
22,-1.3600550359941108,-5.408484870110967,2.101939871722459,-1.5041689027826017,1.2728909833805122,0.8826014592785263
23,-1.1568954532362732,-4.411356641653588,0.2869114431008841,-0.25140117432158865,-1.1560778057697354,2.9518041000284594
24,-1.3876304813361187,-4.328174320163525,3.526313820447944,-2.534543710978919,0.5209577080047127,1.556474113384842
25,-1.250677080485358,-3.051579499905208,0.7912885430279414,-0.18677976923762923,0.3728683833949015,1.221900292033125
26,-0.7173571774282895,-3.7899450949524365,0.21231448240050232,2.089992111265795,0.3292559157594877,0.8315052238708245
27,-2.480866740175615,-3.28595070721328,1.5137509199526684,-0.060964343479083416,-1.2133288325648628,2.09039696227397
28,-1.336872872908705,-1.8365209830618063,1.8016092417474976,-1.6536308635136596,-0.43153119355700653,2.4638002706703612
29,-1.925123764065305,-0.4380538739977571,1.5406976874725848,0.6593010810899025,1.9362001769567145,0.9268911330594626
30,-2.308101867105435,-0.5601552416243667,-1.1785078108481057,-0.11716095056117393,-1.1084278103465224,2.8759634041129947
31,0.3175757895717528,-2.763239659291679,-0.5877691364081148,0.4473813421058671,-0.14086379347387928,-1.1187610287076937
32,2.5282781244104826,-2.5839120787522143,0.897299537376447,0.7159135635563767,0.4761019103772215,-0.06287872537730865
33,3.6980341094299978,-3.7942681003787633,2.9951623842883803,0.8078377123804584,-0.1592960362621998,-0.8776600378199881
34,5.983544137490401,-6.929780128376587,1.0082761018992812,0.8546149411400814,-0.8880103061830101,1.9930683116497798
35,6.4793169641422175,-3.001164270263808,0.3179248211147927,0.5910164053872164,0.12458876983504291,0.43449757859813787
36,7.2488940956769685,-3.9528231892632073,1.5225923629828977,-1.3410521705125849,-1.5550607041266225,3.3776627119108102
37,9.75252829709456,-3.380557474401667,0.9613132429262634,1.6010119862435768,0.6785419654407756,0.9047489598893979
38,9.722134008570677,-6.384660417563622,2.2221089083469376,1.5540721934122401,-2.1863063459124463,1.1301051268499351
39,9.082251548816277,-5.601386579124989,0.572012745330278,-0.4174100811808147,-0.5469103265058978,1.9035863550784962
40,10.602867365779964,-8.309413726686211,-0.7446838257881072,0.1858171216346443,-1.2553633816906196,0.8785478525256147
41,12.339632076712753,-5.152678969441367,-0.2570682284222351,0.6471318644288311,0.661004549465969,-1.0062135018806808
42,16.749845820442104,-5.397181921535491,-1.342369296386969,1.4304319072280962,-0.5997146485018074,-0.17524514312888573
43,18.04383816802095,-5.216186822283164,-2.590263814668217,-1.4092214548747952,0.1066455508293021,1.6238477862118676
44,20.711473186288195,-5.5659469831495425,-3.5058141316798004,1.8591467752352973,-1.1100176866133578,1.484683169791779
45,26.72893684119247,-2.1669810453859575,-3.7509125166959647,-0.1575333601418507,-0.672240221892568,1.0508508548820377
46,29.26078363124106,-1.9220331149366217,-5.1832510192468755,-0.014061314586994111,-0.37922007101721256,1.3009553937304124
47,32.19044276666006,-2.592312003496718,-2.2241657333026663,-1.0090754955280625,0.7029006734781813,0.7541357986081431
48,39.42747910608994,1.1645241410721026,-2.19322683766597,0.6249105442811351,0.16426305061145063,2.017710192071361
49,42.28509987998211,6.256219823954998,-3.410625711828599,1.4171039146205122,-0.8742514754076071,1.5710984819989553
50,44.35214854960203,11.718838143864138,-4.45389423461834,-0.17149582248884832,0.7254998319590967,2.9222294804163416
51,47.932981000197735,13.696131850649069,-1.9174078749415757,0.498141675305419,-1.6686255151651552,1.2906611477107974
52,49.98605332396073,13.075530739834733,-3.1274971647142493,0.22219276466991386,-0.62872943932926,1.4359962585516248
53,47.340711106587996,17.505006766455914,-3.908356362070842,0.30076419342288896,-0.3060859386609759,-0.4333851397256323
54,49.67267925224845,12.02381692021363,-6.34892648725269,-0.2404438409918241,0.5847928579987689,0.4931283103743239
55,52.180377653913304,7.979472354685434,-3.974412253767375,0.9357322978230682,1.842742878817237,0.16585744191319463
56,50.32454011527355,-2.6880998792242523,-5.31777855717477,1.2338784602425765,0.05371804994844026,0.1989455968797137
57,49.69518236833564,3.1184292894232604,-6.60257556767407,-1.0398218419940246,-0.8255516439013119,2.2530487938274675
58,51.76029394464724,12.499457339127465,-7.126634523600283,-0.6390849242881069,0.6271529805377201,0.9426647751277346
59,52.907720913615286,9.097938726947483,-5.6040511982509,-0.34683386053008497,0.036929431242676364,1.1936316087551475
