acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.03	-0.21	0.9	-7.21	2.26	-0.44
0.03	-0.21	0.9	-8.14	2.52	-0.66
0.03	-0.21	0.9	-8.14	1.91	-0.38
0.03	-0.22	0.91	-8.03	1.98	-0.44
0.03	-0.21	0.91	-7.44	2.11	-0.99
0.04	-0.21	0.92	-5.88	2.29	-1.13
0.02	-0.22	0.91	-5.27	2.9	-1.44
0.02	-0.21	0.9	-5.65	2.21	-0.98
0.02	-0.21	0.89	-6.46	2.05	-0.49
0.01	-0.21	0.89	-7.3	1.95	-0.37
0.02	-0.21	0.89	-8.08	1.42	-0.23
0.02	-0.21	0.9	-8.03	1.91	-0.34
0.03	-0.21	0.91	-7.13	1.89	-0.31
0.03	-0.21	0.9	-6.96	1.36	0.38
0.03	-0.21	0.89	-7.16	0.44	-0.06
0.03	-0.21	0.9	-6.93	0.76	-0.49
0.03	-0.21	0.91	-7.19	1.44	-0.78
0.03	-0.21	0.91	-7.05	1.88	-0.85
0.03	-0.21	0.91	-6.56	2.55	-0.98
0.04	-0.2	0.9	-6.37	4.4	-1.62
0.02	-0.21	0.9	-6.76	4.31	-1.82
0.01	-0.2	0.87	-7.13	3.27	-1.48
0.01	-0.21	0.9	-7.5	3.53	-1.22
0.01	-0.21	0.89	-7.77	2.52	-0.73
0.01	-0.21	0.9	-7.85	1.59	0.02
0.02	-0.22	0.91	-7.16	1.8	0.14
0.01	-0.21	0.91	-6.46	0.72	0.41
0.01	-0.21	0.9	-4.05	-0.11	0.96
0.02	-0.22	0.91	-3.15	-0.21	0.99
0.03	-0.22	0.91	-3.8	-1.51	1.37
0.02	-0.22	0.91	-4.78	-2.72	1.08
0.03	-0.22	0.91	-4.37	-2.27	0.76
0.04	-0.23	0.92	-4.18	-0.67	0.03
0.03	-0.23	0.93	-3.16	-0.96	-0.26
0.03	-0.24	0.94	-2.93	-2.87	0.15
0.03	-0.26	1.01	0.03	-4.27	0.63
0.04	-0.28	1.09	5.47	-2.5	1.11
0.04	-0.32	1.17	14.31	1.85	-0.15
-0.03	-0.32	1.24	27.74	9.11	7.01
0.04	-0.3	1.21	26.27	18.76	5.21
0.02	-0.27	1.2	24.21	-8.79	5.39
0.04	-0.29	1.29	32.17	-5.6	-4.43
0.01	-0.28	1.36	33.86	-9.44	-3.27
-0.05	-0.36	1.54	34.99	-19.57	5.04
-0.01	-0.41	1.83	63.19	-9.62	7.77
0.08	-0.41	1.97	88.73	-5.33	3.51
0.18	-0.37	2.01	107.89	-2	-9.36
0.28	-0.36	1.91	123.68	26.79	-28.27
0.29	-0.34	1.74	125.21	57.91	-50.18
0.19	-0.35	1.66	125.77	65.63	-58.21
-0.05	-0.38	1.54	138.43	34.11	-54.56
-0.32	-0.44	1.69	146.98	-11.59	-44.84
-0.28	-0.41	1.64	152.9	-33.91	-37.98
-0.1	-0.38	1.69	146.46	-35.16	-35.68
-0.07	-0.5	1.74	147.57	-33.95	-35.63
0.05	-0.55	1.76	175.53	-13.89	-41.6
0.07	-0.6	1.68	210.85	13.4	-43.6
0.05	-0.58	1.41	228.18	39.42	-46.35
-0.06	-0.54	1.17	235.89	45.19	-44.98
-0.13	-0.5	0.98	239.01	37.31	-38.58
-0.22	-0.5	0.82	253.28	22.99	-32.12
-0.31	-0.42	0.66	262.26	-3.51	-23.22
-0.3	-0.38	0.54	269.24	-29.47	-11.71
-0.24	-0.34	0.39	268.09	-48.61	-8.76
-0.2	-0.24	0.31	267.69	-57.94	-8.7
-0.16	-0.16	0.12	272.09	-63.25	-4.52
-0.1	0.05	-0.05	259.18	-46.46	0.82
-0.1	0.21	-0.15	249.11	-41.34	8
-0.07	0.36	-0.23	236.27	-34.17	13.27
-0.05	0.55	-0.29	225.77	-35.73	20.37
-0.15	0.49	-0.23	214.29	-39.77	26.47
-0.14	0.52	-0.15	212.15	-50.47	36.56
-0.11	0.52	-0.09	213.18	-62.82	41.48
0	0.56	-0.14	209.11	-69.86	43.48
0.1	0.67	-0.21	193.13	-69.39	41.59
0.21	0.76	-0.23	170.35	-53.05	39.18
0.28	0.77	-0.17	153.85	-24.49	38
0.27	0.78	-0.13	145.77	-1.76	35.11
0.23	0.81	-0.16	133.65	6.12	31.1
0.17	0.83	-0.18	114.93	4.41	25.6
0.09	0.83	-0.16	96.02	-7.76	22
0.07	0.8	-0.1	78.79	-18.35	20.98
0.01	0.73	0.03	78.92	-31.91	25.92
0.03	0.72	0.02	82.49	-49.16	30.41
0.09	0.79	-0.07	68.75	-62.03	31.56
0.16	0.87	-0.16	53.28	-70.11	32.79
0.21	0.89	-0.19	17.73	-64.72	27.83
0.24	0.87	-0.11	8.15	-59.73	22.29
0.24	0.89	-0.02	-2.55	-54.78	19.44
0.22	0.86	0.01	-10.12	-49.57	16.14
0.21	0.85	0.06	-13.6	-47.51	13.13
0.2	0.86	0.1	-18.53	-47.01	12.66
0.18	0.85	0.2	-27.6	-46.35	15.18
0.14	0.81	0.23	-31.31	-46.12	17.51
0.16	0.84	0.24	-29.56	-56.63	13.44
0.19	0.8	0.28	-19.92	-59.74	12.14
0.21	0.84	0.38	-34.2	-56.89	9.45
0.27	0.83	0.29	-30.43	-50.89	9.44
0.31	0.89	0.26	-29.94	-40.47	9.37
0.35	0.94	0.21	-34.15	-30.17	8.38
0.38	0.95	0.16	-36.78	-19.3	7.18
0.39	0.95	0.14	-43.86	-7.74	3.82
0.4	0.9	0.2	-47.34	-0.75	-0.21
0.35	0.85	0.28	-33.08	5.59	-1.6
0.42	0.82	0.24	-9.68	18.58	-2.02
0.38	0.89	0.31	-14.18	24.15	-3.01
0.37	0.9	0.32	-26.05	21.18	-5.95
0.38	0.89	0.32	-20.87	22.89	-9.3
0.39	0.86	0.33	-5.3	28.72	-11.59
0.39	0.87	0.38	-2.4	33.63	-13.6
0.31	0.9	0.41	-4.49	35.89	-13.21
0.29	0.91	0.36	-6.11	30.44	-15.53
0.28	0.9	0.34	-2.92	25.74	-18.99
0.28	0.9	0.35	-0.29	21.45	-22.52
0.28	0.9	0.37	-1.31	21.8	-23.57
0.27	0.89	0.37	-0.11	23.36	-24.29
0.26	0.88	0.36	4.69	24.4	-25.11
0.24	0.91	0.32	7.77	26.23	-25.59
0.22	0.94	0.29	6.5	28.58	-25.31
0.21	0.95	0.28	2.14	30.69	-23.77
0.17	0.94	0.29	-0.5	30.44	-22.52
