acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.03	-0.23	0.89	-5.44	-0.08	-0.23
0.03	-0.22	0.9	-5.66	-0.08	-0.17
0.04	-0.23	0.89	-5.73	0.72	-0.4
0.03	-0.23	0.89	-5.85	0.84	-0.87
0.03	-0.22	0.91	-6.2	0.61	-0.89
0.04	-0.23	0.9	-5.28	0.9	-1.1
0.03	-0.22	0.89	-5.51	0.64	-1.31
0.03	-0.22	0.89	-5.31	-0.47	-0.84
0.02	-0.22	0.9	-5.11	-1.02	-0.53
0.02	-0.23	0.89	-4.84	0.2	-0.81
0.03	-0.22	0.89	-5.82	1.59	-0.99
0.02	-0.22	0.88	-5.19	0.99	-0.64
0.02	-0.22	0.88	-6.02	1.59	-0.64
0.03	-0.22	0.88	-6.52	1.3	-0.55
0.04	-0.22	0.89	-7.18	0.66	-0.5
0.02	-0.22	0.89	-7.25	0.32	-0.6
0.02	-0.23	0.89	-7.83	0.34	-0.49
0.02	-0.22	0.88	-7.98	1.04	-0.18
0.02	-0.22	0.9	-6.89	1.66	0.05
0.02	-0.23	0.9	-6.63	2.35	-0.27
0.02	-0.23	0.9	-6.18	2.21	-0.12
0.04	-0.22	0.89	-6.03	1.76	-0.18
0.03	-0.23	0.89	-6.92	1.22	-0.27
0.03	-0.22	0.89	-7.86	0.55	-0.15
0.04	-0.23	0.91	-7.68	1.08	-0.29
0.03	-0.22	0.9	-7.54	1.63	-0.6
0.03	-0.22	0.91	-7.56	1.25	-0.14
0.03	-0.23	0.91	-6.98	1.21	-0.31
0.02	-0.23	0.92	-6.47	0.49	-0.08
0.02	-0.23	0.92	-6.6	-0.08	0.43
0.03	-0.23	0.91	-5.83	-0.11	0.08
0.04	-0.23	0.92	-5.95	0.63	-0.85
0.03	-0.23	0.91	-5.44	1.02	-0.9
0.04	-0.23	0.89	-5.45	1.63	-1.05
0.04	-0.22	0.88	-5.95	0.93	-1.3
0.02	-0.22	0.89	-6.64	-0.18	-1.11
0.02	-0.23	0.89	-7.1	-0.43	-0.4
0.01	-0.22	0.89	-7.31	-1.44	0.41
0.02	-0.22	0.9	-7.27	-1.45	0.55
0.02	-0.23	0.9	-5.91	-1.04	0.66
0.03	-0.23	0.89	-6.37	0.43	-0.47
0.03	-0.23	0.88	-6.4	1.13	-0.64
0.03	-0.23	0.91	-6.98	1.16	-0.96
0.03	-0.22	0.89	-7.01	2.06	-0.75
0.03	-0.22	0.89	-6.87	1.76	-0.55
0.03	-0.23	0.88	-6.08	0.98	-0.23
0.03	-0.22	0.89	-5.47	1.15	-0.37
0.03	-0.23	0.89	-5.68	2.31	-1.05
0.02	-0.23	0.88	-6.47	1.73	-1.36
0.02	-0.22	0.88	-7.65	1.28	-1.11
0.02	-0.22	0.88	-8.35	0.99	-0.64
0.02	-0.23	0.89	-8.21	1.42	-0.56
0.03	-0.23	0.89	-8.24	2.15	-0.5
0.04	-0.22	0.9	-7.45	2.21	-0.44
0.04	-0.23	0.9	-7.16	1.95	-1.11
0.04	-0.22	0.91	-7.33	1.88	-1.63
0.03	-0.23	0.91	-7.18	1.42	-1.63
0.03	-0.23	0.91	-7.85	0.29	-1.19
0.01	-0.23	0.91	-7.3	0.06	-0.84
0.02	-0.23	0.92	-6.98	0.44	-0.43
0.02	-0.22	0.9	-6.82	-0.17	-0.24
0.03	-0.23	0.91	-6.78	0.46	-0.38
0.03	-0.23	0.9	-6.31	0.72	-0.6
0.02	-0.22	0.89	-6.92	-0.49	-0.14
0.04	-0.23	0.89	-7.27	-0.55	-0.73
0.03	-0.22	0.9	-7.25	-1.74	-0.47
0.04	-0.22	0.91	-6.67	-1.65	-0.26
0.04	-0.23	0.92	-6.11	-0.09	-0.69
0.03	-0.23	0.91	-5.48	0.7	-1.04
0.03	-0.22	0.9	-5.42	0.53	-1.02
0.02	-0.22	0.89	-5.6	0.2	-0.81
0.02	-0.23	0.89	-6.56	-0.66	-0.7
0.03	-0.23	0.89	-6.43	-0.14	-0.69
0.03	-0.23	0.9	-6.15	0.52	-0.84
0.02	-0.23	0.88	-6.12	0.46	-1.08
0.02	-0.23	0.89	-6.35	0.21	-1.13
0.02	-0.22	0.88	-6.66	0.53	-0.75
0.03	-0.23	0.89	-6.31	0.7	-0.56
0.02	-0.23	0.9	-6.5	0.5	-0.32
0.02	-0.23	0.89	-6.09	0.78	-0.34
0.02	-0.23	0.89	-6.53	1.33	0
0.02	-0.22	0.88	-7.22	0.81	0.37
0.03	-0.23	0.89	-7.79	0.63	0.09
0.04	-0.23	0.9	-7.71	0.55	-0.35
0.04	-0.23	0.9	-7.71	2.05	-0.93
0.04	-0.22	0.89	-7.68	2.76	-1.27
0.04	-0.23	0.89	-7.95	2.26	-1.45
0.03	-0.22	0.89	-8.06	1.22	-1.27
0.02	-0.22	0.9	-8.34	1.19	-1.15
0.02	-0.23	0.9	-8.03	1.65	-1.01
0.03	-0.23	0.9	-7.54	2.5	-0.7
0.02	-0.23	0.9	-7.33	3.02	-0.76
0.02	-0.22	0.9	-6.95	2.47	-0.46
0.04	-0.23	0.9	-7.33	2.15	-0.4
0.03	-0.23	0.91	-6.84	2.02	-0.92
0.03	-0.22	0.91	-6.29	1.65	-0.7
0.03	-0.23	0.91	-6.53	1.01	-0.37
0.04	-0.23	0.91	-5.85	1.42	-0.82
0.02	-0.23	0.91	-5.56	1.57	-0.46
0.01	-0.22	0.9	-5.88	1.15	0.29
0.02	-0.23	0.91	-6.79	0.02	0.46
0.03	-0.23	0.9	-5.95	-0.95	0.46
0.03	-0.23	0.9	-5.69	-0.31	0.37
0.03	-0.22	0.89	-5.88	-0.35	0.35
0.04	-0.23	0.89	-6.32	0.24	-0.29
0.03	-0.23	0.89	-6.63	-0.24	-0.09
0.03	-0.23	0.89	-6.81	-0.46	0.15
0.03	-0.23	0.89	-6.56	0	-0.02
0.03	-0.23	0.89	-6.67	0.4	0.29
0.03	-0.23	0.9	-6.6	-0.14	0.24
0.03	-0.23	0.9	-6.2	-0.44	0.29
0.03	-0.23	0.89	-6.61	-0.06	0.12
0.03	-0.23	0.89	-6.95	0.09	0.21
0.03	-0.23	0.88	-7.01	-0.52	0.32
0.04	-0.23	0.89	-7.44	-0.09	0.06
0.03	-0.24	0.89	-7.07	0.18	-0.21
0.03	-0.23	0.9	-7.21	0.92	-0.63
0.03	-0.24	0.91	-6.69	1.92	-0.84
0.03	-0.23	0.89	-6.46	2.96	-0.78
0.03	-0.23	0.9	-6.44	1.71	-0.29
0.02	-0.23	0.88	-6.58	0.35	-0.09
0.02	-0.23	0.89	-6.52	0.64	-0.14
0.02	-0.23	0.89	-7.16	0.99	-0.09
0.03	-0.23	0.89	-7.04	0.82	-0.11
0.03	-0.22	0.9	-6.17	0.49	-0.12
0.03	-0.22	0.92	-6.38	1.07	-0.23
0.03	-0.23	0.9	-6.06	1.47	0.05
0.04	-0.23	0.9	-6.32	1.04	0.21
0.03	-0.23	0.89	-6.75	0.24	0.06
0.03	-0.22	0.89	-6.72	0.41	0.23
0.03	-0.23	0.9	-6.85	0.87	-0.12
0.03	-0.23	0.9	-6.2	1.34	-0.18
0.02	-0.23	0.9	-6.49	1.45	0.02
0.03	-0.23	0.9	-5.56	0.92	0.37
0.04	-0.23	0.91	-5.53	0.63	0.23
0.04	-0.22	0.9	-5.66	0.35	0.49
0.04	-0.23	0.9	-5.76	0.79	-0.31
0.03	-0.22	0.89	-5.39	1.13	-0.63
0.03	-0.23	0.89	-6.53	1.1	-0.37
0.02	-0.22	0.89	-6.46	1.31	-0.31
0.03	-0.23	0.88	-6.99	2.49	-0.27
0.03	-0.22	0.88	-7.01	2.78	-0.75
0.02	-0.23	0.89	-7.25	2.4	-0.6
0.02	-0.23	0.87	-7.56	2.7	-0.5
0.02	-0.23	0.89	-8.17	2.11	-0.46
0.03	-0.23	0.9	-8.41	0.63	0.26
0.03	-0.23	0.9	-8.14	-0.09	0.23
0.03	-0.23	0.91	-8.06	0.02	-0.09
0.02	-0.22	0.9	-8.31	-0.67	-0.02
0.03	-0.23	0.91	-8.7	-0.5	0.09
0.02	-0.23	0.9	-8.37	-0.84	0.35
0.02	-0.23	0.91	-8.56	-1.11	0.61
0.04	-0.23	0.92	-7.5	-0.9	0.64
0.03	-0.23	0.92	-7.07	0.18	0.31
0.03	-0.23	0.91	-6.7	0.26	-0.05
0.03	-0.23	0.9	-6.47	0.06	-0.24
0.03	-0.23	0.89	-7.16	0.08	-0.32
0.03	-0.23	0.89	-6.81	0.24	-0.32
0.03	-0.23	0.88	-6.75	1.53	-0.75
0.02	-0.22	0.89	-6.72	1.22	-0.78
0.01	-0.23	0.91	-6.89	-0.08	0.05
0.02	-0.22	0.88	-7.51	0.08	0.52
0.02	-0.23	0.89	-7.53	0	0.72
0.03	-0.23	0.91	-7.5	0.14	0.81
0.03	-0.24	0.91	-7.16	1.36	0.43
0.03	-0.24	0.91	-6.44	1.31	-0.02
0.03	-0.23	0.9	-5.98	1.19	0.06
0.02	-0.24	0.9	-5.88	0.75	-0.2
0.03	-0.23	0.9	-5.45	0.15	0.06
0.02	-0.23	0.9	-5.47	0.05	-0.08
0.02	-0.23	0.89	-6.06	-0.06	0.41
0.03	-0.24	0.89	-6.55	0.61	0.23
0.03	-0.23	0.89	-6.08	2.66	-0.32
0.03	-0.24	0.89	-5.79	2.76	-0.29
0.03	-0.23	0.88	-6.55	1.86	-0.03
0.03	-0.23	0.89	-7.24	0.84	0.02
0.03	-0.23	0.9	-7.16	0.76	-0.38
0.03	-0.23	0.89	-6.89	0.67	-0.21
0.03	-0.23	0.89	-5.88	1.22	-0.09
0.03	-0.23	0.9	-5.51	1.4	-0.34
0.02	-0.23	0.89	-5.76	0.6	-0.06
0.02	-0.24	0.88	-6.69	0.99	-0.11
0.03	-0.24	0.89	-6.43	2.08	-0.5
0.03	-0.23	0.89	-6.58	1.97	-0.87
0.03	-0.23	0.89	-6.75	1.88	-0.93
