acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
-0.01	-0.05	0.91	-6.92	1.34	-1.42
-0.01	-0.05	0.92	-7.02	1.01	-0.61
-0.01	-0.05	0.92	-6.52	0.44	-0.18
0.01	-0.05	0.92	-6.08	0.03	0.12
0	-0.05	0.92	-5.85	0.26	-0.4
0.01	-0.04	0.91	-5.74	0.23	-0.9
0.01	-0.04	0.89	-7.36	0.7	-1.25
0.01	-0.05	0.9	-7.83	1.13	-1.47
0	-0.04	0.91	-7.91	1.01	-1.24
0.01	-0.04	0.9	-7.69	0.75	-1.15
0.01	-0.03	0.9	-7.86	0.95	-1.39
0.01	-0.03	0.91	-7.83	1.42	-1.4
0.01	-0.03	0.9	-7.18	2.34	-1.79
0.01	-0.03	0.9	-7.85	2.14	-1.8
0	-0.04	0.9	-8.02	2.73	-1.85
-0.02	-0.04	0.91	-8.34	2.12	-1.08
-0.02	-0.02	0.91	-8.84	1.28	-0.17
-0.01	-0.03	0.91	-8.29	0.52	0.53
0	-0.04	0.93	-7.04	0.69	0.78
0	-0.03	0.92	-5.63	2.09	0.34
0	-0.03	0.92	-5.45	3.62	-0.24
-0.01	-0.03	0.91	-6.61	4.24	-0.58
-0.02	-0.03	0.89	-8.11	2.92	-0.09
-0.02	-0.04	0.92	-9.76	1.65	1.02
-0.01	-0.04	0.91	-9.54	0.85	1.91
0	-0.03	0.94	-7.68	1.53	2.18
0	-0.04	0.94	-6.08	1.63	1.82
0	-0.04	0.93	-4.69	2.21	1.21
-0.01	-0.04	0.92	-5.27	2.37	0.7
-0.02	-0.04	0.94	-5.28	1.42	0.84
-0.02	-0.05	0.95	-4.14	0.21	1.53
-0.01	-0.04	0.97	-3.19	0.53	1.51
-0.01	-0.05	0.96	-2.63	1.98	1.08
-0.01	-0.04	0.96	-2.66	2.43	1.05
-0.01	-0.04	0.98	-3.15	2.31	0.41
0	-0.06	0.98	-2.78	1.51	0.26
0	-0.07	1.02	0.14	1.57	-0.32
0.02	-0.07	1.02	3.68	1.19	-1.16
0.02	-0.07	1.01	6.32	1.77	-2.08
0.03	-0.05	1	7.02	4.47	-2.85
0.02	-0.05	0.97	6.67	6.85	-4.37
0.01	-0.05	0.95	5.95	7.51	-5.27
0	-0.05	0.92	4.53	7.21	-6.23
0.01	-0.05	0.9	3.51	7.4	-6.82
-0.01	-0.04	0.88	3.62	8.17	-7.16
-0.01	-0.04	0.85	2.64	9.63	-5.73
-0.01	-0.03	0.85	1.86	10.66	-4.87
-0.02	-0.03	0.84	1.16	9.4	-3.8
-0.02	-0.02	0.85	0.17	7.42	-3.24
-0.03	-0.02	0.85	-0.9	3.91	-2.47
-0.04	-0.02	0.84	-2.67	0.35	-1.1
-0.03	-0.02	0.85	-4.21	-2.26	-0.43
-0.01	0	0.85	-5.76	-2.23	-1.04
0	0	0.85	-7.15	-2.08	-1.07
-0.02	0	0.85	-9.28	-0.89	-0.9
-0.01	0	0.85	-11.04	0.9	-1.21
-0.02	0	0.86	-12.18	0.44	-1.25
-0.02	0	0.86	-13.15	0.79	-1.04
-0.03	0	0.85	-14.47	-0.69	-0.12
-0.03	-0.01	0.88	-15.21	-1.22	0.84
-0.03	0	0.9	-14.09	-2.73	1.45
-0.01	0	0.91	-13.24	-2.49	1.37
-0.01	-0.01	0.92	-12.52	-0.96	1.07
-0.02	-0.01	0.92	-12.64	-0.64	0.53
-0.02	-0.03	0.96	-10.75	-2.52	0.38
-0.01	-0.03	0.99	-8.76	-2.58	-0.34
-0.03	-0.03	1.01	-8.73	-6.17	0.21
-0.01	-0.04	1.03	-7.79	-5.83	0.4
0	-0.04	1.1	-5.91	-6.6	-0.31
0.01	-0.06	1.11	-2.96	-7.08	-0.78
0.01	-0.07	1.18	2.66	-6.55	-1.31
0.01	-0.08	1.24	10.44	-5.13	-3.22
-0.02	-0.11	1.31	16.6	-9.4	-0.63
0	-0.13	1.38	27.13	-8.26	-1.83
0.01	-0.11	1.45	37.68	-7.16	-2.41
0.04	-0.12	1.51	45.98	-8.46	-4.85
0.09	-0.12	1.54	56.05	-0.44	-10.11
0.11	-0.12	1.57	70.34	14.47	-17.79
0.11	-0.13	1.59	84.03	29.33	-26.73
0.07	-0.13	1.57	100.43	41.97	-34.46
-0.03	-0.13	1.54	106.67	42.49	-39.07
-0.08	-0.13	1.52	106.82	43.08	-35.85
