acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.11	-0.19	0.89	-7.63	2.47	-1.95
0.12	-0.2	0.89	-8.53	3.94	-2.17
0.11	-0.2	0.9	-8.76	3.56	-2.12
0.11	-0.2	0.9	-8.15	3.27	-2.18
0.12	-0.2	0.9	-7.28	3.71	-2.49
0.11	-0.2	0.9	-6.61	4.6	-2.49
0.11	-0.2	0.91	-6.29	4.2	-2.08
0.11	-0.2	0.9	-5.59	3.74	-2.03
0.11	-0.2	0.89	-6.12	4.53	-2.12
0.1	-0.19	0.88	-7.77	4.24	-2.17
0.09	-0.2	0.88	-8.24	3.45	-1.65
0.1	-0.2	0.89	-8.75	3.07	-1.36
0.1	-0.2	0.89	-9.07	2.02	-1.13
0.1	-0.2	0.9	-7.95	2.24	-0.79
0.1	-0.2	0.89	-7.65	2.35	-0.82
0.11	-0.2	0.89	-7.69	1.65	-0.63
0.1	-0.2	0.88	-7.74	1.51	-0.38
0.1	-0.2	0.88	-8.43	0.11	-0.14
0.09	-0.2	0.89	-8.79	-2.14	0.41
0.1	-0.2	0.89	-8.66	-1.27	0.53
0.11	-0.2	0.89	-8.5	-0.55	0.49
0.11	-0.2	0.91	-7.95	-0.44	0.26
0.1	-0.2	0.9	-6.95	0.66	0.12
0.1	-0.2	0.91	-7.11	0.56	0.24
0.09	-0.19	0.89	-7.77	-1.31	0.46
0.1	-0.2	0.9	-8.27	-2.34	0.82
0.1	-0.21	0.91	-8.67	-1.97	1.13
0.1	-0.2	0.91	-8.03	-2.05	1.24
0.11	-0.21	0.9	-7.36	-1.68	0.99
0.1	-0.2	0.91	-6.44	-1.07	0.82
0.1	-0.21	0.9	-5.83	-0.92	0.75
0.1	-0.21	0.9	-6.18	-1.88	0.66
0.11	-0.21	0.9	-6.52	-1.97	0.55
0.11	-0.2	0.9	-7.27	-1.25	0.55
0.1	-0.21	0.9	-7.54	-1.24	0.78
0.11	-0.2	0.91	-7.42	-0.44	0.89
0.12	-0.21	0.92	-5.69	-0.18	0.34
0.12	-0.2	0.91	-5.08	0.67	-0.53
0.11	-0.21	0.9	-4.14	1.37	-0.81
0.12	-0.2	0.9	-3.79	2.96	-1.4
0.11	-0.2	0.9	-3.48	2.93	-1.69
0.1	-0.2	0.89	-4.11	2.58	-1.34
0.1	-0.2	0.88	-4.99	3.36	-0.99
0.1	-0.2	0.88	-5.25	3.56	-0.73
0.1	-0.19	0.88	-5.48	3.68	-0.55
0.1	-0.19	0.88	-5.25	3.57	-0.82
0.09	-0.2	0.89	-5.24	3.94	-1.5
0.08	-0.19	0.89	-5.11	3.34	-0.87
0.08	-0.2	0.89	-5.3	3.24	0.21
0.09	-0.19	0.9	-5.15	3.22	0.67
0.1	-0.19	0.89	-5.88	1.74	0.55
0.1	-0.2	0.89	-6.87	0.81	0.37
0.1	-0.2	0.88	-7.51	1.85	0.21
0.09	-0.2	0.88	-8.79	1.3	0.49
0.1	-0.2	0.89	-9.15	1.68	0.81
0.1	-0.2	0.92	-8.29	1.28	0.37
0.1	-0.21	0.92	-7.02	0.89	0.9
0.09	-0.21	0.91	-6.7	0.82	1.15
0.09	-0.2	0.9	-7.28	0.44	1.48
0.09	-0.2	0.92	-8.34	0.09	1.62
0.1	-0.2	0.91	-8.6	-0.58	1.79
0.11	-0.21	0.93	-7.53	0.29	1.71
0.12	-0.22	0.92	-6.11	1.95	0.9
0.11	-0.21	0.91	-5.8	2.85	0.15
0.11	-0.2	0.9	-6.82	3.08	0.11
0.1	-0.21	0.91	-7.37	2.44	0.2
0.1	-0.21	0.92	-6.47	0.52	0.15
0.11	-0.21	0.91	-5.31	1.08	-0.2
0.11	-0.22	0.91	-4.52	2.44	-0.84
0.12	-0.21	0.9	-4.52	3.54	-1.77
0.11	-0.21	0.91	-4.31	5.1	-2.47
0.1	-0.21	0.9	-5.07	4.05	-2.32
0.09	-0.21	0.9	-4.9	2.75	-2.2
0.1	-0.21	0.9	-4.47	3.69	-2.15
0.09	-0.21	0.91	-4.05	4.05	-1.88
0.1	-0.2	0.89	-4.27	3.36	-2.41
0.1	-0.2	0.88	-4.56	2.2	-3.11
0.1	-0.21	0.88	-5.11	1.28	-2.99
0.1	-0.21	0.9	-4.85	1.54	-3.47
0.1	-0.2	0.9	-3.25	2.46	-3.36
0.1	-0.2	0.91	-2.26	2.37	-3.27
0.09	-0.2	0.89	-2.61	2.78	-3.22
0.08	-0.2	0.89	-3.36	1.66	-3.1
0.09	-0.2	0.89	-4.31	0.66	-3.19
0.08	-0.19	0.9	-4.2	0.9	-2.95
0.09	-0.19	0.89	-4.72	0.37	-2.79
