acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
-0.07	-0.26	0.9	-6.26	-0.31	0.89
-0.05	-0.27	0.89	-5.25	0.06	0.89
-0.05	-0.27	0.89	-4.2	1.54	0.14
-0.05	-0.27	0.89	-4.52	1.08	-0.23
-0.05	-0.26	0.88	-4.76	0.27	-0.06
-0.06	-0.26	0.88	-4.53	0.67	-0.15
-0.06	-0.26	0.89	-4.56	0.03	-0.35
-0.05	-0.26	0.87	-4.96	1.19	-1.33
-0.06	-0.26	0.89	-4.87	0.6	-1.63
-0.06	-0.27	0.89	-5.19	0.82	-1.48
-0.06	-0.27	0.88	-5.01	1.04	-1.36
-0.07	-0.26	0.88	-5.36	0.06	-0.96
-0.06	-0.26	0.89	-5.47	-0.61	-0.82
-0.06	-0.26	0.87	-6.53	0.99	-1.07
-0.06	-0.25	0.88	-6.9	1.19	-0.89
-0.06	-0.26	0.87	-7.94	0.81	-0.99
-0.06	-0.26	0.88	-8.76	-0.69	-0.61
-0.06	-0.26	0.89	-8.72	-1.39	-0.82
-0.06	-0.25	0.89	-7.65	-1.25	-0.9
-0.07	-0.26	0.89	-6.89	0.03	-0.9
-0.07	-0.26	0.88	-6.99	-1.34	-0.2
-0.07	-0.26	0.89	-7.02	-1.53	-0.31
-0.06	-0.26	0.89	-6.37	1.08	-0.99
-0.06	-0.26	0.87	-6.67	2.82	-0.75
-0.07	-0.25	0.89	-7.05	1.59	-0.44
-0.07	-0.25	0.89	-7.66	1.19	-0.17
-0.07	-0.25	0.9	-7.31	1.04	0.29
-0.07	-0.26	0.91	-6.75	-0.72	0.4
-0.07	-0.25	0.9	-6.27	-1.42	0.35
-0.05	-0.26	0.9	-4.61	0.58	0.02
-0.06	-0.25	0.9	-4.03	0.84	0.06
-0.06	-0.25	0.89	-4.85	0.64	-0.05
-0.06	-0.25	0.88	-5.08	2.05	-0.14
-0.06	-0.25	0.89	-4.64	2.76	-0.18
-0.06	-0.25	0.9	-4	2	0.05
-0.07	-0.26	0.89	-4.63	0.67	0.73
-0.07	-0.26	0.88	-5.02	-0.15	1.07
-0.06	-0.26	0.88	-5.33	-0.32	1.28
-0.06	-0.25	0.88	-6.29	-1.02	1.07
-0.05	-0.26	0.87	-6.73	0.2	0.72
-0.06	-0.26	0.87	-7.34	1.6	0.21
-0.06	-0.25	0.88	-7.47	1.36	0.06
-0.07	-0.26	0.88	-7.85	1.11	0
-0.06	-0.26	0.88	-8.03	1.54	0.06
-0.06	-0.25	0.87	-8.35	1.66	-0.12
-0.06	-0.26	0.89	-8.46	2.23	0.11
-0.06	-0.26	0.89	-8.34	3.28	-0.4
-0.06	-0.26	0.89	-8.47	1.94	0.05
-0.07	-0.26	0.88	-8.67	0.9	0.6
-0.06	-0.26	0.88	-8.81	1.68	0.55
-0.06	-0.25	0.89	-9.05	1.5	0.73
-0.06	-0.26	0.89	-9.62	1.04	0.92
-0.06	-0.26	0.91	-8.72	1.42	0.08
-0.06	-0.26	0.92	-7.18	0.29	-0.44
-0.06	-0.26	0.91	-6.43	0.95	-0.35
-0.06	-0.26	0.89	-5.66	2.32	-0.21
-0.07	-0.26	0.88	-6.21	1.4	0.29
-0.06	-0.25	0.88	-6.93	0.47	0.43
-0.06	-0.26	0.88	-6.76	1.01	0.31
-0.07	-0.26	0.89	-6.52	0.27	0.46
-0.07	-0.27	0.88	-6.32	-0.41	0.66
-0.06	-0.27	0.88	-5.88	-0.66	0.69
-0.06	-0.27	0.88	-6.05	0.37	0.5
-0.06	-0.26	0.86	-6.6	2.08	0.4
-0.06	-0.26	0.88	-6.64	0.56	0.05
-0.06	-0.26	0.88	-7.08	0.47	0
-0.06	-0.27	0.88	-7.25	0.72	0.08
-0.06	-0.27	0.88	-7.5	0.35	0.12
-0.05	-0.26	0.87	-7.94	0.98	-0.02
-0.05	-0.26	0.89	-7.97	1.07	-0.35
-0.05	-0.26	0.89	-8.23	0.47	-0.78
-0.05	-0.26	0.9	-7.86	1.08	-1.33
-0.05	-0.27	0.89	-7.37	1.48	-1.51
-0.06	-0.27	0.88	-8	0.75	-1.19
-0.07	-0.27	0.88	-8.02	0.08	-1.05
-0.07	-0.28	0.88	-7.73	-0.66	-0.63
