acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.11	-0.19	0.88	-6.18	1.82	-0.32
0.11	-0.2	0.9	-6.67	1.92	0.21
0.11	-0.2	0.9	-6.92	1.82	0.85
0.12	-0.2	0.9	-6.6	0.82	0.69
0.12	-0.19	0.91	-7.25	0.09	0.18
0.12	-0.2	0.9	-6.89	0.05	-0.44
0.12	-0.2	0.91	-7.19	0.61	-0.53
0.13	-0.21	0.91	-6.6	1.62	-0.5
0.12	-0.21	0.92	-5.82	2.12	0.23
0.11	-0.21	0.92	-4.34	2.03	0.44
0.11	-0.21	0.9	-3.83	0.66	0.27
0.11	-0.2	0.89	-3.62	-0.37	-0.41
0.12	-0.2	0.88	-4.4	-0.9	-0.52
0.11	-0.2	0.9	-4.82	-0.64	-0.26
0.13	-0.2	0.9	-5.15	0.96	-0.34
0.13	-0.21	0.91	-4.81	2.08	-0.29
0.12	-0.22	0.91	-4.17	1.34	-0.85
0.11	-0.22	0.92	-3.37	0.2	-1.13
0.12	-0.21	0.92	-2.72	-0.09	-1.37
0.12	-0.2	0.9	-2.63	0.63	-1.5
0.13	-0.21	0.91	-2.49	2.5	-1.44
0.13	-0.2	0.9	-2.53	3.77	-1.04
0.12	-0.2	0.89	-2.05	3.11	-1.3
0.11	-0.2	0.9	-2.67	0.99	-1.63
0.1	-0.19	0.88	-3.24	-1.07	-1.47
0.11	-0.17	0.88	-4.12	-1.77	-0.89
0.11	-0.19	0.87	-5.76	-0.75	-0.9
0.12	-0.19	0.89	-6.15	0.21	-0.75
0.12	-0.19	0.89	-6.67	1.15	-1.01
0.12	-0.2	0.9	-6.76	1.24	-1.3
0.11	-0.19	0.9	-6.78	0.78	-1.37
0.11	-0.19	0.91	-6.72	0.61	-1.53
0.11	-0.2	0.9	-6.5	0.23	-1.83
0.11	-0.21	0.91	-6.46	0.9	-1.6
0.11	-0.21	0.92	-5.42	2.2	-1.37
0.11	-0.2	0.91	-5.4	2.26	-0.69
0.1	-0.2	0.91	-4.02	2.44	0.17
0.1	-0.19	0.9	-3.44	0.64	-0.41
0.11	-0.19	0.87	-3.18	-0.06	-1.21
0.1	-0.18	0.88	-4.47	-0.96	-0.67
0.11	-0.18	0.87	-4.9	-0.23	-0.87
0.1	-0.17	0.88	-7.54	-1.98	-0.58
0.12	-0.19	0.87	-6.87	-0.21	-0.46
0.11	-0.18	0.9	-7.63	-1.68	-0.12
0.13	-0.2	0.89	-6.73	-1.56	-0.5
0.11	-0.19	0.87	-6.35	-1.16	-0.55
0.11	-0.19	0.88	-5.77	-0.72	-1.3
0.11	-0.18	0.88	-7.05	-0.89	-1.53
0.11	-0.19	0.86	-7.39	-0.17	-1.11
0.11	-0.18	0.88	-8.31	-0.27	-0.55
0.12	-0.19	0.88	-8.81	-0.29	-0.89
0.13	-0.19	0.9	-8.84	0.34	-1.22
0.12	-0.2	0.9	-8.15	0.17	-1.6
0.12	-0.2	0.92	-7.25	0.11	-2.2
0.12	-0.2	0.92	-6.11	0.4	-2.43
0.12	-0.2	0.93	-5.37	0.93	-2.14
0.12	-0.21	0.94	-4.63	0.76	-1.01
0.12	-0.21	0.93	-3.45	2.26	-1.21
0.12	-0.2	0.92	-1.98	3.1	-2.17
0.11	-0.19	0.91	-2.64	1.83	-2.5
0.12	-0.19	0.89	-1.59	1.36	-2.92
0.11	-0.17	0.88	-2.95	0.09	-2.75
0.11	-0.17	0.87	-3.73	0.43	-2.4
0.11	-0.17	0.87	-5.02	0.47	-1.65
0.12	-0.18	0.89	-5.36	1.01	-1.53
0.12	-0.18	0.88	-6.55	1.28	-1.24
0.1	-0.18	0.88	-6.66	0.17	-0.41
0.11	-0.17	0.87	-6.43	-0.38	-0.64
0.11	-0.16	0.88	-7.16	-1.24	-0.92
0.11	-0.17	0.86	-7.27	0.21	-0.29
0.1	-0.19	0.88	-6.55	2.31	-0.11
0.09	-0.16	0.87	-10.14	-1.08	0.5
0.08	-0.17	0.84	-11.51	-4.11	1.39
0.09	-0.22	0.88	-12.17	-2.37	4.09
0.04	-0.25	0.86	-16.63	1.02	10.17
-0.05	-0.1	0.96	-22.63	-11.89	11.48
0.12	-0.21	0.79	-14.96	-6.89	6.75
0.11	-0.14	0.8	-20.35	-18.32	7.39
0.14	-0.16	0.77	-25.33	-18.46	9.85
0.16	-0.21	0.78	-26.67	0.15	14.63
0.12	-0.21	0.85	-25.69	12.52	23.91
0.06	-0.19	0.8	-36.92	9.21	35.21
-0.04	-0.12	0.68	-44.99	-11.34	44.08
-0.07	-0.04	0.46	-48.79	-31.21	51.59
-0.08	0.17	0.07	-55.92	-39.68	52.98
-0.11	0.28	-0.41	-76.29	-43.97	61.31
-0.03	0.31	-0.59	-119.3	-46.63	67.95
0.01	0.45	-0.65	-180.98	-32.32	81.22
0.09	0.43	-0.93	-222.26	6.76	100.61
0.01	0.44	-1.34	-291.92	32.34	113.8
-0.1	0.39	-1.5	-354.12	42.32	165.18
-0.21	-0.2	-1.45	-394.81	30.76	171.71
-0.17	-0.58	-1.49	-437.21	-8.31	172.14
-0.04	-1.11	-1.27	-465.36	-18.34	139.39
-0.03	-1.58	-0.98	-466.44	-31.5	110.5
0.04	-1.84	-0.93	-469.15	-34.78	78.5
-0.11	-2.21	-0.82	-460.61	-37.33	67.82
-0.17	-2.59	-0.53	-392.21	-30.92	64.47
-0.21	-2.77	-0.13	-230.15	-3.16	64.75
-0.09	-2.43	0.09	-243.34	-3.24	67.44
-0.19	-2.13	0.06	-290.53	-18.21	81.95
-0.09	-2.12	-0.06	-361.95	-33.01	68.26
-0.01	-2.35	-0.19	-361.83	-26.81	56.5
0.09	-2.53	-0.12	-355.95	-31.44	38.46
0	-2.59	0.19	-339.88	-44.96	27.5
-0.06	-2.36	0.58	-349.91	-86.84	35.5
0.05	-2.11	0.62	-352.89	-114.95	53.39
-1.13	-1.92	1.38	-357.04	-131.69	48.27
0.04	-2.07	0.48	-360.11	-83.44	44.11
0.18	-2.06	0.5	-331.91	-71.59	33.79
0.16	-1.96	0.61	-317.6	-66.44	25.65
0.08	-1.84	0.74	-314.24	-64.06	22.43
0.06	-1.68	0.9	-311.65	-65.47	32.38
0.14	-1.69	1.06	-274.32	-60.27	40.63
0.25	-1.69	1.15	-208.06	-38.35	39.77
-0.2	-1.36	1.23	-161.54	-94.93	37.94
0.1	-1.53	0.62	-138.92	-15.01	29.07
0.04	-1.57	0.36	-81.71	-42.72	10.17
0.14	-1.43	0.09	-41.68	-25.89	15.34
-0.02	-1.27	0.02	-25.59	-29.89	12.44
-0.14	-1.18	-0.2	-20.99	-29.66	22.84
-0.06	-1.12	-0.32	-18.21	4.69	32.95
0.02	-1.05	-0.39	-13.62	30.6	35.74
-0.09	-1.13	-0.58	-12.99	38.03	36.53
-0.14	-1.08	-0.65	-18.58	21.63	33.51
-0.11	-1.07	-0.71	-21.39	-0.53	26.82
-0.09	-1.03	-0.73	-24.87	-12.21	18.61
-0.09	-1.03	-0.72	-25.59	-19.66	13.91
-0.1	-1.02	-0.67	-31.53	-24.24	9.18
-0.12	-1.06	-0.58	-34.95	-29.08	7.59
-0.09	-1.12	-0.49	-36.02	-31.56	5.45
-0.06	-1.13	-0.43	-34.85	-20.98	1.63
-0.09	-1.1	-0.35	-35.36	-18.95	1.11
-0.15	-1.08	-0.31	-31.69	-17.16	3.6
-0.13	-1.06	-0.31	-25.68	-14.95	3.45
-0.11	-1.05	-0.29	-16.49	-15.83	0.03
-0.1	-1.03	-0.32	-8.69	-17.62	-2.63
-0.08	-1.03	-0.37	-3.44	-16.98	-5.53
-0.13	-1	-0.45	-0.38	-14.09	-6.92
-0.15	-0.98	-0.51	-0.12	-7.08	-6.47
-0.2	-0.95	-0.56	-2	-5.15	-5.05
-0.21	-0.92	-0.58	-4.18	-5.34	-4.05
-0.19	-0.91	-0.56	-5.47	-5.69	-3.6
-0.16	-0.9	-0.58	-6.7	-4.15	-2.27
-0.13	-0.89	-0.6	-6.76	-3.11	-3.48
-0.15	-0.89	-0.59	-7.56	-9.39	-4.98
-0.16	-0.9	-0.59	-9.18	-16.56	-6.85
-0.14	-0.89	-0.57	-11.25	-20.14	-9.1
-0.15	-0.88	-0.57	-12.26	-17.88	-11.08
-0.17	-0.88	-0.59	-14.52	-13.47	-10.93
-0.19	-0.88	-0.58	-16.12	-8.92	-10.44
-0.19	-0.89	-0.57	-17.45	-7.5	-9.98
-0.21	-0.89	-0.57	-19.25	-7.56	-8.35
-0.19	-0.9	-0.55	-20.56	-8.46	-7.13
-0.18	-0.91	-0.49	-19.71	-9.85	-8
-0.2	-0.93	-0.47	-16.21	-8.44	-7.63
-0.21	-0.92	-0.48	-13.36	-5.34	-5.04
-0.23	-0.9	-0.52	-10.06	-2.64	-2.58
-0.23	-0.88	-0.54	-8.87	-0.93	0.18
-0.22	-0.87	-0.6	-9.53	1.86	1.97
-0.18	-0.87	-0.61	-12.96	4.63	1.21
-0.17	-0.89	-0.58	-15.56	4.93	-2.63
-0.16	-0.9	-0.56	-16.41	2.14	-4.5
-0.16	-0.9	-0.53	-14.92	1.5	-5.4
-0.16	-0.88	-0.53	-13.63	1.37	-1.3
-0.18	-0.87	-0.53	-11.8	2.43	0.85
-0.17	-0.88	-0.55	-9.59	3.63	1.31
-0.16	-0.87	-0.58	-9.39	4.73	1.83
-0.15	-0.88	-0.59	-10.05	5.85	2.06
-0.14	-0.89	-0.58	-11.25	4.58	0.56
-0.15	-0.89	-0.56	-11.11	0.66	-1.68
-0.15	-0.9	-0.56	-10.32	-2.17	-3.19
-0.16	-0.9	-0.53	-9.59	-2.55	-2.38
-0.15	-0.9	-0.55	-8.82	0.26	-2.26
-0.17	-0.88	-0.57	-8.41	2.61	-1.44
-0.17	-0.89	-0.58	-9.07	2.43	-0.34
-0.15	-0.88	-0.6	-9.19	3.97	-0.09
-0.14	-0.89	-0.59	-9.89	6.46	-1.8
-0.14	-0.9	-0.57	-10.53	7.45	-3.11
-0.15	-0.91	-0.56	-9.63	3.57	-4.05
-0.16	-0.92	-0.55	-8.9	0.26	-4.61
-0.16	-0.91	-0.53	-8.12	-0.4	-4.41
-0.18	-0.91	-0.56	-7.28	2.23	-4.09
-0.19	-0.9	-0.56	-6.85	2.58	-2.69
-0.19	-0.89	-0.58	-6.2	2.96	-0.56
-0.17	-0.89	-0.58	-6.75	4.09	0.06
-0.16	-0.9	-0.57	-7.42	4.85	-0.56
-0.15	-0.91	-0.58	-7.8	4.35	-1.24
-0.15	-0.91	-0.55	-8.78	2.98	-1.48
-0.15	-0.91	-0.54	-8.64	2.52	-2.06
-0.15	-0.9	-0.53	-8.14	1.3	-2.29
-0.16	-0.9	-0.53	-7.51	-0.2	-2.4
