acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.11	-0.24	0.87	-9.74	2.32	-2.02
0.1	-0.24	0.88	-9.68	4.03	-1.92
0.11	-0.24	0.87	-8.98	4.27	-2.29
0.09	-0.24	0.88	-9.77	3.16	-1.92
0.09	-0.23	0.87	-11.16	3.05	-0.89
0.09	-0.24	0.88	-11.07	2.78	-0.5
0.1	-0.25	0.91	-9.11	3.01	-0.02
0.1	-0.24	0.9	-7.24	3.13	0.11
0.09	-0.24	0.92	-6.14	2.95	0.6
0.09	-0.24	0.91	-6.11	2	1.22
0.1	-0.25	0.91	-4.5	2.76	2.35
0.1	-0.24	0.91	-3.68	3.37	2.89
0.11	-0.24	0.91	-3.53	3.37	2.76
0.11	-0.23	0.9	-4.02	2.41	2.08
0.11	-0.24	0.91	-4.64	1.92	1.95
0.11	-0.24	0.92	-4.31	1.62	2.02
0.11	-0.25	0.9	-3.51	0.66	1.3
0.1	-0.25	0.92	-1.79	-0.58	1.33
0.11	-0.26	0.92	0.7	-0.53	1.77
0.11	-0.25	0.92	3.92	0.69	2.44
0.12	-0.24	0.9	5.62	2.75	2.11
0.12	-0.22	0.89	6.37	4.55	2.37
0.11	-0.22	0.87	7.24	7.51	2.7
0.11	-0.22	0.85	8.87	10.69	1.79
0.1	-0.2	0.81	10.18	12.4	1.44
0.09	-0.19	0.77	9.63	14.35	1.74
0.08	-0.19	0.73	4.89	15.59	2.82
0.08	-0.18	0.69	4.63	19.92	5.54
0.11	-0.16	0.65	6.75	25.97	6.99
0.11	-0.13	0.59	2.32	25.97	6.43
0.09	-0.11	0.51	-5.65	24.92	4.23
0.08	-0.08	0.45	-13.08	23.62	2.08
0.03	-0.08	0.39	-19.31	20.5	0.79
0.03	-0.06	0.33	-28.32	19.34	4.15
-0.02	-0.08	0.27	-38.41	14.6	4.64
-0.04	-0.06	0.19	-51.86	6.41	7.5
-0.04	-0.05	0.08	-69.02	0.06	10.85
-0.03	-0.03	0	-95.6	-6.98	15.01
-0.01	0.02	-0.04	-127.24	-6.79	22.32
