acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.01	-0.27	0.86	-5.31	2.43	-0.99
0.01	-0.27	0.88	-6	3.73	-0.96
0.01	-0.27	0.89	-5.21	3.44	-1.31
0.01	-0.28	0.89	-5.27	3.16	-1.71
0	-0.28	0.88	-4.99	1.1	-1.4
0	-0.27	0.88	-5.6	1.08	-1.36
0	-0.27	0.88	-5.56	1.92	-0.92
-0.01	-0.27	0.87	-5.39	2.38	-0.32
-0.01	-0.28	0.88	-4.67	2.63	0.58
0	-0.27	0.88	-4.6	4.09	1.39
0.01	-0.26	0.88	-5.22	4.93	1.45
0	-0.26	0.87	-5.53	2.47	0.55
0	-0.27	0.88	-6.27	1.27	-0.05
0	-0.27	0.88	-6.95	1.07	0.32
0.01	-0.26	0.88	-7.21	1.25	0.05
0.01	-0.26	0.88	-8.06	1.28	0.12
0.02	-0.28	0.9	-7.54	2.17	0.14
0.02	-0.28	0.89	-7.31	2.14	-0.38
0.02	-0.27	0.89	-6.31	2.64	-1.18
0.01	-0.27	0.89	-6.09	2.31	-1.5
0	-0.27	0.89	-5.8	1.04	-1.1
0	-0.27	0.9	-5.8	1.36	-0.6
0.01	-0.27	0.9	-5.56	0.95	-0.08
0.02	-0.27	0.91	-4.5	1.88	0.27
0.02	-0.27	0.89	-4.66	2.38	0.23
0.02	-0.27	0.88	-4.26	1.62	-0.21
0.02	-0.26	0.87	-5.13	0.09	-0.66
0.02	-0.26	0.87	-5.89	-0.52	-1.66
0.02	-0.27	0.88	-5.51	0.06	-2.02
0.02	-0.26	0.88	-6.03	1.19	-2.2
0.01	-0.27	0.88	-5.73	0.14	-2.46
0.01	-0.27	0.88	-4.98	-1.02	-2.56
0.01	-0.27	0.88	-4.53	-0.6	-2.2
0.02	-0.27	0.88	-4.58	0.52	-2.52
0.02	-0.27	0.89	-4.2	0.61	-3.02
0.01	-0.27	0.87	-5.02	-0.44	-3.16
0.01	-0.26	0.87	-5.22	1.07	-2.84
0	-0.26	0.88	-5.8	-0.08	-2.72
0	-0.27	0.89	-5.71	-0.81	-2.69
0	-0.27	0.88	-6.43	-0.87	-2.98
-0.01	-0.27	0.88	-7.11	-0.7	-2.5
-0.01	-0.27	0.9	-6.44	-1.42	-1.66
-0.01	-0.29	0.91	-4.9	-1.24	-1.18
0.01	-0.29	0.91	-2.53	-2.93	-1.91
0.01	-0.27	0.9	-2.38	-2.84	-2.12
0.02	-0.26	0.89	-2.2	-0.85	-1.66
0.02	-0.25	0.89	-3.25	-0.15	-1.66
0.02	-0.26	0.87	-4.03	0.95	-1.91
0.02	-0.26	0.87	-4.66	1.57	-2.69
0.02	-0.26	0.85	-5.02	2.89	-2.85
0	-0.25	0.87	-6.6	2.75	-2.49
-0.01	-0.27	0.87	-6.47	-0.09	-2.23
0	-0.27	0.88	-5.77	0.21	-2.05
0	-0.26	0.9	-5.15	1.13	-1.33
0.01	-0.26	0.89	-5.19	2.7	-1.51
0.02	-0.25	0.88	-6.21	2.09	-1.88
0	-0.26	0.87	-6.92	0.63	-2.32
0	-0.26	0.88	-7.1	0.53	-1.68
0	-0.26	0.9	-6.08	1.47	-1.4
0.01	-0.27	0.91	-4.05	4.5	-1.04
0.01	-0.26	0.92	-2.31	5.11	-1.39
0.01	-0.25	0.88	-2.58	3.5	-1.97
0	-0.24	0.87	-3.59	2.66	-1.57
-0.01	-0.24	0.86	-4.35	0.23	-1.19
0.01	-0.24	0.87	-4.12	1.13	-1.36
