acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.14	-0.16	0.92	-7.27	0.78	0.7
0.13	-0.16	0.91	-6.75	1.1	0.27
0.13	-0.16	0.91	-6.79	0.73	0.31
0.13	-0.15	0.89	-6.72	-0.27	0.67
0.14	-0.15	0.91	-7.97	-0.78	0.76
0.15	-0.16	0.91	-8.29	-0.53	0.64
0.14	-0.16	0.93	-7.85	-0.11	-0.14
0.13	-0.17	0.92	-7.15	0.4	-0.46
0.13	-0.16	0.9	-6.2	0.27	-0.63
0.13	-0.15	0.91	-6.79	-0.72	-0.37
0.14	-0.16	0.91	-7.24	-0.84	-0.32
0.14	-0.16	0.91	-7.59	-0.05	-0.66
0.14	-0.16	0.91	-7.66	0.24	-0.69
0.14	-0.16	0.92	-7.48	-0.46	-0.46
0.13	-0.16	0.92	-6.64	-0.81	-0.26
0.14	-0.16	0.9	-6.15	-1.19	-0.58
0.14	-0.16	0.9	-6.4	-1.53	-0.78
0.13	-0.16	0.9	-7.37	-2.66	-0.72
0.14	-0.15	0.9	-7.8	-2.15	-0.63
0.14	-0.16	0.9	-7.62	-1.85	-0.53
0.14	-0.16	0.9	-7.62	-2.46	-0.73
0.14	-0.16	0.9	-7.66	-3.07	-0.73
0.14	-0.16	0.91	-7.39	-3.25	-0.95
0.14	-0.15	0.9	-6.76	-2.93	-0.61
0.14	-0.17	0.9	-7.11	-2.41	-0.55
0.14	-0.17	0.91	-7.13	-2.32	-0.37
0.15	-0.17	0.91	-6.72	-1.31	-0.14
0.15	-0.17	0.9	-5.94	-0.61	-0.43
0.14	-0.16	0.89	-6.05	-1.02	-0.9
0.13	-0.16	0.89	-6.64	-2.03	-0.61
0.14	-0.17	0.89	-6.76	-2.35	-0.15
0.15	-0.15	0.89	-7.11	-1.76	-0.2
0.15	-0.17	0.88	-7.59	-0.9	-0.49
0.15	-0.17	0.89	-7.24	-0.99	-0.34
0.15	-0.16	0.9	-6.56	-1.53	-1.19
