acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.15	-0.23	0.83	-4.69	-2.15	-0.96
0.15	-0.22	0.84	-7.15	-1.6	-0.49
0.16	-0.24	0.85	-7.86	1.04	0.06
0.16	-0.24	0.87	-8	3.31	0.12
0.17	-0.25	0.9	-7.3	4.9	-0.21
0.16	-0.24	0.89	-6.75	4.73	-1.05
0.16	-0.24	0.89	-5.98	3.97	-1.37
0.14	-0.23	0.88	-6.79	0.49	-1.36
0.15	-0.23	0.87	-6.56	0.09	-1.68
0.15	-0.24	0.87	-7.71	-0.14	-1.48
0.16	-0.24	0.88	-7.05	2.63	-1.51
0.16	-0.25	0.88	-7.08	4.85	-2.18
0.15	-0.25	0.9	-7.15	5.44	-1.57
0.14	-0.25	0.9	-6.61	6.44	-1.53
0.14	-0.25	0.89	-6.52	4.87	-1.45
0.14	-0.25	0.9	-5.88	3.51	-2
0.14	-0.26	0.89	-5.85	2.84	-2.52
0.14	-0.26	0.91	-5.42	2.96	-3.05
0.15	-0.25	0.91	-5.28	3.42	-2.85
0.15	-0.26	0.91	-4.55	3.63	-2.5
0.14	-0.25	0.91	-3.82	3.1	-2.37
0.14	-0.24	0.9	-3.85	2.44	-2.43
0.13	-0.24	0.88	-3.88	1.85	-2.23
0.14	-0.23	0.88	-4.26	1.94	-2.03
0.14	-0.23	0.88	-4.31	2.84	-1.74
0.14	-0.24	0.88	-3.97	3.74	-1.59
0.14	-0.23	0.89	-3.53	4.35	-2.06
0.13	-0.23	0.88	-4.44	3.27	-2.27
0.13	-0.23	0.87	-5.59	0.87	-2.29
0.12	-0.23	0.85	-6.4	-0.43	-1.74
0.14	-0.23	0.86	-6.44	0.21	-1.6
0.13	-0.23	0.88	-7.33	0.76	-1.1
0.13	-0.24	0.87	-7.42	1.11	-0.52
0.13	-0.24	0.88	-7.31	1.33	-0.06
0.13	-0.24	0.88	-7.33	0.4	-0.15
0.13	-0.24	0.87	-7.16	0.21	-0.93
0.13	-0.24	0.88	-6.66	-0.61	-1.11
0.14	-0.24	0.9	-6.15	-0.5	-1.22
0.13	-0.25	0.89	-6.12	-0.09	-1.27
0.15	-0.24	0.9	-6.23	-0.64	-1.02
0.15	-0.24	0.89	-5.89	-0.53	-1.02
0.14	-0.25	0.9	-5.42	-0.56	-1.36
0.14	-0.24	0.9	-4.82	-0.18	-1.39
0.15	-0.24	0.89	-4.79	-0.26	-1.53
0.15	-0.24	0.89	-3.97	-0.4	-1.92
0.14	-0.23	0.87	-4.24	-0.64	-2.03
0.14	-0.23	0.89	-3.62	0.09	-2.61
0.14	-0.23	0.87	-4.14	-0.27	-2.56
0.14	-0.23	0.87	-4.92	-0.31	-2.43
0.14	-0.23	0.88	-5.82	-0.46	-2.4
0.14	-0.24	0.87	-5.66	0.67	-2.2
0.13	-0.24	0.88	-6.17	0.43	-2.14
