acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.13	-0.1	0.92	-3.42	4.84	5.05
0.13	-0.09	0.9	-4.24	1.28	2.6
0.14	-0.09	0.89	-4.99	-0.61	0.06
0.13	-0.1	0.91	-6.34	-1.42	-1.1
0.12	-0.1	0.89	-6.96	-1.54	-1.82
0.11	-0.1	0.9	-7.08	-0.55	-1.79
0.1	-0.1	0.9	-7.04	-1.11	-0.93
0.1	-0.11	0.9	-6.73	-2.15	-0.32
0.1	-0.11	0.9	-5.92	-2.9	0.35
0.11	-0.1	0.91	-6.05	-3.04	0.26
0.11	-0.11	0.91	-6.34	-2.76	-0.05
0.11	-0.11	0.91	-6.34	-1.56	0.21
0.11	-0.1	0.9	-5.74	-1.3	-0.21
0.11	-0.11	0.91	-5.45	-1.51	-0.35
0.11	-0.1	0.89	-5.94	-2.2	-0.53
0.12	-0.11	0.9	-5.8	-2.49	-0.52
0.12	-0.1	0.9	-5.77	-2.61	-0.37
0.11	-0.11	0.9	-6.11	-1.82	0.02
0.12	-0.11	0.91	-6.29	-1.86	0.17
0.12	-0.11	0.91	-5.97	-0.98	-0.05
0.12	-0.11	0.91	-5.47	-0.31	-0.31
0.12	-0.11	0.92	-4.76	-0.38	-0.49
0.12	-0.11	0.91	-4.55	-0.82	-0.27
0.12	-0.11	0.9	-4.35	-0.69	-0.09
0.12	-0.11	0.89	-4.73	-1.25	0.12
0.12	-0.1	0.89	-5.11	-1.04	0.17
0.13	-0.1	0.9	-5.66	-0.35	-0.14
0.13	-0.1	0.9	-5.37	-0.23	-0.6
0.14	-0.1	0.91	-6.21	0.2	-0.37
0.14	-0.1	0.91	-6.2	-0.24	-0.6
0.15	-0.1	0.91	-5.95	0.08	-0.67
0.14	-0.11	0.91	-5.28	0.58	-0.84
0.14	-0.1	0.91	-5.95	1.19	-0.99
0.15	-0.1	0.92	-6.53	0.99	-1.79
0.14	-0.1	0.9	-6.44	1.4	-2.32
0.14	-0.09	0.92	-6.7	1.24	-2.27
0.13	-0.1	0.9	-7.25	1.31	-2.31
0.14	-0.1	0.9	-7.33	1.34	-2.5
0.13	-0.11	0.9	-7.4	1.44	-2.61
0.14	-0.1	0.9	-7.88	1.69	-2.87
0.13	-0.11	0.9	-7.53	1.51	-3.01
0.12	-0.1	0.9	-7.22	1.27	-2.56
0.12	-0.1	0.9	-7.11	0.7	-2.03
0.12	-0.1	0.89	-7.1	0.67	-1.47
0.13	-0.1	0.9	-8.15	0.15	-0.93
0.12	-0.1	0.9	-8.73	-0.38	-0.55
0.12	-0.1	0.9	-9.28	0.29	0.14
0.14	-0.11	0.91	-9.4	0.46	0.27
0.13	-0.11	0.9	-9.69	0.03	-0.15
0.13	-0.11	0.91	-9.47	-0.27	-0.09
0.14	-0.11	0.92	-8.87	-0.52	0.14
0.13	-0.11	0.92	-8.18	-0.35	0.63
0.12	-0.11	0.91	-8.05	-0.17	0.96
0.12	-0.11	0.9	-7.39	-1.15	1.83
0.12	-0.11	0.9	-7.33	-2.27	1.92
0.13	-0.11	0.9	-7.21	-2.67	2.09
0.15	-0.12	0.92	-7.42	-2.35	1.39
0.14	-0.11	0.92	-7.45	-1.08	0.99
0.14	-0.11	0.93	-6.92	-0.34	0.93
0.14	-0.11	0.9	-6.15	-0.43	0.99
0.14	-0.11	0.91	-5.37	0.55	1.04
0.14	-0.11	0.92	-5.31	1.08	1.1
0.15	-0.11	0.91	-5.69	0.27	0.9
0.14	-0.11	0.91	-6.76	-0.67	1.54
0.15	-0.11	0.93	-7.11	0.7	1.76
0.15	-0.11	0.93	-6.44	2.56	1.33
0.15	-0.12	0.92	-6.32	2.85	1.56
0.13	-0.11	0.91	-5.83	2.34	2.44
0.14	-0.1	0.9	-6.29	2.78	3.36
0.13	-0.09	0.89	-7.22	5.36	3.98
0.14	-0.11	0.91	-7.37	5.56	4.03
0.14	-0.1	0.89	-8.61	6	3.95
0.13	-0.1	0.91	-8.75	5.15	2.7
0.14	-0.11	0.9	-9.02	4.43	1.74
0.13	-0.1	0.91	-9.4	3.4	-0.05
0.13	-0.11	0.9	-8.09	3.73	-1.24
0.12	-0.11	0.91	-7.97	3.39	-0.7
0.12	-0.11	0.9	-7.98	2.66	-0.2
0.11	-0.11	0.89	-7.92	1.97	-0.15
0.12	-0.11	0.9	-8.46	1.1	0.03
0.12	-0.11	0.89	-8.92	0.21	0.55
0.13	-0.11	0.89	-9.45	-0.05	0.32
