acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.07	-0.08	0.91	-4.03	3.8	-0.41
0.06	-0.07	0.92	-4.24	1.97	1.5
0.05	-0.08	0.93	-4.9	0.18	2.35
0.05	-0.06	0.94	-5.24	-1.33	1.94
0.07	-0.05	0.95	-6.17	-0.6	2.49
0.08	-0.05	0.97	-6.58	2.84	2.76
0.09	-0.04	0.98	-7.18	5.18	2.79
0.09	-0.04	1	-8.12	7.13	2.56
0.09	-0.05	1.01	-7.85	10.06	2.96
0.08	-0.05	1.03	-8	9.57	1.85
0.07	-0.04	1.03	-8.63	8.23	1.62
0.08	-0.04	1.03	-8.63	7.07	1.57
0.07	-0.05	1.04	-7.85	4.63	1.02
0.07	-0.05	1.05	-6.76	2.82	1.07
0.08	-0.06	1.04	-5.82	2	0.72
0.07	-0.07	1	-5.05	4.08	0.66
0.07	-0.06	0.98	-4.63	7.59	0.73
0.07	-0.07	0.95	-4.64	10.49	1.1
0.08	-0.06	0.92	-4.67	13.08	1.27
0.06	-0.07	0.88	-5.69	14.92	1.98
0.06	-0.06	0.84	-7.01	16.43	2.89
0.06	-0.07	0.8	-7.28	17.97	3.25
0.06	-0.07	0.77	-7.22	17.74	3.42
0.06	-0.07	0.72	-8.2	17.05	3.47
0.04	-0.06	0.67	-9.57	16.43	2.61
0.04	-0.06	0.63	-10.61	15.37	1.94
0.04	-0.05	0.59	-12.63	13.53	1.95
0.04	-0.05	0.56	-14.55	12.05	1.92
0.04	-0.06	0.54	-16.5	11.66	1.48
0.03	-0.06	0.54	-18.12	7.34	0.89
0.04	-0.06	0.57	-19.4	6.27	1.45
0.01	-0.06	0.61	-20.92	0.03	3.07
0.01	-0.07	0.65	-22.17	-5.94	4.84
0.03	-0.07	0.69	-22.52	-10.79	6.49
0.04	-0.08	0.72	-23.4	-13.33	7.01
0.05	-0.08	0.78	-24.61	-11.59	6.52
0.04	-0.09	0.88	-24.52	-14.29	7.69
0.04	-0.06	1	-23.31	-18.78	12.38
0.06	-0.09	1.11	-21.45	-24.17	14
0.07	-0.1	1.17	-20.69	-29.28	13.34
0.1	-0.09	1.25	-21.21	-26.76	9.62
0.11	-0.1	1.27	-20.96	-18.98	6.56
0.16	-0.1	1.25	-21.34	-8.98	3.01
0.12	-0.1	1.31	-22.34	1.42	-2
0.11	-0.11	1.33	-21.83	10.09	-6.09
0.1	-0.12	1.35	-19.1	12.95	-8.9
0.09	-0.13	1.34	-15.11	13.88	-11.39
0.08	-0.13	1.34	-10.82	16.03	-12.95
0.06	-0.14	1.29	-6.2	16.37	-11.88
0.06	-0.13	1.22	-3.45	17.28	-9.28
0.06	-0.12	1.14	-2.78	21.27	-7.31
0.04	-0.14	1.09	-0.67	24.46	-8.12
0.04	-0.14	1.05	0.12	23.45	-8.17
0.03	-0.15	0.99	-0.87	20.21	-7.94
0.01	-0.15	0.95	0.05	17.25	-7.39
0	-0.16	0.9	2.46	11.57	-6.27
0	-0.15	0.86	4.66	5.08	-5.05
