acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.19	-0.3	1.03	-0.66	-5.62	1.83
0.21	-0.32	1.07	5.42	-5.36	3.91
0.22	-0.31	1.11	10.17	-3.07	5.83
0.24	-0.3	1.1	13.77	0.26	4.55
0.25	-0.28	1.1	14.53	-0.02	0.99
0.26	-0.27	1.08	15.27	0.64	-2.05
0.25	-0.26	1.07	15.21	2.32	-4.44
0.22	-0.26	1.04	15.79	0.78	-6.31
0.21	-0.27	1.04	18.05	1.34	-7.89
0.2	-0.25	1.03	19.45	2.27	-8.99
0.19	-0.25	0.99	20.96	4.93	-8.82
0.17	-0.22	0.94	21.71	5.25	-8.85
0.17	-0.22	0.92	21.8	7.08	-8.49
0.14	-0.21	0.88	21.34	8.34	-7.91
0.13	-0.2	0.85	20.44	9.02	-6.93
0.14	-0.19	0.81	18.93	8.72	-6.46
0.13	-0.18	0.8	17.76	7.53	-6.03
0.12	-0.18	0.76	16.69	5.66	-6.12
0.11	-0.16	0.74	14.99	4.35	-6.4
0.11	-0.15	0.72	12.64	1.53	-6.63
0.12	-0.14	0.69	9.8	0.92	-6.56
0.11	-0.13	0.66	6.76	1.5	-5.63
0.11	-0.13	0.64	2.99	2.55	-5.39
0.1	-0.12	0.61	-0.64	4.15	-4.29
0.11	-0.13	0.59	-4.82	5.33	-3.36
0.11	-0.06	0.61	-17.16	4.15	-3.45
0.08	-0.13	0.63	-9.4	6.38	0.2
0.11	-0.12	0.6	-13.45	8.41	3.31
0.14	-0.13	0.59	-16.03	13.51	5.07
0.13	-0.11	0.58	-19.69	15.53	6.55
0.15	-0.11	0.59	-23.71	19.73	7.51
0.13	-0.12	0.59	-27.51	21.48	7.86
0.14	-0.13	0.6	-32.38	18.05	7.77
0.15	-0.16	0.63	-36.79	13.16	5.69
0.15	-0.17	0.67	-40.44	6.69	1.42
0.14	-0.2	0.72	-41.79	-1.59	-1.4
0.13	-0.21	0.75	-43.56	-5.83	-3.04
0.12	-0.23	0.82	-42.98	-6.26	-1.59
0.1	-0.25	0.85	-41.15	-4.64	1.27
0.09	-0.26	0.87	-39.21	-3.44	3.13
0.06	-0.26	0.89	-39.28	-4.66	4.7
0.06	-0.27	0.9	-37.69	-9.39	6.37
0.07	-0.29	0.91	-37.42	-14.69	7.01
0.07	-0.28	0.95	-38.73	-24.49	6.9
0.14	-0.28	0.95	-37.31	-19.76	10.38
0.14	-0.3	0.99	-34.11	-18.58	11.25
0.14	-0.3	1	-30.78	-19.69	12.73
0.18	-0.29	1	-27.21	-15.89	12.98
0.19	-0.28	1.02	-24.02	-14.27	13.1
0.18	-0.28	1	-24.27	-12.82	11.56
0.17	-0.29	1	-25.89	-10.99	13.37
0.19	-0.29	1.01	-27.65	-10.4	14.92
0.2	-0.32	1.04	-27.56	-11.24	15.66
0.21	-0.34	1.09	-26.15	-10.52	14.02
0.22	-0.36	1.12	-21.79	-15.13	14.21
0.26	-0.37	1.16	-16.35	-11.69	11.63
0.29	-0.36	1.18	-11.66	-6.58	8.05
0.29	-0.36	1.17	-9.1	-2.87	4.56
0.29	-0.35	1.16	-8.2	5.19	3.47
0.27	-0.36	1.14	-7.94	11.4	3.27
0.26	-0.37	1.14	-8.38	13.11	1.95
0.23	-0.37	1.14	-6.84	13.66	-0.15
0.22	-0.37	1.13	-4.35	13.74	-1.91
0.21	-0.37	1.12	0.47	12.17	-2.41
0.2	-0.36	1.08	2.96	13.4	-3.37
0.2	-0.33	1.05	5.37	16.12	-3.19
0.19	-0.34	1.03	8.12	15.53	-2.4
0.18	-0.33	1.01	10.08	16.06	-1.05
0.18	-0.31	0.97	12.47	16.21	-0.56
0.17	-0.31	0.94	13.82	16.27	-0.44
0.15	-0.3	0.91	15.16	15.73	-0.17
0.14	-0.29	0.89	14.98	15.13	-0.61
0.13	-0.28	0.86	14.72	12.84	0.15
0.12	-0.27	0.84	14.4	9.79	0.47
0.11	-0.27	0.83	14.32	6.67	0.34
0.1	-0.27	0.81	15.6	3.27	-0.27
0.1	-0.26	0.8	17.15	2.31	0.6
0.1	-0.25	0.78	18.56	0.06	0.63
0.1	-0.24	0.76	18.52	-1.15	0.66
0.1	-0.23	0.76	18.06	-0.61	1.07
0.09	-0.22	0.74	17.36	-0.06	1.25
0.09	-0.21	0.73	16.2	-0.11	2.31
0.09	-0.21	0.7	15.21	0.47	3.22
0.09	-0.2	0.69	13.36	-0.12	4.24
0.1	-0.19	0.67	11.27	0.35	5.45
0.09	-0.18	0.66	9.18	0.9	5.91
0.1	-0.17	0.64	7.07	3.53	6.29
0.11	-0.17	0.63	4.72	7.07	6.55
0.11	-0.15	0.61	2.31	11.34	6.49
0.11	-0.15	0.59	-0.21	13.68	6.5
0.1	-0.14	0.56	-4	15.1	6.32
0.09	-0.14	0.55	-7.95	13.73	5.79
0.11	-0.15	0.56	-13.08	10.35	4.55
0.12	-0.15	0.56	-17.3	5.34	2.17
0.14	-0.16	0.59	-21.21	2.98	-0.44
0.13	-0.19	0.64	-23.27	4.9	-1.54
0.13	-0.19	0.66	-25.27	8.85	-0.5
