acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.02	-0.15	0.89	5.04	-0.18	1.39
0.02	-0.14	0.85	4.9	0.38	1.88
0.02	-0.13	0.82	4	0.21	2.06
0.03	-0.13	0.79	3.31	1.31	2.47
0.03	-0.12	0.78	1.86	4.84	3.97
0.05	-0.11	0.74	-0.17	12.82	7.69
0.03	-0.11	0.73	-3.6	14.84	6.49
0.02	-0.1	0.68	-4.95	16.99	6.09
0.01	-0.1	0.66	-9.18	11.63	3.22
-0.01	-0.11	0.65	-13.56	5.18	0
-0.02	-0.12	0.65	-16.7	-6.08	-1.36
-0.03	-0.12	0.66	-20.12	-14.02	-0.64
-0.01	-0.12	0.68	-23.59	-15.92	-0.69
0	-0.12	0.7	-26.63	-15.37	-1.22
-0.01	-0.13	0.71	-29.42	-11.86	-0.64
-0.02	-0.14	0.73	-31.47	-7.47	1.56
-0.03	-0.15	0.76	-34.78	-5.68	4.03
-0.01	-0.16	0.8	-38.75	-6.98	4.76
0.01	-0.18	0.85	-41.22	-12.05	5.02
0.04	-0.18	0.89	-40.27	-16.49	4.89
0.07	-0.19	0.96	-38.56	-19.82	5.19
0.1	-0.2	0.98	-38.4	-18.09	3.34
0.12	-0.2	1.02	-40.56	-15.86	1.07
0.11	-0.22	1.06	-36.78	-11.48	-0.92
0.11	-0.23	1.1	-35.02	-5.86	-3.24
0.09	-0.24	1.13	-30.95	-1.54	-4.79
0.08	-0.24	1.14	-26.53	-1.31	-5.42
0.08	-0.25	1.14	-22.06	-1.88	-5.89
0.06	-0.25	1.16	-17.07	-2.89	-5.71
0.05	-0.25	1.16	-12.72	-3.05	-4.47
0.05	-0.26	1.17	-8.4	-2.98	-2.9
0.05	-0.25	1.18	-5.18	-2.46	-2.96
0.06	-0.25	1.17	-2.08	-2.05	-2.87
0.05	-0.26	1.16	1.6	-1.68	-2.55
0.05	-0.26	1.14	5.05	-0.75	-1.8
0.04	-0.24	1.12	7.95	-0.6	-1.36
0.05	-0.24	1.1	10.41	-0.38	-0.93
0.06	-0.22	1.09	12.41	1.54	-0.09
0.05	-0.21	1.06	14.89	2.56	0.6
0.07	-0.21	1.02	16.09	5.36	0.84
0.07	-0.2	0.98	17.16	9.19	1.18
0.06	-0.19	0.95	17.3	10.23	1.68
0.06	-0.19	0.91	16.61	11.4	1.74
0.06	-0.18	0.88	16.09	12.55	2.21
0.07	-0.17	0.85	16.02	13.57	1.4
0.06	-0.17	0.82	15.54	14.38	0.34
0.05	-0.16	0.78	15.36	14.69	0.05
0.04	-0.16	0.76	14.09	13.86	0.21
0.02	-0.16	0.74	12.95	12.17	1.15
0.03	-0.16	0.72	11.47	11.31	0.58
0.02	-0.16	0.72	9.68	7.22	0.15
0.02	-0.15	0.71	7.71	4.27	-0.31
0.02	-0.15	0.71	6.17	1.48	-1.47
0.03	-0.16	0.7	4.31	1.48	-2.35
0.02	-0.15	0.66	1.56	2.73	-2.95
0.02	-0.14	0.65	-2.47	7.25	-2.52
0.01	-0.14	0.65	-6.09	10.58	-2.73
0.01	-0.14	0.64	-9.88	13.68	-2.5
