acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.11	-0.14	0.91	-7.02	2.55	-0.87
0.09	-0.15	0.92	-6.29	-0.72	-1.44
0.1	-0.15	0.92	-5.16	-1.66	-1.34
0.11	-0.14	0.9	-5.62	-0.09	-0.75
0.13	-0.13	0.88	-6.08	2.92	-0.41
0.11	-0.13	0.88	-7.28	4.49	0.15
0.11	-0.13	0.87	-7.74	3.65	0.67
0.11	-0.13	0.88	-8.31	1.83	0
0.1	-0.13	0.88	-8.93	-0.24	-0.35
0.1	-0.13	0.9	-8.7	-1.86	0.09
0.12	-0.12	0.91	-6.95	-1.28	1.01
0.12	-0.11	0.9	-7.18	-0.37	1.69
0.11	-0.12	0.89	-8.52	0.55	1.65
0.1	-0.1	0.88	-10.41	-0.9	1.54
0.12	-0.09	0.9	-11.86	-3.31	1.8
0.11	-0.09	0.94	-12.92	-5.16	1.76
0.11	-0.08	1	-11.85	-7.98	2.26
0.11	-0.09	1.04	-9.77	-10.78	2.53
0.12	-0.1	1.07	-7.88	-12.61	3.15
0.16	-0.11	1.11	-4.29	-9.79	4.4
0.16	-0.12	1.11	-1.07	-7.3	4.75
0.15	-0.13	1.1	1.77	-6.49	4.7
0.16	-0.13	1.12	3.98	-8.53	4.27
0.15	-0.13	1.13	6.7	-11.05	3.16
0.16	-0.12	1.11	10.7	-12.96	1.27
0.17	-0.13	1.12	14.2	-10.58	0.46
0.16	-0.12	1.1	17.02	-7.95	0.82
0.16	-0.12	1.06	18.9	-4.72	0.85
0.15	-0.11	1.04	20.89	-3.5	1.54
0.15	-0.11	1	23.02	-3.05	0.9
0.14	-0.1	0.98	24.98	-2.44	0.52
0.14	-0.1	0.91	25.24	-0.31	0.82
0.14	-0.08	0.86	24.84	5.15	1.47
0.15	-0.08	0.83	23.22	10.32	2
0.14	-0.07	0.79	21.08	14.72	2.35
0.13	-0.06	0.76	18.31	15.39	2.44
0.11	-0.06	0.74	17.18	13.33	2.37
0.13	-0.05	0.69	15.57	13.15	2.24
0.11	-0.05	0.65	11.86	12.52	1.16
0.12	-0.06	0.62	8.23	11.53	0.17
0.08	-0.07	0.59	2.61	8.84	-1.16
0.06	-0.07	0.57	-2.92	1.74	-3.39
0.03	-0.08	0.58	-8.31	-7.24	-4.66
0.01	-0.08	0.59	-11.86	-12.32	-5.59
0.01	-0.09	0.58	-15.02	-11.45	-4.23
0.01	-0.08	0.55	-19.59	-5.37	0.12
0.01	-0.08	0.54	-25.74	2.02	4.14
0.01	-0.09	0.55	-32.79	6.55	7.22
0.01	-0.12	0.59	-38.08	4.02	8.02
0.01	-0.12	0.64	-42.95	-1.21	8.81
0.02	-0.13	0.69	-45.95	-5.51	9.45
0.05	-0.13	0.72	-48.82	-5.76	10.4
0.08	-0.12	0.76	-51.05	-4.72	12.24
0.12	-0.12	0.82	-52.55	0.32	14.11
0.13	-0.13	0.89	-53.62	3.63	15.25
0.13	-0.16	0.98	-52.79	1.62	15.01
0.17	-0.18	1.05	-49.91	-3.69	13.71
0.17	-0.21	1.11	-46.52	-8.49	11.24
0.19	-0.21	1.16	-42.38	-11.56	10
0.21	-0.21	1.2	-38.66	-9.69	10.2
0.23	-0.21	1.22	-40.14	-6.7	9.25
0.31	-0.21	1.3	-29.65	-1.8	9.66
0.28	-0.22	1.35	-24.09	1.51	8.08
0.28	-0.25	1.41	-13.92	-0.34	4.63
0.27	-0.25	1.41	-3.24	0.17	2.35
0.26	-0.27	1.38	7.77	-2.06	-1.04
0.25	-0.23	1.31	13.69	-1.45	-2.21
0.23	-0.22	1.28	18.4	-2.6	-3.3
0.25	-0.2	1.22	22.23	7.74	-3.62
0.21	-0.18	1.18	23.92	9.02	-4.41
0.2	-0.17	1.15	27.18	13.1	-5.13
0.17	-0.17	1.09	29.47	15.97	-5.4
0.16	-0.16	1.06	32.24	11.59	-5.89
0.18	-0.14	1	35.19	13.05	-6.12
0.15	-0.14	0.94	35.53	10.37	-6.9
0.17	-0.12	0.89	35.73	12.31	-6.78
0.14	-0.11	0.85	34.56	12.84	-7.28
0.11	-0.09	0.79	31.71	12.69	-6.76
0.11	-0.07	0.74	28.93	11.77	-5.44
0.11	-0.06	0.68	25.36	11.45	-4.98
0.12	-0.04	0.64	21.18	13.68	-3.56
0.11	-0.03	0.6	17.15	17.24	-2.17
0.12	-0.03	0.56	12.4	20.03	-1.56
0.15	-0.04	0.51	6.63	25.44	-2.17
0.1	-0.04	0.5	-0.2	25.57	-3.37
0.05	-0.06	0.48	-6.53	16.75	-5.33
0.03	-0.07	0.48	-13.07	3.07	-7.34
0.03	-0.07	0.47	-19.56	-10.15	-8.85
0.03	-0.08	0.48	-26.44	-17.68	-9.18
-0.04	-0.1	0.53	-31.44	-22.14	-7.01
-0.02	-0.11	0.56	-34.49	-20.34	-3.47
0.01	-0.12	0.59	-38.18	-10.95	0.18
0.06	-0.13	0.63	-42.37	4.41	4.03
0.1	-0.13	0.66	-46.37	16.35	5.66
0.11	-0.15	0.71	-49.88	19.65	4.49
0.1	-0.17	0.76	-51.34	12.32	1.39
0.04	-0.18	0.84	-52.08	-4.23	-2
0.02	-0.2	0.92	-49.59	-24.53	-3.3
0.04	-0.21	0.98	-47.15	-33.02	-2.27
0.1	-0.2	1.05	-44.47	-27.82	0.21
0.16	-0.2	1.12	-41.51	-11.69	3.5
0.2	-0.2	1.17	-37.63	7.86	4.41
0.19	-0.2	1.2	-33.33	22.53	3.74
0.12	-0.21	1.2	-28.67	24.75	1.51
0.1	-0.21	1.22	-24.41	17.92	0.14
0.09	-0.22	1.23	-19.27	7.76	-2.47
0.07	-0.23	1.24	-14.37	-1.22	-3.83
0.07	-0.23	1.26	-8.87	-11.28	-4.67
0.11	-0.22	1.24	-4.31	-11.47	-4.96
0.13	-0.2	1.23	-0.76	-6.43	-4.37
0.12	-0.19	1.2	2.31	3.28	-2.76
0.12	-0.19	1.19	5.45	11.45	-1.33
0.11	-0.18	1.16	8.93	14.06	-0.72
0.12	-0.18	1.15	14.49	13.66	-1.01
0.11	-0.16	1.1	20.02	11.45	-2.37
0.12	-0.15	1.04	22.75	9.85	-2.84
0.13	-0.14	0.97	25.19	8.69	-3.25
0.13	-0.12	0.93	25.59	6.72	-3.91
0.14	-0.11	0.85	25.27	7.24	-4.85
0.12	-0.1	0.79	22.99	4.6	-6.37
0.13	-0.1	0.75	20.35	3.59	-6.98
0.11	-0.1	0.72	17.56	1.37	-7.68
0.1	-0.11	0.7	14.79	-2.24	-8.38
0.09	-0.12	0.67	12.89	-4.24	-9.24
0.03	-0.12	0.63	10.9	-7.59	-9.44
-0.01	-0.12	0.53	3.94	-13.53	-7.63
-0.02	-0.13	0.5	-6.27	-18.81	-5.53
0.01	-0.13	0.48	-15.97	-20.31	-4.47
0.03	-0.16	0.53	-24.93	-20.27	-3.76
0.05	-0.18	0.61	-29.54	-16.53	-1.63
0	-0.18	0.68	-30.53	-14.92	0.96
0	-0.19	0.72	-28.6	-14.37	3.95
0.05	-0.18	0.68	-29.25	-17.04	4.18
0.04	-0.18	0.69	-31.62	-18.89	5.76
0.07	-0.19	0.71	-34.64	-18.89	6.43
0.13	-0.2	0.74	-38.49	-16.38	7.34
0.16	-0.22	0.83	-40.44	-12.29	7.11
0.18	-0.23	0.93	-39.31	-10.89	5.65
0.16	-0.23	1.03	-35.56	-12.17	4.95
0.16	-0.24	1.11	-29.25	-16.98	4
0.22	-0.22	1.12	-22.85	-14	3.08
0.26	-0.21	1.1	-17.57	-3.24	3.74
0.26	-0.21	1.1	-15.42	5.36	3.22
0.23	-0.21	1.1	-13.24	9.04	1.86
0.21	-0.21	1.12	-11.33	7.36	-0.95
0.2	-0.22	1.13	-9.59	4.89	-3.68
0.16	-0.21	1.13	-7.27	2.21	-5.33
0.15	-0.2	1.14	-4.82	4.02	-4.66
