acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.05	-0.23	0.89	-5.91	-0.23	0.9
0.05	-0.23	0.89	-5.76	-0.58	0.67
0.04	-0.22	0.87	-6.41	-0.99	0.87
0.05	-0.22	0.87	-6.85	-0.99	1.24
0.05	-0.22	0.88	-7.51	-1.11	1.88
0.06	-0.23	0.88	-8.12	-1.25	1.59
0.05	-0.23	0.9	-7.5	-1.42	0.79
0.06	-0.23	0.89	-7.53	-1.13	0.06
0.05	-0.23	0.9	-6.87	0.03	0.03
0.06	-0.23	0.89	-6.06	1.51	-0.38
0.06	-0.23	0.89	-5.47	3.82	-0.52
0.06	-0.22	0.9	-5.16	4.99	-0.82
0.05	-0.22	0.89	-4.98	5.19	-1.56
0.05	-0.21	0.87	-6.09	5.13	-2.53
0.05	-0.2	0.88	-6.73	4.47	-2.78
0.04	-0.21	0.87	-8.23	3.11	-2.4
0.03	-0.2	0.88	-9.79	0.53	-2.21
0.03	-0.21	0.88	-10.53	-0.82	-1.36
0.03	-0.21	0.9	-10.99	-1.15	-0.78
0.03	-0.21	0.91	-10.55	-0.47	-0.32
0.04	-0.2	0.92	-11.53	-0.53	-0.63
0.05	-0.19	0.94	-11.95	-1.34	-1.65
0.04	-0.19	0.96	-12.06	-2.02	-1.04
0.05	-0.2	0.99	-11.37	-1.86	-0.11
0.04	-0.2	1.01	-10.66	-1.59	0.43
0.04	-0.2	1.01	-9.74	-1.82	0.75
0.05	-0.19	1.03	-8.87	-2.78	1.07
0.06	-0.2	1.03	-8.56	-3.51	2.15
0.07	-0.19	1.05	-7.45	-3.74	2.17
0.08	-0.19	1.05	-6.52	-4.34	1.66
0.09	-0.21	1.07	-3.66	-3.82	0.38
0.08	-0.21	1.07	-0.58	-0.82	-0.75
0.08	-0.21	1.05	2.43	2.4	-1.33
0.07	-0.21	1.05	5.13	6.24	-1.59
0.07	-0.21	1.02	7.82	8.63	-1.4
0.07	-0.21	0.99	10.29	10.81	-1.53
0.07	-0.22	0.96	11.54	12.14	-2.08
0.06	-0.22	0.93	11.83	13.08	-2.6
0.07	-0.22	0.88	13.63	14.24	-3.18
0.06	-0.21	0.83	15.59	16.52	-3.37
0.05	-0.21	0.78	16.85	19.63	-3.65
0.07	-0.2	0.74	17.77	23.3	-4.98
0.05	-0.19	0.67	18.06	24.21	-6.21
0.03	-0.18	0.62	15.83	22.96	-7.57
0.01	-0.17	0.58	12	17.82	-8.08
0.01	-0.16	0.54	7.83	11.31	-8.93
0	-0.15	0.51	1.89	5.95	-8.9
0	-0.15	0.5	-3.42	2.82	-7.79
-0.02	-0.15	0.5	-9.95	-0.09	-4.78
-0.03	-0.14	0.5	-16.44	-1.82	-1.83
-0.02	-0.15	0.52	-23.39	-2.6	-0.05
-0.02	-0.14	0.56	-30.31	-4.89	0.46
0	-0.16	0.6	-37.98	-9.34	-0.02
0	-0.17	0.65	-44.98	-14.38	-0.08
0	-0.19	0.74	-48.4	-19.59	1.22
0.01	-0.21	0.82	-50.34	-19.85	1.25
0.01	-0.22	0.9	-52.37	-18.64	2.46
0.02	-0.23	0.95	-57.24	-15.94	2.85
0.02	-0.26	1.01	-60.58	-15.48	3.8
0.04	-0.28	1.05	-60.99	-7.45	2.34
0.07	-0.28	1.09	-56.89	2.73	1.24
0.05	-0.3	1.12	-52.75	6.32	-0.41
0.06	-0.3	1.14	-51.28	6.03	-2.05
0.04	-0.32	1.16	-48.12	2.09	-3.01
0.04	-0.33	1.19	-44.67	-2.64	-2.5
0.01	-0.36	1.21	-38.27	-5.76	-4.76
0.07	-0.34	1.21	-31.57	-3.18	-0.55
0.08	-0.35	1.21	-23.83	1.62	-0.29
0.08	-0.35	1.19	-15.76	6.24	-0.14
0.07	-0.34	1.17	-7.82	8.32	0.17
0.06	-0.34	1.16	-0.06	7.66	0.44
0.06	-0.34	1.14	6.73	5.08	-0.43
0.07	-0.33	1.12	12.31	2.11	-1.57
0.07	-0.32	1.1	15.88	0.7	-2.37
0.07	-0.32	1.08	18.55	0.79	-2.84
0.06	-0.3	1.07	20.24	1.68	-2.11
0.06	-0.31	1.05	20.7	3.74	-1.48
0.06	-0.3	1.03	20.53	7.1	-1.07
0.06	-0.28	1	20.76	10.44	-1.16
0.05	-0.29	0.98	21.36	12.72	-1.25
0.06	-0.28	0.95	22.26	15.63	-2.67
0.04	-0.28	0.92	22.17	17.04	-4.14
0.03	-0.26	0.87	21.28	16.93	-4.14
0.01	-0.26	0.84	19.82	13.63	-4.02
0.01	-0.26	0.83	18.29	10.17	-3.77
0.03	-0.25	0.81	17.69	8.2	-4.15
0.02	-0.24	0.79	17.39	7.82	-3.8
0.04	-0.24	0.74	17.34	10.26	-4.43
0.03	-0.24	0.7	17.53	14.32	-5.59
0.02	-0.23	0.67	16.81	15.8	-5.73
-0.01	-0.21	0.61	14.18	14.53	-5.15
-0.01	-0.19	0.56	12.03	12.31	-4.27
-0.01	-0.19	0.53	8.78	7.07	-4
