acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
-0.02	-0.13	0.9	-9.05	-1.07	0.15
-0.02	-0.13	0.91	-9.27	-1.77	0.12
-0.02	-0.13	0.91	-9.71	-1.04	0.14
-0.02	-0.13	0.91	-10.05	-0.18	0.09
-0.02	-0.13	0.9	-10.23	0.73	0.23
-0.03	-0.13	0.89	-10.17	1.3	0.53
-0.04	-0.14	0.9	-9.98	0.31	0.82
-0.03	-0.13	0.91	-9.95	-1.53	1.21
-0.03	-0.13	0.9	-9.76	-2.69	0.7
-0.03	-0.13	0.91	-10.02	-3.39	0.4
-0.04	-0.12	0.92	-11.08	-3.3	0.96
-0.04	-0.1	0.94	-12.29	-3.65	1.88
-0.04	-0.08	0.94	-14.15	-4.76	2.85
-0.02	-0.09	0.97	-14.9	-6.09	2.75
-0.02	-0.09	1.02	-16.31	-8.98	2.56
0	-0.1	1.05	-15.88	-10.96	3.01
0.02	-0.1	1.08	-15.27	-9.19	2.49
0.03	-0.08	1.1	-15.71	-5.51	2.87
0.03	-0.07	1.13	-15.97	-2.87	2.56
0.02	-0.07	1.16	-15.86	-3.34	1.77
0.03	-0.09	1.19	-14.06	-4.32	0.67
0.04	-0.11	1.22	-10.53	-4.35	-0.12
0.05	-0.13	1.24	-5.66	-1.91	-1.63
0.06	-0.14	1.24	-0.72	3.94	-2.43
0.04	-0.14	1.22	4.67	9.73	-1.88
0.03	-0.14	1.19	9.65	15.57	-1.6
0.01	-0.14	1.16	13.83	17.98	-0.9
0	-0.14	1.11	20.34	19.28	-1.73
0	-0.13	1.09	25.88	17.28	-1.37
0.01	-0.14	1.04	29.47	15.8	-1.69
0.02	-0.11	0.95	31.37	18.85	-1.44
0.03	-0.11	0.87	31.15	23.71	-0.53
0.02	-0.11	0.81	29.74	28.72	-0.9
0.03	-0.11	0.75	26.55	32.9	-1.02
0.01	-0.12	0.68	22.96	34.69	-2.08
-0.02	-0.11	0.6	21.34	32.08	-1.59
-0.05	-0.1	0.5	18.23	24.14	-1.69
-0.05	-0.1	0.43	14.56	18.69	-1.62
-0.05	-0.08	0.42	10.93	12.79	-2.79
-0.05	-0.08	0.41	6.61	6.31	-3.92
-0.02	-0.06	0.39	1.45	4.81	-5.56
-0.04	-0.03	0.36	-5.91	4.79	-5.71
-0.03	-0.03	0.35	-13.66	6.84	-5.82
-0.02	-0.03	0.35	-22.27	9.33	-5.76
-0.04	-0.04	0.36	-29.63	11.4	-6.29
-0.05	-0.05	0.37	-36.35	7.98	-6.58
-0.05	-0.08	0.4	-42.06	4.56	-7.34
-0.08	-0.08	0.46	-47.3	-5.92	-7.51
-0.08	-0.08	0.54	-52.56	-17.68	-8.87
-0.09	-0.1	0.62	-56.75	-32.31	-10.11
-0.08	-0.11	0.69	-60.89	-44.21	-10.15
-0.09	-0.08	0.8	-66.99	-56.92	-4.2
-0.09	-0.08	0.89	-63.13	-55.31	-7.95
0.03	-0.14	0.9	-67.15	-38.6	-10.02
-0.04	-0.2	0.99	-72.89	-33.92	-8.27
-0.06	-0.19	1.09	-81.18	-46.29	-6.98
0.03	-0.26	1.09	-78.69	-34.03	-9.02
-0.03	-0.27	1.21	-72.05	-34.76	-10.89
-0.02	-0.29	1.26	-62.9	-38.34	-11.82
0	-0.32	1.27	-53.22	-34.35	-8.79
-0.01	-0.33	1.32	-43.18	-30.31	-3.79
0.01	-0.33	1.35	-35.05	-25.28	-5.08
0.03	-0.34	1.34	-25.39	-12.95	-4.6
0	-0.34	1.33	-17.47	-6.67	-3.73
0	-0.32	1.3	-10.44	-5.3	-2.47
0.01	-0.32	1.3	-2.55	-5.08	-2.38
0.03	-0.32	1.32	3.36	-6.31	-2.21
0.05	-0.31	1.32	9.37	-1.98	-2.87
0.06	-0.3	1.28	15.16	5.82	-3.27
0.04	-0.29	1.22	19.59	13.4	-3.36
0.02	-0.27	1.16	22.27	18.44	-2.12
0	-0.25	1.11	23.48	19.73	-1.24
-0.01	-0.25	1.05	25.65	18.82	-0.37
-0.02	-0.23	1.01	27.37	18.47	0.82
-0.01	-0.21	0.97	27.08	17.82	1.98
0	-0.2	0.94	24.46	18.08	1.66
0	-0.19	0.91	21.92	16.78	1.71
0	-0.18	0.84	20.63	16.15	2.35
0.02	-0.17	0.78	19.83	17.3	2.76
0.02	-0.15	0.74	18.87	19.33	2.24
0.01	-0.13	0.7	16.18	17.28	2.27
0.02	-0.13	0.64	12.99	17.05	1.77
-0.01	-0.14	0.61	9.48	13.85	0.95
-0.03	-0.14	0.58	5.74	6.7	1.62
-0.02	-0.15	0.56	4.34	0.44	1.57
-0.01	-0.13	0.56	2.7	-4.81	1.5
0.01	-0.12	0.55	-2.87	-5.13	1.66
-0.01	-0.12	0.55	-12.98	-10.85	1.85
0.01	-0.18	0.52	-17.63	-12.63	2.17
0.02	-0.16	0.59	-19.11	-11.05	1.54
0	-0.17	0.62	-21.45	-10.15	0.29
-0.04	-0.14	0.64	-29.73	-18.08	0.96
-0.04	-0.14	0.66	-39.19	-29.21	1.82
-0.03	-0.17	0.71	-45.73	-38.6	1.18
-0.02	-0.19	0.8	-48.72	-51.07	1.02
0.03	-0.23	0.89	-49.28	-59.66	1.51
0.06	-0.24	0.98	-49.07	-58.38	1.88
0.1	-0.24	1.04	-49.63	-52.4	1.57
0.11	-0.27	1.07	-51.44	-43.27	0.92
0.11	-0.26	1.07	-50.53	-28.05	2.49
0.1	-0.26	1.09	-47.15	-20.18	3.01
0.09	-0.27	1.1	-42.32	-17.42	1.22
0.11	-0.3	1.15	-35.13	-19.21	-0.7
0.12	-0.33	1.19	-25.71	-15.83	-3.88
0.13	-0.35	1.23	-15.83	-8.44	-7.1
0.13	-0.32	1.25	-7.86	6.21	-8.64
0.08	-0.35	1.25	-3.1	14.61	-8.79
0.05	-0.33	1.21	2.2	22.76	-5.33
0.03	-0.33	1.16	7.25	23.73	-3.22
0.04	-0.32	1.13	11.56	25.05	-2.02
0.05	-0.31	1.09	15.53	25.5	-1.18
0.04	-0.29	1.08	17.04	22.76	-1.07
0.06	-0.29	1.06	17.97	21.8	-1.77
0.05	-0.27	1.04	18.41	20.43	-2.7
0.04	-0.26	1.04	17.83	16.52	-3.15
0.05	-0.26	1.01	18.47	16.47	-2.85
0.04	-0.24	0.96	18.41	17.48	-0.34
0.07	-0.25	0.94	18.69	20.72	3.04
0.07	-0.24	0.9	18.26	24.78	4.92
0.07	-0.21	0.83	16.85	28.37	5.89
0.06	-0.2	0.79	16.12	29.73	5.45
0.04	-0.19	0.74	14.93	26.46	4.67
0.04	-0.19	0.69	15.4	25.45	3.3
0.02	-0.17	0.65	15.13	22.03	1.86
0.01	-0.18	0.64	14.99	19.98	0.46
-0.01	-0.15	0.62	13.89	17.69	0.11
-0.01	-0.15	0.56	11.57	15.86	0.49
0	-0.14	0.51	8.69	16.81	-0.03
-0.01	-0.13	0.47	3.42	16.93	-0.4
-0.02	-0.13	0.45	-2.17	14.38	-0.78
-0.04	-0.13	0.44	-7.5	7.95	-2.08
-0.06	-0.13	0.43	-13.07	-0.31	-2.23
-0.08	-0.15	0.5	-18.81	-10.4	-0.44
-0.09	-0.17	0.58	-23.05	-25.37	0.47
-0.08	-0.19	0.7	-25.94	-41.73	1.27
-0.02	-0.19	0.79	-27.45	-49.63	3.3
0	-0.2	0.86	-29.73	-55.15	4.79
0.05	-0.19	0.9	-32.9	-58.6	4.96
0.09	-0.21	0.95	-34.99	-54.66	4.21
0.1	-0.22	1.01	-37.22	-49.59	4.11
0.11	-0.24	1.07	-38.5	-46.47	3.1
0.11	-0.25	1.14	-37.45	-44.6	1.73
0.12	-0.26	1.18	-34.58	-38.72	0.66
0.11	-0.27	1.22	-29.25	-33.33	-0.32
0.1	-0.26	1.21	-23.57	-29.69	0.17
0.13	-0.25	1.18	-19.83	-21.44	0.98
0.11	-0.25	1.19	-16.08	-12.75	1.92
0.11	-0.26	1.17	-12.41	-5.85	3.42
0.13	-0.27	1.16	-8.52	6.56	4.63
0.12	-0.27	1.16	-4.98	15.88	4.34
0.11	-0.27	1.14	-1.8	23.63	4.12
0.09	-0.26	1.13	0.76	27.13	3.83
0.08	-0.25	1.12	3.04	28.49	4.09
0.09	-0.25	1.11	4.84	27.86	5.02
0.11	-0.25	1.09	7.82	29.45	4.63
0.12	-0.24	1.06	10.56	33.86	3.62
0.1	-0.23	1.01	12.4	40.31	1.59
0.06	-0.22	0.95	13.11	44.63	0.78
0.02	-0.21	0.91	12.76	42.79	1.33
-0.02	-0.2	0.91	11.36	34.78	4.4
0.01	-0.2	0.91	10.2	26.99	11.53
0.02	-0.21	0.87	6.34	21.53	8.02
0.06	-0.22	0.84	7.02	25.62	6.49
0.01	-0.21	0.83	8.37	21.02	6.26
0	-0.21	0.77	10.29	19.89	4.9
-0.01	-0.21	0.74	11.68	17.44	3.63
-0.02	-0.2	0.68	12.06	14.79	4.2
0	-0.18	0.63	9.77	14.64	7.56
0.06	-0.16	0.57	5.92	17.56	8.52
0.1	-0.12	0.55	1.48	24.64	6.96
0.1	-0.11	0.51	-3.05	29.48	3.66
0.06	-0.14	0.46	-5.65	31.8	-1.66
-0.03	-0.13	0.47	-9.73	22.37	-6.79
-0.07	-0.16	0.47	-13.66	9.07	-8.61
-0.12	-0.17	0.55	-17.53	-11.05	-9.11
-0.12	-0.21	0.65	-19.91	-28.2	-7.44
-0.06	-0.2	0.69	-22.35	-41.13	-4.85
0.02	-0.19	0.71	-22.37	-42.35	-3.42
0.07	-0.21	0.76	-20.47	-40.03	-5.98
0.1	-0.24	0.83	-16.18	-35.34	-10.93
0.06	-0.26	0.88	-13.63	-33.22	-13.79
0.02	-0.27	1	-10.53	-32.43	-14.37
-0.01	-0.27	1.11	-8.78	-33.56	-11.45
0	-0.27	1.19	-8.35	-33.86	-6.15
0.04	-0.28	1.25	-5.82	-28.84	-4.99
0.08	-0.3	1.27	-0.81	-18	-5.31
0.08	-0.31	1.29	6.76	-10.02	-7.3
0.09	-0.27	1.26	10.79	-3.62	-7.94
0.05	-0.24	1.24	10.69	1.05	-6.79
0.05	-0.26	1.23	8.89	5.22	-5.48
0.05	-0.25	1.28	9.39	9.89	-4.9
0.06	-0.25	1.23	10.63	12.7	-4.7
0.05	-0.24	1.17	14.43	19.42	-3.89
0.07	-0.24	1.13	18.63	25.89	-3.45
0.08	-0.2	1.09	19.8	28.21	-3.89
0.09	-0.16	1.03	16.64	32.47	-3.47
0.06	-0.16	0.97	13.4	32.93	-3.02
0.02	-0.17	0.93	13.08	30.37	-2.12
-0.01	-0.17	0.9	12.17	25.8	0.32
-0.02	-0.19	0.88	12.34	21.5	0.18
-0.01	-0.16	0.87	10.93	16.17	2.44
0.04	-0.16	0.83	11.83	14.43	2.34
0.03	-0.15	0.81	12.6	11.42	0.84
0.05	-0.15	0.74	13.16	11.47	-1.77
0.04	-0.14	0.68	12.53	12.03	-2.93
0.02	-0.14	0.65	10.29	12.4	-2.98
0	-0.16	0.64	8.44	11.86	-2.72
-0.02	-0.14	0.62	6.49	8	-1.34
0	-0.14	0.57	4.31	10.29	1.27
0	-0.13	0.57	3.85	12.06	1.47
-0.01	-0.13	0.55	2.96	6.32	0.96
-0.03	-0.11	0.56	-0.4	-0.69	0.5
-0.04	-0.11	0.56	-4.35	-10.5	1.07
-0.01	-0.12	0.6	-8.37	-20.14	1.34
0.01	-0.14	0.7	-10.64	-24.66	2.32
0.02	-0.18	0.83	-8.89	-28.24	1.47
0.05	-0.19	0.92	-5.62	-29.24	-0.32
0.05	-0.18	0.95	-2.56	-27.54	-2.15
0.04	-0.17	0.98	0.14	-22.72	-3.5
0.03	-0.17	1.02	1.37	-21.8	-4.06
0.05	-0.17	1.08	0.49	-18	-3.88
0.07	-0.16	1.14	-1.37	-10.46	-5.37
0.05	-0.18	1.21	2.31	-5.27	-6.5
0.02	-0.18	1.23	9.47	-3.02	-5.76
0.01	-0.14	1.27	12.89	-3.69	-3.36
0.07	-0.1	1.25	7.39	3.4	-2.99
0.05	-0.08	1.18	2.29	15.13	-3.27
0.04	-0.1	1.13	3.27	23.8	-4.38
0.01	-0.08	1.12	4.38	25.82	-5.21
0.01	-0.06	1.1	-2.5	25.48	-4.66
-0.01	-0.05	1.07	-11.39	24.93	-4.11
-0.06	-0.08	1.06	-14.9	19.82	-2.67
-0.08	-0.09	1.02	-14.52	12.87	0.52
-0.04	-0.08	0.98	-14.56	11.68	2.99
-0.01	-0.08	0.95	-16.93	11.22	4.41
0.02	-0.07	0.94	-19.85	13.91	2.78
0.01	-0.08	0.94	-21.97	13.85	0.99
-0.01	-0.11	0.92	-22.4	11.69	3.3
-0.03	-0.11	0.89	-24.05	7.83	4.64
-0.04	-0.14	0.87	-21.97	7.25	2.34
-0.04	-0.16	0.88	-16.73	4.38	2
-0.03	-0.15	0.85	-12.96	1.07	1.98
-0.03	-0.15	0.82	-11.19	-0.52	4.4
-0.02	-0.15	0.79	-9.97	-0.79	5.47
-0.02	-0.15	0.74	-8.26	-2.66	5.01
0.01	-0.14	0.69	-7.47	-2.53	3.42
-0.02	-0.14	0.67	-6.41	-2.03	2.29
-0.02	-0.14	0.65	-6.44	-3.45	3.33
-0.02	-0.12	0.61	-7.01	-2.55	5.05
0.02	-0.11	0.61	-8.15	0.12	5.79
0.03	-0.11	0.61	-9.98	-0.05	4.73
0.03	-0.11	0.63	-12.08	-1.85	2.6
0	-0.11	0.66	-14.55	-8.12	1.66
0	-0.14	0.75	-15.47	-12.98	2.5
0.01	-0.14	0.83	-15.6	-17.62	3.1
0.03	-0.16	0.89	-14.46	-15.19	2.98
0.02	-0.16	0.97	-13.28	-12	3.3
-0.01	-0.17	1.01	-10.12	-9.69	3.33
-0.02	-0.16	1.08	-7.79	-10.92	3.22
-0.01	-0.16	1.11	-6.99	-13.13	3.25
0	-0.16	1.16	-6.67	-15.01	2.7
0.02	-0.16	1.17	-5.6	-14.03	2.43
0.05	-0.18	1.19	-1.94	-6.99	0.6
0.06	-0.18	1.19	2.49	0.32	-0.87
0.05	-0.17	1.2	7.83	6.75	-0.6
0.01	-0.18	1.22	14.44	6.61	-0.75
0.03	-0.16	1.17	17.76	4.7	0.75
0.09	-0.12	1.09	18.78	10.49	1.51
0.13	-0.13	1.03	20.17	15.65	-1.82
0.13	-0.11	0.99	19.65	21.8	-4.38
0.11	-0.11	0.95	20.31	21.91	-6.96
0.08	-0.1	0.91	19.39	18.52	-8.85
0.05	-0.1	0.87	18.55	16.08	-9.08
0.06	-0.13	0.82	21.73	10.92	-10.78
0.1	-0.09	0.77	20.99	13.08	-13.69
0.07	-0.09	0.7	17.4	14.81	-15.53
0.03	-0.09	0.63	11.68	17.34	-15.11
0	-0.09	0.56	5.69	19.37	-15.37
-0.03	-0.11	0.53	0.53	19.08	-15.66
-0.09	-0.11	0.52	-4.06	12.79	-13.98
-0.11	-0.13	0.52	-7.42	2.2	-12.73
-0.11	-0.15	0.55	-9.47	-7.65	-10.27
-0.09	-0.16	0.58	-10.08	-19.73	-7.71
-0.06	-0.17	0.61	-9.79	-22.92	-5.31
-0.08	-0.17	0.66	-9.44	-28.17	-1.08
-0.08	-0.22	0.76	-7.44	-33.65	2.17
-0.05	-0.21	0.89	-5.82	-39.1	5.5
-0.02	-0.21	0.97	-3.22	-42.6	6.18
0.02	-0.21	1.02	-1.34	-40.93	5.85
0.06	-0.19	1.06	-1.21	-34.64	5.01
0.14	-0.18	1.06	-2.93	-19.1	3.18
0.16	-0.16	1.08	-6.81	-0.87	0.67
0.14	-0.15	1.07	-9.98	13.71	-1.69
0.13	-0.19	0.99	-10.12	25.27	-4.82
0.04	-0.14	0.99	-10.02	19.66	-0.63
0.02	-0.14	0.94	-9.04	15.88	0.53
0.04	-0.14	0.93	-5.02	12.75	1.28
0.08	-0.12	0.93	-3.5	10.06	0.67
0.09	-0.11	0.91	-2.66	8.56	-0.31
0.09	-0.11	0.92	-1.51	6.06	-2.12
0.07	-0.09	0.93	-1.86	5.11	-3.3
0.06	-0.08	0.92	-5.13	3.24	-3.77
0.05	-0.09	0.94	-8.09	5.22	-5.19
0	-0.09	0.95	-10.44	3.88	-4.41
0.02	-0.09	0.95	-13.51	1.89	-2.98
0.02	-0.09	0.95	-16.08	0.98	-2.75
0.02	-0.1	0.99	-17.42	-0.6	-2.5
0.04	-0.1	0.99	-18.82	-0.96	-3.01
0.04	-0.1	0.99	-19.37	-0.82	-3.08
0.04	-0.1	0.99	-18.73	-1.94	-4
0.04	-0.11	0.98	-19.02	-2.37	-4.78
0.03	-0.11	0.97	-19.3	-2.14	-4.73
0.04	-0.11	0.96	-20.38	-0.35	-5.3
0.03	-0.12	0.95	-21.04	0.41	-4.99
0.01	-0.11	0.95	-20.6	-0.02	-4.34
0.01	-0.13	0.97	-19.18	-0.69	-3.95
-0.01	-0.15	0.96	-15.82	-2.89	-4.06
-0.01	-0.13	0.96	-14.5	-1.1	-2.7
0.01	-0.14	0.93	-11.08	-0.61	-1.71
-0.01	-0.13	0.93	-8.64	-0.11	-1.27
-0.02	-0.12	0.91	-8.76	0.21	-0.26
-0.01	-0.14	0.91	-7.4	-0.85	0.98
0.01	-0.14	0.94	-5.56	-2.79	0.99
0.02	-0.14	0.96	-4.03	-5.33	0.58
0.02	-0.14	0.93	-3.16	-6.64	0.27
0.01	-0.14	0.91	-1.37	-5.24	1.05
0.01	-0.13	0.89	-1.82	-4.29	1.16
0	-0.12	0.89	-2.55	-3.24	2.63
0	-0.12	0.89	-4.08	-4.84	4.69
0.03	-0.12	0.89	-4.44	-4.73	4.95
0.06	-0.12	0.89	-4.67	-4.52	5.02
0.08	-0.13	0.91	-3.89	-2.85	3.86
0.1	-0.12	0.91	-3.63	-2.02	2.5
0.09	-0.12	0.93	-2.92	-0.17	1.59
0.08	-0.12	0.94	-2.73	0.5	0.38
0.08	-0.11	0.93	-2.24	2.99	-0.24
