acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.1	-0.11	0.9	-9.25	-2.72	1.34
0.1	-0.11	0.92	-8.69	-3.53	2.2
0.1	-0.1	0.93	-7.24	-1.98	1.82
0.11	-0.1	0.93	-5.89	0.08	0.76
0.11	-0.11	0.91	-5.27	1.71	-0.53
0.1	-0.11	0.91	-5.86	1.8	-0.99
0.1	-0.11	0.89	-6.37	1.33	-0.03
0.09	-0.1	0.89	-7.04	0.72	0.85
0.09	-0.09	0.89	-7.77	-0.08	1.71
0.09	-0.1	0.9	-7.86	-1.27	1.95
0.09	-0.1	0.89	-7.5	-1.54	2.02
0.09	-0.11	0.88	-7.07	-1.21	2.49
0.09	-0.1	0.89	-7.15	-1.21	2.79
0.09	-0.1	0.9	-7.76	-2.61	3.47
0.1	-0.09	0.91	-8.58	-4.85	4.27
0.12	-0.08	0.93	-9.21	-5.92	5.21
0.13	-0.08	0.94	-10.08	-6.61	4.93
0.15	-0.08	0.98	-10.14	-4.81	4.05
0.16	-0.08	1	-9.24	-1.4	2.75
0.15	-0.07	1.01	-8.58	0.43	1.71
0.14	-0.07	1.04	-7.82	0.96	1.25
0.14	-0.08	1.06	-6.03	1.42	1.07
0.15	-0.08	1.08	-4.2	2.76	0.87
0.15	-0.08	1.08	-1.8	5.53	0
0.14	-0.08	1.08	0.14	8.61	-1.05
0.14	-0.07	1.07	1.63	11.31	-3.15
0.13	-0.08	1.06	4.06	13.37	-3.89
0.13	-0.08	1.02	5.16	16.49	-4.82
0.12	-0.08	1	5.79	17.24	-5.5
0.11	-0.08	0.97	6.27	16.95	-5.65
0.1	-0.09	0.95	6.27	16.58	-4.76
0.11	-0.08	0.94	6.7	18.12	-5.11
0.09	-0.08	0.91	4.05	16.49	-2.17
0.09	-0.08	0.88	3.8	15.22	3.47
0.11	-0.11	0.84	4.81	23.11	-2.2
0.1	-0.09	0.79	4.89	27.51	-1.42
0.11	-0.09	0.73	3.76	30.2	-3.59
0.09	-0.08	0.68	3.47	32.02	-2.63
0.07	-0.06	0.65	0.96	33.01	-1.45
0.05	-0.06	0.57	-2.78	31.07	-1.04
0.02	-0.05	0.5	-6.66	27.19	3.63
0.01	-0.02	0.44	-11.53	20.41	2.79
0.01	-0.04	0.4	-16.7	12.55	5.56
0.01	-0.03	0.4	-23.1	2.43	8.63
0.03	-0.04	0.42	-31.53	-8.52	10.47
0.03	-0.04	0.49	-39.45	-23.01	13.91
0.04	-0.06	0.6	-45.63	-38.78	18.61
0.07	-0.09	0.7	-49.31	-49.22	22.15
0.08	-0.11	0.79	-49.6	-54.12	24.05
0.1	-0.13	0.91	-46.56	-53.48	26.52
0.08	-0.14	1.04	-40.67	-53.63	26.78
0.12	-0.15	1.12	-39.5	-51.56	25.86
0.14	-0.14	1.19	-36.87	-44.96	21.74
0.18	-0.11	1.26	-35.8	-35.59	16.47
0.19	-0.09	1.35	-33.57	-27.71	11.8
0.19	-0.12	1.39	-28.69	-19.83	6.73
0.18	-0.14	1.4	-23.74	-15.77	4.26
0.18	-0.16	1.41	-18.29	-7.71	1.21
0.18	-0.16	1.42	-10.43	-2.02	-1.65
0.17	-0.17	1.39	-4.56	4.81	-5.31
0.16	-0.17	1.36	-0.67	16.76	-9.59
0.14	-0.17	1.29	2.84	25.05	-11.89
0.14	-0.16	1.24	6.15	29.11	-12.31
0.15	-0.17	1.17	7.19	34.38	-14.27
0.14	-0.17	1.12	7.68	38.24	-16.89
0.14	-0.17	1.06	7.68	40.31	-18.18
0.12	-0.17	1	5.65	39.89	-18.31
0.13	-0.16	0.93	5.37	42.76	-16.93
0.13	-0.17	0.86	4.49	46.56	-13.76
0.12	-0.15	0.81	4.79	48.93	-14.02
0.11	-0.15	0.76	4.99	48.4	-13.34
0.11	-0.16	0.71	7.56	47.21	-13.77
0.08	-0.15	0.64	9.28	44.56	-14.52
0.07	-0.14	0.57	10.49	42.32	-14.92
0.05	-0.14	0.5	11.16	41.11	-14.99
0.03	-0.13	0.48	11.25	38.52	-13.65
0.01	-0.12	0.49	10.79	30.85	-11.98
0	-0.12	0.47	8.06	25.85	-10.53
0.01	-0.09	0.46	5.39	23.13	-7.53
0.01	-0.09	0.44	0.99	19.65	-4.55
0.01	-0.1	0.43	-3.25	16.95	-3.79
0	-0.11	0.43	-8.56	13.24	-4.23
-0.03	-0.1	0.45	-15.27	2.21	-1.94
-0.04	-0.1	0.5	-22.66	-15.15	0.7
-0.06	-0.11	0.6	-29.45	-37.79	7.19
