acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.1	-0.06	0.82	-16.29	-0.67	1.66
0.07	-0.07	0.84	-18.92	-1.08	3.11
0.08	-0.07	0.86	-19.83	-2.5	4.32
0.11	-0.05	0.89	-20.64	-3.56	5.01
0.12	-0.05	0.93	-21.56	-3.27	5.83
0.11	-0.03	0.99	-22.61	-3.95	6.87
0.12	-0.03	1.08	-21.22	-6.73	7.73
0.13	-0.03	1.15	-17.4	-13.53	7.73
0.13	-0.04	1.27	-11.91	-24.2	8.72
0.16	-0.05	1.33	-3.6	-31.73	8.61
0.24	-0.05	1.33	2.17	-27.59	7.27
0.26	-0.07	1.35	7.57	-19.8	5.05
0.25	-0.07	1.36	13.91	-12.81	3.48
0.22	-0.08	1.34	20.09	-10.09	2.6
0.21	-0.07	1.32	24.73	-12.46	0.7
0.22	-0.07	1.24	28.63	-10.99	-1.79
0.17	-0.06	1.23	31.79	-10.29	-1.69
0.2	-0.06	1.14	36.11	-1.28	-1.8
0.18	-0.05	1.09	37.91	6.2	-1.89
0.17	-0.05	1	39.45	12.84	-2.63
0.12	-0.05	0.93	39.66	12.76	-2.96
0.1	-0.04	0.88	38.5	11.19	-2.37
0.1	-0.04	0.82	38.49	8.82	-1.74
0.1	-0.04	0.77	36.6	8.53	-1.31
0.09	-0.03	0.71	34.35	9.5	-0.53
0.1	-0.02	0.65	30.61	9.86	0.61
0.11	0	0.6	25.22	9.89	1.59
0.12	0	0.58	20.03	10.82	1.39
0.16	0.01	0.51	13.92	13.05	0.63
0.16	0.02	0.5	7.82	14.44	-0.84
0.15	0.02	0.5	2.73	12.24	-2.34
0.15	0	0.51	-0.14	7.62	-4.05
0.16	0	0.5	-4.35	3.21	-6.98
0.14	-0.02	0.51	-9.37	-0.44	-9.31
0.1	-0.04	0.52	-13.08	-4.38	-10.31
0.08	-0.04	0.54	-16.31	-6.82	-9.57
0.09	-0.04	0.54	-19.92	-3.88	-8.64
0.09	-0.05	0.55	-23.53	3.04	-7.63
0.06	-0.05	0.57	-26.26	7.51	-6
0.05	-0.05	0.56	-29.65	8.24	-4.37
0.05	-0.05	0.55	-34.47	5.59	-2.87
0.08	-0.06	0.57	-40.52	5.36	-1.66
0.12	-0.07	0.62	-45.16	9.86	-1.24
0.15	-0.07	0.68	-46.66	14.95	-2.35
0.15	-0.08	0.72	-48.43	16.35	-4.9
0.1	-0.09	0.79	-50.7	7.91	-6.82
0.07	-0.1	0.84	-48.58	-6.35	-7.79
0.09	-0.11	0.87	-48.55	-16.09	-8.75
0.11	-0.1	0.93	-50.26	-16.7	-8.72
0.11	-0.1	0.99	-49.98	-12.27	-6.96
0.1	-0.1	1.05	-48.85	-7.88	-4.56
0.12	-0.11	1.11	-46.76	-4.63	-1.69
0.16	-0.11	1.17	-45.28	-1.94	-1.1
0.18	-0.12	1.2	-42.89	2.93	-2.84
0.16	-0.13	1.27	-39.54	5.36	-2.76
0.16	-0.14	1.32	-32.89	4.35	-2.32
0.19	-0.15	1.35	-26.4	3.53	-3.69
0.21	-0.13	1.36	-20.95	3.11	-6.55
0.18	-0.13	1.35	-14	4.5	-8.14
0.16	-0.13	1.32	-9.16	5.88	-7.42
0.16	-0.13	1.32	-4.72	8.82	-6.87
0.16	-0.12	1.27	-1.56	13.68	-7.65
0.13	-0.11	1.25	1.25	15.51	-6.89
0.12	-0.1	1.24	4.64	16.29	-5.53
0.13	-0.11	1.21	8.43	16.5	-5.27
0.13	-0.1	1.18	13.05	14.2	-5.71
0.14	-0.09	1.15	17.66	12.21	-6.55
0.15	-0.08	1.1	20.61	10.12	-7.76
0.15	-0.06	1.04	22.44	10.53	-8.72
0.14	-0.07	0.98	23.24	10.37	-8.53
0.15	-0.07	0.95	23.74	10.84	-9.8
0.12	-0.08	0.92	24.14	8.06	-10.53
0.1	-0.07	0.87	23.6	2.55	-11.6
0.09	-0.07	0.83	22.14	-2.38	-11.95
0.09	-0.07	0.78	20	-4.49	-11.4
0.1	-0.06	0.75	17.45	-0.69	-10.92
0.09	-0.06	0.71	15.21	4.02	-10.5
0.09	-0.06	0.69	13.4	5.88	-10.47
0.08	-0.06	0.64	10.49	3.74	-10.14
0.08	-0.05	0.61	6.72	-1.39	-9.25
0.11	-0.06	0.58	2.38	-3.28	-10.17
0.1	-0.07	0.56	-2.06	-3.76	-12.66
0.06	-0.07	0.54	-7.47	-4.79	-13.47
0.04	-0.07	0.54	-13.01	-5.91	-13.21
0	-0.08	0.57	-16.73	-7.57	-10.58
0.01	-0.08	0.57	-18.79	-8.38	-6.9
0.04	-0.07	0.6	-23.27	-6.99	-4.85
0.07	-0.07	0.58	-28.56	-5.66	-4.18
0.06	-0.08	0.64	-33.88	-6.41	-3.85
0.05	-0.1	0.72	-36.96	-9.31	-3.13
0.03	-0.12	0.82	-37.22	-13.88	-0.66
0.11	-0.08	0.81	-39.48	-10.81	1.44
0.13	-0.12	0.9	-39.07	-6.03	0.38
0.13	-0.12	0.97	-40.73	-1.16	1.71
0.12	-0.13	1.05	-40.63	-1.39	1.68
0.1	-0.13	1.16	-37.18	-4.15	2
0.11	-0.13	1.24	-30.98	-9.22	2.18
0.13	-0.12	1.28	-23.45	-9.02	1.68
0.15	-0.12	1.27	-17.97	-4.92	1.94
0.18	-0.11	1.26	-13.66	3.74	0.69
0.17	-0.12	1.25	-9.44	9.73	-0.93
0.15	-0.12	1.25	-5.77	10.49	-2.7
0.1	-0.12	1.27	-0.78	4.29	-2.98
0.09	-0.12	1.25	5.5	-1.77	-2.95
0.11	-0.1	1.22	9.04	-1.5	-2.46
0.12	-0.09	1.17	11.42	4.81	-1.44
0.12	-0.08	1.11	13.36	12.64	-0.14
0.12	-0.06	1.07	13.8	16.84	1.01
0.13	-0.06	1.06	15.01	14.82	0.34
0.13	-0.06	1.03	16.5	9.33	-0.69
0.12	-0.06	1.01	18.31	4.41	-1.57
0.13	-0.06	0.98	20	2.72	-2.05
0.13	-0.06	0.94	20.4	3.88	-1.95
0.16	-0.06	0.9	20.55	6.55	-2.17
0.15	-0.04	0.86	19.24	8.46	-3.16
0.14	-0.05	0.84	17.53	7.77	-3.86
0.14	-0.04	0.79	16.32	6.49	-5.24
0.13	-0.05	0.75	15.18	4.95	-6.32
0.11	-0.05	0.73	15.24	2.79	-5.8
0.1	-0.05	0.66	14.14	2.15	-5.57
0.07	-0.05	0.61	11.25	-0.95	-4.14
0.09	-0.06	0.55	6.99	-2.17	-3.19
0.09	-0.04	0.5	1.16	-4.72	-3.04
0.07	-0.05	0.44	-7.34	-6.02	-2.76
0.06	-0.06	0.43	-15.94	-8.66	-1.68
0.07	-0.07	0.45	-24.26	-9.44	-0.34
0.05	-0.09	0.53	-29.08	-10.99	1.73
0.09	-0.1	0.58	-30.05	-12.49	2.24
0.1	-0.09	0.62	-31.11	-14.78	1.8
0.11	-0.09	0.63	-32.84	-17.62	0.79
0.13	-0.1	0.62	-36.08	-18.44	-1.37
0.11	-0.11	0.65	-42.06	-18.82	-1.86
0.1	-0.13	0.73	-47.02	-18.11	-1.69
0.08	-0.12	0.82	-49.69	-17.27	0.75
0.08	-0.12	0.94	-50.69	-15.07	3.37
0.1	-0.11	1.09	-47.1	-13.01	6.14
0.11	-0.12	1.21	-40.92	-11.53	9.15
0.18	-0.13	1.28	-35.79	-7.21	9.94
0.27	-0.1	1.3	-33.16	3.89	8.84
0.27	-0.15	1.41	-24.84	6.5	4.69
0.25	-0.16	1.49	-17.4	5.59	0.09
0.22	-0.16	1.52	-10.21	-0.32	-2.79
0.21	-0.17	1.53	-0.95	-1.48	-5.22
0.2	-0.16	1.51	6.64	3.39	-6.5
0.19	-0.14	1.45	13.25	15.11	-6.56
0.15	-0.13	1.42	19.01	26.31	-5.53
0.11	-0.13	1.37	24.72	32.23	-3.36
0.08	-0.12	1.31	28.73	30.14	-1.66
0.08	-0.11	1.24	31.47	24.99	-1.25
0.07	-0.1	1.19	33.01	18.46	-0.67
0.07	-0.1	1.15	35.01	14.49	0.93
0.07	-0.09	1.13	37.85	13.24	2.73
0.09	-0.09	1.04	40.14	14.64	3.56
0.08	-0.07	0.98	39.18	14.12	4.09
0.08	-0.07	0.93	38.63	12.67	4.44
0.08	-0.06	0.88	38.84	11.08	4.92
0.09	-0.03	0.81	36.99	9.28	6.26
0.15	-0.01	0.73	33.4	11.69	5.71
0.16	0	0.68	30.41	14.56	4.15
0.14	0	0.64	26.5	15.44	3.51
0.14	0	0.58	22.6	15.68	2.46
0.15	0.01	0.54	17.92	15.89	0.37
0.12	0.02	0.5	14.08	15.44	-1.08
0.08	0.02	0.48	11.22	11.33	-0.92
0.08	0.02	0.45	7.56	6.53	-0.61
0.08	0.01	0.41	3.53	2.41	-1.3
0.08	0.01	0.35	-2.29	0.52	-0.93
0.09	0.02	0.32	-9.94	1.4	-1.27
0.05	0.01	0.31	-16.23	-0.21	-0.67
0.07	0.01	0.32	-23.34	-5.3	0.08
0.07	0.01	0.35	-29.59	-13.19	-1.28
0.04	0	0.4	-34.56	-18.46	-1.51
0.01	-0.03	0.47	-37.85	-21.19	1.51
0.05	-0.06	0.54	-37.5	-17.66	4.08
0.05	-0.08	0.55	-39.24	-11.33	6.11
0.08	-0.08	0.57	-45.79	-7.71	7.97
0.12	-0.05	0.62	-53.63	-4.11	6.44
0.09	-0.07	0.71	-61.02	-7.01	3.59
0.02	-0.09	0.88	-65.82	-13.39	3.18
-0.07	-0.13	1.08	-62.72	-21.83	10.31
-0.04	-0.17	1.27	-54.49	-28.47	20.29
0.08	-0.16	1.39	-45.45	-32.05	27.05
0.25	-0.15	1.5	-36.38	-31.91	24.37
0.34	-0.14	1.56	-26.95	-31.63	15.37
0.35	-0.13	1.59	-18.44	-29.31	6.12
0.32	-0.13	1.54	-10.53	-22.49	0.93
0.28	-0.13	1.49	-7.98	-9.11	-0.85
0.24	-0.14	1.47	-4.85	6.35	-0.9
0.19	-0.14	1.47	2.56	20.24	-1.27
0.15	-0.07	1.41	8.31	31.18	1.47
0.13	-0.11	1.37	16.38	33.34	1.98
0.11	-0.1	1.28	22.08	31.69	2.99
0.1	-0.08	1.19	22.76	26.99	3.28
0.08	-0.07	1.11	23.18	22.67	4.29
0.11	-0.06	1.05	22.23	19.69	4.61
0.11	-0.05	1.01	21.79	17.8	3.98
0.11	-0.04	0.95	22.61	15.6	2.67
0.08	-0.03	0.89	22.2	10.82	2.89
0.06	-0.02	0.83	21.44	5.85	4
0.1	0	0.77	20.31	4.61	4.92
0.13	0	0.71	17.77	6.79	4.7
0.15	0	0.64	14.98	11.71	2.85
0.15	0	0.58	11.37	14.47	0.99
0.13	-0.01	0.51	7.05	14.2	-0.41
0.09	-0.02	0.47	0.31	10.12	-0.7
0.04	-0.03	0.45	-5.85	0.81	0.5
0.03	-0.03	0.44	-9.73	-9.73	1.47
-0.01	-0.05	0.45	-13.08	-22.52	3.8
0.02	-0.05	0.47	-16.4	-32.7	6.7
0.1	-0.05	0.47	-19.56	-30.87	7.1
0.18	-0.06	0.48	-22.35	-18.69	6.53
0.23	-0.07	0.46	-24.95	-2.89	3.62
0.2	-0.08	0.44	-30.47	4.84	0.7
0.15	-0.09	0.45	-38.05	2.92	-1.85
0.12	-0.12	0.53	-42.52	-2.85	-3.68
0.08	-0.14	0.61	-45.51	-7.63	-2.61
0	-0.16	0.76	-45.65	-18.9	3.54
0	-0.16	0.92	-42.52	-30.35	8.73
0.08	-0.14	1	-41.69	-33.45	10.79
0.15	-0.14	1.1	-41.15	-35.4	10.46
0.22	-0.14	1.21	-40.53	-19.94	6.98
0.22	-0.16	1.37	-38.81	-0.75	4.09
0.16	-0.16	1.47	-32.84	11.36	3.1
0.17	-0.16	1.52	-24.27	20.32	1.91
0.19	-0.14	1.57	-18.44	24.12	-2.43
0.09	-0.15	1.61	-7.15	22.98	-3.05
0.05	-0.15	1.58	4.23	17.91	-0.43
0.08	-0.14	1.53	14.66	13.48	0.82
0.08	-0.12	1.45	20.81	15.05	0.61
0.05	-0.1	1.36	24.27	19.98	2.73
0.06	-0.09	1.3	26.85	27.59	6.47
0.06	-0.07	1.25	29.47	34.37	9.18
0.08	-0.05	1.17	30.05	36.67	9.85
0.08	-0.04	1.12	30.5	33.31	8.49
0.05	-0.04	1.07	31.34	24.24	8.31
0.08	-0.04	1.01	32.32	16.11	8.47
0.11	-0.03	0.94	32.84	11.08	7.68
0.11	-0.01	0.86	30.6	7.47	6.78
0.13	0	0.8	26.34	7.37	4.72
0.14	0	0.75	23.95	9.02	2.53
0.13	-0.01	0.73	21.69	9.69	0.31
0.07	-0.02	0.7	20.37	6.2	0.72
0.07	-0.01	0.66	18.06	1.15	1.71
0.12	-0.01	0.59	14.99	0.41	2.4
0.17	0.01	0.53	11.25	5.6	0.35
0.16	0.01	0.46	7.27	8.6	-1.62
0.15	0.01	0.4	1.18	5.91	-3.85
0.12	-0.02	0.39	-4.49	-4.27	-5.85
0.11	-0.03	0.37	-9.97	-16.38	-8.08
0.14	-0.04	0.33	-16.69	-24.24	-9.15
0.08	-0.06	0.38	-22.17	-28.41	-7.76
0.08	-0.07	0.4	-25.27	-30.21	-4.23
0.14	-0.07	0.39	-29.6	-29.34	-3.34
0.16	-0.07	0.4	-37.33	-26.76	-5.76
0.16	-0.08	0.43	-45.28	-24.17	-7.95
0.12	-0.09	0.48	-52.92	-22.03	-7.77
0.09	-0.11	0.59	-59.48	-19.91	-5.36
0.08	-0.14	0.72	-61.53	-15.31	-2.09
0.09	-0.16	0.87	-58.69	-11.95	2.29
0.1	-0.16	0.99	-51.83	-11.65	5.83
0.09	-0.14	1.05	-45.6	-18.14	7.19
0.13	-0.12	1.05	-43.79	-27.34	5.89
0.2	-0.11	1.08	-46.95	-33.91	0.69
0.12	-0.17	1.29	-48.21	-33.44	-1.45
0.12	-0.14	1.31	-48.82	-24.38	0.52
0.15	-0.15	1.41	-41.24	-14.17	3.92
0.2	-0.15	1.46	-32.14	-6.31	2.76
0.21	-0.14	1.5	-21.91	-1.66	0.55
0.23	-0.14	1.48	-13.79	1.15	-1.83
0.21	-0.14	1.49	-4.87	0.03	-3.4
0.21	-0.13	1.45	4.06	-1.33	-4.52
0.24	-0.12	1.41	10.53	1.94	-7.3
