acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
-0.02	-0.12	0.87	-7.24	-2.92	-0.75
-0.02	-0.12	0.87	-7.69	-6.92	0.52
-0.01	-0.12	0.88	-8.84	-9.48	0.6
0	-0.12	0.89	-8.7	-10.31	1.08
0.01	-0.12	0.89	-8.99	-9.98	0.73
0.02	-0.12	0.91	-9.02	-8.24	0.02
0.03	-0.13	0.9	-8.44	-5.11	-1.15
0.03	-0.13	0.92	-7.77	-2.12	-1.5
0.03	-0.13	0.9	-7.39	0.96	-2.41
0.03	-0.13	0.9	-7.6	2.56	-2.66
0.03	-0.13	0.9	-8.23	2.53	-3.04
0.04	-0.13	0.91	-9.08	2.29	-3.63
0.03	-0.13	0.92	-9.6	2.41	-5.19
0.02	-0.15	0.91	-9.63	1.66	-7.34
0	-0.14	0.92	-9.36	1.31	-7.82
-0.01	-0.15	0.92	-7.95	1.76	-8.35
-0.02	-0.16	0.93	-6.24	3.83	-9.08
-0.03	-0.15	0.94	-5.16	5.24	-9.13
-0.05	-0.15	0.91	-5.25	5.88	-7.94
-0.06	-0.15	0.91	-5.22	5.83	-5.48
-0.05	-0.15	0.9	-5.19	3.63	-2.98
-0.05	-0.14	0.91	-5.65	1.63	-0.72
-0.03	-0.13	0.89	-5.73	-0.06	0.82
-0.01	-0.13	0.89	-6.14	-1.04	1.1
-0.01	-0.12	0.89	-6.5	-0.56	0.85
0.01	-0.12	0.89	-6.69	0.61	0.69
0.01	-0.12	0.88	-7.37	0.89	0.21
0.02	-0.12	0.89	-8.49	0.4	-0.18
0.02	-0.12	0.9	-9.08	-1.28	0
0.04	-0.13	0.92	-8.79	-2	0.08
0.06	-0.13	0.93	-9.07	-2.02	-1.21
0.06	-0.13	0.93	-8.87	-1.36	-2.73
0.07	-0.13	0.94	-8.05	0.76	-3.28
0.06	-0.13	0.94	-7.4	3.94	-4.66
0.05	-0.14	0.93	-7.53	7.34	-6.92
0.04	-0.13	0.93	-7.25	9.45	-8.14
0.02	-0.14	0.92	-6.61	10.47	-8.12
0.01	-0.13	0.91	-6.27	11.19	-8.03
-0.01	-0.13	0.89	-6.46	10.11	-8.44
-0.01	-0.13	0.88	-6.61	8.49	-8.18
-0.01	-0.13	0.88	-7.33	7.1	-7.47
-0.02	-0.13	0.88	-8.11	5.82	-7.22
-0.03	-0.14	0.87	-7.54	4.58	-7.22
-0.04	-0.12	0.88	-9.25	0.29	-6.06
-0.04	-0.13	0.88	-10.98	5.71	-5.16
-0.06	-0.13	0.88	-11.88	4.34	-3.36
-0.05	-0.12	0.88	-10.03	1.89	-1.54
-0.04	-0.12	0.88	-10.82	0.24	-0.35
-0.03	-0.12	0.88	-10.95	1.1	0.47
-0.04	-0.11	0.87	-10.89	-0.9	1.76
-0.02	-0.11	0.86	-10.46	-2.29	2.05
0	-0.09	0.85	-11.62	-1.39	0.7
0	-0.07	0.84	-13.59	-1.31	-0.6
-0.01	-0.06	0.85	-16.27	-3.28	-0.44
-0.03	-0.05	0.89	-19.59	-6.75	0.98
-0.04	-0.05	0.91	-23.45	-11.48	3.1
-0.04	-0.04	0.96	-26.61	-17.02	4.89
-0.06	-0.04	1.02	-28.95	-24.43	6.09
-0.04	-0.07	1.1	-27.95	-31.13	7.21
-0.04	-0.11	1.21	-24.29	-35.42	9.3
0.04	-0.14	1.29	-24.99	-38.18	9.88
0.09	-0.18	1.37	-20.58	-33.44	6.85
0.1	-0.2	1.39	-14.7	-28.73	4.85
0.16	-0.19	1.39	-7.44	-14.63	4.67
0.16	-0.2	1.36	-1.13	-1.66	2.67
0.17	-0.18	1.29	3.86	11.51	-0.38
0.16	-0.16	1.23	7.68	21.48	-1.45
0.16	-0.16	1.13	9.69	28.87	-0.53
0.13	-0.14	1.06	7.91	13.04	1.89
0.15	-0.11	0.96	6.18	31.5	-1.79
0.15	-0.1	0.9	-0.96	59.02	-6.93
0.1	-0.12	0.84	1.21	63.47	-4.79
0.03	-0.11	0.76	5.37	55.6	-2.09
0.03	-0.09	0.68	6.66	57.73	-3.22
0.01	-0.07	0.6	6.18	53.51	-2.63
0.01	-0.05	0.54	7.85	38.09	-2.7
-0.03	-0.04	0.46	8.32	16.66	-3.36
-0.01	-0.04	0.4	5.59	5.53	-7.53
-0.04	-0.04	0.37	3.25	-10.44	-11.95
-0.03	-0.04	0.34	0.69	-21.59	-13.66
-0.03	-0.05	0.35	-3.36	-29.04	-11.37
-0.01	-0.06	0.37	-8.6	-31.08	-10.21
0	-0.07	0.4	-14.63	-30.15	-9.21
-0.01	-0.08	0.43	-19.01	-28.6	-7.76
-0.03	-0.07	0.45	-23.36	-30.26	-3.94
-0.04	-0.05	0.48	-27.33	-28.66	1.69
-0.03	-0.04	0.51	-32.95	-23.85	7.51
-0.03	-0.07	0.57	-38.99	-21.76	6.53
-0.02	-0.09	0.64	-43.11	-28.32	4.03
-0.02	-0.14	0.75	-43.79	-40.52	0.49
0	-0.18	0.86	-46.47	-47.66	-4.12
-0.05	-0.22	0.98	-50.08	-65.74	-8.64
-0.02	-0.26	1.12	-52.08	-68.93	-7.69
-0.01	-0.29	1.23	-51.01	-65.07	-4.53
0.02	-0.31	1.32	-45.65	-48.29	-1.86
0.06	-0.31	1.43	-36.32	-38.21	0.98
0.14	-0.32	1.46	-29.82	-24.14	2.4
0.16	-0.33	1.48	-22.98	-9.71	-1.59
0.16	-0.32	1.48	-18.47	-3.11	-8.12
0.15	-0.31	1.46	-13.11	2.4	-10.69
0.11	-0.33	1.43	-7.07	2.15	-13.05
0.08	-0.33	1.39	-0.24	-2.02	-14.9
0.07	-0.33	1.35	7.18	-4.9	-14.38
0.08	-0.33	1.31	14.31	-5.42	-12.79
0.08	-0.32	1.26	19.1	-1.59	-13.3
0.09	-0.3	1.19	22.44	6.37	-13.62
0.08	-0.28	1.11	24.61	14.79	-13.18
0.07	-0.26	1.05	26.11	23.39	-12.23
0.05	-0.24	0.99	26.67	27.74	-11.05
0.05	-0.23	0.92	26.93	26.43	-10.55
0.05	-0.21	0.85	26.55	22.11	-9.45
0.03	-0.18	0.77	25.31	17.65	-8.75
0.04	-0.16	0.68	24.32	13.4	-8.4
0.02	-0.15	0.63	22.53	6.92	-7.68
0.02	-0.13	0.56	19.77	2.03	-7.15
0.04	-0.1	0.54	18.24	-0.52	-7.88
0.04	-0.08	0.5	16.73	-3.79	-6.61
0.07	-0.06	0.46	13.73	-3.92	-4.7
0.07	-0.04	0.41	10.9	-2.35	-3.54
0.09	-0.02	0.36	7.18	-1.95	-3.47
0.1	-0.02	0.3	1.77	0.72	-5.51
0.07	0	0.27	-7.65	1.79	-7.83
0.04	0	0.25	-17.63	-0.23	-10.67
-0.02	-0.03	0.31	-27.53	-8.24	-10.11
-0.06	-0.05	0.43	-36.49	-26.35	-3.05
-0.07	-0.09	0.57	-42.06	-48.52	5.65
-0.02	-0.12	0.67	-44.03	-66.78	13.83
0.04	-0.13	0.78	-44.26	-74.95	22.12
0.12	-0.16	0.87	-47.19	-71.83	23.1
0.21	-0.18	0.97	-56.38	-58.49	18.46
0.23	-0.22	1.14	-66.26	-44.9	8.92
0.22	-0.28	1.31	-67.21	-33.76	3.36
0.2	-0.32	1.46	-62.5	-18.78	4.66
0.14	-0.34	1.52	-53.33	-12.61	6.52
0.19	-0.35	1.57	-41.28	-2.99	7.51
0.22	-0.34	1.57	-32.84	9.59	5.42
0.22	-0.33	1.53	-25.88	21.69	1.69
0.21	-0.32	1.49	-19.89	32.35	-2.23
0.17	-0.32	1.44	-11.85	33.94	-5.11
0.15	-0.32	1.37	-4.63	31.01	-6.55
0.15	-0.31	1.33	0.75	28.89	-7.33
0.15	-0.3	1.27	5.33	27.42	-5.83
0.16	-0.29	1.21	10.7	28.06	-5.28
0.16	-0.28	1.14	15.98	29.28	-6.43
0.16	-0.26	1.07	18.93	30.47	-6.52
0.16	-0.24	0.99	21.95	33.45	-6.85
0.13	-0.22	0.9	23.39	31.91	-8.17
0.11	-0.2	0.82	22.73	29.42	-7.77
0.1	-0.19	0.73	20.93	26.93	-7.98
0.1	-0.2	0.7	20.66	24.76	-6.37
0.09	-0.19	0.64	20.17	19.57	-5.37
0.08	-0.17	0.61	20.6	15.68	-2.76
0.08	-0.16	0.57	21.74	11.74	-3.21
0.08	-0.15	0.51	21.25	6.55	-3.92
0.08	-0.14	0.48	19.47	5.44	-5.48
0.07	-0.1	0.43	16.06	5.66	-6.47
0.05	-0.07	0.35	12.99	5.62	-7.24
0.01	-0.04	0.27	6.17	1.36	-8.41
0.03	-0.04	0.21	-1.71	3.57	-5.73
0.03	-0.05	0.23	-10.35	6.34	-3.83
0.03	-0.08	0.3	-17.04	-0.55	-3.24
-0.01	-0.09	0.42	-21.25	-16.53	0.14
0.01	-0.1	0.53	-25.82	-32.7	5.19
0.02	-0.12	0.61	-33.42	-55.21	9.98
0.07	-0.16	0.69	-38.92	-68.87	9.73
0.11	-0.2	0.79	-45.3	-74.98	7.37
0.16	-0.24	0.95	-51.94	-69.68	2.6
0.17	-0.28	1.11	-59.73	-56.29	-2.11
0.17	-0.31	1.31	-65.63	-37.33	-2.99
0.12	-0.38	1.5	-60.18	-20.87	-0.24
0.11	-0.42	1.6	-47.71	-4.47	4.47
0.13	-0.43	1.63	-34.11	6.47	8.02
0.13	-0.42	1.66	-25.94	14.84	7.91
0.12	-0.42	1.61	-16.81	22.69	3.54
0.11	-0.39	1.55	-8.03	25.36	1.15
0.09	-0.34	1.46	-2.76	24.05	0.96
0.1	-0.32	1.38	1.47	19.85	3.3
0.13	-0.29	1.3	3.13	18.75	7.16
0.16	-0.27	1.23	5.22	17.45	7.57
0.2	-0.25	1.15	8.46	19.88	7.85
0.23	-0.24	1.05	9.79	26.31	7.39
0.22	-0.23	0.97	11.08	33.22	4.96
0.19	-0.23	0.9	14.26	35.88	3.07
0.17	-0.23	0.83	19.16	31.63	0.52
0.15	-0.23	0.78	26.32	21.11	-4.02
0.13	-0.22	0.74	33.11	11.18	-7.82
0.14	-0.22	0.68	38.38	4.11	-7.89
0.14	-0.2	0.61	41.13	0.89	-8.32
0.14	-0.19	0.57	41.77	2.32	-7.6
0.13	-0.17	0.5	39.97	7.24	-5.85
0.11	-0.14	0.43	35.74	11.88	-4.95
0.1	-0.11	0.35	27.76	17.65	-4.14
0.09	-0.09	0.3	18.73	20.89	-5.28
0.05	-0.09	0.27	10.49	16.7	-8.43
0.04	-0.09	0.27	4.17	8.38	-11.04
0.04	-0.09	0.27	-0.41	0.41	-12.92
0.04	-0.08	0.29	-5.53	-7.98	-12.73
0.04	-0.08	0.32	-11.19	-13.54	-9.57
0.03	-0.07	0.38	-19.25	-22.5	-6.09
0.07	-0.11	0.46	-28.98	-32.26	-3.62
0.07	-0.16	0.58	-39.01	-52.69	-2.35
0.12	-0.23	0.75	-45.53	-61.77	-1.63
0.15	-0.25	0.97	-47.76	-65.37	-4.9
0.17	-0.25	1.12	-47.4	-62.67	-11.15
0.21	-0.21	1.24	-44.38	-49.88	-17.71
0.19	-0.2	1.3	-47.53	-28.92	-20.89
0.18	-0.22	1.35	-54.89	-6.76	-22.08
0.14	-0.28	1.43	-60.52	8.06	-21.42
0.08	-0.32	1.49	-57.88	10.27	-17.44
0.06	-0.34	1.55	-50.85	7.08	-11.34
