acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.07	-0.13	0.92	-3.98	1.19	-0.32
0.07	-0.13	0.92	-3.16	2.32	-0.53
0.06	-0.12	0.92	-3.71	2.31	-0.44
0.06	-0.12	0.9	-4.52	1.48	0.11
0.06	-0.12	0.9	-5.02	-0.21	1.08
0.06	-0.13	0.9	-5.34	-1.33	1.33
0.07	-0.13	0.91	-5.01	-2.12	1.6
0.07	-0.13	0.91	-4.27	-2.44	1.68
0.06	-0.13	0.91	-3.59	-2.14	1.59
0.07	-0.13	0.91	-3.63	-0.5	1.51
0.07	-0.12	0.9	-3.07	0.17	1.3
0.08	-0.12	0.9	-3.65	0.34	0.81
0.08	-0.11	0.88	-3.91	0.99	0.69
0.07	-0.12	0.88	-4.05	1.15	0.32
0.06	-0.11	0.88	-4.96	0.26	0.69
0.06	-0.11	0.86	-5.73	-1.19	1.71
0.05	-0.12	0.88	-6.32	-3.4	2.53
0.06	-0.12	0.89	-6.67	-5.45	3.1
0.06	-0.12	0.89	-6.87	-6.61	3.6
0.06	-0.12	0.93	-6.08	-5.37	4.5
0.06	-0.11	0.94	-5.63	-3.83	4.92
0.05	-0.09	0.96	-5.48	-3.21	4.93
0.05	-0.09	0.97	-5.65	-3.42	4.7
0.05	-0.08	0.99	-6.41	-3.85	4.23
0.07	-0.06	1	-7.33	-4.63	3.86
0.07	-0.05	1.01	-8.47	-5.11	3.6
0.07	-0.03	1.04	-9.25	-8.06	4.21
0.08	-0.03	1.08	-9.66	-8.7	5.37
0.1	-0.03	1.11	-10.08	-6.92	5.37
0.11	-0.03	1.13	-9.48	-5.02	4.82
0.11	-0.03	1.14	-6.99	-3.04	4.6
0.13	-0.03	1.17	-7.19	1.19	2.02
0.12	-0.05	1.18	-5.51	5.07	0
0.13	-0.06	1.19	-2.17	6.66	-2.69
0.13	-0.06	1.17	-0.05	6.38	-4.79
0.13	-0.05	1.12	0.31	14.82	-9.6
0.12	-0.05	1.1	1.22	17.31	-7.21
0.12	-0.05	1.05	1.11	20.72	-3.45
0.13	-0.02	1	-0.41	25.36	-0.6
0.12	-0.08	0.94	-1.36	28.34	-5.1
0.06	-0.1	0.9	-2.37	20.23	-1.19
0.08	-0.11	0.83	-3.74	21.25	-3.34
0.08	-0.11	0.74	-4.37	19.66	-1.94
0.07	-0.12	0.7	-2.47	21.01	-2.56
0.01	-0.14	0.65	-1.65	16.92	-2.08
0.01	-0.14	0.59	0.38	14.98	-0.27
-0.01	-0.15	0.54	1.45	17.44	0.99
-0.02	-0.14	0.49	3.15	18.67	3.36
-0.04	-0.12	0.46	2.92	17.82	5.5
