acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.03	-0.13	0.93	-15.57	7.24	6.06
-0.07	-0.12	0.97	-17.31	-0.29	8.32
-0.05	-0.12	1.01	-15.54	0.99	12.03
-0.06	-0.11	1.1	-13.05	2.08	15.59
-0.05	-0.12	1.17	-7.6	7.45	19.88
-0.01	-0.12	1.2	-0.7	14.21	22.95
0	-0.13	1.21	5.21	14.82	22.87
0.02	-0.12	1.19	10.81	15.11	21.74
0.03	-0.11	1.18	14.2	11.37	19.28
0.03	-0.11	1.15	18.35	9.8	17.51
0.03	-0.11	1.13	21.56	6.55	15.57
0.04	-0.1	1.12	25.21	3.98	13.19
0.04	-0.09	1.1	27.91	1.8	10.87
0.02	-0.1	1.06	30.52	-2.32	8.15
0	-0.1	1.02	33.11	-5.66	6.72
0.02	-0.09	0.97	33.18	-5.74	5.18
-0.02	-0.09	0.93	32.47	-6.58	4.18
-0.02	-0.09	0.87	30.92	-7.63	3.73
-0.03	-0.08	0.84	28.99	-9.4	3.13
-0.04	-0.07	0.8	27.11	-9.91	3.13
-0.02	-0.08	0.75	24.99	-7.94	3.63
0	-0.07	0.7	22.34	-1.97	3.48
-0.02	-0.06	0.65	17.48	0.99	5.83
-0.05	-0.06	0.6	13.15	2.53	4.89
-0.07	-0.06	0.52	8.82	-0.96	5.48
-0.08	-0.06	0.45	0.38	-8.53	6.87
-0.08	-0.06	0.38	-9.91	-14.85	7.69
-0.05	-0.05	0.36	-22.44	-19.16	9.28
-0.05	-0.09	0.44	-30.73	-23.8	8.75
-0.06	-0.1	0.52	-36.08	-25.33	9.68
-0.07	-0.12	0.58	-38.95	-34.84	9.48
-0.05	-0.13	0.62	-39.16	-35.86	10
-0.03	-0.13	0.64	-43.47	-33.69	11.44
-0.03	-0.13	0.69	-48.32	-25.94	13.5
0.02	-0.12	0.76	-52.18	-16.9	15.13
0.06	-0.13	0.85	-55.69	-5.42	14.78
0.05	-0.15	0.96	-56.08	-0.29	14.31
0.03	-0.17	1.07	-52.44	-1.48	13.48
0.01	-0.2	1.15	-46.03	-9.05	13.88
0	-0.2	1.21	-38.89	-20.79	13.4
0.03	-0.2	1.25	-31.42	-28.56	12.23
0.08	-0.19	1.28	-25.98	-30.49	10.78
0.11	-0.2	1.3	-21.07	-22.79	9.85
0.15	-0.19	1.3	-16.6	-7.6	9.88
0.15	-0.17	1.33	-11.53	8.92	10.37
0.12	-0.17	1.31	-5.05	20.38	11.04
0.1	-0.18	1.32	1.71	21.73	10.81
0.09	-0.17	1.29	9.94	18.05	9.77
0.11	-0.16	1.23	15.13	12.24	7.86
0.1	-0.15	1.18	19.54	9.3	6.06
0.11	-0.13	1.14	22.31	8.02	4.61
0.12	-0.12	1.08	23.95	9.22	3.37
0.11	-0.12	1.05	26.82	10.38	1.88
0.1	-0.11	1.01	29.36	9.27	0.03
0.08	-0.11	0.95	31.33	7.92	-1.39
0.04	-0.11	0.89	31.86	4.46	-1.51
0.05	-0.1	0.86	31.92	3.4	-1.21
0.05	-0.09	0.82	30.84	7.13	-0.29
0.03	-0.08	0.76	27.59	7.07	0.14
0.05	-0.08	0.72	24.21	10.58	0.89
0.04	-0.08	0.67	20.9	11.16	0.92
0.07	-0.06	0.63	16.99	12.49	0.32
0.08	-0.06	0.59	14.05	16.78	-0.38
0.07	-0.05	0.54	9.8	18.18	-0.76
0.07	-0.05	0.49	5.39	16.72	-1.65
0.06	-0.05	0.42	-1.33	15.57	-2.76
0.09	-0.06	0.38	-9.65	10.93	-5.63
0.06	-0.08	0.37	-17.37	3.28	-8.6
0.03	-0.1	0.38	-25.01	-10.98	-13.15
-0.01	-0.11	0.38	-34.02	-25.89	-16.6
0	-0.11	0.44	-43.8	-28.66	-17.11
0.01	-0.13	0.54	-48.63	-19.04	-14.34
0.01	-0.13	0.62	-53.57	-5.89	-10.82
0.02	-0.14	0.72	-56.31	0.24	-9.02
0	-0.17	0.8	-55.27	-0.89	-8.95
0.01	-0.18	0.88	-55.73	-6.56	-9.42
0.05	-0.21	0.97	-55.77	-8.99	-10.81
0.04	-0.22	1.07	-53.73	-11.44	-11.79
0.02	-0.23	1.16	-50.37	-15.33	-10.98
0	-0.24	1.29	-44.82	-22.17	-10.58
-0.02	-0.24	1.36	-35.97	-27.19	-10
0.01	-0.23	1.41	-27.82	-23.73	-7.13
0.05	-0.23	1.41	-20.63	-8.67	-3.79
0.06	-0.21	1.44	-14.89	6.29	-0.78
0.07	-0.21	1.44	-8.9	15.4	0.02
0.06	-0.2	1.44	-1.97	12.31	-1.63
0.07	-0.2	1.37	6.41	12.24	-3.31
0.03	-0.18	1.32	11.56	1.31	-4.27
0.05	-0.16	1.26	15.91	2.26	-3.71
0.05	-0.15	1.23	19.85	3.86	-3.83
0.04	-0.14	1.17	23.31	6.56	-2.67
0.06	-0.12	1.11	26.08	9.42	-1.51
0.04	-0.1	1.06	29.21	9.63	-1.18
0.05	-0.09	1.01	30.63	7.97	-1.04
0.05	-0.09	0.97	32.14	7.1	-1.98
0.04	-0.08	0.91	32.55	3.22	-2.44
0.04	-0.08	0.83	30.76	-0.87	-2.37
0.04	-0.08	0.79	29.36	-2.7	-2.43
0.04	-0.06	0.73	26.96	-4.03	-2.21
0.05	-0.06	0.69	24.08	-2.23	-2.06
0.07	-0.05	0.65	21.07	0	-1.85
0.07	-0.03	0.59	17.21	4.05	-2.27
0.05	-0.02	0.54	13.02	4.05	-2.15
0.07	-0.02	0.47	6.98	5.37	-2.47
0.06	-0.03	0.43	0.26	4.26	-3.16
0.06	-0.04	0.39	-7.74	2.23	-4.21
0.05	-0.07	0.37	-16.15	-3.22	-6.14
0.05	-0.08	0.37	-26.95	-11.01	-8.63
0	-0.11	0.41	-34.75	-20.67	-10.31
